model,K,trial_id,spk,local_t,method,codec,codec_setting,ASR,attribution_margin,PESQ,STOI,SI_SDR
wavmark,5,11,chinese:SSB0012,2,fwp,mp3_128k,MP3 128 kbps,1,5.00000000,4.3925,0.9998,31.29
wavmark,5,11,chinese:SSB0012,2,mean,opus_64k,Opus 64 kbps,1,2.00000000,4.5267,0.9994,32.79
wavmark,5,11,chinese:SSB0012,2,fwp,opus_64k,Opus 64 kbps,1,4.00000000,4.5028,0.9994,32.47
wavmark,5,12,chinese:SSB0016,0,mean,none,none,1,5.00000000,4.3094,0.9978,38.07
wavmark,5,12,chinese:SSB0016,0,fwp,none,none,1,3.00000000,4.2895,0.9984,38.83
wavmark,5,12,chinese:SSB0016,0,mean,mp3_128k,MP3 128 kbps,1,5.00000000,4.2129,0.9978,32.45
wavmark,5,12,chinese:SSB0016,0,fwp,mp3_128k,MP3 128 kbps,1,2.00000000,4.1926,0.9984,32.63
wavmark,5,12,chinese:SSB0016,0,mean,opus_64k,Opus 64 kbps,1,5.00000000,4.3056,0.9976,32.05
wavmark,5,12,chinese:SSB0016,0,fwp,opus_64k,Opus 64 kbps,1,3.00000000,4.2839,0.9981,31.62
wavmark,5,13,chinese:SSB0016,1,mean,none,none,1,3.00000000,4.1111,0.9973,37.01
wavmark,5,13,chinese:SSB0016,1,fwp,none,none,1,1.00000000,4.0588,0.9979,38.33
wavmark,5,13,chinese:SSB0016,1,mean,mp3_128k,MP3 128 kbps,1,5.00000000,4.0098,0.9973,32.16
wavmark,5,13,chinese:SSB0016,1,fwp,mp3_128k,MP3 128 kbps,1,1.00000000,3.9578,0.9979,32.53
wavmark,5,13,chinese:SSB0016,1,mean,opus_64k,Opus 64 kbps,1,4.00000000,4.1048,0.9972,31.91
wavmark,5,13,chinese:SSB0016,1,fwp,opus_64k,Opus 64 kbps,1,1.00000000,4.0468,0.9977,31.69
wavmark,5,14,chinese:SSB0016,2,mean,none,none,1,2.00000000,4.3649,0.9977,37.82
wavmark,5,14,chinese:SSB0016,2,fwp,none,none,1,3.00000000,4.3748,0.9981,38.67
wavmark,5,14,chinese:SSB0016,2,mean,mp3_128k,MP3 128 kbps,1,2.00000000,4.2714,0.9977,32.39
wavmark,5,14,chinese:SSB0016,2,fwp,mp3_128k,MP3 128 kbps,1,4.00000000,4.2763,0.9981,32.60
wavmark,5,14,chinese:SSB0016,2,mean,opus_64k,Opus 64 kbps,1,2.00000000,4.3616,0.9975,32.09
wavmark,5,14,chinese:SSB0016,2,fwp,opus_64k,Opus 64 kbps,1,4.00000000,4.3675,0.9979,31.74
wavmark,5,15,chinese:SSB0018,0,mean,none,none,1,4.00000000,4.5037,0.9994,44.26
wavmark,5,15,chinese:SSB0018,0,fwp,none,none,1,5.00000000,4.5081,0.9996,44.83
wavmark,5,15,chinese:SSB0018,0,mean,mp3_128k,MP3 128 kbps,1,4.00000000,4.3456,0.9994,29.99
wavmark,5,15,chinese:SSB0018,0,fwp,mp3_128k,MP3 128 kbps,1,5.00000000,4.3517,0.9996,30.01
wavmark,5,15,chinese:SSB0018,0,mean,opus_64k,Opus 64 kbps,1,4.00000000,4.4879,0.9991,33.79
wavmark,5,15,chinese:SSB0018,0,fwp,opus_64k,Opus 64 kbps,1,5.00000000,4.4853,0.9992,33.33
wavmark,5,16,chinese:SSB0018,1,mean,none,none,1,2.00000000,4.5299,0.9995,43.25
wavmark,5,16,chinese:SSB0018,1,fwp,none,none,1,5.00000000,4.5434,0.9996,43.87
wavmark,5,16,chinese:SSB0018,1,mean,mp3_128k,MP3 128 kbps,1,3.00000000,4.3794,0.9995,29.94
wavmark,5,16,chinese:SSB0018,1,fwp,mp3_128k,MP3 128 kbps,1,7.00000000,4.3847,0.9996,29.96
wavmark,5,16,chinese:SSB0018,1,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.5086,0.9992,33.72
wavmark,5,16,chinese:SSB0018,1,fwp,opus_64k,Opus 64 kbps,1,5.00000000,4.5157,0.9992,33.38
wavmark,5,17,chinese:SSB0018,2,mean,none,none,1,3.00000000,4.4914,0.9995,44.44
wavmark,5,17,chinese:SSB0018,2,fwp,none,none,1,3.00000000,4.3832,0.9990,41.21
wavmark,5,17,chinese:SSB0018,2,mean,mp3_128k,MP3 128 kbps,1,3.00000000,4.3365,0.9995,29.99
wavmark,5,17,chinese:SSB0018,2,fwp,mp3_128k,MP3 128 kbps,1,4.00000000,4.2512,0.9990,29.82
wavmark,5,17,chinese:SSB0018,2,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.4734,0.9992,33.84
wavmark,5,17,chinese:SSB0018,2,fwp,opus_64k,Opus 64 kbps,1,3.00000000,4.4084,0.9987,33.16
wavmark,5,18,chinese:SSB0033,0,mean,none,none,1,3.00000000,4.3764,0.9996,43.51
wavmark,5,18,chinese:SSB0033,0,fwp,none,none,1,3.00000000,4.2574,0.9994,41.34
wavmark,5,18,chinese:SSB0033,0,mean,mp3_128k,MP3 128 kbps,1,3.00000000,4.1889,0.9996,31.69
wavmark,5,18,chinese:SSB0033,0,fwp,mp3_128k,MP3 128 kbps,1,2.00000000,4.0865,0.9994,31.51
wavmark,5,18,chinese:SSB0033,0,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.3689,0.9994,29.34
wavmark,5,18,chinese:SSB0033,0,fwp,opus_64k,Opus 64 kbps,1,3.00000000,4.2496,0.9992,29.10
wavmark,5,19,chinese:SSB0033,1,mean,none,none,1,4.00000000,4.5169,0.9997,44.70
wavmark,5,19,chinese:SSB0033,1,fwp,none,none,1,3.00000000,4.5139,0.9997,44.86
wavmark,5,19,chinese:SSB0033,1,mean,mp3_128k,MP3 128 kbps,1,4.00000000,4.3304,0.9997,31.76
wavmark,5,19,chinese:SSB0033,1,fwp,mp3_128k,MP3 128 kbps,1,3.00000000,4.3246,0.9997,31.77
wavmark,5,19,chinese:SSB0033,1,mean,opus_64k,Opus 64 kbps,1,4.00000000,4.5042,0.9995,29.38
wavmark,5,19,chinese:SSB0033,1,fwp,opus_64k,Opus 64 kbps,1,5.00000000,4.4053,0.9992,29.13
wavmark,5,20,chinese:SSB0033,2,mean,none,none,1,5.00000000,4.4478,0.9996,43.50
wavmark,5,20,chinese:SSB0033,2,fwp,none,none,1,3.00000000,4.4789,0.9996,44.27
wavmark,5,20,chinese:SSB0033,2,mean,mp3_128k,MP3 128 kbps,1,5.00000000,4.2581,0.9996,31.69
wavmark,5,20,chinese:SSB0033,2,fwp,mp3_128k,MP3 128 kbps,1,2.00000000,4.2858,0.9996,31.73
wavmark,5,20,chinese:SSB0033,2,mean,opus_64k,Opus 64 kbps,1,5.00000000,4.4388,0.9994,29.36
wavmark,5,20,chinese:SSB0033,2,fwp,opus_64k,Opus 64 kbps,1,2.00000000,4.3583,0.9991,29.13
wavmark,5,21,chinese:SSB0038,0,mean,none,none,1,4.00000000,4.5114,0.9998,43.28
wavmark,5,21,chinese:SSB0038,0,fwp,none,none,1,5.00000000,4.4821,0.9997,41.71
wavmark,5,21,chinese:SSB0038,0,mean,mp3_128k,MP3 128 kbps,1,4.00000000,4.2693,0.9998,24.50
wavmark,5,21,chinese:SSB0038,0,fwp,mp3_128k,MP3 128 kbps,1,6.00000000,4.2464,0.9997,24.46
wavmark,5,21,chinese:SSB0038,0,mean,opus_64k,Opus 64 kbps,1,4.00000000,4.4746,0.9995,29.83
wavmark,5,21,chinese:SSB0038,0,fwp,opus_64k,Opus 64 kbps,1,3.00000000,4.3855,0.9992,29.36
wavmark,5,22,chinese:SSB0038,1,mean,none,none,1,3.00000000,4.5345,0.9998,43.03
wavmark,5,22,chinese:SSB0038,1,fwp,none,none,1,4.00000000,4.4764,0.9997,40.56
wavmark,5,22,chinese:SSB0038,1,mean,mp3_128k,MP3 128 kbps,1,3.00000000,4.2936,0.9998,24.49
wavmark,5,22,chinese:SSB0038,1,fwp,mp3_128k,MP3 128 kbps,1,5.00000000,4.2382,0.9997,24.44
wavmark,5,22,chinese:SSB0038,1,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.4912,0.9995,29.92
wavmark,5,22,chinese:SSB0038,1,fwp,opus_64k,Opus 64 kbps,1,5.00000000,4.4412,0.9993,29.46
wavmark,5,23,chinese:SSB0038,2,mean,none,none,1,1.00000000,4.5132,0.9998,42.21
wavmark,5,23,chinese:SSB0038,2,fwp,none,none,1,2.00000000,4.5424,0.9999,44.07
wavmark,5,23,chinese:SSB0038,2,mean,mp3_128k,MP3 128 kbps,1,1.00000000,4.2722,0.9998,24.47
wavmark,5,23,chinese:SSB0038,2,fwp,mp3_128k,MP3 128 kbps,1,2.00000000,4.2965,0.9998,24.50
wavmark,5,23,chinese:SSB0038,2,mean,opus_64k,Opus 64 kbps,1,1.00000000,4.4733,0.9995,29.76
wavmark,5,23,chinese:SSB0038,2,fwp,opus_64k,Opus 64 kbps,1,2.00000000,4.4908,0.9995,29.53
wavmark,5,24,chinese:SSB0043,0,mean,none,none,1,4.00000000,4.4201,0.9984,41.14
wavmark,5,24,chinese:SSB0043,0,fwp,none,none,1,5.00000000,4.2814,0.9972,38.88
wavmark,5,24,chinese:SSB0043,0,mean,mp3_128k,MP3 128 kbps,1,5.00000000,4.3505,0.9984,37.43
wavmark,5,24,chinese:SSB0043,0,fwp,mp3_128k,MP3 128 kbps,1,5.00000000,4.2226,0.9972,36.33
wavmark,5,24,chinese:SSB0043,0,mean,opus_64k,Opus 64 kbps,1,4.00000000,4.4160,0.9981,35.04
wavmark,5,24,chinese:SSB0043,0,fwp,opus_64k,Opus 64 kbps,1,4.00000000,4.2760,0.9968,33.94
wavmark,5,25,chinese:SSB0043,1,mean,none,none,0,-1.00000000,4.5195,0.9989,43.01
wavmark,5,25,chinese:SSB0043,1,fwp,none,none,1,4.00000000,4.4157,0.9975,38.96
wavmark,5,25,chinese:SSB0043,1,mean,mp3_128k,MP3 128 kbps,1,1.00000000,4.4397,0.9989,38.15
wavmark,5,25,chinese:SSB0043,1,fwp,mp3_128k,MP3 128 kbps,1,5.00000000,4.3443,0.9977,36.74
