model,K,trial_id,spk,local_t,method,codec,codec_setting,ASR,attribution_margin,PESQ,STOI,SI_SDR
audioseal,5,39,chinese:SSB0122,0,fwp,none,none,1,2.86371565,4.5943,0.9996,36.33
audioseal,5,39,chinese:SSB0122,0,mean,mp3_128k,MP3 128 kbps,1,2.87351990,4.3294,0.9994,23.31
audioseal,5,39,chinese:SSB0122,0,fwp,mp3_128k,MP3 128 kbps,1,2.87896442,4.3340,0.9996,23.34
audioseal,5,39,chinese:SSB0122,0,mean,opus_64k,Opus 64 kbps,1,2.89002180,4.5457,0.9991,28.86
audioseal,5,39,chinese:SSB0122,0,fwp,opus_64k,Opus 64 kbps,1,2.79349232,4.5488,0.9992,28.71
audioseal,5,40,chinese:SSB0122,1,mean,none,none,1,1.26369047,4.5879,0.9995,32.90
audioseal,5,40,chinese:SSB0122,1,fwp,none,none,1,3.44846630,4.5924,0.9995,33.42
audioseal,5,40,chinese:SSB0122,1,mean,mp3_128k,MP3 128 kbps,1,1.23594189,4.3339,0.9995,23.08
audioseal,5,40,chinese:SSB0122,1,fwp,mp3_128k,MP3 128 kbps,1,3.50638151,4.3329,0.9995,23.13
audioseal,5,40,chinese:SSB0122,1,mean,opus_64k,Opus 64 kbps,1,1.42567301,4.5522,0.9992,28.18
audioseal,5,40,chinese:SSB0122,1,fwp,opus_64k,Opus 64 kbps,1,3.35999918,4.5493,0.9992,28.03
audioseal,5,41,chinese:SSB0122,2,mean,none,none,1,2.29363108,4.5822,0.9994,33.24
audioseal,5,41,chinese:SSB0122,2,fwp,none,none,1,4.43110180,4.5950,0.9995,34.38
audioseal,5,41,chinese:SSB0122,2,mean,mp3_128k,MP3 128 kbps,1,2.27255917,4.3302,0.9994,23.12
audioseal,5,41,chinese:SSB0122,2,fwp,mp3_128k,MP3 128 kbps,1,4.42594242,4.3331,0.9995,23.21
audioseal,5,41,chinese:SSB0122,2,mean,opus_64k,Opus 64 kbps,1,2.20707417,4.5443,0.9991,28.15
audioseal,5,41,chinese:SSB0122,2,fwp,opus_64k,Opus 64 kbps,1,4.42345333,4.5455,0.9992,28.26
audioseal,5,42,chinese:SSB0133,0,mean,none,none,1,3.35054064,4.5866,0.9991,39.06
audioseal,5,42,chinese:SSB0133,0,fwp,none,none,1,2.18799925,4.5487,0.9985,36.01
audioseal,5,42,chinese:SSB0133,0,mean,mp3_128k,MP3 128 kbps,1,3.36877632,4.3123,0.9991,23.51
audioseal,5,42,chinese:SSB0133,0,fwp,mp3_128k,MP3 128 kbps,1,2.17569351,4.2919,0.9985,23.37
audioseal,5,42,chinese:SSB0133,0,mean,opus_64k,Opus 64 kbps,1,3.39117336,4.5482,0.9987,28.79
audioseal,5,42,chinese:SSB0133,0,fwp,opus_64k,Opus 64 kbps,1,2.32201910,4.5212,0.9979,28.24
audioseal,5,43,chinese:SSB0133,1,mean,none,none,1,3.16479921,4.5604,0.9991,35.89
audioseal,5,43,chinese:SSB0133,1,fwp,none,none,1,4.23600674,4.5213,0.9983,33.68
audioseal,5,43,chinese:SSB0133,1,mean,mp3_128k,MP3 128 kbps,1,3.19658661,4.2945,0.9990,23.36
audioseal,5,43,chinese:SSB0133,1,fwp,mp3_128k,MP3 128 kbps,1,4.22758770,4.2555,0.9983,23.20
audioseal,5,43,chinese:SSB0133,1,mean,opus_64k,Opus 64 kbps,1,3.11980057,4.5348,0.9986,28.36
audioseal,5,43,chinese:SSB0133,1,fwp,opus_64k,Opus 64 kbps,1,4.21854973,4.4985,0.9978,27.73
audioseal,5,44,chinese:SSB0133,2,mean,none,none,1,5.61618423,4.5370,0.9985,35.86
audioseal,5,44,chinese:SSB0133,2,fwp,none,none,1,5.34083176,4.4738,0.9975,33.91
audioseal,5,44,chinese:SSB0133,2,mean,mp3_128k,MP3 128 kbps,1,5.52116489,4.2835,0.9985,23.38
audioseal,5,44,chinese:SSB0133,2,fwp,mp3_128k,MP3 128 kbps,1,5.26386070,4.2267,0.9975,23.24
audioseal,5,44,chinese:SSB0133,2,mean,opus_64k,Opus 64 kbps,1,5.58546543,4.5137,0.9981,28.32
audioseal,5,44,chinese:SSB0133,2,fwp,opus_64k,Opus 64 kbps,1,5.20736217,4.4557,0.9969,27.77
audioseal,5,45,chinese:SSB0139,0,mean,none,none,1,3.42236710,4.6037,0.9998,35.52
audioseal,5,45,chinese:SSB0139,0,fwp,none,none,1,2.98438644,4.5919,0.9998,35.37
audioseal,5,45,chinese:SSB0139,0,mean,mp3_128k,MP3 128 kbps,1,3.42862988,4.4702,0.9998,31.85
audioseal,5,45,chinese:SSB0139,0,fwp,mp3_128k,MP3 128 kbps,1,2.94085979,4.4632,0.9998,31.78
audioseal,5,45,chinese:SSB0139,0,mean,opus_64k,Opus 64 kbps,1,3.31774330,4.5923,0.9996,27.90
audioseal,5,45,chinese:SSB0139,0,fwp,opus_64k,Opus 64 kbps,1,2.96851301,4.5790,0.9996,27.66
audioseal,5,46,chinese:SSB0139,1,mean,none,none,1,3.62178898,4.5998,0.9999,36.56
audioseal,5,46,chinese:SSB0139,1,fwp,none,none,1,1.71581268,4.5852,0.9998,34.82
audioseal,5,46,chinese:SSB0139,1,mean,mp3_128k,MP3 128 kbps,1,3.59042072,4.4696,0.9999,32.27
audioseal,5,46,chinese:SSB0139,1,fwp,mp3_128k,MP3 128 kbps,1,1.69759130,4.4600,0.9998,31.53
audioseal,5,46,chinese:SSB0139,1,mean,opus_64k,Opus 64 kbps,1,3.57536793,4.5904,0.9997,28.03
audioseal,5,46,chinese:SSB0139,1,fwp,opus_64k,Opus 64 kbps,1,1.65827131,4.5756,0.9995,27.54
audioseal,5,47,chinese:SSB0139,2,mean,none,none,1,3.01284599,4.6023,0.9998,34.84
audioseal,5,47,chinese:SSB0139,2,fwp,none,none,1,0.89058304,4.5861,0.9998,32.44
audioseal,5,47,chinese:SSB0139,2,mean,mp3_128k,MP3 128 kbps,1,2.99125051,4.4703,0.9998,31.54
audioseal,5,47,chinese:SSB0139,2,fwp,mp3_128k,MP3 128 kbps,1,0.86727858,4.4631,0.9998,30.25
audioseal,5,47,chinese:SSB0139,2,mean,opus_64k,Opus 64 kbps,1,2.99206877,4.5888,0.9996,27.77
audioseal,5,47,chinese:SSB0139,2,fwp,opus_64k,Opus 64 kbps,1,0.85263538,4.5724,0.9995,26.98
audioseal,5,48,chinese:SSB0145,0,mean,none,none,1,1.92394638,4.5927,0.9994,34.14
audioseal,5,48,chinese:SSB0145,0,fwp,none,none,1,6.91002178,4.5752,0.9992,33.03
audioseal,5,48,chinese:SSB0145,0,mean,mp3_128k,MP3 128 kbps,1,1.85717821,4.3987,0.9994,23.05
audioseal,5,48,chinese:SSB0145,0,fwp,mp3_128k,MP3 128 kbps,1,6.75070667,4.3927,0.9992,22.95
audioseal,5,48,chinese:SSB0145,0,mean,opus_64k,Opus 64 kbps,1,1.89035225,4.5606,0.9991,28.20
audioseal,5,48,chinese:SSB0145,0,fwp,opus_64k,Opus 64 kbps,1,6.87377977,4.5424,0.9989,27.62
audioseal,5,49,chinese:SSB0145,1,mean,none,none,1,1.35227633,4.5833,0.9994,33.31
audioseal,5,49,chinese:SSB0145,1,fwp,none,none,1,3.27421951,4.5796,0.9993,33.07
audioseal,5,49,chinese:SSB0145,1,mean,mp3_128k,MP3 128 kbps,1,1.23043776,4.3922,0.9994,22.98
audioseal,5,49,chinese:SSB0145,1,fwp,mp3_128k,MP3 128 kbps,1,3.32093954,4.3989,0.9993,22.95
audioseal,5,49,chinese:SSB0145,1,mean,opus_64k,Opus 64 kbps,1,1.39520264,4.5539,0.9992,27.93
audioseal,5,49,chinese:SSB0145,1,fwp,opus_64k,Opus 64 kbps,1,3.08939791,4.5506,0.9990,27.65
audioseal,5,50,chinese:SSB0145,2,mean,none,none,1,3.14931345,4.5890,0.9995,34.51
audioseal,5,50,chinese:SSB0145,2,fwp,none,none,1,2.89908886,4.5931,0.9995,34.85
audioseal,5,50,chinese:SSB0145,2,mean,mp3_128k,MP3 128 kbps,1,3.15479660,4.3977,0.9995,23.08
audioseal,5,50,chinese:SSB0145,2,fwp,mp3_128k,MP3 128 kbps,1,2.90499592,4.4040,0.9995,23.10
audioseal,5,50,chinese:SSB0145,2,mean,opus_64k,Opus 64 kbps,1,3.14132547,4.5535,0.9992,28.16
audioseal,5,50,chinese:SSB0145,2,fwp,opus_64k,Opus 64 kbps,1,2.51337767,4.5505,0.9991,27.96
audioseal,5,51,chinese:SSB0149,0,mean,none,none,1,5.30467033,4.5700,0.9995,33.83
audioseal,5,51,chinese:SSB0149,0,fwp,none,none,1,3.75307894,4.5921,0.9997,34.90
audioseal,5,51,chinese:SSB0149,0,mean,mp3_128k,MP3 128 kbps,1,5.25157452,4.4965,0.9995,32.05
audioseal,5,51,chinese:SSB0149,0,fwp,mp3_128k,MP3 128 kbps,1,3.67094898,4.5113,0.9997,32.70
audioseal,5,51,chinese:SSB0149,0,mean,opus_64k,Opus 64 kbps,1,5.14121819,4.5519,0.9987,30.69
audioseal,5,51,chinese:SSB0149,0,fwp,opus_64k,Opus 64 kbps,1,3.82872677,4.5596,0.9987,30.84
audioseal,5,52,chinese:SSB0149,1,mean,none,none,1,3.53284216,4.6039,0.9998,34.44
audioseal,5,52,chinese:SSB0149,1,fwp,none,none,1,3.56607580,4.6146,0.9998,33.84
audioseal,5,52,chinese:SSB0149,1,mean,mp3_128k,MP3 128 kbps,1,3.51500797,4.5170,0.9998,32.44
audioseal,5,52,chinese:SSB0149,1,fwp,mp3_128k,MP3 128 kbps,1,3.56108427,4.5195,0.9998,32.03
audioseal,5,52,chinese:SSB0149,1,mean,opus_64k,Opus 64 kbps,1,3.52468252,4.5713,0.9989,30.96
audioseal,5,52,chinese:SSB0149,1,fwp,opus_64k,Opus 64 kbps,1,3.56587505,4.5693,0.9989,30.41
audioseal,5,53,chinese:SSB0149,2,mean,none,none,1,1.88144970,4.5957,0.9997,36.23
audioseal,5,53,chinese:SSB0149,2,fwp,none,none,1,2.30226564,4.5708,0.9994,32.29
audioseal,5,53,chinese:SSB0149,2,mean,mp3_128k,MP3 128 kbps,1,1.88639832,4.5118,0.9997,33.49
audioseal,5,53,chinese:SSB0149,2,fwp,mp3_128k,MP3 128 kbps,1,2.28613281,4.4958,0.9994,30.95
audioseal,5,53,chinese:SSB0149,2,mean,opus_64k,Opus 64 kbps,1,1.87356520,4.5693,0.9989,31.68
audioseal,5,53,chinese:SSB0149,2,fwp,opus_64k,Opus 64 kbps,1,2.29403925,4.5481,0.9985,29.52
audioseal,5,54,chinese:SSB0193,0,mean,none,none,1,2.47959423,4.5509,0.9994,31.19
audioseal,5,54,chinese:SSB0193,0,fwp,none,none,1,2.47495174,4.5307,0.9992,29.74
audioseal,5,54,chinese:SSB0193,0,mean,mp3_128k,MP3 128 kbps,1,2.45212507,4.4440,0.9994,27.67
audioseal,5,54,chinese:SSB0193,0,fwp,mp3_128k,MP3 128 kbps,1,2.53114796,4.4269,0.9992,26.96
audioseal,5,54,chinese:SSB0193,0,mean,opus_64k,Opus 64 kbps,1,2.39497375,4.5339,0.9991,28.30
audioseal,5,54,chinese:SSB0193,0,fwp,opus_64k,Opus 64 kbps,1,2.43005276,4.5206,0.9987,27.15
audioseal,5,55,chinese:SSB0193,1,mean,none,none,1,3.03457165,4.5344,0.9995,32.20
audioseal,5,55,chinese:SSB0193,1,fwp,none,none,1,5.09146261,4.5269,0.9989,28.86
audioseal,5,55,chinese:SSB0193,1,mean,mp3_128k,MP3 128 kbps,1,2.97065306,4.4315,0.9995,28.10
audioseal,5,55,chinese:SSB0193,1,fwp,mp3_128k,MP3 128 kbps,1,5.05799723,4.4181,0.9989,26.48
audioseal,5,55,chinese:SSB0193,1,mean,opus_64k,Opus 64 kbps,1,3.02439213,4.5243,0.9991,28.83
audioseal,5,55,chinese:SSB0193,1,fwp,opus_64k,Opus 64 kbps,1,5.03446913,4.5150,0.9985,26.72
audioseal,5,56,chinese:SSB0193,2,mean,none,none,1,3.47121048,4.5588,0.9992,28.84
audioseal,5,56,chinese:SSB0193,2,fwp,none,none,1,1.05554247,4.5704,0.9994,29.97
audioseal,5,56,chinese:SSB0193,2,mean,mp3_128k,MP3 128 kbps,1,3.47461510,4.4487,0.9992,26.47
audioseal,5,56,chinese:SSB0193,2,fwp,mp3_128k,MP3 128 kbps,1,1.04446411,4.4571,0.9994,27.09
audioseal,5,56,chinese:SSB0193,2,mean,opus_64k,Opus 64 kbps,1,3.45658779,4.5434,0.9988,26.92
audioseal,5,56,chinese:SSB0193,2,fwp,opus_64k,Opus 64 kbps,1,1.00572634,4.5491,0.9989,27.27
audioseal,5,57,chinese:SSB0197,0,mean,none,none,1,1.32253361,4.5370,0.9906,28.15
audioseal,5,57,chinese:SSB0197,0,fwp,none,none,1,2.58496237,4.5614,0.9935,29.11
audioseal,5,57,chinese:SSB0197,0,mean,mp3_128k,MP3 128 kbps,1,1.31298304,4.3264,0.9906,22.53
audioseal,5,57,chinese:SSB0197,0,fwp,mp3_128k,MP3 128 kbps,1,2.47368050,4.3417,0.9935,22.77
audioseal,5,57,chinese:SSB0197,0,mean,opus_64k,Opus 64 kbps,1,1.33442879,4.5313,0.9903,25.34
audioseal,5,57,chinese:SSB0197,0,fwp,opus_64k,Opus 64 kbps,1,2.67440987,4.5438,0.9930,25.67
audioseal,5,58,chinese:SSB0197,1,mean,none,none,1,3.51335335,4.5318,0.9903,28.37
audioseal,5,58,chinese:SSB0197,1,fwp,none,none,1,4.97124958,4.5473,0.9925,29.69
audioseal,5,58,chinese:SSB0197,1,mean,mp3_128k,MP3 128 kbps,1,3.50699282,4.3185,0.9903,22.59
audioseal,5,58,chinese:SSB0197,1,fwp,mp3_128k,MP3 128 kbps,1,4.85507679,4.3324,0.9925,22.90
audioseal,5,58,chinese:SSB0197,1,mean,opus_64k,Opus 64 kbps,1,3.48670101,4.5250,0.9899,25.44
audioseal,5,58,chinese:SSB0197,1,fwp,opus_64k,Opus 64 kbps,1,4.96728706,4.5310,0.9920,25.87
audioseal,5,59,chinese:SSB0197,2,mean,none,none,1,2.18998051,4.5508,0.9903,29.59
audioseal,5,59,chinese:SSB0197,2,fwp,none,none,1,4.09144497,4.5078,0.9844,26.38
audioseal,5,59,chinese:SSB0197,2,mean,mp3_128k,MP3 128 kbps,1,2.18684101,4.3405,0.9903,22.89
audioseal,5,59,chinese:SSB0197,2,fwp,mp3_128k,MP3 128 kbps,1,3.93737411,4.3067,0.9844,21.97
audioseal,5,59,chinese:SSB0197,2,mean,opus_64k,Opus 64 kbps,1,2.17003393,4.5396,0.9900,26.08
audioseal,5,59,chinese:SSB0197,2,fwp,opus_64k,Opus 64 kbps,1,3.75075722,4.5023,0.9839,24.22
audioseal,5,60,chinese:SSB0200,0,mean,none,none,1,2.92001486,4.5708,0.9996,31.63
audioseal,5,60,chinese:SSB0200,0,fwp,none,none,1,5.77383995,4.5410,0.9993,29.63
audioseal,5,60,chinese:SSB0200,0,mean,mp3_128k,MP3 128 kbps,1,2.90076923,4.4220,0.9996,27.57
audioseal,5,60,chinese:SSB0200,0,fwp,mp3_128k,MP3 128 kbps,1,5.70425224,4.3960,0.9993,26.67
audioseal,5,60,chinese:SSB0200,0,mean,opus_64k,Opus 64 kbps,1,2.90988922,4.5652,0.9992,29.34
audioseal,5,60,chinese:SSB0200,0,fwp,opus_64k,Opus 64 kbps,1,5.72912884,4.5343,0.9988,27.72
audioseal,5,61,chinese:SSB0200,1,mean,none,none,1,2.16691780,4.5842,0.9994,29.98
audioseal,5,61,chinese:SSB0200,1,fwp,none,none,1,4.32002068,4.5130,0.9989,26.28
audioseal,5,61,chinese:SSB0200,1,mean,mp3_128k,MP3 128 kbps,1,2.13517046,4.4346,0.9994,26.86
audioseal,5,61,chinese:SSB0200,1,fwp,mp3_128k,MP3 128 kbps,1,4.39147234,4.3774,0.9989,24.66
audioseal,5,61,chinese:SSB0200,1,mean,opus_64k,Opus 64 kbps,1,2.06258583,4.5685,0.9991,28.23
audioseal,5,61,chinese:SSB0200,1,fwp,opus_64k,Opus 64 kbps,1,4.17284822,4.5070,0.9985,25.23
audioseal,5,62,chinese:SSB0200,2,mean,none,none,1,2.63302422,4.5482,0.9993,27.63
audioseal,5,62,chinese:SSB0200,2,fwp,none,none,1,4.59284878,4.5434,0.9993,27.20
audioseal,5,62,chinese:SSB0200,2,mean,mp3_128k,MP3 128 kbps,1,2.63212204,4.4092,0.9993,25.55
audioseal,5,62,chinese:SSB0200,2,fwp,mp3_128k,MP3 128 kbps,1,4.49104595,4.4087,0.9993,25.28
audioseal,5,62,chinese:SSB0200,2,mean,opus_64k,Opus 64 kbps,1,2.67015743,4.5422,0.9990,26.57
audioseal,5,62,chinese:SSB0200,2,fwp,opus_64k,Opus 64 kbps,1,4.60454655,4.5334,0.9988,26.10
audioseal,5,63,chinese:SSB0241,0,mean,none,none,1,0.86741781,4.6014,0.9994,36.40
audioseal,5,63,chinese:SSB0241,0,fwp,none,none,1,1.96485424,4.5841,0.9989,35.42
audioseal,5,63,chinese:SSB0241,0,mean,mp3_128k,MP3 128 kbps,1,0.83917665,4.5261,0.9994,33.02
audioseal,5,63,chinese:SSB0241,0,fwp,mp3_128k,MP3 128 kbps,1,1.91061068,4.5117,0.9989,32.53
audioseal,5,63,chinese:SSB0241,0,mean,opus_64k,Opus 64 kbps,1,0.90537930,4.5424,0.9990,29.43
audioseal,5,63,chinese:SSB0241,0,fwp,opus_64k,Opus 64 kbps,1,1.86956978,4.5239,0.9984,28.94
audioseal,5,64,chinese:SSB0241,1,mean,none,none,1,2.15675926,4.6057,0.9996,38.33
audioseal,5,64,chinese:SSB0241,1,fwp,none,none,1,3.71766186,4.5903,0.9992,33.27
audioseal,5,64,chinese:SSB0241,1,mean,mp3_128k,MP3 128 kbps,1,2.14017582,4.5306,0.9996,33.79
audioseal,5,64,chinese:SSB0241,1,fwp,mp3_128k,MP3 128 kbps,1,3.79140234,4.5199,0.9991,31.29
audioseal,5,64,chinese:SSB0241,1,mean,opus_64k,Opus 64 kbps,1,2.14243317,4.5376,0.9992,29.83
audioseal,5,64,chinese:SSB0241,1,fwp,opus_64k,Opus 64 kbps,1,3.40057373,4.5252,0.9987,28.38
audioseal,5,65,chinese:SSB0241,2,mean,none,none,1,3.30716133,4.6001,0.9995,38.05
audioseal,5,65,chinese:SSB0241,2,fwp,none,none,1,1.33523226,4.5740,0.9992,33.96
audioseal,5,65,chinese:SSB0241,2,mean,mp3_128k,MP3 128 kbps,1,3.25057030,4.5250,0.9995,33.69
audioseal,5,65,chinese:SSB0241,2,fwp,mp3_128k,MP3 128 kbps,1,1.27659559,4.5077,0.9992,31.72
audioseal,5,65,chinese:SSB0241,2,mean,opus_64k,Opus 64 kbps,1,3.22529507,4.5361,0.9991,29.79
audioseal,5,65,chinese:SSB0241,2,fwp,opus_64k,Opus 64 kbps,1,1.26758242,4.5214,0.9987,28.55
audioseal,5,66,chinese:SSB0246,0,mean,none,none,1,1.97803068,4.5770,0.9990,33.69
audioseal,5,66,chinese:SSB0246,0,fwp,none,none,1,2.65225792,4.5345,0.9985,30.89
audioseal,5,66,chinese:SSB0246,0,mean,mp3_128k,MP3 128 kbps,1,1.97320795,4.4089,0.9990,28.24
audioseal,5,66,chinese:SSB0246,0,fwp,mp3_128k,MP3 128 kbps,1,2.58975267,4.3888,0.9985,27.24
audioseal,5,66,chinese:SSB0246,0,mean,opus_64k,Opus 64 kbps,1,1.95867825,4.5464,0.9986,27.00
audioseal,5,66,chinese:SSB0246,0,fwp,opus_64k,Opus 64 kbps,1,2.71063805,4.5126,0.9981,26.10
audioseal,5,67,chinese:SSB0246,1,mean,none,none,1,2.80020618,4.5799,0.9991,34.25
audioseal,5,67,chinese:SSB0246,1,fwp,none,none,1,4.14529228,4.5445,0.9985,31.29
audioseal,5,67,chinese:SSB0246,1,mean,mp3_128k,MP3 128 kbps,1,2.71605873,4.4132,0.9991,28.39
audioseal,5,67,chinese:SSB0246,1,fwp,mp3_128k,MP3 128 kbps,1,4.19952679,4.3897,0.9985,27.40
audioseal,5,67,chinese:SSB0246,1,mean,opus_64k,Opus 64 kbps,1,2.86210060,4.5465,0.9988,27.12
audioseal,5,67,chinese:SSB0246,1,fwp,opus_64k,Opus 64 kbps,1,4.12182426,4.5147,0.9980,26.26
audioseal,5,68,chinese:SSB0246,2,mean,none,none,1,3.72517490,4.5832,0.9988,33.48
audioseal,5,68,chinese:SSB0246,2,fwp,none,none,1,4.85542059,4.5440,0.9979,30.57
audioseal,5,68,chinese:SSB0246,2,mean,mp3_128k,MP3 128 kbps,1,3.59392738,4.4115,0.9988,28.18
audioseal,5,68,chinese:SSB0246,2,fwp,mp3_128k,MP3 128 kbps,1,4.82063532,4.3878,0.9979,27.09
audioseal,5,68,chinese:SSB0246,2,mean,opus_64k,Opus 64 kbps,1,3.63801908,4.5522,0.9984,26.95
audioseal,5,68,chinese:SSB0246,2,fwp,opus_64k,Opus 64 kbps,1,4.65801048,4.5166,0.9975,25.98
audioseal,5,69,chinese:SSB0261,0,mean,none,none,1,2.54924822,4.5615,0.9995,31.26
audioseal,5,69,chinese:SSB0261,0,fwp,none,none,1,4.26117325,4.6101,0.9997,33.43
audioseal,5,69,chinese:SSB0261,0,mean,mp3_128k,MP3 128 kbps,1,2.45364952,4.5029,0.9995,30.07
audioseal,5,69,chinese:SSB0261,0,fwp,mp3_128k,MP3 128 kbps,1,4.18372154,4.5311,0.9997,31.61
audioseal,5,69,chinese:SSB0261,0,mean,opus_64k,Opus 64 kbps,1,2.52777386,4.5439,0.9993,28.94
audioseal,5,69,chinese:SSB0261,0,fwp,opus_64k,Opus 64 kbps,1,4.17301846,4.5730,0.9994,29.78
audioseal,5,70,chinese:SSB0261,1,mean,none,none,1,0.92894173,4.5936,0.9995,31.91
audioseal,5,70,chinese:SSB0261,1,fwp,none,none,1,3.48312092,4.6022,0.9996,33.40
audioseal,5,70,chinese:SSB0261,1,mean,mp3_128k,MP3 128 kbps,1,0.94782591,4.5226,0.9994,30.55
audioseal,5,70,chinese:SSB0261,1,fwp,mp3_128k,MP3 128 kbps,1,3.29533672,4.5312,0.9996,31.59
audioseal,5,70,chinese:SSB0261,1,mean,opus_64k,Opus 64 kbps,1,0.94492722,4.5703,0.9992,29.30
audioseal,5,70,chinese:SSB0261,1,fwp,opus_64k,Opus 64 kbps,1,3.49719763,4.5699,0.9993,29.77
audioseal,5,71,chinese:SSB0261,2,mean,none,none,1,3.16305256,4.5683,0.9995,33.51
audioseal,5,71,chinese:SSB0261,2,fwp,none,none,1,3.63664436,4.5318,0.9991,31.15
audioseal,5,71,chinese:SSB0261,2,mean,mp3_128k,MP3 128 kbps,1,2.95802498,4.5144,0.9995,31.66
audioseal,5,71,chinese:SSB0261,2,fwp,mp3_128k,MP3 128 kbps,1,3.70164108,4.4847,0.9991,29.98
audioseal,5,71,chinese:SSB0261,2,mean,opus_64k,Opus 64 kbps,1,3.21123314,4.5474,0.9992,30.07
audioseal,5,71,chinese:SSB0261,2,fwp,opus_64k,Opus 64 kbps,1,3.59082508,4.5179,0.9988,28.56
audioseal,5,72,chinese:SSB0267,0,mean,none,none,1,2.70882845,4.5758,0.9989,34.60
audioseal,5,72,chinese:SSB0267,0,fwp,none,none,1,0.91060734,4.5139,0.9981,31.38
audioseal,5,72,chinese:SSB0267,0,mean,mp3_128k,MP3 128 kbps,1,2.65109158,4.3744,0.9989,27.11
audioseal,5,72,chinese:SSB0267,0,fwp,mp3_128k,MP3 128 kbps,1,0.90579700,4.3321,0.9981,26.33
audioseal,5,72,chinese:SSB0267,0,mean,opus_64k,Opus 64 kbps,1,2.65381336,4.5469,0.9986,30.22
audioseal,5,72,chinese:SSB0267,0,fwp,opus_64k,Opus 64 kbps,1,0.88406372,4.4966,0.9977,28.57
audioseal,5,73,chinese:SSB0267,1,mean,none,none,1,4.20436287,4.5405,0.9984,32.68
audioseal,5,73,chinese:SSB0267,1,fwp,none,none,1,4.84282398,4.5203,0.9978,31.80
audioseal,5,73,chinese:SSB0267,1,mean,mp3_128k,MP3 128 kbps,1,4.33625984,4.3572,0.9983,26.70
audioseal,5,73,chinese:SSB0267,1,fwp,mp3_128k,MP3 128 kbps,1,4.85174847,4.3357,0.9978,26.45
audioseal,5,73,chinese:SSB0267,1,mean,opus_64k,Opus 64 kbps,1,4.13821507,4.5162,0.9981,29.43
audioseal,5,73,chinese:SSB0267,1,fwp,opus_64k,Opus 64 kbps,1,5.13411093,4.4942,0.9974,28.79
audioseal,5,74,chinese:SSB0267,2,mean,none,none,1,4.46290016,4.5292,0.9979,31.26
audioseal,5,74,chinese:SSB0267,2,fwp,none,none,1,4.67053509,4.5659,0.9986,33.23
audioseal,5,74,chinese:SSB0267,2,mean,mp3_128k,MP3 128 kbps,1,4.37802887,4.3529,0.9979,26.29
audioseal,5,74,chinese:SSB0267,2,fwp,mp3_128k,MP3 128 kbps,1,4.57135439,4.3751,0.9986,26.83
audioseal,5,74,chinese:SSB0267,2,mean,opus_64k,Opus 64 kbps,1,4.34799576,4.5120,0.9976,28.67
audioseal,5,74,chinese:SSB0267,2,fwp,opus_64k,Opus 64 kbps,1,4.44635344,4.5383,0.9983,29.45
audioseal,5,75,chinese:SSB0273,0,mean,none,none,1,3.20154047,4.6149,0.9999,37.66
audioseal,5,75,chinese:SSB0273,0,fwp,none,none,1,5.67708969,4.5723,0.9997,33.00
audioseal,5,75,chinese:SSB0273,0,mean,mp3_128k,MP3 128 kbps,1,3.26268196,4.4747,0.9998,31.68
audioseal,5,75,chinese:SSB0273,0,fwp,mp3_128k,MP3 128 kbps,1,5.66452837,4.4482,0.9997,29.96
audioseal,5,75,chinese:SSB0273,0,mean,opus_64k,Opus 64 kbps,1,3.10570574,4.5893,0.9996,30.81
audioseal,5,75,chinese:SSB0273,0,fwp,opus_64k,Opus 64 kbps,1,6.01855755,4.5660,0.9994,29.53
audioseal,5,76,chinese:SSB0273,1,mean,none,none,1,4.01519775,4.5907,0.9998,34.68
audioseal,5,76,chinese:SSB0273,1,fwp,none,none,1,0.68871021,4.6198,0.9998,36.49
audioseal,5,76,chinese:SSB0273,1,mean,mp3_128k,MP3 128 kbps,1,4.05628967,4.4616,0.9998,30.72
audioseal,5,76,chinese:SSB0273,1,fwp,mp3_128k,MP3 128 kbps,1,0.55008411,4.4765,0.9998,31.35
audioseal,5,76,chinese:SSB0273,1,mean,opus_64k,Opus 64 kbps,1,4.02218437,4.5788,0.9995,29.97
audioseal,5,76,chinese:SSB0273,1,fwp,opus_64k,Opus 64 kbps,1,0.59953547,4.5880,0.9995,30.01
audioseal,5,77,chinese:SSB0273,2,mean,none,none,1,2.05670071,4.6100,0.9998,37.81
audioseal,5,77,chinese:SSB0273,2,fwp,none,none,1,2.16981554,4.5776,0.9996,33.66
audioseal,5,77,chinese:SSB0273,2,mean,mp3_128k,MP3 128 kbps,1,2.10571384,4.4707,0.9998,31.73
audioseal,5,77,chinese:SSB0273,2,fwp,mp3_128k,MP3 128 kbps,1,2.13787460,4.4516,0.9996,30.28
audioseal,5,77,chinese:SSB0273,2,mean,opus_64k,Opus 64 kbps,1,1.92721415,4.5917,0.9995,30.83
audioseal,5,77,chinese:SSB0273,2,fwp,opus_64k,Opus 64 kbps,1,2.27594423,4.5650,0.9993,29.29
audioseal,5,78,chinese:SSB0287,0,mean,none,none,1,1.52331209,4.5988,0.9997,35.53
audioseal,5,78,chinese:SSB0287,0,fwp,none,none,1,2.58014202,4.6061,0.9997,35.10
audioseal,5,78,chinese:SSB0287,0,mean,mp3_128k,MP3 128 kbps,1,1.48366022,4.5196,0.9997,33.62
audioseal,5,78,chinese:SSB0287,0,fwp,mp3_128k,MP3 128 kbps,1,2.53767204,4.5230,0.9997,33.34
