model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,3,chinese:SSB0005,0,0,median,1,1,1,15,0.9375,4.5733,0.9992,40.37
audioseal,3,chinese:SSB0005,0,0,minimum,1,1,1,12,0.7500,4.4865,0.9973,35.58
audioseal,3,chinese:SSB0005,0,0,maximum,1,1,1,13,0.8125,4.4500,0.9974,35.63
audioseal,3,chinese:SSB0005,0,0,rand_minmax,1,1,1,14,0.8750,3.6764,0.9958,34.19
audioseal,3,chinese:SSB0005,0,0,copy_paste,1,1,1,12,0.7500,4.5780,0.9991,35.43
audioseal,3,chinese:SSB0005,1,1,median,1,1,1,15,0.9375,4.5804,0.9987,33.95
audioseal,3,chinese:SSB0005,1,1,minimum,1,1,1,13,0.8125,4.4004,0.9968,33.96
audioseal,3,chinese:SSB0005,1,1,maximum,1,1,1,12,0.7500,4.3837,0.9968,33.82
audioseal,3,chinese:SSB0005,1,1,rand_minmax,1,1,1,13,0.8125,3.6633,0.9956,33.08
audioseal,3,chinese:SSB0005,1,1,copy_paste,1,1,1,14,0.8750,4.5680,0.9987,33.91
audioseal,3,chinese:SSB0005,2,2,median,1,1,1,13,0.8125,4.5745,0.9994,41.64
audioseal,3,chinese:SSB0005,2,2,minimum,1,1,1,14,0.8750,4.4098,0.9974,34.65
audioseal,3,chinese:SSB0005,2,2,maximum,1,1,1,12,0.7500,4.3761,0.9970,34.59
audioseal,3,chinese:SSB0005,2,2,rand_minmax,1,1,1,13,0.8125,3.6663,0.9950,33.91
audioseal,3,chinese:SSB0005,2,2,copy_paste,1,1,1,15,0.9375,4.5750,0.9991,36.69
audioseal,3,chinese:SSB0009,0,3,median,1,0,0,15,0.9375,4.6195,0.9998,38.18
audioseal,3,chinese:SSB0009,0,3,minimum,1,1,1,15,0.9375,4.5880,0.9997,38.08
audioseal,3,chinese:SSB0009,0,3,maximum,1,1,0,15,0.9375,4.5901,0.9997,38.09
audioseal,3,chinese:SSB0009,0,3,rand_minmax,1,1,0,15,0.9375,4.3850,0.9997,36.66
audioseal,3,chinese:SSB0009,0,3,copy_paste,1,1,1,15,0.9375,4.6076,0.9997,37.06
audioseal,3,chinese:SSB0009,1,4,median,1,0,0,15,0.9375,4.5513,0.9993,31.85
audioseal,3,chinese:SSB0009,1,4,minimum,1,1,1,13,0.8125,4.4359,0.9985,31.31
audioseal,3,chinese:SSB0009,1,4,maximum,1,1,1,11,0.6875,4.4261,0.9983,31.30
audioseal,3,chinese:SSB0009,1,4,rand_minmax,1,1,1,12,0.7500,3.9348,0.9985,30.08
audioseal,3,chinese:SSB0009,1,4,copy_paste,0,0,0,16,1.0000,4.5254,0.9992,30.74
audioseal,3,chinese:SSB0009,2,5,median,1,1,1,12,0.7500,4.5770,0.9995,32.24
audioseal,3,chinese:SSB0009,2,5,minimum,1,1,1,11,0.6875,4.4887,0.9987,31.95
audioseal,3,chinese:SSB0009,2,5,maximum,1,1,1,10,0.6250,4.4873,0.9987,32.04
audioseal,3,chinese:SSB0009,2,5,rand_minmax,1,1,1,10,0.6250,4.0030,0.9986,30.69
audioseal,3,chinese:SSB0009,2,5,copy_paste,1,1,1,13,0.8125,4.5593,0.9993,30.86
audioseal,3,chinese:SSB0011,0,6,median,1,1,1,14,0.8750,4.4950,0.9991,35.64
audioseal,3,chinese:SSB0011,0,6,minimum,1,1,1,14,0.8750,4.3809,0.9985,34.03
audioseal,3,chinese:SSB0011,0,6,maximum,1,1,1,14,0.8750,4.3915,0.9985,34.00
audioseal,3,chinese:SSB0011,0,6,rand_minmax,1,1,1,14,0.8750,3.1068,0.9958,32.70
audioseal,3,chinese:SSB0011,0,6,copy_paste,1,1,1,14,0.8750,4.5475,0.9988,33.37
audioseal,3,chinese:SSB0011,1,7,median,0,0,0,16,1.0000,4.4634,0.9987,35.05
audioseal,3,chinese:SSB0011,1,7,minimum,1,1,1,13,0.8125,3.3951,0.9968,29.97
audioseal,3,chinese:SSB0011,1,7,maximum,1,1,1,13,0.8125,3.5591,0.9968,29.98
audioseal,3,chinese:SSB0011,1,7,rand_minmax,1,1,1,13,0.8125,2.5889,0.9918,28.96
audioseal,3,chinese:SSB0011,1,7,copy_paste,0,0,0,16,1.0000,4.5126,0.9983,30.44
audioseal,3,chinese:SSB0011,2,8,median,1,1,1,14,0.8750,4.5015,0.9987,33.80
audioseal,3,chinese:SSB0011,2,8,minimum,1,1,1,12,0.7500,4.2659,0.9975,31.17
audioseal,3,chinese:SSB0011,2,8,maximum,1,1,1,12,0.7500,4.2577,0.9974,31.12
audioseal,3,chinese:SSB0011,2,8,rand_minmax,1,1,1,11,0.6875,2.7474,0.9925,29.88
audioseal,3,chinese:SSB0011,2,8,copy_paste,1,1,1,12,0.7500,4.4755,0.9974,30.74
audioseal,3,chinese:SSB0012,0,9,median,1,1,1,12,0.7500,4.5494,0.9994,31.26
audioseal,3,chinese:SSB0012,0,9,minimum,1,1,1,12,0.7500,4.0583,0.9941,31.04
audioseal,3,chinese:SSB0012,0,9,maximum,1,1,1,13,0.8125,4.1209,0.9946,31.00
audioseal,3,chinese:SSB0012,0,9,rand_minmax,1,1,1,12,0.7500,3.6950,0.9958,30.28
audioseal,3,chinese:SSB0012,0,9,copy_paste,1,1,1,14,0.8750,4.5789,0.9991,30.91
audioseal,3,chinese:SSB0012,1,10,median,1,1,1,14,0.8750,4.5484,0.9992,32.02
audioseal,3,chinese:SSB0012,1,10,minimum,1,1,1,13,0.8125,4.1790,0.9965,31.00
audioseal,3,chinese:SSB0012,1,10,maximum,1,1,1,13,0.8125,4.2068,0.9963,30.97
audioseal,3,chinese:SSB0012,1,10,rand_minmax,1,1,1,13,0.8125,3.7011,0.9957,30.13
audioseal,3,chinese:SSB0012,1,10,copy_paste,1,1,1,15,0.9375,4.5521,0.9990,29.96
audioseal,3,chinese:SSB0012,2,11,median,1,0,0,15,0.9375,4.5298,0.9993,29.97
audioseal,3,chinese:SSB0012,2,11,minimum,1,1,1,14,0.8750,4.1181,0.9952,31.14
audioseal,3,chinese:SSB0012,2,11,maximum,1,1,1,14,0.8750,4.1596,0.9958,31.12
audioseal,3,chinese:SSB0012,2,11,rand_minmax,1,1,1,14,0.8750,3.7342,0.9963,29.98
audioseal,3,chinese:SSB0012,2,11,copy_paste,1,1,1,12,0.7500,4.5527,0.9993,29.79
audioseal,3,chinese:SSB0016,0,12,median,1,1,0,15,0.9375,4.4005,0.9978,31.78
audioseal,3,chinese:SSB0016,0,12,minimum,1,1,1,14,0.8750,4.2182,0.9979,30.65
audioseal,3,chinese:SSB0016,0,12,maximum,1,1,1,14,0.8750,4.2048,0.9979,30.43
audioseal,3,chinese:SSB0016,0,12,rand_minmax,1,1,1,14,0.8750,2.9421,0.9902,29.54
audioseal,3,chinese:SSB0016,0,12,copy_paste,1,1,1,14,0.8750,4.5175,0.9979,30.32
audioseal,3,chinese:SSB0016,1,13,median,1,1,1,13,0.8125,4.2883,0.9985,33.30
audioseal,3,chinese:SSB0016,1,13,minimum,1,1,1,14,0.8750,4.1062,0.9978,30.85
audioseal,3,chinese:SSB0016,1,13,maximum,1,1,1,12,0.7500,4.1068,0.9978,30.81
audioseal,3,chinese:SSB0016,1,13,rand_minmax,1,1,1,14,0.8750,2.9246,0.9900,29.80
audioseal,3,chinese:SSB0016,1,13,copy_paste,1,1,1,15,0.9375,4.4980,0.9982,30.01
audioseal,3,chinese:SSB0016,2,14,median,1,1,1,13,0.8125,4.3429,0.9968,31.47
audioseal,3,chinese:SSB0016,2,14,minimum,1,1,1,13,0.8125,4.1789,0.9971,29.85
audioseal,3,chinese:SSB0016,2,14,maximum,1,1,1,12,0.7500,4.2199,0.9972,30.05
audioseal,3,chinese:SSB0016,2,14,rand_minmax,1,1,1,13,0.8125,2.8707,0.9882,28.90
audioseal,3,chinese:SSB0016,2,14,copy_paste,1,1,1,12,0.7500,4.4819,0.9970,29.55
audioseal,3,chinese:SSB0018,0,15,median,0,0,0,16,1.0000,4.5417,0.9996,38.33
audioseal,3,chinese:SSB0018,0,15,minimum,1,1,1,13,0.8125,4.4264,0.9979,35.27
audioseal,3,chinese:SSB0018,0,15,maximum,1,1,1,14,0.8750,4.4408,0.9983,35.22
audioseal,3,chinese:SSB0018,0,15,rand_minmax,1,1,1,13,0.8125,3.7365,0.9977,34.10
audioseal,3,chinese:SSB0018,0,15,copy_paste,1,1,1,13,0.8125,4.5562,0.9995,35.25
audioseal,3,chinese:SSB0018,1,16,median,1,1,1,13,0.8125,4.5436,0.9992,36.17
audioseal,3,chinese:SSB0018,1,16,minimum,1,1,1,13,0.8125,4.3758,0.9960,31.54
audioseal,3,chinese:SSB0018,1,16,maximum,1,1,1,13,0.8125,4.3692,0.9965,31.36
audioseal,3,chinese:SSB0018,1,16,rand_minmax,1,1,1,13,0.8125,3.4446,0.9947,30.62
audioseal,3,chinese:SSB0018,1,16,copy_paste,1,1,1,13,0.8125,4.5464,0.9995,32.48
audioseal,3,chinese:SSB0018,2,17,median,0,0,0,16,1.0000,4.5337,0.9994,33.38
audioseal,3,chinese:SSB0018,2,17,minimum,1,1,1,15,0.9375,4.2987,0.9957,32.89
audioseal,3,chinese:SSB0018,2,17,maximum,1,1,1,11,0.6875,4.3213,0.9966,33.09
audioseal,3,chinese:SSB0018,2,17,rand_minmax,1,1,1,14,0.8750,3.6450,0.9966,32.15
audioseal,3,chinese:SSB0018,2,17,copy_paste,1,0,0,15,0.9375,4.5661,0.9993,32.43
audioseal,3,chinese:SSB0033,0,18,median,1,1,1,13,0.8125,4.5443,0.9993,39.66
audioseal,3,chinese:SSB0033,0,18,minimum,1,1,1,12,0.7500,4.4708,0.9990,37.25
audioseal,3,chinese:SSB0033,0,18,maximum,1,1,1,12,0.7500,4.4642,0.9990,37.11
audioseal,3,chinese:SSB0033,0,18,rand_minmax,1,1,1,11,0.6875,3.8846,0.9985,35.87
audioseal,3,chinese:SSB0033,0,18,copy_paste,1,1,1,12,0.7500,4.5348,0.9990,36.92
audioseal,3,chinese:SSB0033,1,19,median,1,1,1,13,0.8125,4.5723,0.9997,39.64
audioseal,3,chinese:SSB0033,1,19,minimum,1,1,1,14,0.8750,4.4481,0.9993,37.90
audioseal,3,chinese:SSB0033,1,19,maximum,1,1,1,13,0.8125,4.4343,0.9992,37.47
audioseal,3,chinese:SSB0033,1,19,rand_minmax,1,1,1,13,0.8125,3.8972,0.9988,36.37
audioseal,3,chinese:SSB0033,1,19,copy_paste,1,1,1,14,0.8750,4.5667,0.9993,38.45
audioseal,3,chinese:SSB0033,2,20,median,1,1,1,13,0.8125,4.5715,0.9996,41.90
audioseal,3,chinese:SSB0033,2,20,minimum,1,1,1,13,0.8125,4.4833,0.9994,38.04
audioseal,3,chinese:SSB0033,2,20,maximum,1,1,1,12,0.7500,4.4738,0.9994,38.49
audioseal,3,chinese:SSB0033,2,20,rand_minmax,1,1,1,14,0.8750,3.9466,0.9991,36.85
audioseal,3,chinese:SSB0033,2,20,copy_paste,1,1,1,13,0.8125,4.5760,0.9994,37.41
audioseal,3,chinese:SSB0038,0,21,median,1,1,1,12,0.7500,4.5372,0.9991,37.06
audioseal,3,chinese:SSB0038,0,21,minimum,1,1,1,12,0.7500,4.3692,0.9987,32.56
audioseal,3,chinese:SSB0038,0,21,maximum,1,1,1,12,0.7500,4.3977,0.9988,32.55
audioseal,3,chinese:SSB0038,0,21,rand_minmax,1,1,1,12,0.7500,3.7449,0.9980,31.63
