model,K,spk,local_t,gi,target,method,target_top1
voicemark,8,chinese:SSB0009,2,5,17504,tct,0
voicemark,8,chinese:SSB0009,2,5,19936,mean,0
voicemark,8,chinese:SSB0009,2,5,19936,tct,0
voicemark,8,chinese:SSB0009,2,5,19819,mean,0
voicemark,8,chinese:SSB0009,2,5,19819,tct,0
voicemark,8,chinese:SSB0009,2,5,17779,mean,0
voicemark,8,chinese:SSB0009,2,5,17779,tct,0
voicemark,8,chinese:SSB0009,2,5,23601,mean,0
voicemark,8,chinese:SSB0009,2,5,23601,tct,0
voicemark,8,chinese:SSB0009,2,5,19808,mean,0
voicemark,8,chinese:SSB0009,2,5,19808,tct,0
voicemark,8,chinese:SSB0011,0,6,47925,mean,0
voicemark,8,chinese:SSB0011,0,6,47925,tct,0
voicemark,8,chinese:SSB0011,0,6,49077,mean,0
voicemark,8,chinese:SSB0011,0,6,49077,tct,0
voicemark,8,chinese:SSB0011,0,6,38245,mean,0
voicemark,8,chinese:SSB0011,0,6,38245,tct,0
voicemark,8,chinese:SSB0011,0,6,47913,mean,0
voicemark,8,chinese:SSB0011,0,6,47913,tct,0
voicemark,8,chinese:SSB0011,0,6,48789,mean,0
voicemark,8,chinese:SSB0011,0,6,48789,tct,0
voicemark,8,chinese:SSB0011,0,6,39229,mean,0
voicemark,8,chinese:SSB0011,0,6,39229,tct,0
voicemark,8,chinese:SSB0011,0,6,47423,mean,0
voicemark,8,chinese:SSB0011,0,6,47423,tct,0
voicemark,8,chinese:SSB0011,0,6,40773,mean,0
voicemark,8,chinese:SSB0011,0,6,40773,tct,0
voicemark,8,chinese:SSB0011,0,6,46869,mean,0
voicemark,8,chinese:SSB0011,0,6,46869,tct,0
voicemark,8,chinese:SSB0011,0,6,38965,mean,0
voicemark,8,chinese:SSB0011,0,6,38965,tct,0
voicemark,8,chinese:SSB0011,1,7,40187,mean,0
voicemark,8,chinese:SSB0011,1,7,40187,tct,0
voicemark,8,chinese:SSB0011,1,7,37326,mean,0
voicemark,8,chinese:SSB0011,1,7,37326,tct,0
voicemark,8,chinese:SSB0011,1,7,63867,mean,0
voicemark,8,chinese:SSB0011,1,7,63867,tct,0
voicemark,8,chinese:SSB0011,1,7,7569,mean,0
voicemark,8,chinese:SSB0011,1,7,7569,tct,0
voicemark,8,chinese:SSB0011,1,7,41454,mean,0
voicemark,8,chinese:SSB0011,1,7,41454,tct,0
voicemark,8,chinese:SSB0011,1,7,39803,mean,0
voicemark,8,chinese:SSB0011,1,7,39803,tct,0
voicemark,8,chinese:SSB0011,1,7,34865,mean,0
voicemark,8,chinese:SSB0011,1,7,34865,tct,0
voicemark,8,chinese:SSB0011,1,7,65424,mean,0
voicemark,8,chinese:SSB0011,1,7,65424,tct,0
voicemark,8,chinese:SSB0011,1,7,44725,mean,0
voicemark,8,chinese:SSB0011,1,7,44725,tct,0
voicemark,8,chinese:SSB0011,1,7,55697,mean,0
voicemark,8,chinese:SSB0011,1,7,55697,tct,0
voicemark,8,chinese:SSB0011,2,8,7741,mean,0
voicemark,8,chinese:SSB0011,2,8,7741,tct,0
voicemark,8,chinese:SSB0011,2,8,30561,mean,0
voicemark,8,chinese:SSB0011,2,8,30561,tct,0
voicemark,8,chinese:SSB0011,2,8,11286,mean,0
voicemark,8,chinese:SSB0011,2,8,11286,tct,0
voicemark,8,chinese:SSB0011,2,8,7222,mean,0
voicemark,8,chinese:SSB0011,2,8,7222,tct,0
voicemark,8,chinese:SSB0011,2,8,7743,mean,0
voicemark,8,chinese:SSB0011,2,8,7743,tct,0
voicemark,8,chinese:SSB0011,2,8,6694,mean,0
voicemark,8,chinese:SSB0011,2,8,6694,tct,0
voicemark,8,chinese:SSB0011,2,8,19997,mean,0
voicemark,8,chinese:SSB0011,2,8,19997,tct,0
voicemark,8,chinese:SSB0011,2,8,57021,mean,0
voicemark,8,chinese:SSB0011,2,8,57021,tct,0
voicemark,8,chinese:SSB0011,2,8,4707,mean,0
voicemark,8,chinese:SSB0011,2,8,4707,tct,0
voicemark,8,chinese:SSB0011,2,8,7198,mean,0
voicemark,8,chinese:SSB0011,2,8,7198,tct,0
voicemark,8,chinese:SSB0012,0,9,20103,mean,0
voicemark,8,chinese:SSB0012,0,9,20103,tct,0
voicemark,8,chinese:SSB0012,0,9,43680,mean,0
voicemark,8,chinese:SSB0012,0,9,43680,tct,0
voicemark,8,chinese:SSB0012,0,9,56697,mean,0
voicemark,8,chinese:SSB0012,0,9,56697,tct,0
voicemark,8,chinese:SSB0012,0,9,12343,mean,0
voicemark,8,chinese:SSB0012,0,9,12343,tct,0
voicemark,8,chinese:SSB0012,0,9,14551,mean,0
voicemark,8,chinese:SSB0012,0,9,14551,tct,0
voicemark,8,chinese:SSB0012,0,9,31254,mean,0
voicemark,8,chinese:SSB0012,0,9,31254,tct,0
voicemark,8,chinese:SSB0012,0,9,10679,mean,0
voicemark,8,chinese:SSB0012,0,9,10679,tct,0
voicemark,8,chinese:SSB0012,0,9,3759,mean,0
voicemark,8,chinese:SSB0012,0,9,3759,tct,0
voicemark,8,chinese:SSB0012,0,9,56361,mean,0
voicemark,8,chinese:SSB0012,0,9,56361,tct,0
voicemark,8,chinese:SSB0012,0,9,56393,mean,0
voicemark,8,chinese:SSB0012,0,9,56393,tct,0
voicemark,8,chinese:SSB0012,1,10,56615,mean,0
voicemark,8,chinese:SSB0012,1,10,56615,tct,0
voicemark,8,chinese:SSB0012,1,10,60711,mean,0
voicemark,8,chinese:SSB0012,1,10,60711,tct,0
voicemark,8,chinese:SSB0012,1,10,44993,mean,0
voicemark,8,chinese:SSB0012,1,10,44993,tct,0
voicemark,8,chinese:SSB0012,1,10,48167,mean,0
voicemark,8,chinese:SSB0012,1,10,48167,tct,0
voicemark,8,chinese:SSB0012,1,10,41028,mean,0
voicemark,8,chinese:SSB0012,1,10,41028,tct,0
voicemark,8,chinese:SSB0012,1,10,48449,mean,0
voicemark,8,chinese:SSB0012,1,10,48449,tct,0
voicemark,8,chinese:SSB0012,1,10,52161,mean,0
voicemark,8,chinese:SSB0012,1,10,52161,tct,0
voicemark,8,chinese:SSB0012,1,10,41303,mean,0
voicemark,8,chinese:SSB0012,1,10,41303,tct,0
voicemark,8,chinese:SSB0012,1,10,44314,mean,0
voicemark,8,chinese:SSB0012,1,10,44314,tct,0
voicemark,8,chinese:SSB0012,1,10,57686,mean,0
voicemark,8,chinese:SSB0012,1,10,57686,tct,0
voicemark,8,chinese:SSB0012,2,11,21366,mean,0
voicemark,8,chinese:SSB0012,2,11,21366,tct,0
voicemark,8,chinese:SSB0012,2,11,4390,mean,0
voicemark,8,chinese:SSB0012,2,11,4390,tct,0
voicemark,8,chinese:SSB0012,2,11,4402,mean,0
voicemark,8,chinese:SSB0012,2,11,4402,tct,0
voicemark,8,chinese:SSB0012,2,11,53496,mean,0
voicemark,8,chinese:SSB0012,2,11,53496,tct,0
voicemark,8,chinese:SSB0012,2,11,56568,mean,0
voicemark,8,chinese:SSB0012,2,11,56568,tct,0
voicemark,8,chinese:SSB0012,2,11,54102,mean,0
voicemark,8,chinese:SSB0012,2,11,54102,tct,0
voicemark,8,chinese:SSB0012,2,11,61745,mean,0
voicemark,8,chinese:SSB0012,2,11,61745,tct,0
voicemark,8,chinese:SSB0012,2,11,54480,mean,0
voicemark,8,chinese:SSB0012,2,11,54480,tct,0
voicemark,8,chinese:SSB0012,2,11,62513,mean,0
voicemark,8,chinese:SSB0012,2,11,62513,tct,0
voicemark,8,chinese:SSB0012,2,11,54704,mean,0
voicemark,8,chinese:SSB0012,2,11,54704,tct,0
voicemark,8,chinese:SSB0016,0,12,53480,mean,0
voicemark,8,chinese:SSB0016,0,12,53480,tct,0
voicemark,8,chinese:SSB0016,0,12,17704,mean,0
voicemark,8,chinese:SSB0016,0,12,17704,tct,0
voicemark,8,chinese:SSB0016,0,12,18217,mean,0
voicemark,8,chinese:SSB0016,0,12,18217,tct,0
voicemark,8,chinese:SSB0016,0,12,41707,mean,0
voicemark,8,chinese:SSB0016,0,12,41707,tct,1
voicemark,8,chinese:SSB0016,0,12,61688,mean,0
voicemark,8,chinese:SSB0016,0,12,61688,tct,0
voicemark,8,chinese:SSB0016,0,12,33379,mean,0
voicemark,8,chinese:SSB0016,0,12,33379,tct,0
voicemark,8,chinese:SSB0016,0,12,4131,mean,0
voicemark,8,chinese:SSB0016,0,12,4131,tct,0
voicemark,8,chinese:SSB0016,0,12,33002,mean,0
voicemark,8,chinese:SSB0016,0,12,33002,tct,0
voicemark,8,chinese:SSB0016,0,12,43427,mean,0
voicemark,8,chinese:SSB0016,0,12,43427,tct,0
voicemark,8,chinese:SSB0016,0,12,37627,mean,0
voicemark,8,chinese:SSB0016,0,12,37627,tct,0
voicemark,8,chinese:SSB0016,1,13,51635,mean,0
voicemark,8,chinese:SSB0016,1,13,51635,tct,0
voicemark,8,chinese:SSB0016,1,13,61099,mean,0
voicemark,8,chinese:SSB0016,1,13,61099,tct,0
voicemark,8,chinese:SSB0016,1,13,27747,mean,0
voicemark,8,chinese:SSB0016,1,13,27747,tct,0
voicemark,8,chinese:SSB0016,1,13,19553,mean,0
voicemark,8,chinese:SSB0016,1,13,19553,tct,0
voicemark,8,chinese:SSB0016,1,13,22667,mean,0
voicemark,8,chinese:SSB0016,1,13,22667,tct,0
voicemark,8,chinese:SSB0016,1,13,52259,mean,0
voicemark,8,chinese:SSB0016,1,13,52259,tct,0
voicemark,8,chinese:SSB0016,1,13,4266,mean,0
voicemark,8,chinese:SSB0016,1,13,4266,tct,0
voicemark,8,chinese:SSB0016,1,13,52907,mean,0
voicemark,8,chinese:SSB0016,1,13,52907,tct,0
voicemark,8,chinese:SSB0016,1,13,63779,mean,0
voicemark,8,chinese:SSB0016,1,13,63779,tct,0
voicemark,8,chinese:SSB0016,1,13,22659,mean,0
voicemark,8,chinese:SSB0016,1,13,22659,tct,0
voicemark,8,chinese:SSB0016,2,14,2930,mean,0
voicemark,8,chinese:SSB0016,2,14,2930,tct,0
voicemark,8,chinese:SSB0016,2,14,9614,mean,0
voicemark,8,chinese:SSB0016,2,14,9614,tct,0
voicemark,8,chinese:SSB0016,2,14,14206,mean,0
voicemark,8,chinese:SSB0016,2,14,14206,tct,0
voicemark,8,chinese:SSB0016,2,14,57266,mean,0
voicemark,8,chinese:SSB0016,2,14,57266,tct,0
voicemark,8,chinese:SSB0016,2,14,3952,mean,0
voicemark,8,chinese:SSB0016,2,14,3952,tct,0
voicemark,8,chinese:SSB0016,2,14,57012,mean,0
voicemark,8,chinese:SSB0016,2,14,57012,tct,0
voicemark,8,chinese:SSB0016,2,14,45526,mean,0
voicemark,8,chinese:SSB0016,2,14,45526,tct,0
voicemark,8,chinese:SSB0016,2,14,2420,mean,0
voicemark,8,chinese:SSB0016,2,14,2420,tct,0
voicemark,8,chinese:SSB0016,2,14,14334,mean,0
voicemark,8,chinese:SSB0016,2,14,14334,tct,0
voicemark,8,chinese:SSB0016,2,14,40882,mean,0
voicemark,8,chinese:SSB0016,2,14,40882,tct,0
voicemark,8,chinese:SSB0018,0,15,22044,mean,0
voicemark,8,chinese:SSB0018,0,15,22044,tct,0
voicemark,8,chinese:SSB0018,0,15,54739,mean,0
voicemark,8,chinese:SSB0018,0,15,54739,tct,0
voicemark,8,chinese:SSB0018,0,15,48239,mean,0
voicemark,8,chinese:SSB0018,0,15,48239,tct,0
voicemark,8,chinese:SSB0018,0,15,55747,mean,0
voicemark,8,chinese:SSB0018,0,15,55747,tct,0
voicemark,8,chinese:SSB0018,0,15,60591,mean,0
voicemark,8,chinese:SSB0018,0,15,60591,tct,0
voicemark,8,chinese:SSB0018,0,15,9756,mean,0
voicemark,8,chinese:SSB0018,0,15,9756,tct,0
voicemark,8,chinese:SSB0018,0,15,47852,mean,0
voicemark,8,chinese:SSB0018,0,15,47852,tct,0
voicemark,8,chinese:SSB0018,0,15,55751,mean,0
voicemark,8,chinese:SSB0018,0,15,55751,tct,0
voicemark,8,chinese:SSB0018,0,15,22221,mean,0
voicemark,8,chinese:SSB0018,0,15,22221,tct,0
voicemark,8,chinese:SSB0018,0,15,32332,mean,0
voicemark,8,chinese:SSB0018,0,15,32332,tct,0
voicemark,8,chinese:SSB0018,1,16,62346,mean,0
voicemark,8,chinese:SSB0018,1,16,62346,tct,0
voicemark,8,chinese:SSB0018,1,16,9934,mean,0
voicemark,8,chinese:SSB0018,1,16,9934,tct,0
voicemark,8,chinese:SSB0018,1,16,43262,mean,0
voicemark,8,chinese:SSB0018,1,16,43262,tct,0
voicemark,8,chinese:SSB0018,1,16,56795,mean,0
voicemark,8,chinese:SSB0018,1,16,56795,tct,0
voicemark,8,chinese:SSB0018,1,16,55543,mean,0
voicemark,8,chinese:SSB0018,1,16,55543,tct,0
voicemark,8,chinese:SSB0018,1,16,59898,mean,0
