model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wavmark,2,ecc1,16,11,2048,chinese:SSB0005,0,0,mean,1,1,1,8,0.7273,4.5475,0.9982,44.94
wavmark,2,ecc1,16,11,2048,chinese:SSB0005,0,0,fwp,1,1,1,8,0.7273,4.5475,0.9982,44.94
wavmark,2,ecc1,16,11,2048,chinese:SSB0005,1,1,mean,1,1,1,9,0.8182,4.5847,0.9983,46.04
wavmark,2,ecc1,16,11,2048,chinese:SSB0005,1,1,fwp,1,1,1,9,0.8182,4.5847,0.9983,46.04
wavmark,2,ecc1,16,11,2048,chinese:SSB0005,2,2,mean,0,0,0,11,1.0000,4.6151,0.9991,49.85
wavmark,2,ecc1,16,11,2048,chinese:SSB0005,2,2,fwp,0,0,0,11,1.0000,4.6151,0.9991,49.85
wavmark,2,ecc1,16,11,2048,chinese:SSB0009,0,3,mean,1,1,1,8,0.7273,4.6194,1.0000,46.74
wavmark,2,ecc1,16,11,2048,chinese:SSB0009,0,3,fwp,1,1,1,8,0.7273,4.6194,1.0000,46.74
wavmark,2,ecc1,16,11,2048,chinese:SSB0009,1,4,mean,1,1,1,8,0.7273,4.6054,0.9999,44.13
wavmark,2,ecc1,16,11,2048,chinese:SSB0009,1,4,fwp,1,1,1,8,0.7273,4.6054,0.9999,44.13
wavmark,2,ecc1,16,11,2048,chinese:SSB0009,2,5,mean,1,1,1,8,0.7273,4.6148,1.0000,46.44
wavmark,2,ecc1,16,11,2048,chinese:SSB0009,2,5,fwp,1,1,1,8,0.7273,4.6148,1.0000,46.44
wavmark,2,ecc1,16,11,2048,chinese:SSB0011,0,6,mean,1,0,0,9,0.8182,4.5507,0.9998,46.08
wavmark,2,ecc1,16,11,2048,chinese:SSB0011,0,6,fwp,1,0,0,9,0.8182,4.5507,0.9998,46.08
wavmark,2,ecc1,16,11,2048,chinese:SSB0011,1,7,mean,1,1,1,8,0.7273,4.5014,0.9995,43.02
wavmark,2,ecc1,16,11,2048,chinese:SSB0011,1,7,fwp,1,1,1,8,0.7273,4.5014,0.9995,43.02
wavmark,2,ecc1,16,11,2048,chinese:SSB0011,2,8,mean,1,1,1,8,0.7273,4.4446,0.9995,42.76
wavmark,2,ecc1,16,11,2048,chinese:SSB0011,2,8,fwp,1,1,1,8,0.7273,4.4446,0.9995,42.76
wavmark,2,ecc1,16,11,2048,chinese:SSB0012,0,9,mean,1,1,1,8,0.7273,4.5887,0.9999,45.43
wavmark,2,ecc1,16,11,2048,chinese:SSB0012,0,9,fwp,1,1,1,8,0.7273,4.5887,0.9999,45.43
wavmark,2,ecc1,16,11,2048,chinese:SSB0012,1,10,mean,1,1,1,8,0.7273,4.5463,0.9999,44.79
wavmark,2,ecc1,16,11,2048,chinese:SSB0012,1,10,fwp,1,1,1,8,0.7273,4.5463,0.9999,44.79
wavmark,2,ecc1,16,11,2048,chinese:SSB0012,2,11,mean,0,0,0,11,1.0000,4.5416,0.9999,45.98
wavmark,2,ecc1,16,11,2048,chinese:SSB0012,2,11,fwp,0,0,0,11,1.0000,4.5416,0.9999,45.98
wavmark,2,ecc1,16,11,2048,chinese:SSB0016,0,12,mean,1,1,1,8,0.7273,4.4915,0.9990,40.56
wavmark,2,ecc1,16,11,2048,chinese:SSB0016,0,12,fwp,1,1,1,8,0.7273,4.4915,0.9990,40.56
wavmark,2,ecc1,16,11,2048,chinese:SSB0016,1,13,mean,1,1,1,9,0.8182,4.4855,0.9989,40.47
wavmark,2,ecc1,16,11,2048,chinese:SSB0016,1,13,fwp,1,1,1,9,0.8182,4.4855,0.9989,40.47
wavmark,2,ecc1,16,11,2048,chinese:SSB0016,2,14,mean,0,0,0,11,1.0000,4.5396,0.9994,42.95
wavmark,2,ecc1,16,11,2048,chinese:SSB0016,2,14,fwp,0,0,0,11,1.0000,4.5396,0.9994,42.95
wavmark,2,ecc1,16,11,2048,chinese:SSB0018,0,15,mean,0,0,0,11,1.0000,4.5882,0.9997,46.83
wavmark,2,ecc1,16,11,2048,chinese:SSB0018,0,15,fwp,0,0,0,11,1.0000,4.5882,0.9997,46.83
wavmark,2,ecc1,16,11,2048,chinese:SSB0018,1,16,mean,1,1,1,9,0.8182,4.4728,0.9995,45.25
wavmark,2,ecc1,16,11,2048,chinese:SSB0018,1,16,fwp,1,1,1,9,0.8182,4.4728,0.9995,45.25
wavmark,2,ecc1,16,11,2048,chinese:SSB0018,2,17,mean,0,0,0,11,1.0000,4.5850,0.9998,47.17
wavmark,2,ecc1,16,11,2048,chinese:SSB0018,2,17,fwp,0,0,0,11,1.0000,4.5850,0.9998,47.17
wavmark,2,ecc1,16,11,2048,chinese:SSB0033,0,18,mean,0,0,0,11,1.0000,4.5265,0.9998,46.33
wavmark,2,ecc1,16,11,2048,chinese:SSB0033,0,18,fwp,0,0,0,11,1.0000,4.5265,0.9998,46.33
wavmark,2,ecc1,16,11,2048,chinese:SSB0033,1,19,mean,1,0,0,8,0.7273,4.5425,0.9998,46.19
wavmark,2,ecc1,16,11,2048,chinese:SSB0033,1,19,fwp,1,0,0,8,0.7273,4.5425,0.9998,46.19
wavmark,2,ecc1,16,11,2048,chinese:SSB0033,2,20,mean,1,1,1,8,0.7273,4.4799,0.9997,45.45
wavmark,2,ecc1,16,11,2048,chinese:SSB0033,2,20,fwp,1,1,1,8,0.7273,4.4799,0.9997,45.45
wavmark,2,ecc1,16,11,2048,chinese:SSB0038,0,21,mean,1,1,1,10,0.9091,4.5573,0.9999,44.66
wavmark,2,ecc1,16,11,2048,chinese:SSB0038,0,21,fwp,1,1,1,10,0.9091,4.5573,0.9999,44.66
wavmark,2,ecc1,16,11,2048,chinese:SSB0038,1,22,mean,0,0,0,11,1.0000,4.5844,0.9999,45.24
wavmark,2,ecc1,16,11,2048,chinese:SSB0038,1,22,fwp,0,0,0,11,1.0000,4.5844,0.9999,45.24
wavmark,2,ecc1,16,11,2048,chinese:SSB0038,2,23,mean,1,1,1,9,0.8182,4.5605,0.9999,44.93
wavmark,2,ecc1,16,11,2048,chinese:SSB0038,2,23,fwp,1,1,1,9,0.8182,4.5605,0.9999,44.93
wavmark,2,ecc1,16,11,2048,chinese:SSB0043,0,24,mean,1,1,1,8,0.7273,4.5129,0.9993,44.63
wavmark,2,ecc1,16,11,2048,chinese:SSB0043,0,24,fwp,1,1,1,8,0.7273,4.5129,0.9993,44.63
wavmark,2,ecc1,16,11,2048,chinese:SSB0043,1,25,mean,1,1,1,8,0.7273,4.5239,0.9992,43.45
wavmark,2,ecc1,16,11,2048,chinese:SSB0043,1,25,fwp,1,1,1,8,0.7273,4.5239,0.9992,43.45
wavmark,2,ecc1,16,11,2048,chinese:SSB0043,2,26,mean,1,1,1,6,0.5455,4.4614,0.9989,42.93
wavmark,2,ecc1,16,11,2048,chinese:SSB0043,2,26,fwp,1,1,1,6,0.5455,4.4614,0.9989,42.93
wavmark,2,ecc1,16,11,2048,chinese:SSB0057,0,27,mean,1,1,1,8,0.7273,4.5421,0.9960,45.21
wavmark,2,ecc1,16,11,2048,chinese:SSB0057,0,27,fwp,1,1,1,8,0.7273,4.5421,0.9960,45.21
wavmark,2,ecc1,16,11,2048,chinese:SSB0057,1,28,mean,1,1,1,8,0.7273,4.5728,0.9984,47.11
wavmark,2,ecc1,16,11,2048,chinese:SSB0057,1,28,fwp,1,1,1,8,0.7273,4.5728,0.9984,47.11
wavmark,2,ecc1,16,11,2048,chinese:SSB0057,2,29,mean,0,0,0,11,1.0000,4.5560,0.9982,47.29
wavmark,2,ecc1,16,11,2048,chinese:SSB0057,2,29,fwp,0,0,0,11,1.0000,4.5560,0.9982,47.29
wavmark,2,ecc1,16,11,2048,chinese:SSB0073,0,30,mean,1,1,1,8,0.7273,4.5091,0.9999,47.56
wavmark,2,ecc1,16,11,2048,chinese:SSB0073,0,30,fwp,1,1,1,8,0.7273,4.5091,0.9999,47.56
wavmark,2,ecc1,16,11,2048,chinese:SSB0073,1,31,mean,1,1,1,9,0.8182,4.5745,0.9999,48.05
wavmark,2,ecc1,16,11,2048,chinese:SSB0073,1,31,fwp,1,1,1,9,0.8182,4.5745,0.9999,48.05
wavmark,2,ecc1,16,11,2048,chinese:SSB0073,2,32,mean,1,1,1,9,0.8182,4.5221,0.9999,44.60
wavmark,2,ecc1,16,11,2048,chinese:SSB0073,2,32,fwp,1,1,1,9,0.8182,4.5221,0.9999,44.60
wavmark,2,ecc1,16,11,2048,chinese:SSB0080,0,33,mean,0,0,0,11,1.0000,4.6188,0.9992,48.22
wavmark,2,ecc1,16,11,2048,chinese:SSB0080,0,33,fwp,0,0,0,11,1.0000,4.6188,0.9992,48.22
wavmark,2,ecc1,16,11,2048,chinese:SSB0080,1,34,mean,1,1,1,9,0.8182,4.5968,0.9982,44.74
wavmark,2,ecc1,16,11,2048,chinese:SSB0080,1,34,fwp,1,1,1,9,0.8182,4.5968,0.9982,44.74
wavmark,2,ecc1,16,11,2048,chinese:SSB0080,2,35,mean,1,1,1,9,0.8182,4.6054,0.9982,45.84
wavmark,2,ecc1,16,11,2048,chinese:SSB0080,2,35,fwp,1,1,1,9,0.8182,4.6054,0.9982,45.84
wavmark,2,ecc1,16,11,2048,chinese:SSB0112,0,36,mean,1,1,0,10,0.9091,4.5687,0.9995,42.82
wavmark,2,ecc1,16,11,2048,chinese:SSB0112,0,36,fwp,1,1,0,10,0.9091,4.5687,0.9995,42.82
wavmark,2,ecc1,16,11,2048,chinese:SSB0112,1,37,mean,1,1,1,8,0.7273,4.5792,0.9994,41.72
wavmark,2,ecc1,16,11,2048,chinese:SSB0112,1,37,fwp,1,1,1,8,0.7273,4.5792,0.9994,41.72
wavmark,2,ecc1,16,11,2048,chinese:SSB0112,2,38,mean,1,1,0,10,0.9091,4.5465,0.9994,41.73
wavmark,2,ecc1,16,11,2048,chinese:SSB0112,2,38,fwp,1,1,0,10,0.9091,4.5465,0.9994,41.73
wavmark,2,ecc1,16,11,2048,chinese:SSB0122,0,39,mean,1,1,1,9,0.8182,4.5282,0.9999,44.21
wavmark,2,ecc1,16,11,2048,chinese:SSB0122,0,39,fwp,1,1,1,9,0.8182,4.5282,0.9999,44.21
wavmark,2,ecc1,16,11,2048,chinese:SSB0122,1,40,mean,1,1,0,9,0.8182,4.5404,0.9999,44.90
wavmark,2,ecc1,16,11,2048,chinese:SSB0122,1,40,fwp,1,1,0,9,0.8182,4.5404,0.9999,44.90
wavmark,2,ecc1,16,11,2048,chinese:SSB0122,2,41,mean,1,1,1,7,0.6364,4.4986,0.9999,44.45
wavmark,2,ecc1,16,11,2048,chinese:SSB0122,2,41,fwp,1,1,1,7,0.6364,4.4986,0.9999,44.45
wavmark,2,ecc1,16,11,2048,chinese:SSB0133,0,42,mean,1,1,1,7,0.6364,4.5642,0.9997,43.83
wavmark,2,ecc1,16,11,2048,chinese:SSB0133,0,42,fwp,1,1,1,7,0.6364,4.5642,0.9997,43.83
wavmark,2,ecc1,16,11,2048,chinese:SSB0133,1,43,mean,1,1,1,9,0.8182,4.5805,0.9998,44.56
wavmark,2,ecc1,16,11,2048,chinese:SSB0133,1,43,fwp,1,1,1,9,0.8182,4.5805,0.9998,44.56
wavmark,2,ecc1,16,11,2048,chinese:SSB0133,2,44,mean,0,0,0,11,1.0000,4.5391,0.9997,44.02
wavmark,2,ecc1,16,11,2048,chinese:SSB0133,2,44,fwp,0,0,0,11,1.0000,4.5391,0.9997,44.02
wavmark,2,ecc1,16,11,2048,chinese:SSB0139,0,45,mean,1,0,0,8,0.7273,4.4967,1.0000,46.15
wavmark,2,ecc1,16,11,2048,chinese:SSB0139,0,45,fwp,1,0,0,8,0.7273,4.4967,1.0000,46.15
wavmark,2,ecc1,16,11,2048,chinese:SSB0139,1,46,mean,1,1,1,9,0.8182,4.4880,0.9999,45.27
wavmark,2,ecc1,16,11,2048,chinese:SSB0139,1,46,fwp,1,1,1,9,0.8182,4.4880,0.9999,45.27
wavmark,2,ecc1,16,11,2048,chinese:SSB0139,2,47,mean,0,0,0,11,1.0000,4.5543,1.0000,46.91
wavmark,2,ecc1,16,11,2048,chinese:SSB0139,2,47,fwp,0,0,0,11,1.0000,4.5543,1.0000,46.91
wavmark,2,ecc1,16,11,2048,chinese:SSB0145,0,48,mean,0,0,0,11,1.0000,4.4928,1.0000,44.24
wavmark,2,ecc1,16,11,2048,chinese:SSB0145,0,48,fwp,0,0,0,11,1.0000,4.4928,1.0000,44.24
wavmark,2,ecc1,16,11,2048,chinese:SSB0145,1,49,mean,1,1,1,8,0.7273,4.5813,1.0000,44.15
wavmark,2,ecc1,16,11,2048,chinese:SSB0145,1,49,fwp,1,1,1,8,0.7273,4.5813,1.0000,44.15
wavmark,2,ecc1,16,11,2048,chinese:SSB0145,2,50,mean,1,1,1,9,0.8182,4.5567,0.9999,42.65
wavmark,2,ecc1,16,11,2048,chinese:SSB0145,2,50,fwp,1,1,1,9,0.8182,4.5567,0.9999,42.65
wavmark,2,ecc1,16,11,2048,chinese:SSB0149,0,51,mean,1,1,1,9,0.8182,4.3110,0.9997,44.73
wavmark,2,ecc1,16,11,2048,chinese:SSB0149,0,51,fwp,1,1,1,9,0.8182,4.3110,0.9997,44.73
wavmark,2,ecc1,16,11,2048,chinese:SSB0149,1,52,mean,1,1,1,8,0.7273,4.3902,0.9998,44.61
wavmark,2,ecc1,16,11,2048,chinese:SSB0149,1,52,fwp,1,1,1,8,0.7273,4.3902,0.9998,44.61
wavmark,2,ecc1,16,11,2048,chinese:SSB0149,2,53,mean,1,1,0,9,0.8182,4.4870,0.9999,46.68
wavmark,2,ecc1,16,11,2048,chinese:SSB0149,2,53,fwp,1,1,0,9,0.8182,4.4870,0.9999,46.68
wavmark,2,ecc1,16,11,2048,chinese:SSB0193,0,54,mean,0,0,0,11,1.0000,4.5586,0.9994,43.27
wavmark,2,ecc1,16,11,2048,chinese:SSB0193,0,54,fwp,0,0,0,11,1.0000,4.5586,0.9994,43.27
wavmark,2,ecc1,16,11,2048,chinese:SSB0193,1,55,mean,1,1,1,8,0.7273,4.5410,0.9993,42.35
wavmark,2,ecc1,16,11,2048,chinese:SSB0193,1,55,fwp,1,1,1,8,0.7273,4.5410,0.9993,42.35
wavmark,2,ecc1,16,11,2048,chinese:SSB0193,2,56,mean,1,0,0,9,0.8182,4.5319,0.9991,42.71
wavmark,2,ecc1,16,11,2048,chinese:SSB0193,2,56,fwp,1,0,0,9,0.8182,4.5319,0.9991,42.71
wavmark,2,ecc1,16,11,2048,chinese:SSB0197,0,57,mean,0,0,0,11,1.0000,4.3424,0.9810,36.28
wavmark,2,ecc1,16,11,2048,chinese:SSB0197,0,57,fwp,0,0,0,11,1.0000,4.3424,0.9810,36.28
wavmark,2,ecc1,16,11,2048,chinese:SSB0197,1,58,mean,0,0,0,11,1.0000,4.5353,0.9935,38.08
wavmark,2,ecc1,16,11,2048,chinese:SSB0197,1,58,fwp,0,0,0,11,1.0000,4.5353,0.9935,38.08
wavmark,2,ecc1,16,11,2048,chinese:SSB0197,2,59,mean,1,1,1,8,0.7273,4.5566,0.9918,35.90
wavmark,2,ecc1,16,11,2048,chinese:SSB0197,2,59,fwp,1,1,1,8,0.7273,4.5566,0.9918,35.90
wavmark,2,ecc1,16,11,2048,chinese:SSB0200,0,60,mean,1,1,1,9,0.8182,4.5698,0.9998,42.73
wavmark,2,ecc1,16,11,2048,chinese:SSB0200,0,60,fwp,1,1,1,9,0.8182,4.5698,0.9998,42.73
wavmark,2,ecc1,16,11,2048,chinese:SSB0200,1,61,mean,1,0,0,8,0.7273,4.5430,0.9998,42.90
wavmark,2,ecc1,16,11,2048,chinese:SSB0200,1,61,fwp,1,0,0,8,0.7273,4.5430,0.9998,42.90
wavmark,2,ecc1,16,11,2048,chinese:SSB0200,2,62,mean,1,0,0,10,0.9091,4.5593,0.9998,42.72
wavmark,2,ecc1,16,11,2048,chinese:SSB0200,2,62,fwp,1,0,0,10,0.9091,4.5593,0.9998,42.72
wavmark,2,ecc1,16,11,2048,chinese:SSB0241,0,63,mean,1,1,1,8,0.7273,4.4809,0.9999,44.13
wavmark,2,ecc1,16,11,2048,chinese:SSB0241,0,63,fwp,1,1,1,8,0.7273,4.4809,0.9999,44.13
wavmark,2,ecc1,16,11,2048,chinese:SSB0241,1,64,mean,1,0,0,10,0.9091,4.5481,0.9999,45.20
wavmark,2,ecc1,16,11,2048,chinese:SSB0241,1,64,fwp,1,0,0,10,0.9091,4.5481,0.9999,45.20
wavmark,2,ecc1,16,11,2048,chinese:SSB0241,2,65,mean,0,0,0,11,1.0000,4.5503,0.9999,45.07
wavmark,2,ecc1,16,11,2048,chinese:SSB0241,2,65,fwp,0,0,0,11,1.0000,4.5503,0.9999,45.07
wavmark,2,ecc1,16,11,2048,chinese:SSB0246,0,66,mean,0,0,0,11,1.0000,4.6008,0.9997,46.76
wavmark,2,ecc1,16,11,2048,chinese:SSB0246,0,66,fwp,0,0,0,11,1.0000,4.6008,0.9997,46.76
wavmark,2,ecc1,16,11,2048,chinese:SSB0246,1,67,mean,1,1,1,9,0.8182,4.5691,0.9995,43.55
wavmark,2,ecc1,16,11,2048,chinese:SSB0246,1,67,fwp,1,1,1,9,0.8182,4.5691,0.9995,43.55
wavmark,2,ecc1,16,11,2048,chinese:SSB0246,2,68,mean,1,1,1,7,0.6364,4.5789,0.9995,43.98
