model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
voicemark,3,chinese:SSB0012,1,10,fwp,1,0.7223,-34.2273,-34.0387,4.0113,0.9703,15.23,-0.5000,0.1609,-0.7950,-0.7950
voicemark,3,chinese:SSB0012,1,10,dm,1,0.7008,-22.4724,-22.2279,3.9708,0.9680,14.45,-0.5000,0.1609,-0.7950,-0.7950
voicemark,3,chinese:SSB0012,1,10,tct,1,0.6879,-1.9944,-0.7950,3.9944,0.9685,15.56,-0.5000,0.1609,-0.7950,-0.7950
voicemark,3,chinese:SSB0012,1,10,payload_farthest,1,0.6891,-6.8499,-6.0116,4.0602,0.9716,16.91,-0.5000,0.1609,-0.7950,-0.7950
voicemark,3,chinese:SSB0012,2,11,single_copy,0,0.7301,-0.0095,5.4898,4.6439,1.0000,147.53,1.0000,0.8901,-14.7134,-14.7134
voicemark,3,chinese:SSB0012,2,11,mean,1,0.7583,-16.3104,-15.9853,4.0552,0.9700,13.25,1.0000,0.8901,-14.7134,-14.7134
voicemark,3,chinese:SSB0012,2,11,rp,1,0.7585,-6.2279,-5.1545,3.4283,0.9533,9.42,1.0000,0.8901,-14.7134,-14.7134
voicemark,3,chinese:SSB0012,2,11,random_dirichlet,1,0.7573,-14.4750,-14.3260,4.2461,0.9808,16.16,1.0000,0.8901,-14.7134,-14.7134
voicemark,3,chinese:SSB0012,2,11,eep,1,0.7520,-23.9548,-23.9526,4.2497,0.9810,15.52,1.0000,0.8901,-14.7134,-14.7134
voicemark,3,chinese:SSB0012,2,11,fwp,1,0.7657,-19.4264,-18.7095,4.0699,0.9723,15.42,1.0000,0.8901,-14.7134,-14.7134
voicemark,3,chinese:SSB0012,2,11,dm,1,0.7603,-14.1341,-13.4106,4.1749,0.9754,15.07,1.0000,0.8901,-14.7134,-14.7134
voicemark,3,chinese:SSB0012,2,11,tct,1,0.7617,-15.0361,-14.7134,4.1486,0.9738,14.58,1.0000,0.8901,-14.7134,-14.7134
voicemark,3,chinese:SSB0012,2,11,payload_farthest,1,0.7657,-19.4264,-18.7095,4.0699,0.9723,15.42,1.0000,0.8901,-14.7134,-14.7134
voicemark,3,chinese:SSB0016,0,12,single_copy,0,0.3365,-0.0001,9.4551,4.6439,1.0000,135.20,-0.8660,0.7038,-17.2237,-17.2237
voicemark,3,chinese:SSB0016,0,12,mean,1,0.2781,-17.9647,-17.8876,4.3628,0.9792,17.58,-0.8660,0.7038,-17.2237,-17.2237
voicemark,3,chinese:SSB0016,0,12,rp,1,0.2594,-26.1089,-25.9856,4.4181,0.9838,18.67,-0.8660,0.7038,-17.2237,-17.2237
voicemark,3,chinese:SSB0016,0,12,random_dirichlet,1,0.2432,-14.5687,-14.5681,4.2297,0.9716,14.88,-0.8660,0.7038,-17.2237,-17.2237
voicemark,3,chinese:SSB0016,0,12,eep,1,0.3366,-15.9395,-15.8912,4.2904,0.9789,18.33,-0.8660,0.7038,-17.2237,-17.2237
voicemark,3,chinese:SSB0016,0,12,fwp,1,0.2547,-11.9156,-11.9038,4.0757,0.9649,14.09,-0.8660,0.7038,-17.2237,-17.2237
voicemark,3,chinese:SSB0016,0,12,dm,1,0.2746,-17.9806,-17.6709,4.3217,0.9767,16.92,-0.8660,0.7038,-17.2237,-17.2237
voicemark,3,chinese:SSB0016,0,12,tct,1,0.2601,-17.2712,-17.2237,4.2645,0.9733,15.88,-0.8660,0.7038,-17.2237,-17.2237
voicemark,3,chinese:SSB0016,0,12,payload_farthest,1,0.2594,-26.1089,-25.9856,4.4181,0.9838,18.67,-0.8660,0.7038,-17.2237,-17.2237
voicemark,3,chinese:SSB0016,1,13,single_copy,0,0.3296,-0.0034,6.7123,4.6439,1.0000,135.93,0.5000,0.8538,-12.2914,-12.2912
voicemark,3,chinese:SSB0016,1,13,mean,1,0.2974,-9.2407,-8.9581,4.4372,0.9837,16.45,0.5000,0.8538,-12.2914,-12.2912
voicemark,3,chinese:SSB0016,1,13,rp,1,0.2634,-5.7574,-5.7120,4.1175,0.9512,13.21,0.5000,0.8538,-12.2914,-12.2912
voicemark,3,chinese:SSB0016,1,13,random_dirichlet,1,0.3223,-14.4737,-14.4227,4.2234,0.9734,14.81,0.5000,0.8538,-12.2914,-12.2912
voicemark,3,chinese:SSB0016,1,13,eep,1,0.2811,-7.4456,-7.0332,4.5402,0.9920,18.39,0.5000,0.8538,-12.2914,-12.2912
voicemark,3,chinese:SSB0016,1,13,fwp,1,0.3385,-9.5887,-9.5513,4.3245,0.9848,17.22,0.5000,0.8538,-12.2914,-12.2912
voicemark,3,chinese:SSB0016,1,13,dm,1,0.3057,-6.7746,-5.2975,4.4499,0.9862,17.06,0.5000,0.8538,-12.2914,-12.2912
voicemark,3,chinese:SSB0016,1,13,tct,1,0.3386,-12.3090,-12.2914,4.3231,0.9834,16.77,0.5000,0.8538,-12.2914,-12.2912
voicemark,3,chinese:SSB0016,1,13,payload_farthest,1,0.2811,-7.4456,-7.0332,4.5402,0.9920,18.39,0.5000,0.8538,-12.2914,-12.2912
voicemark,3,chinese:SSB0016,2,14,single_copy,0,0.2605,-0.0031,6.0504,4.6439,1.0000,136.82,nan,nan,-10.4297,-10.4297
voicemark,3,chinese:SSB0016,2,14,mean,1,0.3598,-14.6374,-14.0606,4.0378,0.9528,17.58,nan,nan,-10.4297,-10.4297
voicemark,3,chinese:SSB0016,2,14,rp,1,0.3388,-2.0077,-1.8595,4.1268,0.9659,19.34,nan,nan,-10.4297,-10.4297
voicemark,3,chinese:SSB0016,2,14,random_dirichlet,0,0.3750,-0.2640,1.5095,3.7968,0.9407,15.50,nan,nan,-10.4297,-10.4297
voicemark,3,chinese:SSB0016,2,14,eep,1,0.3714,-25.8380,-25.2588,3.6044,0.9301,13.93,nan,nan,-10.4297,-10.4297
voicemark,3,chinese:SSB0016,2,14,fwp,1,0.3799,-9.6979,-9.2992,4.1189,0.9572,18.33,nan,nan,-10.4297,-10.4297
voicemark,3,chinese:SSB0016,2,14,dm,1,0.3598,-23.7561,-22.8847,4.0309,0.9518,17.45,nan,nan,-10.4297,-10.4297
voicemark,3,chinese:SSB0016,2,14,tct,1,0.3606,-11.9667,-10.4297,4.2081,0.9625,19.47,nan,nan,-10.4297,-10.4297
voicemark,3,chinese:SSB0016,2,14,payload_farthest,1,0.3799,-9.6979,-9.2992,4.1189,0.9572,18.33,nan,nan,-10.4297,-10.4297
voicemark,3,chinese:SSB0018,0,15,single_copy,0,0.5781,-0.0028,6.1674,4.6439,1.0000,146.06,0.5000,0.4506,-16.8399,-16.8399
voicemark,3,chinese:SSB0018,0,15,mean,1,0.5642,-17.3427,-17.2021,4.3302,0.9778,15.17,0.5000,0.4506,-16.8399,-16.8399
voicemark,3,chinese:SSB0018,0,15,rp,1,0.6087,-30.3430,-28.8889,4.0012,0.9618,11.63,0.5000,0.4506,-16.8399,-16.8399
voicemark,3,chinese:SSB0018,0,15,random_dirichlet,0,0.5742,-0.0155,4.2278,4.6200,0.9984,28.22,0.5000,0.4506,-16.8399,-16.8399
voicemark,3,chinese:SSB0018,0,15,eep,1,0.6207,-3.6576,-2.9889,4.3995,0.9838,18.28,0.5000,0.4506,-16.8399,-16.8399
voicemark,3,chinese:SSB0018,0,15,fwp,1,0.5338,-17.5061,-16.8399,4.3002,0.9789,15.22,0.5000,0.4506,-16.8399,-16.8399
voicemark,3,chinese:SSB0018,0,15,dm,1,0.5307,-17.9804,-17.5268,4.3151,0.9787,15.08,0.5000,0.4506,-16.8399,-16.8399
voicemark,3,chinese:SSB0018,0,15,tct,1,0.5338,-17.5061,-16.8399,4.3002,0.9789,15.22,0.5000,0.4506,-16.8399,-16.8399
voicemark,3,chinese:SSB0018,0,15,payload_farthest,1,0.5338,-17.5061,-16.8399,4.3002,0.9789,15.22,0.5000,0.4506,-16.8399,-16.8399
voicemark,3,chinese:SSB0018,1,16,single_copy,0,0.5834,-0.0102,5.3334,4.6439,1.0000,145.85,0.5000,-0.9695,-7.3231,-7.3231
voicemark,3,chinese:SSB0018,1,16,mean,1,0.6749,-16.8821,-16.7656,4.3949,0.9855,17.93,0.5000,-0.9695,-7.3231,-7.3231
voicemark,3,chinese:SSB0018,1,16,rp,1,0.6944,-8.9007,-8.0426,4.1522,0.9746,14.48,0.5000,-0.9695,-7.3231,-7.3231
voicemark,3,chinese:SSB0018,1,16,random_dirichlet,1,0.6840,-9.9635,-9.8758,4.3046,0.9820,16.96,0.5000,-0.9695,-7.3231,-7.3231
voicemark,3,chinese:SSB0018,1,16,eep,1,0.6644,-13.9142,-13.8569,4.3738,0.9865,18.78,0.5000,-0.9695,-7.3231,-7.3231
voicemark,3,chinese:SSB0018,1,16,fwp,1,0.6944,-8.9007,-8.0426,4.1522,0.9746,14.48,0.5000,-0.9695,-7.3231,-7.3231
voicemark,3,chinese:SSB0018,1,16,dm,1,0.6804,-19.2834,-19.2280,4.3605,0.9838,17.32,0.5000,-0.9695,-7.3231,-7.3231
voicemark,3,chinese:SSB0018,1,16,tct,1,0.6480,-7.7306,-7.3231,4.4838,0.9910,20.14,0.5000,-0.9695,-7.3231,-7.3231
voicemark,3,chinese:SSB0018,1,16,payload_farthest,1,0.6644,-13.9142,-13.8569,4.3738,0.9865,18.78,0.5000,-0.9695,-7.3231,-7.3231
voicemark,3,chinese:SSB0018,2,17,single_copy,0,0.7145,-0.0004,8.5114,4.6439,1.0000,146.21,0.0000,-0.9998,-22.1090,-22.1096
voicemark,3,chinese:SSB0018,2,17,mean,1,0.5738,-24.5369,-24.4085,4.1046,0.9774,15.42,0.0000,-0.9998,-22.1090,-22.1096
voicemark,3,chinese:SSB0018,2,17,rp,1,0.6208,-28.4773,-28.1056,4.1992,0.9843,18.05,0.0000,-0.9998,-22.1090,-22.1096
voicemark,3,chinese:SSB0018,2,17,random_dirichlet,1,0.5305,-12.8261,-12.8228,3.7552,0.9628,12.39,0.0000,-0.9998,-22.1090,-22.1096
voicemark,3,chinese:SSB0018,2,17,eep,1,0.5046,-19.3689,-19.3666,3.6315,0.9586,11.79,0.0000,-0.9998,-22.1090,-22.1096
voicemark,3,chinese:SSB0018,2,17,fwp,1,0.6467,-34.4454,-34.4003,4.2282,0.9806,16.22,0.0000,-0.9998,-22.1090,-22.1096
voicemark,3,chinese:SSB0018,2,17,dm,1,0.6156,-24.7072,-24.1259,4.1982,0.9803,15.98,0.0000,-0.9998,-22.1090,-22.1096
voicemark,3,chinese:SSB0018,2,17,tct,1,0.5397,-22.4646,-22.1090,3.9777,0.9730,14.66,0.0000,-0.9998,-22.1090,-22.1096
voicemark,3,chinese:SSB0018,2,17,payload_farthest,1,0.6208,-28.4773,-28.1056,4.1992,0.9843,18.05,0.0000,-0.9998,-22.1090,-22.1096
voicemark,3,chinese:SSB0033,0,18,single_copy,0,0.6889,-0.0000,12.2572,4.6439,1.0000,149.06,0.5000,-0.6047,-7.1666,-7.1666
voicemark,3,chinese:SSB0033,0,18,mean,1,0.6869,-5.8927,-4.6743,4.1144,0.9734,18.51,0.5000,-0.6047,-7.1666,-7.1666
voicemark,3,chinese:SSB0033,0,18,rp,1,0.6926,-15.0648,-14.9153,4.2808,0.9812,21.19,0.5000,-0.6047,-7.1666,-7.1666
voicemark,3,chinese:SSB0033,0,18,random_dirichlet,1,0.6859,-4.5497,-4.0203,3.8239,0.9626,16.20,0.5000,-0.6047,-7.1666,-7.1666
voicemark,3,chinese:SSB0033,0,18,eep,1,0.6786,-18.6154,-18.3246,4.1099,0.9748,19.05,0.5000,-0.6047,-7.1666,-7.1666
