model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
timbrewm,3,chinese:SSB0005,0,0,eep,1,0,0,9,0.9000,0.500000,4.5759,0.9975,36.85
timbrewm,3,chinese:SSB0005,1,1,eep,1,0,0,9,0.9000,0.600000,4.4151,0.9917,31.04
timbrewm,3,chinese:SSB0005,2,2,eep,1,1,1,8,0.8000,0.500000,4.4915,0.9933,31.88
timbrewm,3,chinese:SSB0009,0,3,eep,1,0,0,9,0.9000,0.500000,4.5712,0.9987,32.33
timbrewm,3,chinese:SSB0009,1,4,eep,0,0,0,10,1.0000,0.800000,4.3877,0.9964,27.21
timbrewm,3,chinese:SSB0009,2,5,eep,1,1,1,7,0.7000,0.300000,4.5965,0.9989,31.65
timbrewm,3,chinese:SSB0011,0,6,eep,1,1,1,8,0.8000,0.500000,4.5926,0.9975,33.97
timbrewm,3,chinese:SSB0011,1,7,eep,1,1,1,8,0.8000,0.500000,4.5310,0.9973,33.46
timbrewm,3,chinese:SSB0011,2,8,eep,1,0,0,9,0.9000,0.300000,4.4530,0.9938,29.89
timbrewm,3,chinese:SSB0012,0,9,eep,1,1,1,8,0.8000,0.400000,4.3019,0.9927,28.88
timbrewm,3,chinese:SSB0012,1,10,eep,1,1,1,8,0.8000,0.600000,4.4607,0.9935,29.72
timbrewm,3,chinese:SSB0012,2,11,eep,1,1,1,7,0.7000,0.200000,4.3700,0.9949,30.03
timbrewm,3,chinese:SSB0016,0,12,eep,1,1,1,8,0.8000,0.500000,4.5510,0.9958,27.51
timbrewm,3,chinese:SSB0016,1,13,eep,0,0,0,10,1.0000,0.800000,4.3867,0.9938,25.72
timbrewm,3,chinese:SSB0016,2,14,eep,1,1,1,7,0.7000,0.400000,4.4698,0.9918,26.77
timbrewm,3,chinese:SSB0018,0,15,eep,1,1,0,8,0.8000,0.500000,4.3298,0.9945,30.23
