model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wavmark,3,ecc1,16,11,2048,chinese:SSB0073,2,32,mean,0,0,0,11,1.0000,4.5483,0.9999,45.99
wavmark,3,ecc1,16,11,2048,chinese:SSB0073,2,32,fwp,0,0,0,11,1.0000,4.5538,0.9999,47.07
wavmark,3,ecc1,16,11,2048,chinese:SSB0080,0,33,mean,1,1,1,8,0.7273,4.5293,0.9968,42.94
wavmark,3,ecc1,16,11,2048,chinese:SSB0080,0,33,fwp,1,1,1,7,0.6364,4.5536,0.9979,44.45
wavmark,3,ecc1,16,11,2048,chinese:SSB0080,1,34,mean,1,1,0,8,0.7273,4.5843,0.9961,43.41
wavmark,3,ecc1,16,11,2048,chinese:SSB0080,1,34,fwp,1,1,1,8,0.7273,4.5926,0.9963,44.09
wavmark,3,ecc1,16,11,2048,chinese:SSB0080,2,35,mean,0,0,0,11,1.0000,4.5668,0.9968,43.48
wavmark,3,ecc1,16,11,2048,chinese:SSB0080,2,35,fwp,1,1,1,10,0.9091,4.5821,0.9975,44.32
wavmark,3,ecc1,16,11,2048,chinese:SSB0112,0,36,mean,1,0,0,9,0.8182,4.5402,0.9993,41.23
wavmark,3,ecc1,16,11,2048,chinese:SSB0112,0,36,fwp,1,1,1,9,0.8182,4.4591,0.9985,37.71
wavmark,3,ecc1,16,11,2048,chinese:SSB0112,1,37,mean,1,1,1,9,0.8182,4.5501,0.9992,40.13
wavmark,3,ecc1,16,11,2048,chinese:SSB0112,1,37,fwp,1,1,1,8,0.7273,4.5749,0.9994,41.85
wavmark,3,ecc1,16,11,2048,chinese:SSB0112,2,38,mean,1,1,1,8,0.7273,4.4836,0.9990,39.57
wavmark,3,ecc1,16,11,2048,chinese:SSB0112,2,38,fwp,1,1,1,9,0.8182,4.5293,0.9992,40.11
wavmark,3,ecc1,16,11,2048,chinese:SSB0122,0,39,mean,1,0,0,9,0.8182,4.5082,0.9998,42.00
wavmark,3,ecc1,16,11,2048,chinese:SSB0122,0,39,fwp,1,1,1,8,0.7273,4.5410,0.9999,43.23
wavmark,3,ecc1,16,11,2048,chinese:SSB0122,1,40,mean,0,0,0,11,1.0000,4.4925,0.9998,42.11
wavmark,3,ecc1,16,11,2048,chinese:SSB0122,1,40,fwp,1,1,1,8,0.7273,4.5186,0.9999,43.17
wavmark,3,ecc1,16,11,2048,chinese:SSB0122,2,41,mean,1,1,1,7,0.6364,4.4436,0.9999,43.04
wavmark,3,ecc1,16,11,2048,chinese:SSB0122,2,41,fwp,1,1,1,8,0.7273,4.4735,0.9999,43.74
wavmark,3,ecc1,16,11,2048,chinese:SSB0133,0,42,mean,1,1,1,8,0.7273,4.5170,0.9996,42.57
wavmark,3,ecc1,16,11,2048,chinese:SSB0133,0,42,fwp,1,1,1,7,0.6364,4.5366,0.9997,42.79
wavmark,3,ecc1,16,11,2048,chinese:SSB0133,1,43,mean,0,0,0,11,1.0000,4.4975,0.9998,44.28
wavmark,3,ecc1,16,11,2048,chinese:SSB0133,1,43,fwp,0,0,0,11,1.0000,4.4584,0.9997,43.46
wavmark,3,ecc1,16,11,2048,chinese:SSB0133,2,44,mean,1,1,1,9,0.8182,4.5527,0.9996,41.84
wavmark,3,ecc1,16,11,2048,chinese:SSB0133,2,44,fwp,1,1,1,7,0.6364,4.5573,0.9996,42.67
wavmark,3,ecc1,16,11,2048,chinese:SSB0139,0,45,mean,1,1,1,9,0.8182,4.5068,0.9999,43.94
wavmark,3,ecc1,16,11,2048,chinese:SSB0139,0,45,fwp,1,1,1,9,0.8182,4.4857,0.9999,45.08
wavmark,3,ecc1,16,11,2048,chinese:SSB0139,1,46,mean,1,1,1,8,0.7273,4.4181,0.9999,43.54
wavmark,3,ecc1,16,11,2048,chinese:SSB0139,1,46,fwp,1,1,1,6,0.5455,4.2300,0.9998,40.01
wavmark,3,ecc1,16,11,2048,chinese:SSB0139,2,47,mean,1,1,1,7,0.6364,4.5154,0.9999,43.38
wavmark,3,ecc1,16,11,2048,chinese:SSB0139,2,47,fwp,1,1,1,9,0.8182,4.5262,0.9999,44.92
wavmark,3,ecc1,16,11,2048,chinese:SSB0145,0,48,mean,0,0,0,11,1.0000,4.5947,1.0000,46.26
wavmark,3,ecc1,16,11,2048,chinese:SSB0145,0,48,fwp,1,1,1,8,0.7273,4.5663,0.9999,42.74
wavmark,3,ecc1,16,11,2048,chinese:SSB0145,1,49,mean,0,0,0,11,1.0000,4.6014,1.0000,44.99
wavmark,3,ecc1,16,11,2048,chinese:SSB0145,1,49,fwp,1,1,1,8,0.7273,4.5605,0.9999,41.47
wavmark,3,ecc1,16,11,2048,chinese:SSB0145,2,50,mean,1,1,1,9,0.8182,4.5367,0.9999,42.12
wavmark,3,ecc1,16,11,2048,chinese:SSB0145,2,50,fwp,1,1,1,8,0.7273,4.5725,1.0000,43.21
wavmark,3,ecc1,16,11,2048,chinese:SSB0149,0,51,mean,0,0,0,11,1.0000,4.4721,0.9998,44.15
wavmark,3,ecc1,16,11,2048,chinese:SSB0149,0,51,fwp,1,1,1,10,0.9091,4.5039,0.9998,45.71
wavmark,3,ecc1,16,11,2048,chinese:SSB0149,1,52,mean,1,1,1,8,0.7273,4.1553,0.9995,42.90
wavmark,3,ecc1,16,11,2048,chinese:SSB0149,1,52,fwp,1,1,1,9,0.8182,4.2544,0.9997,44.61
wavmark,3,ecc1,16,11,2048,chinese:SSB0149,2,53,mean,1,1,0,10,0.9091,4.4127,0.9996,42.29
wavmark,3,ecc1,16,11,2048,chinese:SSB0149,2,53,fwp,1,1,1,7,0.6364,4.4925,0.9997,44.30
wavmark,3,ecc1,16,11,2048,chinese:SSB0193,0,54,mean,1,1,1,8,0.7273,4.4726,0.9990,41.29
wavmark,3,ecc1,16,11,2048,chinese:SSB0193,0,54,fwp,1,1,1,8,0.7273,4.4774,0.9992,42.16
wavmark,3,ecc1,16,11,2048,chinese:SSB0193,1,55,mean,1,0,0,9,0.8182,4.5365,0.9991,42.15
wavmark,3,ecc1,16,11,2048,chinese:SSB0193,1,55,fwp,0,0,0,11,1.0000,4.4221,0.9984,38.63
wavmark,3,ecc1,16,11,2048,chinese:SSB0193,2,56,mean,1,1,1,9,0.8182,4.5000,0.9990,42.10
wavmark,3,ecc1,16,11,2048,chinese:SSB0193,2,56,fwp,1,1,1,8,0.7273,4.3808,0.9979,38.58
wavmark,3,ecc1,16,11,2048,chinese:SSB0197,0,57,mean,0,0,0,11,1.0000,4.5196,0.9898,36.18
wavmark,3,ecc1,16,11,2048,chinese:SSB0197,0,57,fwp,1,1,1,8,0.7273,4.5304,0.9904,36.54
wavmark,3,ecc1,16,11,2048,chinese:SSB0197,1,58,mean,1,1,1,9,0.8182,4.4001,0.9856,34.91
wavmark,3,ecc1,16,11,2048,chinese:SSB0197,1,58,fwp,1,1,1,7,0.6364,4.4590,0.9882,36.29
wavmark,3,ecc1,16,11,2048,chinese:SSB0197,2,59,mean,1,1,1,8,0.7273,4.5277,0.9887,35.64
wavmark,3,ecc1,16,11,2048,chinese:SSB0197,2,59,fwp,1,1,1,9,0.8182,4.5521,0.9917,36.94
wavmark,3,ecc1,16,11,2048,chinese:SSB0200,0,60,mean,1,1,1,8,0.7273,4.5528,0.9998,42.16
wavmark,3,ecc1,16,11,2048,chinese:SSB0200,0,60,fwp,1,0,0,10,0.9091,4.4633,0.9996,38.64
wavmark,3,ecc1,16,11,2048,chinese:SSB0200,1,61,mean,1,1,1,10,0.9091,4.4296,0.9997,41.60
wavmark,3,ecc1,16,11,2048,chinese:SSB0200,1,61,fwp,1,1,1,9,0.8182,4.2756,0.9994,38.08
wavmark,3,ecc1,16,11,2048,chinese:SSB0200,2,62,mean,1,1,0,10,0.9091,4.5111,0.9996,40.13
wavmark,3,ecc1,16,11,2048,chinese:SSB0200,2,62,fwp,1,1,1,9,0.8182,4.5402,0.9997,41.94
wavmark,3,ecc1,16,11,2048,chinese:SSB0241,0,63,mean,1,1,1,10,0.9091,4.4796,0.9999,43.84
wavmark,3,ecc1,16,11,2048,chinese:SSB0241,0,63,fwp,1,1,1,10,0.9091,4.4811,0.9999,44.53
wavmark,3,ecc1,16,11,2048,chinese:SSB0241,1,64,mean,1,1,1,7,0.6364,4.5324,0.9998,43.62
wavmark,3,ecc1,16,11,2048,chinese:SSB0241,1,64,fwp,1,1,1,8,0.7273,4.5575,0.9999,44.81
wavmark,3,ecc1,16,11,2048,chinese:SSB0241,2,65,mean,1,1,1,9,0.8182,4.5576,0.9999,44.31
wavmark,3,ecc1,16,11,2048,chinese:SSB0241,2,65,fwp,1,1,1,8,0.7273,4.5592,0.9999,45.08
wavmark,3,ecc1,16,11,2048,chinese:SSB0246,0,66,mean,1,1,1,8,0.7273,4.4943,0.9992,42.54
wavmark,3,ecc1,16,11,2048,chinese:SSB0246,0,66,fwp,1,1,1,9,0.8182,4.3615,0.9983,39.02
wavmark,3,ecc1,16,11,2048,chinese:SSB0246,1,67,mean,1,1,0,9,0.8182,4.5771,0.9993,43.37
wavmark,3,ecc1,16,11,2048,chinese:SSB0246,1,67,fwp,1,1,1,9,0.8182,4.5709,0.9994,44.28
wavmark,3,ecc1,16,11,2048,chinese:SSB0246,2,68,mean,1,1,0,8,0.7273,4.5868,0.9996,44.33
wavmark,3,ecc1,16,11,2048,chinese:SSB0246,2,68,fwp,1,1,1,8,0.7273,4.5322,0.9991,40.81
wavmark,3,ecc1,16,11,2048,chinese:SSB0261,0,69,mean,1,1,1,9,0.8182,4.4469,0.9998,42.10
wavmark,3,ecc1,16,11,2048,chinese:SSB0261,0,69,fwp,1,1,1,8,0.7273,4.5146,0.9999,43.32
wavmark,3,ecc1,16,11,2048,chinese:SSB0261,1,70,mean,1,1,1,8,0.7273,4.5279,0.9999,43.43
wavmark,3,ecc1,16,11,2048,chinese:SSB0261,1,70,fwp,1,1,0,10,0.9091,4.4324,0.9997,39.90
wavmark,3,ecc1,16,11,2048,chinese:SSB0261,2,71,mean,0,0,0,11,1.0000,4.5498,0.9999,44.19
wavmark,3,ecc1,16,11,2048,chinese:SSB0261,2,71,fwp,0,0,0,11,1.0000,4.5555,0.9999,44.91
wavmark,3,ecc1,16,11,2048,chinese:SSB0267,0,72,mean,1,1,1,8,0.7273,4.5484,0.9996,42.73
wavmark,3,ecc1,16,11,2048,chinese:SSB0267,0,72,fwp,1,1,1,8,0.7273,4.4540,0.9992,39.20
wavmark,3,ecc1,16,11,2048,chinese:SSB0267,1,73,mean,1,1,1,10,0.9091,4.5513,0.9997,43.56
wavmark,3,ecc1,16,11,2048,chinese:SSB0267,1,73,fwp,1,1,1,9,0.8182,4.5558,0.9997,44.04
wavmark,3,ecc1,16,11,2048,chinese:SSB0267,2,74,mean,1,1,1,9,0.8182,4.5997,0.9998,45.63
wavmark,3,ecc1,16,11,2048,chinese:SSB0267,2,74,fwp,1,1,1,10,0.9091,4.5489,0.9996,42.10
wavmark,3,ecc1,16,11,2048,chinese:SSB0273,0,75,mean,1,1,1,8,0.7273,4.4649,0.9995,44.66
wavmark,3,ecc1,16,11,2048,chinese:SSB0273,0,75,fwp,1,1,1,9,0.8182,4.5054,0.9996,45.48
wavmark,3,ecc1,16,11,2048,chinese:SSB0273,1,76,mean,1,1,1,9,0.8182,4.5244,0.9995,44.73
wavmark,3,ecc1,16,11,2048,chinese:SSB0273,1,76,fwp,1,1,1,7,0.6364,4.5254,0.9996,45.44
wavmark,3,ecc1,16,11,2048,chinese:SSB0273,2,77,mean,0,0,0,11,1.0000,4.5251,0.9996,44.77
wavmark,3,ecc1,16,11,2048,chinese:SSB0273,2,77,fwp,1,1,1,10,0.9091,4.5436,0.9996,45.74
wavmark,3,ecc1,16,11,2048,chinese:SSB0287,0,78,mean,1,0,0,8,0.7273,4.5205,0.9998,45.34
wavmark,3,ecc1,16,11,2048,chinese:SSB0287,0,78,fwp,1,0,0,8,0.7273,4.5308,0.9998,46.30
wavmark,3,ecc1,16,11,2048,chinese:SSB0287,1,79,mean,1,1,0,9,0.8182,4.5630,0.9999,46.99
wavmark,3,ecc1,16,11,2048,chinese:SSB0287,1,79,fwp,1,0,0,9,0.8182,4.5108,0.9997,43.47
wavmark,3,ecc1,16,11,2048,chinese:SSB0287,2,80,mean,1,1,1,9,0.8182,4.5612,0.9998,44.74
wavmark,3,ecc1,16,11,2048,chinese:SSB0287,2,80,fwp,1,1,1,8,0.7273,4.4829,0.9996,41.21
wavmark,3,ecc1,16,11,2048,chinese:SSB0288,0,81,mean,1,1,1,7,0.6364,4.5591,0.9962,44.39
wavmark,3,ecc1,16,11,2048,chinese:SSB0288,0,81,fwp,1,1,0,9,0.8182,4.4776,0.9931,40.87
wavmark,3,ecc1,16,11,2048,chinese:SSB0288,1,82,mean,1,1,1,9,0.8182,4.5135,0.9967,43.64
wavmark,3,ecc1,16,11,2048,chinese:SSB0288,1,82,fwp,1,1,0,8,0.7273,4.4909,0.9966,43.74
wavmark,3,ecc1,16,11,2048,chinese:SSB0288,2,83,mean,1,1,1,9,0.8182,4.5454,0.9956,43.53
wavmark,3,ecc1,16,11,2048,chinese:SSB0288,2,83,fwp,1,1,1,8,0.7273,4.4494,0.9912,40.01
wavmark,3,ecc1,16,11,2048,chinese:SSB0299,0,84,mean,1,1,1,8,0.7273,4.5895,0.9999,42.19
wavmark,3,ecc1,16,11,2048,chinese:SSB0299,0,84,fwp,1,1,1,9,0.8182,4.5203,0.9998,38.67
wavmark,3,ecc1,16,11,2048,chinese:SSB0299,1,85,mean,1,1,0,9,0.8182,4.6061,0.9999,43.68
wavmark,3,ecc1,16,11,2048,chinese:SSB0299,1,85,fwp,1,1,1,8,0.7273,4.5643,0.9999,40.15
wavmark,3,ecc1,16,11,2048,chinese:SSB0299,2,86,mean,1,1,1,7,0.6364,4.5107,0.9999,40.76
wavmark,3,ecc1,16,11,2048,chinese:SSB0299,2,86,fwp,1,1,1,7,0.6364,4.5748,0.9999,42.20
wavmark,3,ecc1,16,11,2048,chinese:SSB0307,0,87,mean,1,1,1,8,0.7273,4.4833,0.9970,38.58
wavmark,3,ecc1,16,11,2048,chinese:SSB0307,0,87,fwp,1,1,1,7,0.6364,4.3273,0.9935,35.06
wavmark,3,ecc1,16,11,2048,chinese:SSB0307,1,88,mean,1,1,1,8,0.7273,4.4228,0.9970,37.42
