model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
voicemark,5,chinese:SSB0005,0,0,median,1,1,1,12,0.7500,3.4444,0.9543,16.66
voicemark,5,chinese:SSB0005,0,0,minimum,1,1,1,10,0.6250,2.4754,0.9190,12.95
voicemark,5,chinese:SSB0005,0,0,maximum,1,1,1,10,0.6250,2.5586,0.9209,12.94
voicemark,5,chinese:SSB0005,0,0,rand_minmax,1,1,1,10,0.6250,1.3717,0.8678,11.37
voicemark,5,chinese:SSB0005,0,0,copy_paste,1,1,1,8,0.5000,2.7382,0.8988,13.03
voicemark,5,chinese:SSB0005,1,1,median,1,1,1,10,0.6250,3.7192,0.9589,16.56
voicemark,5,chinese:SSB0005,1,1,minimum,1,1,1,12,0.7500,2.9076,0.9236,13.38
voicemark,5,chinese:SSB0005,1,1,maximum,1,1,1,12,0.7500,2.9352,0.9212,13.28
voicemark,5,chinese:SSB0005,1,1,rand_minmax,1,1,1,11,0.6875,1.4165,0.8546,11.62
voicemark,5,chinese:SSB0005,1,1,copy_paste,1,1,1,10,0.6250,3.3354,0.9243,13.42
voicemark,5,chinese:SSB0005,2,2,median,1,1,1,12,0.7500,3.1888,0.9439,17.28
voicemark,5,chinese:SSB0005,2,2,minimum,1,1,1,10,0.6250,2.5648,0.9173,14.16
voicemark,5,chinese:SSB0005,2,2,maximum,1,1,1,8,0.5000,2.5142,0.9201,14.76
voicemark,5,chinese:SSB0005,2,2,rand_minmax,1,1,1,10,0.6250,1.3106,0.8541,12.70
voicemark,5,chinese:SSB0005,2,2,copy_paste,1,1,1,10,0.6250,3.0254,0.9123,14.81
voicemark,5,chinese:SSB0009,0,3,median,1,1,1,11,0.6875,3.2422,0.9613,13.18
voicemark,5,chinese:SSB0009,0,3,minimum,1,1,1,11,0.6875,2.2793,0.9286,8.39
voicemark,5,chinese:SSB0009,0,3,maximum,1,1,1,11,0.6875,2.3421,0.9336,8.88
voicemark,5,chinese:SSB0009,0,3,rand_minmax,1,1,1,10,0.6250,1.3115,0.8993,7.08
voicemark,5,chinese:SSB0009,0,3,copy_paste,1,1,1,11,0.6875,2.4547,0.8946,9.64
voicemark,5,chinese:SSB0009,1,4,median,1,1,1,8,0.5000,3.7384,0.9739,14.22
voicemark,5,chinese:SSB0009,1,4,minimum,1,1,1,11,0.6875,2.6735,0.9443,8.89
voicemark,5,chinese:SSB0009,1,4,maximum,1,1,1,11,0.6875,2.7853,0.9451,8.83
voicemark,5,chinese:SSB0009,1,4,rand_minmax,1,1,1,8,0.5000,1.4440,0.9134,7.42
voicemark,5,chinese:SSB0009,1,4,copy_paste,1,1,1,8,0.5000,2.7730,0.9139,9.73
voicemark,5,chinese:SSB0009,2,5,median,1,1,1,11,0.6875,3.5318,0.9658,14.15
voicemark,5,chinese:SSB0009,2,5,minimum,1,1,1,9,0.5625,2.7163,0.9455,10.16
voicemark,5,chinese:SSB0009,2,5,maximum,1,1,1,9,0.5625,2.7451,0.9453,10.22
voicemark,5,chinese:SSB0009,2,5,rand_minmax,1,1,1,10,0.6250,1.4517,0.9112,8.55
voicemark,5,chinese:SSB0009,2,5,copy_paste,1,1,1,13,0.8125,2.6438,0.9122,10.63
voicemark,5,chinese:SSB0011,0,6,median,1,1,1,13,0.8125,3.0935,0.9563,16.24
voicemark,5,chinese:SSB0011,0,6,minimum,1,1,1,13,0.8125,2.5124,0.9367,13.49
voicemark,5,chinese:SSB0011,0,6,maximum,1,1,1,15,0.9375,2.5571,0.9362,13.66
