model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,2,ecc1,10,6,64,chinese:SSB0080,2,35,mean,1,1,1,5,0.8333,4.5605,0.9942,30.74
timbrewm,2,ecc1,10,6,64,chinese:SSB0080,2,35,fwp,1,1,1,5,0.8333,4.5605,0.9942,30.74
timbrewm,2,ecc1,10,6,64,chinese:SSB0112,0,36,mean,0,0,0,6,1.0000,4.5862,0.9973,30.66
timbrewm,2,ecc1,10,6,64,chinese:SSB0112,0,36,fwp,0,0,0,6,1.0000,4.5862,0.9973,30.66
timbrewm,2,ecc1,10,6,64,chinese:SSB0112,1,37,mean,0,0,0,5,0.8333,4.5797,0.9981,30.74
timbrewm,2,ecc1,10,6,64,chinese:SSB0112,1,37,fwp,0,0,0,5,0.8333,4.5797,0.9981,30.74
timbrewm,2,ecc1,10,6,64,chinese:SSB0112,2,38,mean,0,0,0,6,1.0000,4.5403,0.9979,30.44
timbrewm,2,ecc1,10,6,64,chinese:SSB0112,2,38,fwp,0,0,0,6,1.0000,4.5403,0.9979,30.44
timbrewm,2,ecc1,10,6,64,chinese:SSB0122,0,39,mean,0,0,0,6,1.0000,4.5651,0.9985,34.09
timbrewm,2,ecc1,10,6,64,chinese:SSB0122,0,39,fwp,0,0,0,6,1.0000,4.5651,0.9985,34.09
timbrewm,2,ecc1,10,6,64,chinese:SSB0122,1,40,mean,0,0,0,6,1.0000,4.6115,0.9990,36.42
timbrewm,2,ecc1,10,6,64,chinese:SSB0122,1,40,fwp,0,0,0,6,1.0000,4.6115,0.9990,36.42
timbrewm,2,ecc1,10,6,64,chinese:SSB0122,2,41,mean,0,0,0,4,0.6667,4.5830,0.9987,34.01
timbrewm,2,ecc1,10,6,64,chinese:SSB0122,2,41,fwp,0,0,0,4,0.6667,4.5830,0.9987,34.01
timbrewm,2,ecc1,10,6,64,chinese:SSB0133,0,42,mean,0,0,0,6,1.0000,4.5972,0.9987,34.49
timbrewm,2,ecc1,10,6,64,chinese:SSB0133,0,42,fwp,0,0,0,6,1.0000,4.5972,0.9987,34.49
timbrewm,2,ecc1,10,6,64,chinese:SSB0133,1,43,mean,1,0,0,5,0.8333,4.5482,0.9974,31.49
timbrewm,2,ecc1,10,6,64,chinese:SSB0133,1,43,fwp,1,0,0,5,0.8333,4.5482,0.9974,31.49
