model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wavmark,8,chinese:SSB0005,0,0,rp,1,1,1,11,0.6875,0.312500,4.4975,0.9957,40.56
wavmark,8,chinese:SSB0005,1,1,rp,1,1,1,13,0.8125,0.500000,4.5065,0.9965,41.69
wavmark,8,chinese:SSB0005,2,2,rp,1,1,1,13,0.8125,0.437500,4.4930,0.9967,42.12
wavmark,8,chinese:SSB0009,0,3,rp,1,1,1,14,0.8750,0.687500,4.5320,0.9998,38.73
wavmark,8,chinese:SSB0009,1,4,rp,1,1,1,14,0.8750,0.500000,4.6005,0.9999,44.99
wavmark,8,chinese:SSB0009,2,5,rp,1,1,1,12,0.7500,0.250000,4.4842,0.9999,40.41
wavmark,8,chinese:SSB0011,0,6,rp,1,1,1,13,0.8125,0.437500,4.3655,0.9992,40.51
wavmark,8,chinese:SSB0011,1,7,rp,1,1,1,12,0.7500,0.437500,4.4526,0.9991,40.21
wavmark,8,chinese:SSB0011,2,8,rp,1,1,1,12,0.7500,0.437500,4.1957,0.9989,39.29
wavmark,8,chinese:SSB0012,0,9,rp,1,1,1,14,0.8750,0.500000,4.4829,0.9995,40.09
wavmark,8,chinese:SSB0012,1,10,rp,1,1,1,12,0.7500,0.437500,4.3811,0.9995,39.09
wavmark,8,chinese:SSB0012,2,11,rp,1,1,1,12,0.7500,0.437500,4.3947,0.9995,39.21
wavmark,8,chinese:SSB0016,0,12,rp,1,1,1,14,0.8750,0.625000,4.4934,0.9990,41.55
wavmark,8,chinese:SSB0016,1,13,rp,1,1,1,15,0.9375,0.375000,4.2191,0.9975,36.52
wavmark,8,chinese:SSB0016,2,14,rp,1,1,1,12,0.7500,0.500000,4.0366,0.9963,35.63
wavmark,8,chinese:SSB0018,0,15,rp,1,1,1,12,0.7500,0.375000,4.4233,0.9990,40.59
wavmark,8,chinese:SSB0018,1,16,rp,1,1,1,13,0.8125,0.625000,4.4434,0.9989,41.07
wavmark,8,chinese:SSB0018,2,17,rp,1,1,1,13,0.8125,0.437500,4.4499,0.9989,41.68
wavmark,8,chinese:SSB0033,0,18,rp,1,1,1,14,0.8750,0.625000,4.1984,0.9994,41.13
wavmark,8,chinese:SSB0033,1,19,rp,1,1,1,12,0.7500,0.375000,4.3778,0.9994,41.75
