model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wmcodec,2,chinese:SSB0005,0,0,single_copy,0,,-0.0054,5.3794,4.6439,1.0000,147.81,nan,nan,-33.6272,-33.6272
wmcodec,2,chinese:SSB0005,0,0,mean,1,,-33.6776,-33.6272,4.4075,0.9905,19.01,nan,nan,-33.6272,-33.6272
wmcodec,2,chinese:SSB0005,0,0,rp,1,,-33.6776,-33.6272,4.4075,0.9905,19.01,nan,nan,-33.6272,-33.6272
wmcodec,2,chinese:SSB0005,0,0,random_dirichlet,1,,-19.2985,-18.6485,4.2316,0.9855,16.23,nan,nan,-33.6272,-33.6272
wmcodec,2,chinese:SSB0005,0,0,eep,1,,-33.6776,-33.6272,4.4075,0.9905,19.01,nan,nan,-33.6272,-33.6272
wmcodec,2,chinese:SSB0005,0,0,fwp,1,,-33.6776,-33.6272,4.4075,0.9905,19.01,nan,nan,-33.6272,-33.6272
wmcodec,2,chinese:SSB0005,0,0,dm,1,,-33.6776,-33.6272,4.4075,0.9905,19.01,nan,nan,-33.6272,-33.6272
wmcodec,2,chinese:SSB0005,0,0,tct,1,,-33.6776,-33.6272,4.4075,0.9905,19.01,nan,nan,-33.6272,-33.6272
wmcodec,2,chinese:SSB0005,0,0,payload_farthest,1,,-33.6776,-33.6272,4.4075,0.9905,19.01,nan,nan,-33.6272,-33.6272
wmcodec,2,chinese:SSB0005,1,1,single_copy,1,,-2.4144,-2.3062,4.6439,1.0000,147.73,nan,nan,-8.1955,-8.1955
wmcodec,2,chinese:SSB0005,1,1,mean,1,,-9.7659,-8.1955,4.4371,0.9906,19.55,nan,nan,-8.1955,-8.1955
wmcodec,2,chinese:SSB0005,1,1,rp,1,,-9.7659,-8.1955,4.4371,0.9906,19.55,nan,nan,-8.1955,-8.1955
wmcodec,2,chinese:SSB0005,1,1,random_dirichlet,1,,-0.8409,-0.2041,4.1917,0.9829,16.01,nan,nan,-8.1955,-8.1955
wmcodec,2,chinese:SSB0005,1,1,eep,1,,-9.7659,-8.1955,4.4371,0.9906,19.55,nan,nan,-8.1955,-8.1955
wmcodec,2,chinese:SSB0005,1,1,fwp,1,,-9.7659,-8.1955,4.4371,0.9906,19.55,nan,nan,-8.1955,-8.1955
wmcodec,2,chinese:SSB0005,1,1,dm,1,,-9.7659,-8.1955,4.4371,0.9906,19.55,nan,nan,-8.1955,-8.1955
wmcodec,2,chinese:SSB0005,1,1,tct,1,,-9.7659,-8.1955,4.4371,0.9906,19.55,nan,nan,-8.1955,-8.1955
