model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
wmcodec,8,chinese:SSB0009,0,3,61719,tct,1.119262,0,-53.692898
wmcodec,8,chinese:SSB0009,0,3,63383,mean,1.141364,0,-43.644170
wmcodec,8,chinese:SSB0009,0,3,63383,tct,1.141364,0,-45.923659
wmcodec,8,chinese:SSB0009,1,4,43368,mean,0.856013,0,-33.272037
wmcodec,8,chinese:SSB0009,1,4,43368,tct,0.856013,1,0.140625
wmcodec,8,chinese:SSB0009,1,4,55209,mean,0.910373,0,-62.133431
wmcodec,8,chinese:SSB0009,1,4,55209,tct,0.910373,0,-28.710057
wmcodec,8,chinese:SSB0009,1,4,63393,mean,0.913047,0,-70.555920
wmcodec,8,chinese:SSB0009,1,4,63393,tct,0.913047,0,-37.481628
wmcodec,8,chinese:SSB0009,1,4,46299,mean,0.925820,0,-32.208230
wmcodec,8,chinese:SSB0009,1,4,46299,tct,0.925820,0,-6.047263
wmcodec,8,chinese:SSB0009,1,4,44203,mean,0.971825,0,-35.855252
wmcodec,8,chinese:SSB0009,1,4,44203,tct,0.971825,0,-30.827629
wmcodec,8,chinese:SSB0009,1,4,2376,mean,1.050451,0,-36.210011
wmcodec,8,chinese:SSB0009,1,4,2376,tct,1.050451,0,-27.630893
wmcodec,8,chinese:SSB0009,1,4,46475,mean,1.081367,0,-41.481926
wmcodec,8,chinese:SSB0009,1,4,46475,tct,1.081367,0,-20.353044
wmcodec,8,chinese:SSB0009,1,4,2370,mean,1.086042,0,-30.530653
wmcodec,8,chinese:SSB0009,1,4,2370,tct,1.086042,0,-40.900262
wmcodec,8,chinese:SSB0009,1,4,2362,mean,1.092141,0,-35.965919
wmcodec,8,chinese:SSB0009,1,4,2362,tct,1.092141,0,-21.169267
wmcodec,8,chinese:SSB0009,1,4,42208,mean,1.121458,0,-50.285010
wmcodec,8,chinese:SSB0009,1,4,42208,tct,1.121458,0,-18.953208
wmcodec,8,chinese:SSB0009,2,5,19556,mean,0.864472,0,-42.622200
wmcodec,8,chinese:SSB0009,2,5,19556,tct,0.864472,0,-23.953285
wmcodec,8,chinese:SSB0009,2,5,52825,mean,0.890526,0,-25.420007
wmcodec,8,chinese:SSB0009,2,5,52825,tct,0.890526,0,-27.710445
wmcodec,8,chinese:SSB0009,2,5,115,mean,0.894140,0,-36.955815
