model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
voicemark,3,chinese:SSB0005,0,0,rp,1,1,1,11,0.6875,0.562500,4.4142,0.9770,16.98
voicemark,3,chinese:SSB0005,1,1,rp,1,1,1,15,0.9375,0.312500,4.3811,0.9805,18.14
voicemark,3,chinese:SSB0005,2,2,rp,1,1,1,13,0.8125,0.500000,4.3781,0.9731,20.20
voicemark,3,chinese:SSB0009,0,3,rp,1,1,1,14,0.8750,0.687500,4.4393,0.9902,17.14
voicemark,3,chinese:SSB0009,1,4,rp,1,1,1,12,0.7500,0.250000,3.9465,0.9744,14.23
voicemark,3,chinese:SSB0009,2,5,rp,1,1,1,15,0.9375,0.125000,4.2445,0.9777,12.84
voicemark,3,chinese:SSB0011,0,6,rp,1,1,1,15,0.9375,0.687500,4.3304,0.9731,20.12
voicemark,3,chinese:SSB0011,1,7,rp,1,1,1,13,0.8125,0.312500,4.0326,0.9712,17.93
voicemark,3,chinese:SSB0011,2,8,rp,1,1,1,12,0.7500,0.250000,3.7471,0.9451,13.42
voicemark,3,chinese:SSB0012,0,9,rp,1,1,1,10,0.6250,0.562500,4.4097,0.9810,14.83
voicemark,3,chinese:SSB0012,1,10,rp,1,1,1,12,0.7500,0.375000,4.0602,0.9716,16.91
voicemark,3,chinese:SSB0012,2,11,rp,1,1,1,14,0.8750,0.562500,3.4283,0.9533,9.42
voicemark,3,chinese:SSB0016,0,12,rp,1,1,1,12,0.7500,0.500000,4.4181,0.9838,18.67
voicemark,3,chinese:SSB0016,1,13,rp,1,1,0,14,0.8750,0.625000,4.1175,0.9512,13.21
voicemark,3,chinese:SSB0016,2,14,rp,1,0,0,13,0.8125,0.500000,4.1268,0.9659,19.34
voicemark,3,chinese:SSB0018,0,15,rp,1,1,1,10,0.6250,0.625000,4.0012,0.9618,11.63
voicemark,3,chinese:SSB0018,1,16,rp,1,1,1,13,0.8125,0.500000,4.1522,0.9746,14.48
voicemark,3,chinese:SSB0018,2,17,rp,1,1,1,10,0.6250,0.375000,4.1992,0.9843,18.05
voicemark,3,chinese:SSB0033,0,18,rp,1,1,1,10,0.6250,0.250000,4.2808,0.9812,21.19
voicemark,3,chinese:SSB0033,1,19,rp,1,1,1,13,0.8125,0.625000,4.4549,0.9887,20.54
voicemark,3,chinese:SSB0033,2,20,rp,1,1,1,14,0.8750,0.500000,4.3858,0.9857,20.96
voicemark,3,chinese:SSB0038,0,21,rp,1,1,1,14,0.8750,0.500000,3.9670,0.9786,17.67
voicemark,3,chinese:SSB0038,1,22,rp,1,1,0,13,0.8125,0.375000,4.3600,0.9766,17.19
voicemark,3,chinese:SSB0038,2,23,rp,1,1,1,11,0.6875,0.437500,3.7613,0.9501,13.91
voicemark,3,chinese:SSB0043,0,24,rp,1,1,1,11,0.6875,0.500000,3.9465,0.9734,18.06
voicemark,3,chinese:SSB0043,1,25,rp,1,1,1,13,0.8125,0.562500,3.4755,0.9308,12.58
voicemark,3,chinese:SSB0043,2,26,rp,1,1,1,12,0.7500,0.562500,4.3145,0.9774,21.21
voicemark,3,chinese:SSB0057,0,27,rp,1,1,1,10,0.6250,0.375000,4.1668,0.9658,14.54
voicemark,3,chinese:SSB0057,1,28,rp,1,1,1,10,0.6250,0.625000,4.3966,0.9851,16.49
voicemark,3,chinese:SSB0057,2,29,rp,1,1,1,8,0.5000,0.562500,3.9797,0.9469,12.80
voicemark,3,chinese:SSB0073,0,30,rp,1,1,0,14,0.8750,0.500000,3.3035,0.9461,8.85
voicemark,3,chinese:SSB0073,1,31,rp,1,1,1,14,0.8750,0.500000,3.8964,0.9677,16.04
voicemark,3,chinese:SSB0073,2,32,rp,0,0,0,16,1.0000,0.562500,3.5096,0.9414,12.13
voicemark,3,chinese:SSB0080,0,33,rp,1,1,1,9,0.5625,0.625000,3.4217,0.9447,14.64
voicemark,3,chinese:SSB0080,1,34,rp,1,1,1,11,0.6875,0.437500,2.9976,0.9439,11.25
voicemark,3,chinese:SSB0080,2,35,rp,1,1,1,14,0.8750,0.375000,4.3678,0.9741,18.54
voicemark,3,chinese:SSB0112,0,36,rp,1,0,0,13,0.8125,0.500000,4.4770,0.9915,21.37
voicemark,3,chinese:SSB0112,1,37,rp,1,1,1,10,0.6250,0.562500,4.0451,0.9567,12.04
voicemark,3,chinese:SSB0112,2,38,rp,1,1,1,11,0.6875,0.375000,4.3682,0.9875,16.55
voicemark,3,chinese:SSB0122,0,39,rp,1,1,1,11,0.6875,0.437500,4.0046,0.9748,16.14
