model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wavmark,3,chinese:SSB0005,0,0,mean,1,1,1,14,0.8750,0.166667,4.5834,0.9972,44.24
wavmark,3,chinese:SSB0005,0,0,fwp,1,1,1,10,0.6250,0.187500,4.5787,0.9978,44.54
wavmark,3,chinese:SSB0005,1,1,mean,1,1,0,15,0.9375,0.333333,4.4767,0.9958,42.31
wavmark,3,chinese:SSB0005,1,1,fwp,1,1,1,12,0.7500,0.312500,4.5043,0.9968,43.95
wavmark,3,chinese:SSB0005,2,2,mean,1,1,1,13,0.8125,0.388889,4.5875,0.9973,45.59
wavmark,3,chinese:SSB0005,2,2,fwp,1,1,1,14,0.8750,0.500000,4.5927,0.9979,45.99
wavmark,3,chinese:SSB0009,0,3,mean,1,1,1,14,0.8750,0.666667,4.6051,0.9999,45.54
wavmark,3,chinese:SSB0009,0,3,fwp,1,1,1,15,0.9375,0.687500,4.6157,1.0000,46.51
wavmark,3,chinese:SSB0009,1,4,mean,1,1,1,14,0.8750,0.277778,4.5780,0.9999,42.05
wavmark,3,chinese:SSB0009,1,4,fwp,1,1,1,11,0.6875,0.250000,4.5914,0.9999,43.17
wavmark,3,chinese:SSB0009,2,5,mean,1,1,1,14,0.8750,0.111111,4.5763,0.9999,41.79
wavmark,3,chinese:SSB0009,2,5,fwp,1,1,1,9,0.5625,0.125000,4.5971,0.9999,42.85
wavmark,3,chinese:SSB0011,0,6,mean,1,1,1,14,0.8750,0.444444,4.4135,0.9995,43.80
wavmark,3,chinese:SSB0011,0,6,fwp,1,1,1,14,0.8750,0.562500,4.4365,0.9996,44.42
wavmark,3,chinese:SSB0011,1,7,mean,1,1,1,15,0.9375,0.388889,4.5120,0.9995,43.62
wavmark,3,chinese:SSB0011,1,7,fwp,1,1,1,13,0.8125,0.312500,4.5000,0.9995,43.49
wavmark,3,chinese:SSB0011,2,8,mean,1,1,1,13,0.8125,0.166667,4.5131,0.9996,43.35
wavmark,3,chinese:SSB0011,2,8,fwp,1,1,1,11,0.6875,0.187500,4.5343,0.9996,42.98
wavmark,3,chinese:SSB0012,0,9,mean,1,1,1,13,0.8125,0.388889,4.5368,0.9998,43.97
wavmark,3,chinese:SSB0012,0,9,fwp,1,1,1,14,0.8750,0.500000,4.4596,0.9996,40.45
wavmark,3,chinese:SSB0012,1,10,mean,1,1,1,13,0.8125,0.333333,4.5293,0.9998,42.82
wavmark,3,chinese:SSB0012,1,10,fwp,1,1,1,12,0.7500,0.375000,4.5621,0.9998,44.16
wavmark,3,chinese:SSB0012,2,11,mean,1,1,1,13,0.8125,0.277778,4.5330,0.9998,43.04
wavmark,3,chinese:SSB0012,2,11,fwp,1,1,1,11,0.6875,0.312500,4.5569,0.9998,44.26
wavmark,3,chinese:SSB0016,0,12,mean,1,1,1,14,0.8750,0.444444,4.4516,0.9986,39.68
wavmark,3,chinese:SSB0016,0,12,fwp,1,1,1,12,0.7500,0.500000,4.4707,0.9990,40.66
wavmark,3,chinese:SSB0016,1,13,mean,1,1,1,14,0.8750,0.388889,4.4227,0.9983,38.90
wavmark,3,chinese:SSB0016,1,13,fwp,1,1,1,13,0.8125,0.437500,4.4851,0.9987,40.15
wavmark,3,chinese:SSB0016,2,14,mean,1,1,1,12,0.7500,0.333333,4.3943,0.9978,38.96
wavmark,3,chinese:SSB0016,2,14,fwp,1,1,1,14,0.8750,0.500000,4.4149,0.9982,39.93
wavmark,3,chinese:SSB0018,0,15,mean,1,1,1,15,0.9375,0.333333,4.5249,0.9994,43.99
wavmark,3,chinese:SSB0018,0,15,fwp,1,1,1,13,0.8125,0.312500,4.5413,0.9995,44.70
wavmark,3,chinese:SSB0018,1,16,mean,1,1,1,14,0.8750,0.333333,4.4564,0.9995,43.84
wavmark,3,chinese:SSB0018,1,16,fwp,1,1,1,13,0.8125,0.437500,4.4802,0.9996,45.00
wavmark,3,chinese:SSB0018,2,17,mean,1,1,1,15,0.9375,0.388889,4.5710,0.9995,44.55
wavmark,3,chinese:SSB0018,2,17,fwp,1,1,1,12,0.7500,0.375000,4.5798,0.9995,45.01
wavmark,3,chinese:SSB0033,0,18,mean,1,1,1,14,0.8750,0.222222,4.2784,0.9995,42.63
wavmark,3,chinese:SSB0033,0,18,fwp,1,1,1,13,0.8125,0.250000,4.3209,0.9996,44.07
wavmark,3,chinese:SSB0033,1,19,mean,1,1,1,14,0.8750,0.444444,4.5085,0.9998,45.91
