model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
audioseal,3,chinese:SSB0005,0,0,eep,1,1,1,11,0.6875,0.375000,4.5838,0.9992,36.02
audioseal,3,chinese:SSB0005,1,1,eep,1,0,0,15,0.9375,0.750000,4.5642,0.9984,32.13
audioseal,3,chinese:SSB0005,2,2,eep,1,0,0,15,0.9375,0.625000,4.6146,0.9998,41.26
audioseal,3,chinese:SSB0009,0,3,eep,1,1,1,15,0.9375,0.812500,4.6304,0.9999,42.58
audioseal,3,chinese:SSB0009,1,4,eep,1,1,1,14,0.8750,0.625000,4.5288,0.9990,29.68
audioseal,3,chinese:SSB0009,2,5,eep,1,1,1,10,0.6250,0.125000,4.6038,0.9997,35.37
audioseal,3,chinese:SSB0011,0,6,eep,1,1,1,15,0.9375,0.687500,4.5906,0.9996,38.87
audioseal,3,chinese:SSB0011,1,7,eep,1,1,1,14,0.8750,0.562500,4.5183,0.9980,30.46
audioseal,3,chinese:SSB0011,2,8,eep,1,1,1,10,0.6250,0.187500,4.5410,0.9985,33.67
audioseal,3,chinese:SSB0012,0,9,eep,1,1,1,14,0.8750,0.562500,4.6147,0.9997,34.46
audioseal,3,chinese:SSB0012,1,10,eep,1,1,1,11,0.6875,0.375000,4.6041,0.9994,34.04
audioseal,3,chinese:SSB0012,2,11,eep,1,1,1,13,0.8125,0.312500,4.6056,0.9997,34.98
audioseal,3,chinese:SSB0016,0,12,eep,1,1,1,13,0.8125,0.625000,4.5943,0.9993,35.52
audioseal,3,chinese:SSB0016,1,13,eep,1,1,1,12,0.7500,0.437500,4.5698,0.9989,34.00
audioseal,3,chinese:SSB0016,2,14,eep,1,1,1,13,0.8125,0.500000,4.5865,0.9987,33.81
audioseal,3,chinese:SSB0018,0,15,eep,1,1,1,14,0.8750,0.625000,4.5558,0.9994,34.94
audioseal,3,chinese:SSB0018,1,16,eep,1,1,1,13,0.8125,0.562500,4.6050,0.9998,38.45
audioseal,3,chinese:SSB0018,2,17,eep,1,1,1,11,0.6875,0.375000,4.5944,0.9997,35.74
audioseal,3,chinese:SSB0033,0,18,eep,1,1,1,13,0.8125,0.250000,4.5846,0.9995,41.15
audioseal,3,chinese:SSB0033,1,19,eep,1,1,1,13,0.8125,0.625000,4.6016,0.9997,41.12
audioseal,3,chinese:SSB0033,2,20,eep,1,1,1,13,0.8125,0.625000,4.5585,0.9992,37.99
audioseal,3,chinese:SSB0038,0,21,eep,1,1,1,11,0.6875,0.375000,4.6014,0.9992,36.50
audioseal,3,chinese:SSB0038,1,22,eep,1,1,1,13,0.8125,0.562500,4.6128,0.9995,34.81
audioseal,3,chinese:SSB0038,2,23,eep,1,1,1,12,0.7500,0.437500,4.6037,0.9993,36.64
audioseal,3,chinese:SSB0043,0,24,eep,1,1,1,12,0.7500,0.312500,4.5493,0.9992,33.88
audioseal,3,chinese:SSB0043,1,25,eep,1,1,1,13,0.8125,0.562500,4.5119,0.9979,30.51
audioseal,3,chinese:SSB0043,2,26,eep,1,1,1,13,0.8125,0.562500,4.5697,0.9994,35.32
audioseal,3,chinese:SSB0057,0,27,eep,1,1,1,12,0.7500,0.375000,4.5623,0.9977,34.71
audioseal,3,chinese:SSB0057,1,28,eep,1,1,1,13,0.8125,0.312500,4.6050,0.9992,38.36
audioseal,3,chinese:SSB0057,2,29,eep,1,1,1,11,0.6875,0.437500,4.6161,0.9993,35.74
audioseal,3,chinese:SSB0073,0,30,eep,1,1,1,13,0.8125,0.375000,4.5879,0.9998,34.84
audioseal,3,chinese:SSB0073,1,31,eep,1,1,1,12,0.7500,0.312500,4.5612,0.9996,30.82
audioseal,3,chinese:SSB0073,2,32,eep,1,1,1,14,0.8750,0.687500,4.6122,0.9999,33.63
audioseal,3,chinese:SSB0080,0,33,eep,1,1,1,14,0.8750,0.625000,4.6146,0.9995,34.83
audioseal,3,chinese:SSB0080,1,34,eep,1,1,1,13,0.8125,0.562500,4.5866,0.9996,31.73
audioseal,3,chinese:SSB0080,2,35,eep,1,1,1,13,0.8125,0.562500,4.6094,0.9993,33.45
audioseal,3,chinese:SSB0112,0,36,eep,1,1,1,12,0.7500,0.437500,4.5243,0.9987,26.20
audioseal,3,chinese:SSB0112,1,37,eep,1,1,1,12,0.7500,0.562500,4.5190,0.9980,26.66
audioseal,3,chinese:SSB0112,2,38,eep,1,1,1,12,0.7500,0.375000,4.5834,0.9993,30.29
audioseal,3,chinese:SSB0122,0,39,eep,1,1,1,12,0.7500,0.500000,4.6114,0.9996,34.74
audioseal,3,chinese:SSB0122,1,40,eep,1,1,1,12,0.7500,0.437500,4.5994,0.9997,35.31
audioseal,3,chinese:SSB0122,2,41,eep,1,1,1,12,0.7500,0.500000,4.5557,0.9993,32.59
audioseal,3,chinese:SSB0133,0,42,eep,1,1,1,14,0.8750,0.625000,4.5020,0.9970,32.76
audioseal,3,chinese:SSB0133,1,43,eep,1,1,1,15,0.9375,0.750000,4.5932,0.9994,41.43
audioseal,3,chinese:SSB0133,2,44,eep,1,1,1,14,0.8750,0.500000,4.5084,0.9973,32.59
audioseal,3,chinese:SSB0139,0,45,eep,1,1,1,14,0.8750,0.625000,4.6163,0.9999,39.50
audioseal,3,chinese:SSB0139,1,46,eep,1,1,1,12,0.7500,0.500000,4.6019,0.9998,33.74
audioseal,3,chinese:SSB0139,2,47,eep,1,1,1,11,0.6875,0.375000,4.6065,0.9998,33.57
audioseal,3,chinese:SSB0145,0,48,eep,1,1,1,14,0.8750,0.562500,4.6091,0.9994,34.41
audioseal,3,chinese:SSB0145,1,49,eep,1,1,1,13,0.8125,0.437500,4.6005,0.9994,35.64
audioseal,3,chinese:SSB0145,2,50,eep,1,1,1,14,0.8750,0.500000,4.6010,0.9995,34.93
audioseal,3,chinese:SSB0149,0,51,eep,1,1,1,14,0.8750,0.625000,4.6171,0.9999,37.90
audioseal,3,chinese:SSB0149,1,52,eep,1,1,1,12,0.7500,0.562500,4.5489,0.9993,30.68
audioseal,3,chinese:SSB0149,2,53,eep,1,1,1,13,0.8125,0.375000,4.5893,0.9998,33.13
audioseal,3,chinese:SSB0193,0,54,eep,1,1,1,13,0.8125,0.437500,4.5086,0.9984,27.96
audioseal,3,chinese:SSB0193,1,55,eep,1,1,0,15,0.9375,0.750000,4.6033,0.9996,34.35
audioseal,3,chinese:SSB0193,2,56,eep,0,0,0,16,1.0000,0.687500,4.6081,0.9997,34.64
audioseal,3,chinese:SSB0197,0,57,eep,1,1,1,12,0.7500,0.375000,4.5231,0.9886,26.69
audioseal,3,chinese:SSB0197,1,58,eep,1,1,1,14,0.8750,0.687500,4.5818,0.9963,33.73
audioseal,3,chinese:SSB0197,2,59,eep,1,1,1,13,0.8125,0.375000,4.5761,0.9945,31.54
audioseal,3,chinese:SSB0200,0,60,eep,1,1,1,13,0.8125,0.562500,4.5827,0.9994,29.13
audioseal,3,chinese:SSB0200,1,61,eep,1,1,1,15,0.9375,0.625000,4.6085,0.9997,31.42
audioseal,3,chinese:SSB0200,2,62,eep,1,1,1,13,0.8125,0.437500,4.5846,0.9995,29.78
audioseal,3,chinese:SSB0241,0,63,eep,1,0,0,15,0.9375,0.812500,4.6172,0.9998,37.43
audioseal,3,chinese:SSB0241,1,64,eep,1,1,1,10,0.6250,0.375000,4.5341,0.9992,33.56
audioseal,3,chinese:SSB0241,2,65,eep,1,1,0,15,0.9375,0.687500,4.5829,0.9993,34.83
audioseal,3,chinese:SSB0246,0,66,eep,1,1,1,13,0.8125,0.437500,4.5825,0.9990,33.99
audioseal,3,chinese:SSB0246,1,67,eep,1,1,1,14,0.8750,0.625000,4.6126,0.9995,35.03
audioseal,3,chinese:SSB0246,2,68,eep,1,1,1,15,0.9375,0.562500,4.6073,0.9994,35.92
audioseal,3,chinese:SSB0261,0,69,eep,1,1,1,13,0.8125,0.500000,4.5460,0.9991,30.80
audioseal,3,chinese:SSB0261,1,70,eep,1,1,1,14,0.8750,0.437500,4.6122,0.9998,36.18
audioseal,3,chinese:SSB0261,2,71,eep,1,1,1,12,0.7500,0.500000,4.6032,0.9997,34.37
audioseal,3,chinese:SSB0267,0,72,eep,1,1,1,12,0.7500,0.437500,4.5224,0.9978,32.50
audioseal,3,chinese:SSB0267,1,73,eep,1,1,1,14,0.8750,0.500000,4.6009,0.9994,38.13
audioseal,3,chinese:SSB0267,2,74,eep,1,1,1,14,0.8750,0.687500,4.5709,0.9994,36.09
audioseal,3,chinese:SSB0273,0,75,eep,1,1,1,13,0.8125,0.500000,4.5829,0.9996,33.27
audioseal,3,chinese:SSB0273,1,76,eep,1,1,1,11,0.6875,0.375000,4.6093,0.9998,36.85
audioseal,3,chinese:SSB0273,2,77,eep,1,1,1,11,0.6875,0.312500,4.6131,0.9998,37.15
audioseal,3,chinese:SSB0287,0,78,eep,1,0,0,15,0.9375,0.625000,4.6132,0.9998,35.89
audioseal,3,chinese:SSB0287,1,79,eep,1,1,1,14,0.8750,0.687500,4.5527,0.9995,31.64
audioseal,3,chinese:SSB0287,2,80,eep,1,1,1,13,0.8125,0.500000,4.6137,0.9999,41.43
audioseal,3,chinese:SSB0288,0,81,eep,1,1,1,11,0.6875,0.312500,4.5967,0.9984,38.59
audioseal,3,chinese:SSB0288,1,82,eep,1,1,1,14,0.8750,0.625000,4.6226,0.9991,39.70
audioseal,3,chinese:SSB0288,2,83,eep,1,1,1,11,0.6875,0.312500,4.5536,0.9967,34.18
audioseal,3,chinese:SSB0299,0,84,eep,1,1,1,12,0.7500,0.500000,4.5212,0.9995,31.87
audioseal,3,chinese:SSB0299,1,85,eep,1,1,1,12,0.7500,0.500000,4.5989,0.9997,35.29
audioseal,3,chinese:SSB0299,2,86,eep,1,1,1,11,0.6875,0.250000,4.5051,0.9995,29.72
audioseal,3,chinese:SSB0307,0,87,eep,1,1,1,13,0.8125,0.437500,4.5913,0.9988,31.71
audioseal,3,chinese:SSB0307,1,88,eep,1,1,1,12,0.7500,0.375000,4.5594,0.9988,30.00
audioseal,3,chinese:SSB0307,2,89,eep,1,1,1,14,0.8750,0.687500,4.6055,0.9991,33.47
audioseal,3,chinese:SSB0309,0,90,eep,1,1,1,14,0.8750,0.500000,4.5272,0.9977,31.47
audioseal,3,chinese:SSB0309,1,91,eep,1,1,1,13,0.8125,0.562500,4.5530,0.9985,30.90
audioseal,3,chinese:SSB0309,2,92,eep,1,1,1,12,0.7500,0.437500,4.6066,0.9990,38.51
audioseal,3,chinese:SSB0315,0,93,eep,1,1,0,14,0.8750,0.625000,4.6219,0.9998,36.80
audioseal,3,chinese:SSB0315,1,94,eep,1,1,1,12,0.7500,0.375000,4.6007,0.9997,35.92
audioseal,3,chinese:SSB0315,2,95,eep,1,1,1,11,0.6875,0.312500,4.5805,0.9994,34.89
audioseal,3,chinese:SSB0316,0,96,eep,1,1,1,11,0.6875,0.312500,4.6107,0.9994,35.60
audioseal,3,chinese:SSB0316,1,97,eep,1,1,1,10,0.6250,0.250000,4.5991,0.9995,35.47
audioseal,3,chinese:SSB0316,2,98,eep,1,0,0,15,0.9375,0.625000,4.5734,0.9991,30.69
audioseal,3,chinese:SSB0323,0,99,eep,1,1,1,10,0.6250,0.187500,4.5770,0.9997,34.73
audioseal,3,chinese:SSB0323,1,100,eep,1,1,1,14,0.8750,0.562500,4.6041,0.9998,37.30
audioseal,3,chinese:SSB0323,2,101,eep,1,1,1,11,0.6875,0.375000,4.5983,0.9998,35.80
audioseal,3,chinese:SSB0338,0,102,eep,1,1,1,14,0.8750,0.375000,4.5432,0.9998,29.15
audioseal,3,chinese:SSB0338,1,103,eep,1,1,1,12,0.7500,0.437500,4.5870,0.9998,32.05
audioseal,3,chinese:SSB0338,2,104,eep,1,1,1,14,0.8750,0.500000,4.5898,0.9998,32.99
audioseal,3,chinese:SSB0339,0,105,eep,1,1,1,13,0.8125,0.562500,4.5938,0.9996,35.28
audioseal,3,chinese:SSB0339,1,106,eep,1,0,0,15,0.9375,0.625000,4.5083,0.9987,29.58
audioseal,3,chinese:SSB0339,2,107,eep,1,1,1,11,0.6875,0.312500,4.5521,0.9995,33.41
audioseal,3,chinese:SSB0341,0,108,eep,1,1,1,12,0.7500,0.312500,4.5677,0.9991,36.08
audioseal,3,chinese:SSB0341,1,109,eep,1,0,0,15,0.9375,0.562500,4.5873,0.9995,37.26
audioseal,3,chinese:SSB0341,2,110,eep,1,1,1,9,0.5625,0.312500,4.6153,0.9992,39.53
audioseal,3,chinese:SSB0342,0,111,eep,1,1,1,13,0.8125,0.562500,4.5980,0.9993,36.66
audioseal,3,chinese:SSB0342,1,112,eep,1,1,1,12,0.7500,0.500000,4.5856,0.9994,36.31
audioseal,3,chinese:SSB0342,2,113,eep,1,1,1,13,0.8125,0.437500,4.5125,0.9981,30.61
audioseal,3,chinese:SSB0354,0,114,eep,1,1,1,12,0.7500,0.312500,4.5839,0.9990,38.30
audioseal,3,chinese:SSB0354,1,115,eep,1,0,0,15,0.9375,0.687500,4.6065,0.9993,41.43
audioseal,3,chinese:SSB0354,2,116,eep,1,0,0,15,0.9375,0.687500,4.5563,0.9981,35.44
audioseal,3,chinese:SSB0366,0,117,eep,1,1,1,13,0.8125,0.500000,4.5742,0.9991,32.17
audioseal,3,chinese:SSB0366,1,118,eep,1,1,1,13,0.8125,0.437500,4.5243,0.9983,30.36
audioseal,3,chinese:SSB0366,2,119,eep,1,1,1,14,0.8750,0.437500,4.5056,0.9979,28.40
audioseal,3,chinese:SSB0375,0,120,eep,1,1,1,14,0.8750,0.625000,4.5928,0.9997,32.25
audioseal,3,chinese:SSB0375,1,121,eep,1,1,1,14,0.8750,0.437500,4.6007,0.9996,34.33
audioseal,3,chinese:SSB0375,2,122,eep,1,1,1,13,0.8125,0.562500,4.6115,0.9997,36.71
audioseal,3,chinese:SSB0379,0,123,eep,1,1,1,12,0.7500,0.437500,4.5893,0.9996,32.29
audioseal,3,chinese:SSB0379,1,124,eep,1,1,1,13,0.8125,0.500000,4.6153,0.9998,34.93
audioseal,3,chinese:SSB0379,2,125,eep,1,1,1,14,0.8750,0.562500,4.5862,0.9998,33.99
audioseal,3,chinese:SSB0380,0,126,eep,1,1,1,15,0.9375,0.500000,4.4831,0.9982,24.35
audioseal,3,chinese:SSB0380,1,127,eep,0,0,0,16,1.0000,0.750000,4.6177,0.9998,34.53
audioseal,3,chinese:SSB0380,2,128,eep,1,1,1,13,0.8125,0.437500,4.4772,0.9983,24.85
audioseal,3,chinese:SSB0382,0,129,eep,1,1,1,12,0.7500,0.375000,4.5869,0.9995,31.43
audioseal,3,chinese:SSB0382,1,130,eep,1,1,1,10,0.6250,0.250000,4.5541,0.9996,32.42
audioseal,3,chinese:SSB0382,2,131,eep,1,1,1,14,0.8750,0.437500,4.5986,0.9997,34.07
audioseal,3,chinese:SSB0385,0,132,eep,1,1,1,11,0.6875,0.312500,4.5765,0.9996,33.14
audioseal,3,chinese:SSB0385,1,133,eep,1,1,1,12,0.7500,0.250000,4.5934,0.9998,34.51
audioseal,3,chinese:SSB0385,2,134,eep,1,1,1,12,0.7500,0.500000,4.5706,0.9996,32.14
