model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wmcodec,3,chinese:SSB0005,0,0,rp,1,1,1,10,0.6250,0.562500,4.4198,0.9903,19.92
wmcodec,3,chinese:SSB0005,1,1,rp,1,1,1,10,0.6250,0.312500,4.4610,0.9908,19.30
wmcodec,3,chinese:SSB0005,2,2,rp,1,1,1,9,0.5625,0.500000,4.2071,0.9893,18.79
wmcodec,3,chinese:SSB0009,0,3,rp,1,1,1,13,0.8125,0.687500,4.4062,0.9892,16.14
wmcodec,3,chinese:SSB0009,1,4,rp,1,1,1,12,0.7500,0.250000,4.4099,0.9905,15.77
wmcodec,3,chinese:SSB0009,2,5,rp,1,1,1,10,0.6250,0.125000,4.4499,0.9885,15.80
wmcodec,3,chinese:SSB0011,0,6,rp,1,1,1,14,0.8750,0.687500,4.4638,0.9906,19.72
wmcodec,3,chinese:SSB0011,1,7,rp,1,1,1,11,0.6875,0.312500,3.9781,0.9893,18.53
wmcodec,3,chinese:SSB0011,2,8,rp,1,1,1,13,0.8125,0.250000,3.7496,0.9778,14.14
wmcodec,3,chinese:SSB0012,0,9,rp,1,1,1,13,0.8125,0.562500,4.4665,0.9889,15.88
wmcodec,3,chinese:SSB0012,1,10,rp,1,1,1,10,0.6250,0.375000,4.4053,0.9873,16.11
wmcodec,3,chinese:SSB0012,2,11,rp,1,1,1,12,0.7500,0.562500,3.9274,0.9765,11.44
wmcodec,3,chinese:SSB0016,0,12,rp,1,1,1,12,0.7500,0.500000,4.4135,0.9909,17.76
wmcodec,3,chinese:SSB0016,1,13,rp,1,1,1,11,0.6875,0.625000,4.0764,0.9749,13.43
wmcodec,3,chinese:SSB0016,2,14,rp,1,1,1,12,0.7500,0.500000,4.3568,0.9895,17.90
wmcodec,3,chinese:SSB0018,0,15,rp,1,1,1,9,0.5625,0.625000,4.2018,0.9794,11.04
wmcodec,3,chinese:SSB0018,1,16,rp,1,1,0,12,0.7500,0.500000,4.1924,0.9805,12.62
wmcodec,3,chinese:SSB0018,2,17,rp,1,1,1,7,0.4375,0.375000,4.4528,0.9906,17.46
wmcodec,3,chinese:SSB0033,0,18,rp,1,1,1,9,0.5625,0.250000,4.4000,0.9903,21.40
wmcodec,3,chinese:SSB0033,1,19,rp,1,1,1,12,0.7500,0.625000,4.3746,0.9915,22.12
wmcodec,3,chinese:SSB0033,2,20,rp,1,1,1,11,0.6875,0.500000,4.3878,0.9913,21.71
wmcodec,3,chinese:SSB0038,0,21,rp,1,1,1,11,0.6875,0.500000,4.4844,0.9925,19.24
wmcodec,3,chinese:SSB0038,1,22,rp,1,1,1,9,0.5625,0.375000,4.4639,0.9917,19.10
wmcodec,3,chinese:SSB0038,2,23,rp,1,1,1,10,0.6250,0.437500,4.0892,0.9790,13.61
wmcodec,3,chinese:SSB0043,0,24,rp,1,1,1,13,0.8125,0.500000,4.2991,0.9847,16.62
wmcodec,3,chinese:SSB0043,1,25,rp,1,1,1,11,0.6875,0.562500,3.8148,0.9685,13.30
wmcodec,3,chinese:SSB0043,2,26,rp,1,1,1,13,0.8125,0.562500,4.3090,0.9868,17.68
wmcodec,3,chinese:SSB0057,0,27,rp,1,1,1,9,0.5625,0.375000,4.0348,0.9796,12.70
wmcodec,3,chinese:SSB0057,1,28,rp,1,1,1,9,0.5625,0.625000,4.3486,0.9889,17.84
wmcodec,3,chinese:SSB0057,2,29,rp,1,1,1,12,0.7500,0.562500,4.1280,0.9759,12.18
wmcodec,3,chinese:SSB0073,0,30,rp,1,1,1,10,0.6250,0.500000,3.9357,0.9741,11.33
wmcodec,3,chinese:SSB0073,1,31,rp,1,1,1,12,0.7500,0.500000,4.4229,0.9910,17.16
wmcodec,3,chinese:SSB0073,2,32,rp,1,0,0,13,0.8125,0.562500,4.0443,0.9736,12.18
wmcodec,3,chinese:SSB0080,0,33,rp,1,1,1,13,0.8125,0.625000,4.0457,0.9718,12.66
wmcodec,3,chinese:SSB0080,1,34,rp,1,1,1,10,0.6250,0.437500,4.1877,0.9763,14.04
wmcodec,3,chinese:SSB0080,2,35,rp,1,1,1,12,0.7500,0.375000,4.4145,0.9898,18.43
wmcodec,3,chinese:SSB0112,0,36,rp,1,1,1,13,0.8125,0.500000,4.4871,0.9918,17.54
wmcodec,3,chinese:SSB0112,1,37,rp,1,1,1,10,0.6250,0.562500,4.2929,0.9828,12.13
wmcodec,3,chinese:SSB0112,2,38,rp,1,1,1,11,0.6875,0.375000,4.4597,0.9922,16.96
wmcodec,3,chinese:SSB0122,0,39,rp,0,0,0,16,1.0000,0.437500,4.5212,0.9934,18.37
wmcodec,3,chinese:SSB0122,1,40,rp,1,1,1,11,0.6875,0.437500,4.4475,0.9931,18.46
wmcodec,3,chinese:SSB0122,2,41,rp,1,1,1,12,0.7500,0.500000,4.5102,0.9929,18.46
wmcodec,3,chinese:SSB0133,0,42,rp,1,1,1,8,0.5000,0.625000,3.9045,0.9764,13.31
wmcodec,3,chinese:SSB0133,1,43,rp,1,1,1,15,0.9375,0.687500,4.2822,0.9909,18.50
wmcodec,3,chinese:SSB0133,2,44,rp,1,1,1,10,0.6250,0.500000,4.0297,0.9792,13.17
wmcodec,3,chinese:SSB0139,0,45,rp,1,1,1,7,0.4375,0.437500,4.2771,0.9901,14.87
