model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wmcodec,5,chinese:SSB0005,0,0,rp,1,1,1,12,0.7500,0.625000,4.0836,0.9783,14.42
wmcodec,5,chinese:SSB0005,1,1,rp,1,1,1,14,0.8750,0.562500,4.1430,0.9792,14.61
wmcodec,5,chinese:SSB0005,2,2,rp,1,1,1,9,0.5625,0.437500,4.2487,0.9902,19.18
wmcodec,5,chinese:SSB0009,0,3,rp,1,1,1,10,0.6250,0.437500,3.9691,0.9773,11.35
wmcodec,5,chinese:SSB0009,1,4,rp,1,1,1,9,0.5625,0.437500,4.0722,0.9795,11.51
wmcodec,5,chinese:SSB0009,2,5,rp,1,1,1,15,0.9375,0.625000,3.9171,0.9782,10.18
wmcodec,5,chinese:SSB0011,0,6,rp,1,1,1,14,0.8750,0.562500,4.0129,0.9761,13.85
wmcodec,5,chinese:SSB0011,1,7,rp,1,1,1,10,0.6250,0.500000,3.8681,0.9760,13.89
wmcodec,5,chinese:SSB0011,2,8,rp,1,1,1,13,0.8125,0.687500,3.7875,0.9730,14.09
wmcodec,5,chinese:SSB0012,0,9,rp,1,1,1,13,0.8125,0.625000,4.3874,0.9889,16.29
wmcodec,5,chinese:SSB0012,1,10,rp,1,1,1,14,0.8750,0.500000,4.1446,0.9757,11.17
wmcodec,5,chinese:SSB0012,2,11,rp,1,1,1,9,0.5625,0.562500,4.0152,0.9752,10.19
wmcodec,5,chinese:SSB0016,0,12,rp,1,1,1,12,0.7500,0.375000,4.4493,0.9906,17.68
wmcodec,5,chinese:SSB0016,1,13,rp,1,1,1,11,0.6875,0.500000,3.9653,0.9759,13.55
wmcodec,5,chinese:SSB0016,2,14,rp,1,1,1,12,0.7500,0.562500,4.3806,0.9898,17.91
wmcodec,5,chinese:SSB0018,0,15,rp,1,1,1,10,0.6250,0.375000,4.0756,0.9797,12.81
wmcodec,5,chinese:SSB0018,1,16,rp,1,1,1,13,0.8125,0.312500,4.0416,0.9789,11.70
wmcodec,5,chinese:SSB0018,2,17,rp,1,1,1,13,0.8125,0.312500,4.1585,0.9836,12.99
wmcodec,5,chinese:SSB0033,0,18,rp,1,1,1,10,0.6250,0.500000,4.3456,0.9927,21.37
wmcodec,5,chinese:SSB0033,1,19,rp,1,1,1,12,0.7500,0.562500,4.0797,0.9820,17.38
wmcodec,5,chinese:SSB0033,2,20,rp,1,1,1,12,0.7500,0.750000,4.4429,0.9926,22.14
wmcodec,5,chinese:SSB0038,0,21,rp,1,1,1,12,0.7500,0.375000,4.4559,0.9933,19.30
wmcodec,5,chinese:SSB0038,1,22,rp,1,1,1,10,0.6250,0.375000,4.1943,0.9834,13.99
wmcodec,5,chinese:SSB0038,2,23,rp,1,1,1,9,0.5625,0.437500,4.1488,0.9821,12.65
