model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
timbrewm,3,chinese:SSB0005,0,0,pgr,1,1,1,8,0.8000,0.192939,4.5186,0.9966,35.32
timbrewm,3,chinese:SSB0005,1,1,pgr,1,1,1,9,0.9000,0.364805,4.5689,0.9968,35.36
timbrewm,3,chinese:SSB0005,2,2,pgr,1,1,1,8,0.8000,0.286070,4.5859,0.9973,35.85
timbrewm,3,chinese:SSB0009,0,3,pgr,1,0,0,9,0.9000,0.457654,4.5725,0.9987,32.19
timbrewm,3,chinese:SSB0009,1,4,pgr,1,1,1,8,0.8000,0.445672,4.5880,0.9990,32.73
timbrewm,3,chinese:SSB0009,2,5,pgr,1,1,1,8,0.8000,0.097603,4.5989,0.9987,31.62
timbrewm,3,chinese:SSB0011,0,6,pgr,1,1,1,8,0.8000,0.375208,4.5861,0.9966,32.57
timbrewm,3,chinese:SSB0011,1,7,pgr,1,1,1,9,0.9000,0.457654,4.5319,0.9968,32.43
timbrewm,3,chinese:SSB0011,2,8,pgr,1,1,1,9,0.9000,0.164072,4.5182,0.9970,32.41
timbrewm,3,chinese:SSB0012,0,9,pgr,1,1,1,7,0.7000,0.280414,4.5064,0.9963,31.89
timbrewm,3,chinese:SSB0012,1,10,pgr,1,1,1,8,0.8000,0.300000,4.5336,0.9972,33.19
timbrewm,3,chinese:SSB0012,2,11,pgr,1,1,1,8,0.8000,0.173663,4.4239,0.9957,30.85
timbrewm,3,chinese:SSB0016,0,12,pgr,1,1,1,8,0.8000,0.400000,4.3707,0.9942,25.83
timbrewm,3,chinese:SSB0016,1,13,pgr,1,1,1,8,0.8000,0.400000,4.5532,0.9983,31.34
timbrewm,3,chinese:SSB0016,2,14,pgr,1,1,1,8,0.8000,0.286070,4.5397,0.9955,29.50
timbrewm,3,chinese:SSB0018,0,15,pgr,1,1,1,8,0.8000,0.173663,4.5159,0.9981,34.65
timbrewm,3,chinese:SSB0018,1,16,pgr,1,1,1,9,0.9000,0.552055,4.5788,0.9981,36.40
timbrewm,3,chinese:SSB0018,2,17,pgr,1,1,1,8,0.8000,0.200000,4.5141,0.9983,34.59
timbrewm,3,chinese:SSB0033,0,18,pgr,1,1,1,7,0.7000,0.048032,4.5709,0.9983,37.20
timbrewm,3,chinese:SSB0033,1,19,pgr,1,1,1,8,0.8000,0.466667,4.5934,0.9979,38.23
timbrewm,3,chinese:SSB0033,2,20,pgr,1,1,1,8,0.8000,0.360782,4.5889,0.9982,38.05
timbrewm,3,chinese:SSB0038,0,21,pgr,1,1,1,8,0.8000,0.466667,4.5758,0.9976,33.57
timbrewm,3,chinese:SSB0038,1,22,pgr,1,1,1,8,0.8000,0.286070,4.4648,0.9967,32.19
timbrewm,3,chinese:SSB0038,2,23,pgr,1,1,1,7,0.7000,0.109172,4.5654,0.9968,31.34
timbrewm,3,chinese:SSB0043,0,24,pgr,1,1,1,8,0.8000,0.375208,4.5764,0.9961,33.86
timbrewm,3,chinese:SSB0043,1,25,pgr,1,1,1,8,0.8000,0.280414,4.4462,0.9958,31.31
timbrewm,3,chinese:SSB0043,2,26,pgr,1,1,1,8,0.8000,0.286070,4.5535,0.9947,31.58
timbrewm,3,chinese:SSB0057,0,27,pgr,1,1,1,9,0.9000,0.268918,4.5573,0.9962,33.23
timbrewm,3,chinese:SSB0057,1,28,pgr,1,1,1,7,0.7000,0.200000,4.5436,0.9971,34.05
timbrewm,3,chinese:SSB0057,2,29,pgr,1,1,1,8,0.8000,0.280414,4.5832,0.9977,34.94
timbrewm,3,chinese:SSB0073,0,30,pgr,1,1,1,8,0.8000,0.300000,4.6081,0.9986,34.53
timbrewm,3,chinese:SSB0073,1,31,pgr,1,1,1,8,0.8000,0.097603,4.5743,0.9987,32.39
timbrewm,3,chinese:SSB0073,2,32,pgr,1,1,0,9,0.9000,0.640828,4.6024,0.9989,35.19
timbrewm,3,chinese:SSB0080,0,33,pgr,1,1,1,8,0.8000,0.280414,4.5026,0.9954,31.01
timbrewm,3,chinese:SSB0080,1,34,pgr,1,1,1,8,0.8000,0.268918,4.4401,0.9969,31.72
timbrewm,3,chinese:SSB0080,2,35,pgr,1,1,1,8,0.8000,0.200000,4.4349,0.9954,29.70
timbrewm,3,chinese:SSB0112,0,36,pgr,1,1,1,7,0.7000,0.300000,4.5361,0.9946,27.45
timbrewm,3,chinese:SSB0112,1,37,pgr,1,0,0,9,0.9000,0.445672,4.5304,0.9969,28.92
timbrewm,3,chinese:SSB0112,2,38,pgr,1,1,1,8,0.8000,0.286070,4.5525,0.9960,29.16
timbrewm,3,chinese:SSB0122,0,39,pgr,1,1,1,8,0.8000,0.262741,4.5094,0.9986,33.61
timbrewm,3,chinese:SSB0122,1,40,pgr,1,1,1,9,0.9000,0.360782,4.5756,0.9988,34.84
timbrewm,3,chinese:SSB0122,2,41,pgr,1,1,1,8,0.8000,0.286070,4.5609,0.9974,32.97
timbrewm,3,chinese:SSB0133,0,42,pgr,1,1,1,7,0.7000,0.200000,4.5754,0.9966,30.92
timbrewm,3,chinese:SSB0133,1,43,pgr,1,0,0,9,0.9000,0.600000,4.6106,0.9977,33.15
timbrewm,3,chinese:SSB0133,2,44,pgr,1,1,1,6,0.6000,0.100000,4.5513,0.9964,31.14
timbrewm,3,chinese:SSB0139,0,45,pgr,1,1,1,8,0.8000,0.466667,4.6222,0.9994,36.14
timbrewm,3,chinese:SSB0139,1,46,pgr,1,1,1,8,0.8000,0.192939,4.5671,0.9982,33.54
