model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wmcodec,8,121,0,0,pgr,0,0,0,16,1.0000,0.059220,4.4535,0.9920,13.52
wmcodec,8,121,1,1,pgr,1,1,1,12,0.7500,0.118505,4.1575,0.9878,10.50
wmcodec,8,121,2,2,pgr,1,1,1,10,0.6250,0.094360,4.2942,0.9905,12.40
wmcodec,8,121,3,3,pgr,1,1,1,14,0.8750,0.102994,4.3792,0.9914,12.35
wmcodec,8,121,4,4,pgr,1,1,1,13,0.8125,0.109537,4.2466,0.9889,11.62
wmcodec,8,121,5,5,pgr,1,1,1,11,0.6875,0.090180,4.3258,0.9921,14.17
wmcodec,8,121,6,6,pgr,1,1,1,10,0.6250,0.105202,4.3207,0.9901,11.52
wmcodec,8,121,7,7,pgr,1,1,1,13,0.8125,0.066994,4.1778,0.9886,10.78
wmcodec,8,237,0,8,pgr,1,1,1,12,0.7500,0.104437,4.4412,0.9952,17.86
wmcodec,8,237,1,9,pgr,1,1,1,12,0.7500,0.070237,4.3858,0.9934,15.94
wmcodec,8,237,2,10,pgr,1,1,1,12,0.7500,0.172762,4.3557,0.9924,16.07
wmcodec,8,237,3,11,pgr,1,1,1,13,0.8125,0.099016,4.4953,0.9944,17.21
wmcodec,8,237,4,12,pgr,1,1,1,13,0.8125,0.134871,4.4810,0.9965,19.23
wmcodec,8,237,5,13,pgr,1,1,1,10,0.6250,0.046170,4.4511,0.9952,16.92
wmcodec,8,237,6,14,pgr,1,1,1,11,0.6875,0.131279,4.3303,0.9933,16.43
wmcodec,8,237,7,15,pgr,1,1,1,11,0.6875,0.068649,4.4539,0.9957,18.30
wmcodec,8,260,0,16,pgr,0,0,0,16,1.0000,0.088887,4.1612,0.9872,14.24
wmcodec,8,260,1,17,pgr,1,1,1,11,0.6875,0.065007,4.3002,0.9919,16.69
wmcodec,8,260,2,18,pgr,1,1,1,10,0.6250,0.075375,4.3944,0.9904,16.31
wmcodec,8,260,3,19,pgr,1,1,1,11,0.6875,0.110999,4.2393,0.9881,15.68
wmcodec,8,260,4,20,pgr,0,0,0,16,1.0000,0.097672,4.2841,0.9869,14.23
wmcodec,8,260,5,21,pgr,1,1,1,12,0.7500,0.081090,4.2435,0.9883,14.18
wmcodec,8,260,6,22,pgr,1,1,1,10,0.6250,0.096992,4.1920,0.9871,14.73
wmcodec,8,260,7,23,pgr,1,1,1,12,0.7500,0.095941,4.2121,0.9882,15.43
wmcodec,8,672,0,24,pgr,1,1,1,11,0.6875,0.100226,4.2718,0.9849,8.14
wmcodec,8,672,1,25,pgr,1,1,1,14,0.8750,0.096224,4.3654,0.9882,10.59
wmcodec,8,672,2,26,pgr,1,1,1,14,0.8750,0.070302,4.3383,0.9816,7.94
wmcodec,8,672,3,27,pgr,1,1,1,12,0.7500,0.084007,4.1595,0.9800,7.15
wmcodec,8,672,4,28,pgr,1,1,1,12,0.7500,0.187922,4.2130,0.9825,8.02
wmcodec,8,672,5,29,pgr,1,1,1,12,0.7500,0.071136,4.1965,0.9851,8.41
wmcodec,8,672,6,30,pgr,1,1,1,11,0.6875,0.049657,4.2215,0.9842,9.36
wmcodec,8,672,7,31,pgr,1,1,1,13,0.8125,0.028276,4.2275,0.9836,8.29
wmcodec,8,908,0,32,pgr,1,1,1,10,0.6250,0.060485,4.2286,0.9842,14.30
wmcodec,8,908,1,33,pgr,1,1,1,9,0.5625,0.066888,4.2654,0.9840,15.30
wmcodec,8,908,2,34,pgr,1,1,1,12,0.7500,0.129732,4.3737,0.9882,16.98
wmcodec,8,908,3,35,pgr,1,1,1,11,0.6875,0.092267,4.4027,0.9886,17.28
wmcodec,8,908,4,36,pgr,1,1,1,12,0.7500,0.032562,4.2287,0.9841,14.67
wmcodec,8,908,5,37,pgr,1,1,1,11,0.6875,0.090210,4.1998,0.9822,14.31
wmcodec,8,908,6,38,pgr,1,1,1,10,0.6250,0.079296,4.2532,0.9846,15.44
wmcodec,8,908,7,39,pgr,1,1,1,11,0.6875,0.038856,4.2828,0.9830,13.93
wmcodec,8,1089,0,40,pgr,1,1,1,12,0.7500,0.098434,4.3939,0.9870,14.66
wmcodec,8,1089,1,41,pgr,1,1,1,12,0.7500,0.091524,4.3646,0.9901,15.37
wmcodec,8,1089,2,42,pgr,1,1,1,11,0.6875,0.102899,4.2228,0.9873,14.09
