model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
voicemark,3,121,0,0,pgr,1,1,1,11,0.6875,0.200564,3.9883,0.9724,9.67
voicemark,3,121,1,1,pgr,1,1,1,9,0.5625,0.353594,3.5778,0.9716,9.00
voicemark,3,121,2,2,pgr,1,1,1,10,0.6250,0.272962,3.7007,0.9764,11.58
voicemark,3,121,3,3,pgr,1,1,1,12,0.7500,0.420840,3.5941,0.9622,8.29
voicemark,3,121,4,4,pgr,1,1,1,9,0.5625,0.271043,3.2595,0.9665,10.41
voicemark,3,121,5,5,pgr,1,1,1,8,0.5000,0.159823,3.9384,0.9764,10.26
voicemark,3,121,6,6,pgr,1,1,1,13,0.8125,0.325172,3.9567,0.9731,11.74
voicemark,3,121,7,7,pgr,1,1,1,12,0.7500,0.221187,3.9207,0.9807,10.45
voicemark,3,237,0,8,pgr,1,1,1,10,0.6250,0.379124,3.7988,0.9833,13.65
voicemark,3,237,1,9,pgr,1,1,1,12,0.7500,0.200564,4.3942,0.9902,17.01
voicemark,3,237,2,10,pgr,1,1,1,13,0.8125,0.319153,4.5120,0.9933,17.05
voicemark,3,237,3,11,pgr,1,1,1,14,0.8750,0.562500,4.2649,0.9918,15.97
voicemark,3,237,4,12,pgr,1,1,1,13,0.8125,0.436002,4.4441,0.9915,16.06
voicemark,3,237,5,13,pgr,1,1,1,10,0.6250,0.163921,4.2500,0.9880,16.03
voicemark,3,237,6,14,pgr,1,1,1,12,0.7500,0.320532,4.4696,0.9917,16.72
voicemark,3,237,7,15,pgr,1,1,1,10,0.6250,0.187500,4.0041,0.9796,12.51
voicemark,3,260,0,16,pgr,1,0,0,14,0.8750,0.329933,3.7036,0.9758,15.62
voicemark,3,260,1,17,pgr,1,1,1,13,0.8125,0.443232,4.2429,0.9814,15.96
voicemark,3,260,2,18,pgr,1,1,1,11,0.6875,0.272962,3.8019,0.9779,14.37
voicemark,3,260,3,19,pgr,1,1,1,12,0.7500,0.276810,3.9923,0.9834,15.63
voicemark,3,260,4,20,pgr,1,1,1,12,0.7500,0.214606,4.1723,0.9824,17.40
voicemark,3,260,5,21,pgr,1,1,1,12,0.7500,0.163921,4.0285,0.9784,15.56
voicemark,3,260,6,22,pgr,1,1,1,11,0.6875,0.163921,4.2459,0.9808,16.43
voicemark,3,260,7,23,pgr,1,1,1,10,0.6250,0.211324,4.2795,0.9841,16.59
voicemark,3,672,0,24,pgr,1,1,1,14,0.8750,0.320532,3.7901,0.9464,10.35
voicemark,3,672,1,25,pgr,1,1,1,15,0.9375,0.218815,4.2050,0.9800,11.79
voicemark,3,672,2,26,pgr,1,1,1,13,0.8125,0.320532,4.2517,0.9851,15.36
voicemark,3,672,3,27,pgr,1,1,1,11,0.6875,0.362531,4.2376,0.9891,15.20
voicemark,3,672,4,28,pgr,1,1,1,11,0.6875,0.271043,3.6703,0.9707,10.59
voicemark,3,672,5,29,pgr,1,1,1,10,0.6250,0.495587,4.0116,0.9635,10.06
voicemark,3,672,6,30,pgr,1,1,1,12,0.7500,0.276810,4.2013,0.9812,10.21
voicemark,3,672,7,31,pgr,1,1,1,13,0.8125,0.200564,3.8710,0.9656,9.49
voicemark,3,908,0,32,pgr,1,1,1,10,0.6250,0.178323,4.1555,0.9785,16.69
voicemark,3,908,1,33,pgr,1,1,1,12,0.7500,0.276810,4.1642,0.9814,16.50
voicemark,3,908,2,34,pgr,1,1,1,12,0.7500,0.500000,4.3754,0.9841,17.42
voicemark,3,908,3,35,pgr,1,1,1,10,0.6250,0.163921,4.0377,0.9717,14.49
voicemark,3,908,4,36,pgr,1,1,1,13,0.8125,0.329933,3.6651,0.9705,13.51
voicemark,3,908,5,37,pgr,1,1,1,9,0.5625,0.238446,3.7747,0.9700,13.93
voicemark,3,908,6,38,pgr,1,1,1,9,0.5625,0.301474,4.1271,0.9808,16.84
voicemark,3,908,7,39,pgr,1,1,1,10,0.6250,0.258568,3.9662,0.9630,13.49
voicemark,3,1089,0,40,pgr,1,1,1,13,0.8125,0.387574,4.2873,0.9829,16.31
voicemark,3,1089,1,41,pgr,1,1,1,14,0.8750,0.271043,4.4373,0.9877,16.97
voicemark,3,1089,2,42,pgr,1,1,1,15,0.9375,0.539213,4.3911,0.9802,15.55
voicemark,3,1089,3,43,pgr,1,1,0,13,0.8125,0.495587,4.4417,0.9878,16.71
voicemark,3,1089,4,44,pgr,1,1,1,10,0.6250,0.329933,4.1436,0.9835,15.39
voicemark,3,1089,5,45,pgr,1,1,1,11,0.6875,0.543074,4.3367,0.9816,16.81
voicemark,3,1089,6,46,pgr,1,1,1,12,0.7500,0.325172,4.2974,0.9873,16.14
voicemark,3,1089,7,47,pgr,1,1,0,13,0.8125,0.301474,4.2989,0.9886,17.85
voicemark,3,1188,0,48,pgr,1,1,1,10,0.6250,0.272962,4.2114,0.9788,18.36
voicemark,3,1188,1,49,pgr,1,1,1,12,0.7500,0.384735,4.3323,0.9775,16.69
voicemark,3,1188,2,50,pgr,1,1,1,10,0.6250,0.422946,4.2502,0.9809,18.26
voicemark,3,1188,3,51,pgr,1,1,1,8,0.5000,0.325172,4.1903,0.9739,16.90
voicemark,3,1188,4,52,pgr,1,1,1,15,0.9375,0.367569,4.4799,0.9828,18.96
voicemark,3,1188,5,53,pgr,1,1,1,14,0.8750,0.244129,4.3233,0.9854,19.50
voicemark,3,1188,6,54,pgr,1,1,1,10,0.6250,0.163921,4.1637,0.9796,17.15
voicemark,3,1188,7,55,pgr,1,1,1,11,0.6875,0.329933,4.2494,0.9816,18.31
voicemark,3,1221,0,56,pgr,1,1,1,12,0.7500,0.375599,4.4848,0.9917,14.20
voicemark,3,1221,1,57,pgr,1,1,1,13,0.8125,0.375599,4.2837,0.9790,14.02
voicemark,3,1221,2,58,pgr,1,1,1,14,0.8750,0.211324,4.1129,0.9855,10.66
voicemark,3,1221,3,59,pgr,1,1,1,11,0.6875,0.359158,4.4052,0.9893,13.67
voicemark,3,1221,4,60,pgr,1,1,1,12,0.7500,0.214606,4.2168,0.9761,12.34
voicemark,3,1221,5,61,pgr,1,1,1,10,0.6250,0.384735,3.9843,0.9755,10.68
voicemark,3,1221,6,62,pgr,1,1,1,12,0.7500,0.260889,4.2469,0.9902,12.11
voicemark,3,1221,7,63,pgr,1,1,1,15,0.9375,0.367569,4.3376,0.9843,13.32
voicemark,3,1284,0,64,pgr,1,1,1,10,0.6250,0.221187,4.0538,0.9784,17.03
voicemark,3,1284,1,65,pgr,1,1,1,13,0.8125,0.422946,4.0515,0.9787,15.80
voicemark,3,1284,2,66,pgr,1,1,1,13,0.8125,0.489915,4.5118,0.9915,19.78
voicemark,3,1284,3,67,pgr,1,1,1,14,0.8750,0.387574,3.7134,0.9809,17.81
voicemark,3,1284,4,68,pgr,1,1,1,11,0.6875,0.314674,4.4528,0.9893,19.91
voicemark,3,1284,5,69,pgr,1,1,1,12,0.7500,0.211324,4.1262,0.9879,16.88
voicemark,3,1284,6,70,pgr,1,1,1,11,0.6875,0.271043,4.2612,0.9766,16.60
voicemark,3,1284,7,71,pgr,1,1,1,11,0.6875,0.271043,4.0267,0.9912,18.59
voicemark,3,1320,0,72,pgr,1,1,1,10,0.6250,0.329933,4.1590,0.9839,17.91
voicemark,3,1320,1,73,pgr,1,1,1,11,0.6875,0.329933,4.4367,0.9902,17.12
voicemark,3,1320,2,74,pgr,1,1,1,13,0.8125,0.661033,4.0412,0.9832,17.12
voicemark,3,1320,3,75,pgr,1,1,1,14,0.8750,0.500000,4.4673,0.9907,21.64
voicemark,3,1320,4,76,pgr,1,1,1,12,0.7500,0.329933,4.4530,0.9901,22.78
voicemark,3,1320,5,77,pgr,1,1,1,12,0.7500,0.329933,4.4259,0.9888,17.77
voicemark,3,1320,6,78,pgr,1,1,1,12,0.7500,0.379124,4.3515,0.9851,18.50
voicemark,3,1320,7,79,pgr,1,1,1,13,0.8125,0.271043,4.3168,0.9902,19.28
voicemark,3,1580,0,80,pgr,1,1,1,10,0.6250,0.384735,4.0609,0.9680,6.91
voicemark,3,1580,1,81,pgr,1,1,1,13,0.8125,0.218815,3.3859,0.9568,5.39
voicemark,3,1580,2,82,pgr,1,1,1,10,0.6250,0.187500,3.8926,0.9756,8.60
voicemark,3,1580,3,83,pgr,1,1,1,9,0.5625,0.201501,3.5343,0.9744,7.00
voicemark,3,1580,4,84,pgr,1,1,1,12,0.7500,0.163921,4.0802,0.9788,8.86
voicemark,3,1580,5,85,pgr,1,1,1,13,0.8125,0.276810,3.9930,0.9748,7.46
