model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
timbrewm,2,121,0,0,pgr,0,0,0,10,1.0000,0.800000,4.6238,0.9997,33.74
timbrewm,2,121,1,1,pgr,0,0,0,10,1.0000,0.600000,4.6111,0.9993,30.74
timbrewm,2,121,2,2,pgr,1,1,1,7,0.7000,0.200000,4.5783,0.9989,28.79
timbrewm,2,121,3,3,pgr,1,1,1,9,0.9000,0.500000,4.5883,0.9993,29.45
timbrewm,2,121,4,4,pgr,1,1,1,8,0.8000,0.500000,4.6130,0.9995,30.56
timbrewm,2,121,5,5,pgr,1,1,0,8,0.8000,0.600000,4.5930,0.9995,30.79
timbrewm,2,121,6,6,pgr,0,0,0,10,1.0000,0.700000,4.6113,0.9995,32.13
timbrewm,2,121,7,7,pgr,1,1,1,8,0.8000,0.500000,4.5883,0.9992,30.34
timbrewm,2,237,0,8,pgr,1,1,1,7,0.7000,0.300000,4.5879,0.9994,36.87
timbrewm,2,237,1,9,pgr,1,1,1,7,0.7000,0.400000,4.6001,0.9997,38.40
timbrewm,2,237,2,10,pgr,1,1,0,9,0.9000,0.700000,4.6090,0.9997,39.21
timbrewm,2,237,3,11,pgr,1,1,1,7,0.7000,0.400000,4.5882,0.9995,36.69
timbrewm,2,237,4,12,pgr,1,1,0,8,0.8000,0.500000,4.5151,0.9997,37.63
timbrewm,2,237,5,13,pgr,1,0,0,9,0.9000,0.500000,4.5680,0.9996,38.63
timbrewm,2,237,6,14,pgr,1,1,1,7,0.7000,0.400000,4.5846,0.9996,37.49
timbrewm,2,237,7,15,pgr,1,1,1,8,0.8000,0.400000,4.5925,0.9994,38.09
timbrewm,2,260,0,16,pgr,0,0,0,10,1.0000,0.600000,4.5949,0.9993,34.86
timbrewm,2,260,1,17,pgr,1,1,1,7,0.7000,0.200000,4.5781,0.9990,33.17
timbrewm,2,260,2,18,pgr,1,0,0,9,0.9000,0.700000,4.6084,0.9993,35.44
timbrewm,2,260,3,19,pgr,0,0,0,10,1.0000,0.400000,4.5363,0.9991,34.49
timbrewm,2,260,4,20,pgr,1,1,1,8,0.8000,0.500000,4.5625,0.9994,34.27
timbrewm,2,260,5,21,pgr,0,0,0,10,1.0000,0.600000,4.6099,0.9993,35.65
timbrewm,2,260,6,22,pgr,1,1,1,8,0.8000,0.500000,4.5813,0.9991,34.99
timbrewm,2,260,7,23,pgr,1,1,1,8,0.8000,0.300000,4.5531,0.9992,33.89
timbrewm,2,672,0,24,pgr,1,1,1,8,0.8000,0.500000,4.5876,0.9979,32.50
timbrewm,2,672,1,25,pgr,1,1,1,7,0.7000,0.300000,4.5819,0.9974,31.66
timbrewm,2,672,2,26,pgr,1,1,1,6,0.6000,0.200000,4.5031,0.9974,30.51
timbrewm,2,672,3,27,pgr,1,1,1,7,0.7000,0.300000,4.5936,0.9979,31.14
timbrewm,2,672,4,28,pgr,1,1,0,8,0.8000,0.400000,4.6032,0.9983,32.13
timbrewm,2,672,5,29,pgr,1,1,1,8,0.8000,0.400000,4.4851,0.9973,31.56
timbrewm,2,672,6,30,pgr,1,0,0,9,0.9000,0.400000,4.5839,0.9982,31.90
timbrewm,2,672,7,31,pgr,1,1,1,8,0.8000,0.600000,4.5959,0.9980,32.20
timbrewm,2,908,0,32,pgr,1,1,1,7,0.7000,0.400000,4.6091,0.9988,34.30
timbrewm,2,908,1,33,pgr,1,1,1,8,0.8000,0.500000,4.5918,0.9988,35.32
timbrewm,2,908,2,34,pgr,1,1,1,7,0.7000,0.300000,4.5934,0.9984,33.32
timbrewm,2,908,3,35,pgr,1,1,1,8,0.8000,0.500000,4.6111,0.9981,34.18
timbrewm,2,908,4,36,pgr,1,0,0,9,0.9000,0.600000,4.6203,0.9985,34.61
timbrewm,2,908,5,37,pgr,0,0,0,10,1.0000,0.700000,4.6173,0.9993,37.27
timbrewm,2,908,6,38,pgr,1,1,1,8,0.8000,0.400000,4.5758,0.9991,34.27
timbrewm,2,908,7,39,pgr,1,0,0,9,0.9000,0.500000,4.6066,0.9984,34.74
timbrewm,2,1089,0,40,pgr,1,1,1,9,0.9000,0.400000,4.5410,0.9989,32.96
timbrewm,2,1089,1,41,pgr,0,0,0,10,1.0000,0.600000,4.5638,0.9990,34.44
timbrewm,2,1089,2,42,pgr,1,0,0,9,0.9000,0.700000,4.6127,0.9992,35.61
timbrewm,2,1089,3,43,pgr,1,1,1,7,0.7000,0.300000,4.5469,0.9986,32.38
timbrewm,2,1089,4,44,pgr,1,0,0,9,0.9000,0.700000,4.6162,0.9995,37.13
timbrewm,2,1089,5,45,pgr,1,1,0,9,0.9000,0.600000,4.6005,0.9989,34.51
timbrewm,2,1089,6,46,pgr,1,0,0,9,0.9000,0.500000,4.6182,0.9988,34.37
timbrewm,2,1089,7,47,pgr,0,0,0,10,1.0000,0.600000,4.5929,0.9988,33.91
timbrewm,2,1188,0,48,pgr,1,1,1,9,0.9000,0.500000,4.6014,0.9972,34.59
timbrewm,2,1188,1,49,pgr,1,1,1,8,0.8000,0.400000,4.5697,0.9959,33.36
timbrewm,2,1188,2,50,pgr,1,1,1,8,0.8000,0.300000,4.6037,0.9963,35.03
