model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
audioseal,8,121,0,0,pgr,1,1,1,12,0.7500,0.059220,4.5872,0.9997,32.55
audioseal,8,121,1,1,pgr,1,1,1,11,0.6875,0.118505,4.5913,0.9997,32.20
audioseal,8,121,2,2,pgr,1,1,1,10,0.6250,0.094360,4.5921,0.9997,34.00
audioseal,8,121,3,3,pgr,1,1,1,12,0.7500,0.102994,4.5798,0.9997,32.42
audioseal,8,121,4,4,pgr,1,1,1,13,0.8125,0.109537,4.5900,0.9997,33.45
audioseal,8,121,5,5,pgr,1,1,1,10,0.6250,0.090180,4.5843,0.9997,31.88
audioseal,8,121,6,6,pgr,1,1,1,12,0.7500,0.105202,4.5887,0.9997,33.14
audioseal,8,121,7,7,pgr,1,1,1,12,0.7500,0.066994,4.5772,0.9997,32.76
audioseal,8,237,0,8,pgr,1,1,1,13,0.8125,0.104437,4.6082,0.9999,39.09
audioseal,8,237,1,9,pgr,1,1,1,13,0.8125,0.070237,4.6031,0.9999,37.11
audioseal,8,237,2,10,pgr,1,1,1,12,0.7500,0.172762,4.6144,0.9999,40.05
audioseal,8,237,3,11,pgr,1,1,1,12,0.7500,0.099016,4.6116,0.9999,40.18
audioseal,8,237,4,12,pgr,1,1,1,13,0.8125,0.134871,4.6035,0.9999,38.74
audioseal,8,237,5,13,pgr,1,1,1,10,0.6250,0.046170,4.6075,0.9999,36.69
audioseal,8,237,6,14,pgr,1,1,1,12,0.7500,0.131279,4.6160,0.9999,39.69
audioseal,8,237,7,15,pgr,1,1,1,12,0.7500,0.068649,4.6097,0.9999,37.86
audioseal,8,260,0,16,pgr,1,1,1,11,0.6875,0.088887,4.5938,0.9993,37.29
audioseal,8,260,1,17,pgr,1,1,1,12,0.7500,0.065007,4.5840,0.9993,35.75
audioseal,8,260,2,18,pgr,1,1,1,11,0.6875,0.075375,4.6082,0.9993,35.64
audioseal,8,260,3,19,pgr,1,1,1,12,0.7500,0.110999,4.5908,0.9992,36.70
audioseal,8,260,4,20,pgr,1,1,1,11,0.6875,0.097672,4.5883,0.9992,35.67
audioseal,8,260,5,21,pgr,1,1,1,12,0.7500,0.081090,4.5962,0.9993,35.75
audioseal,8,260,6,22,pgr,1,1,1,12,0.7500,0.096992,4.5978,0.9993,35.74
audioseal,8,260,7,23,pgr,1,1,1,11,0.6875,0.095941,4.6058,0.9994,36.95
audioseal,8,672,0,24,pgr,1,1,1,11,0.6875,0.100226,4.5914,0.9984,32.32
audioseal,8,672,1,25,pgr,1,1,1,12,0.7500,0.096224,4.5928,0.9987,35.81
audioseal,8,672,2,26,pgr,1,1,1,10,0.6250,0.070302,4.5769,0.9986,33.63
audioseal,8,672,3,27,pgr,1,1,1,10,0.6250,0.084007,4.5821,0.9989,34.16
