model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wmcodec,3,chinese:SSB0005,0,0,pgr,1,1,1,10,0.6250,0.139770,4.4557,0.9906,19.56
wmcodec,3,chinese:SSB0005,1,1,pgr,1,1,1,11,0.6875,0.297277,4.4694,0.9913,19.43
wmcodec,3,chinese:SSB0005,2,2,pgr,1,1,1,12,0.7500,0.384735,4.1262,0.9859,17.11
wmcodec,3,chinese:SSB0009,0,3,pgr,1,1,1,13,0.8125,0.661033,4.3961,0.9882,15.64
wmcodec,3,chinese:SSB0009,1,4,pgr,1,1,1,12,0.7500,0.240025,4.4105,0.9905,15.69
wmcodec,3,chinese:SSB0009,2,5,pgr,1,1,1,11,0.6875,0.081414,4.4356,0.9882,15.34
wmcodec,3,chinese:SSB0011,0,6,pgr,1,1,1,11,0.6875,0.436002,4.2490,0.9853,17.45
wmcodec,3,chinese:SSB0011,1,7,pgr,1,1,1,11,0.6875,0.312500,3.9781,0.9893,18.53
wmcodec,3,chinese:SSB0011,2,8,pgr,1,1,1,14,0.8750,0.130178,4.3281,0.9872,17.58
wmcodec,3,chinese:SSB0012,0,9,pgr,1,1,1,12,0.7500,0.387574,4.4139,0.9840,13.83
wmcodec,3,chinese:SSB0012,1,10,pgr,1,1,1,9,0.5625,0.319153,4.4412,0.9871,15.74
wmcodec,3,chinese:SSB0012,2,11,pgr,1,1,1,12,0.7500,0.260889,4.3874,0.9889,16.09
wmcodec,3,chinese:SSB0016,0,12,pgr,1,1,1,13,0.8125,0.438142,4.3622,0.9891,16.80
wmcodec,3,chinese:SSB0016,1,13,pgr,1,1,1,14,0.8750,0.379124,4.4521,0.9905,18.09
wmcodec,3,chinese:SSB0016,2,14,pgr,1,1,1,12,0.7500,0.333333,4.2911,0.9867,16.70
wmcodec,3,chinese:SSB0018,0,15,pgr,1,1,1,11,0.6875,0.301474,4.4436,0.9880,16.13
wmcodec,3,chinese:SSB0018,1,16,pgr,1,1,1,13,0.8125,0.329933,4.4120,0.9882,16.30
wmcodec,3,chinese:SSB0018,2,17,pgr,1,1,1,9,0.5625,0.362531,4.4486,0.9904,17.24
wmcodec,3,chinese:SSB0033,0,18,pgr,1,1,1,9,0.5625,0.197566,4.4124,0.9905,21.73
wmcodec,3,chinese:SSB0033,1,19,pgr,1,1,1,12,0.7500,0.438142,4.3145,0.9860,19.55
wmcodec,3,chinese:SSB0033,2,20,pgr,1,1,1,12,0.7500,0.384735,4.3570,0.9902,21.13
wmcodec,3,chinese:SSB0038,0,21,pgr,1,1,1,9,0.5625,0.272962,4.4333,0.9917,18.34
