model,K,spk,local_t,clip_index,source_path,source_exact_count,source_payload_attempts,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
audioseal,5,chinese:SSB0018,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,5,5,17,mean,1,1,1,12,0.7500,0.080000,4.5684,0.9994,34.42
audioseal,5,chinese:SSB0033,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,5,5,18,mean,1,1,1,12,0.7500,0.180000,4.5813,0.9995,39.97
audioseal,5,chinese:SSB0033,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,5,5,19,mean,1,1,1,12,0.7500,0.200000,4.5736,0.9995,38.88
audioseal,5,chinese:SSB0033,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,5,5,20,mean,1,1,1,13,0.8125,0.160000,4.5849,0.9996,38.21
audioseal,5,chinese:SSB0038,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,5,5,21,mean,1,1,1,14,0.8750,0.140000,4.5856,0.9991,36.42
audioseal,5,chinese:SSB0038,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,5,5,22,mean,1,1,1,12,0.7500,0.140000,4.5700,0.9992,34.08
audioseal,5,chinese:SSB0038,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,5,5,23,mean,1,1,1,12,0.7500,0.220000,4.5816,0.9989,34.35
audioseal,5,chinese:SSB0043,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,5,5,24,mean,1,1,1,14,0.8750,0.120000,4.5369,0.9988,32.76
audioseal,5,chinese:SSB0043,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,5,5,25,mean,1,1,1,12,0.7500,0.180000,4.5374,0.9988,32.83
audioseal,5,chinese:SSB0043,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,5,5,26,mean,1,1,1,12,0.7500,0.240000,4.5286,0.9992,33.27
audioseal,5,chinese:SSB0057,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,5,5,27,mean,1,1,1,14,0.8750,0.360000,4.6194,0.9994,40.19
audioseal,5,chinese:SSB0057,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,5,5,28,mean,1,1,1,13,0.8125,0.260000,4.6226,0.9999,40.08
audioseal,5,chinese:SSB0057,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,5,5,29,mean,1,1,1,13,0.8125,0.240000,4.6068,0.9995,36.44
audioseal,5,chinese:SSB0073,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,5,5,30,mean,1,0,0,15,0.9375,0.340000,4.5925,0.9998,30.99
audioseal,5,chinese:SSB0073,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,5,5,31,mean,1,1,1,12,0.7500,0.160000,4.5903,0.9995,35.09
audioseal,5,chinese:SSB0073,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,5,5,32,mean,1,1,1,13,0.8125,0.220000,4.5813,0.9998,31.81
audioseal,5,chinese:SSB0080,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,5,5,33,mean,1,1,1,14,0.8750,0.280000,4.5943,0.9991,33.32
audioseal,5,chinese:SSB0080,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,5,5,34,mean,1,1,1,14,0.8750,0.180000,4.5801,0.9975,33.27
audioseal,5,chinese:SSB0080,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,5,5,35,mean,1,1,1,12,0.7500,0.120000,4.5831,0.9991,31.27
audioseal,5,chinese:SSB0112,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,5,5,36,mean,1,1,1,13,0.8125,0.200000,4.5365,0.9988,26.99
audioseal,5,chinese:SSB0112,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,5,5,37,mean,0,0,0,16,1.0000,0.180000,4.5335,0.9995,26.89
audioseal,5,chinese:SSB0112,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,5,5,38,mean,1,1,1,10,0.6250,0.140000,4.5354,0.9984,28.51
audioseal,5,chinese:SSB0122,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,5,5,39,mean,1,1,1,13,0.8125,0.160000,4.5896,0.9995,33.37
audioseal,5,chinese:SSB0122,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,5,5,40,mean,1,1,1,13,0.8125,0.160000,4.5954,0.9999,36.09
audioseal,5,chinese:SSB0122,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,5,5,41,mean,1,1,1,14,0.8750,0.340000,4.6051,0.9998,38.10
audioseal,5,chinese:SSB0133,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,5,5,42,mean,1,1,1,12,0.7500,0.180000,4.5828,0.9992,38.89
audioseal,5,chinese:SSB0133,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,5,5,43,mean,1,1,1,11,0.6875,0.120000,4.5624,0.9993,34.61
audioseal,5,chinese:SSB0133,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,5,5,44,mean,1,1,1,11,0.6875,0.220000,4.5619,0.9992,34.57
audioseal,5,chinese:SSB0139,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,5,5,45,mean,1,1,1,12,0.7500,0.240000,4.6146,0.9999,35.57
audioseal,5,chinese:SSB0139,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,5,5,46,mean,1,1,1,11,0.6875,0.180000,4.6031,0.9998,36.57
audioseal,5,chinese:SSB0139,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,5,5,47,mean,1,1,1,12,0.7500,0.200000,4.6101,0.9997,34.05
audioseal,5,chinese:SSB0145,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,5,5,48,mean,1,1,1,12,0.7500,0.200000,4.5754,0.9991,33.18
audioseal,5,chinese:SSB0145,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,5,5,49,mean,1,1,1,13,0.8125,0.160000,4.5943,0.9996,36.25
audioseal,5,chinese:SSB0145,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,5,5,50,mean,1,1,1,12,0.7500,0.180000,4.5889,0.9997,32.79
audioseal,5,chinese:SSB0149,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,5,5,51,mean,1,1,1,9,0.5625,0.100000,4.5788,0.9996,34.53
audioseal,5,chinese:SSB0149,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,5,5,52,mean,1,1,1,13,0.8125,0.260000,4.6074,0.9998,35.27
audioseal,5,chinese:SSB0149,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,5,5,53,mean,1,1,1,13,0.8125,0.140000,4.6037,0.9998,32.65
audioseal,5,chinese:SSB0193,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,5,5,54,mean,1,1,1,14,0.8750,0.240000,4.5638,0.9993,28.96
audioseal,5,chinese:SSB0193,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,5,5,55,mean,1,1,1,12,0.7500,0.100000,4.5499,0.9990,30.49
audioseal,5,chinese:SSB0193,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,5,5,56,mean,1,1,1,14,0.8750,0.280000,4.5795,0.9997,30.35
audioseal,5,chinese:SSB0197,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,5,5,57,mean,1,1,1,13,0.8125,0.360000,4.5692,0.9929,30.61
audioseal,5,chinese:SSB0197,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,5,5,58,mean,1,1,1,13,0.8125,0.180000,4.5720,0.9926,30.89
audioseal,5,chinese:SSB0197,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,5,5,59,mean,1,1,1,15,0.9375,0.220000,4.5704,0.9944,31.80
audioseal,5,chinese:SSB0200,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,5,5,60,mean,1,1,1,12,0.7500,0.080000,4.5356,0.9992,28.68
audioseal,5,chinese:SSB0200,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,5,5,61,mean,1,1,1,11,0.6875,0.160000,4.5259,0.9985,26.40
audioseal,5,chinese:SSB0200,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,5,5,62,mean,1,1,1,13,0.8125,0.240000,4.5506,0.9989,29.28
audioseal,5,chinese:SSB0241,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,5,5,63,mean,1,1,1,14,0.8750,0.160000,4.5899,0.9993,35.57
audioseal,5,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,5,5,64,mean,1,1,1,13,0.8125,0.340000,4.6000,0.9996,29.53
audioseal,5,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,5,5,65,mean,1,1,1,12,0.7500,0.140000,4.5856,0.9995,36.11
audioseal,5,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,5,5,66,mean,1,1,1,13,0.8125,0.240000,4.5780,0.9987,32.61
audioseal,5,chinese:SSB0246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,5,5,67,mean,1,1,1,13,0.8125,0.180000,4.5841,0.9996,32.32
audioseal,5,chinese:SSB0246,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,5,5,68,mean,1,1,1,12,0.7500,0.200000,4.5662,0.9995,33.72
audioseal,5,chinese:SSB0261,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,5,5,69,mean,1,1,1,12,0.7500,0.160000,4.5770,0.9995,31.78
audioseal,5,chinese:SSB0261,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,5,5,70,mean,1,1,1,13,0.8125,0.240000,4.5781,0.9997,33.54
audioseal,5,chinese:SSB0261,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,5,5,71,mean,1,1,1,12,0.7500,0.180000,4.5780,0.9991,34.11
audioseal,5,chinese:SSB0267,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,5,5,72,mean,1,1,1,12,0.7500,0.100000,4.5802,0.9989,35.25
audioseal,5,chinese:SSB0267,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,5,5,73,mean,1,1,1,12,0.7500,0.160000,4.5934,0.9986,32.14
audioseal,5,chinese:SSB0267,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,5,5,74,mean,1,1,1,11,0.6875,0.180000,4.5874,0.9991,35.05
audioseal,5,chinese:SSB0273,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,5,5,75,mean,1,1,1,14,0.8750,0.200000,4.5992,0.9998,35.64
audioseal,5,chinese:SSB0273,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,5,5,76,mean,1,1,1,12,0.7500,0.140000,4.6054,0.9998,40.48
audioseal,5,chinese:SSB0273,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,5,5,77,mean,1,1,1,14,0.8750,0.340000,4.6205,0.9999,39.38
audioseal,5,chinese:SSB0287,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,5,5,78,mean,1,1,1,14,0.8750,0.200000,4.5948,0.9996,35.33
audioseal,5,chinese:SSB0287,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,5,5,79,mean,1,1,1,11,0.6875,0.100000,4.5619,0.9982,30.25
audioseal,5,chinese:SSB0287,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,5,5,80,mean,1,1,1,15,0.9375,0.240000,4.5771,0.9996,31.23
audioseal,5,chinese:SSB0288,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,5,5,81,mean,1,1,1,12,0.7500,0.220000,4.5859,0.9984,37.59
audioseal,5,chinese:SSB0288,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,5,5,82,mean,1,1,1,11,0.6875,0.120000,4.5785,0.9982,34.65
audioseal,5,chinese:SSB0288,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,5,5,83,mean,1,1,1,12,0.7500,0.100000,4.5625,0.9970,32.02
audioseal,5,chinese:SSB0299,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,5,5,84,mean,1,1,1,13,0.8125,0.080000,4.5686,0.9997,33.10
audioseal,5,chinese:SSB0299,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,5,5,85,mean,1,1,1,14,0.8750,0.200000,4.5789,0.9989,34.96
audioseal,5,chinese:SSB0299,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,5,5,86,mean,1,1,1,13,0.8125,0.220000,4.5795,0.9984,34.28
audioseal,5,chinese:SSB0307,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,5,5,87,mean,1,1,1,12,0.7500,0.180000,4.5444,0.9981,30.51
audioseal,5,chinese:SSB0307,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,5,5,88,mean,1,1,1,11,0.6875,0.220000,4.5824,0.9985,34.65
audioseal,5,chinese:SSB0307,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,5,5,89,mean,1,1,1,12,0.7500,0.180000,4.5492,0.9984,32.43
audioseal,5,chinese:SSB0309,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,5,5,90,mean,1,1,1,14,0.8750,0.320000,4.5933,0.9988,34.96
audioseal,5,chinese:SSB0309,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,5,5,91,mean,1,1,1,14,0.8750,0.140000,4.6117,0.9998,37.47
audioseal,5,chinese:SSB0309,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,5,5,92,mean,1,1,1,13,0.8125,0.200000,4.5776,0.9995,36.66
audioseal,5,chinese:SSB0315,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,5,5,93,mean,1,1,1,13,0.8125,0.260000,4.5834,0.9998,34.97
audioseal,5,chinese:SSB0315,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,5,5,94,mean,1,1,1,12,0.7500,0.080000,4.5872,0.9999,34.88
audioseal,5,chinese:SSB0315,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,5,5,95,mean,1,1,1,13,0.8125,0.180000,4.6083,0.9999,38.93
audioseal,5,chinese:SSB0316,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,5,5,96,mean,1,1,1,11,0.6875,0.220000,4.5956,0.9995,34.48
audioseal,5,chinese:SSB0316,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,5,5,97,mean,1,1,1,11,0.6875,0.160000,4.6091,0.9996,35.12
audioseal,5,chinese:SSB0316,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,5,5,98,mean,1,1,1,12,0.7500,0.160000,4.6114,0.9996,37.64
audioseal,5,chinese:SSB0323,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,5,5,99,mean,1,1,1,11,0.6875,0.160000,4.5875,0.9998,36.29
audioseal,5,chinese:SSB0323,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,5,5,100,mean,1,1,1,12,0.7500,0.140000,4.5674,0.9997,33.62
audioseal,5,chinese:SSB0323,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,5,5,101,mean,1,1,1,13,0.8125,0.200000,4.5650,0.9995,34.70
audioseal,5,chinese:SSB0338,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,5,5,102,mean,1,1,1,11,0.6875,0.120000,4.5665,0.9997,29.15
audioseal,5,chinese:SSB0338,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,5,5,103,mean,1,1,1,12,0.7500,0.160000,4.5323,0.9992,29.33
audioseal,5,chinese:SSB0338,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,5,5,104,mean,1,1,1,14,0.8750,0.340000,4.5719,0.9998,31.07
audioseal,5,chinese:SSB0339,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,5,5,105,mean,1,1,1,11,0.6875,0.100000,4.5183,0.9989,30.03
audioseal,5,chinese:SSB0339,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,5,5,106,mean,1,1,1,12,0.7500,0.300000,4.5441,0.9995,32.06
audioseal,5,chinese:SSB0339,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,5,5,107,mean,1,1,1,12,0.7500,0.200000,4.5330,0.9986,29.75
audioseal,5,chinese:SSB0341,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,5,5,108,mean,1,1,1,12,0.7500,0.280000,4.6093,0.9992,38.15
audioseal,5,chinese:SSB0341,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,5,5,109,mean,1,1,1,10,0.6250,0.120000,4.5855,0.9994,38.65
audioseal,5,chinese:SSB0341,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,5,5,110,mean,1,1,1,12,0.7500,0.120000,4.5965,0.9996,37.60
audioseal,5,chinese:SSB0342,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,5,5,111,mean,1,1,1,15,0.9375,0.240000,4.5221,0.9987,33.62
audioseal,5,chinese:SSB0342,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,5,5,112,mean,1,1,1,13,0.8125,0.180000,4.5538,0.9979,37.01
