model,K,spk,local_t,clip_index,source_path,source_exact_count,source_payload_attempts,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
voicemark,3,chinese:SSB0342,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,3,3,111,mean,1,1,1,11,0.6875,0.277778,4.3302,0.9841,17.55
voicemark,3,chinese:SSB0342,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,3,3,112,mean,1,1,1,13,0.8125,0.333333,4.1410,0.9713,19.36
voicemark,3,chinese:SSB0342,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_03.wav,3,3,113,mean,1,1,1,10,0.6250,0.222222,4.2492,0.9768,20.38
voicemark,3,chinese:SSB0354,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_01.wav,3,5,114,mean,1,1,1,13,0.8125,0.222222,4.2582,0.9726,20.09
voicemark,3,chinese:SSB0354,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_02.wav,3,3,115,mean,1,1,1,11,0.6875,0.388889,4.3157,0.9814,16.62
voicemark,3,chinese:SSB0354,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_03.wav,3,3,116,mean,1,1,1,15,0.9375,0.444444,4.4125,0.9871,20.44
voicemark,3,chinese:SSB0366,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_01.wav,3,3,117,mean,1,1,1,13,0.8125,0.333333,4.3806,0.9767,16.80
voicemark,3,chinese:SSB0366,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_02.wav,3,3,118,mean,1,1,1,11,0.6875,0.277778,4.3188,0.9747,16.79
voicemark,3,chinese:SSB0366,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,3,3,119,mean,1,1,1,10,0.6250,0.333333,3.5933,0.9488,12.95
voicemark,3,chinese:SSB0375,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_01.wav,3,3,120,mean,1,1,1,9,0.5625,0.500000,4.3843,0.9803,16.94
voicemark,3,chinese:SSB0375,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_02.wav,3,6,121,mean,1,1,1,12,0.7500,0.333333,4.0737,0.9757,14.35
voicemark,3,chinese:SSB0375,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_03.wav,3,3,122,mean,1,1,1,11,0.6875,0.277778,3.6873,0.9776,14.47
voicemark,3,chinese:SSB0379,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_01.wav,3,3,123,mean,1,1,1,11,0.6875,0.277778,4.0942,0.9789,14.81
voicemark,3,chinese:SSB0379,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,3,3,124,mean,1,1,1,13,0.8125,0.333333,4.2056,0.9727,12.91
voicemark,3,chinese:SSB0379,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,3,3,125,mean,1,1,1,13,0.8125,0.277778,4.1749,0.9738,14.42
voicemark,3,chinese:SSB0380,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_01.wav,3,3,126,mean,1,1,1,10,0.6250,0.388889,3.7023,0.9474,8.32
voicemark,3,chinese:SSB0380,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_02.wav,3,3,127,mean,1,1,1,12,0.7500,0.500000,3.3912,0.9596,10.07
voicemark,3,chinese:SSB0380,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,3,3,128,mean,1,1,1,10,0.6250,0.222222,4.0715,0.9686,12.47
voicemark,3,chinese:SSB0382,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,3,4,129,mean,1,1,1,12,0.7500,0.277778,4.0064,0.9732,14.95
voicemark,3,chinese:SSB0382,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,3,3,130,mean,1,1,1,10,0.6250,0.166667,4.2113,0.9766,13.30
voicemark,3,chinese:SSB0382,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,3,3,131,mean,1,1,1,13,0.8125,0.333333,4.2339,0.9848,14.15
voicemark,3,chinese:SSB0385,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,3,3,132,mean,1,1,1,11,0.6875,0.222222,4.1995,0.9719,12.17
voicemark,3,chinese:SSB0385,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,3,3,133,mean,1,1,1,13,0.8125,0.166667,4.0182,0.9784,11.54
voicemark,3,chinese:SSB0385,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,3,3,134,mean,1,1,1,10,0.6250,0.333333,4.2863,0.9788,14.95
voicemark,3,chinese:SSB0393,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,3,3,135,mean,1,1,1,10,0.6250,0.166667,4.3288,0.9838,14.91
voicemark,3,chinese:SSB0393,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,3,3,136,mean,1,1,1,12,0.7500,0.277778,3.9694,0.9670,14.31
voicemark,3,chinese:SSB0393,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,3,3,137,mean,1,1,1,13,0.8125,0.277778,3.9558,0.9746,16.91
voicemark,3,chinese:SSB0394,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,3,3,138,mean,1,1,1,11,0.6875,0.277778,4.0348,0.9532,19.45
voicemark,3,chinese:SSB0394,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,3,3,139,mean,1,1,1,11,0.6875,0.333333,4.0459,0.9622,16.04
voicemark,3,chinese:SSB0394,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,3,3,140,mean,1,1,1,14,0.8750,0.388889,3.8852,0.9379,20.44
voicemark,3,chinese:SSB0395,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,3,3,141,mean,1,1,1,8,0.5000,0.166667,4.1381,0.9667,19.29
voicemark,3,chinese:SSB0395,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,3,3,142,mean,1,1,1,12,0.7500,0.444444,4.2255,0.9764,19.61
voicemark,3,chinese:SSB0395,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,3,3,143,mean,1,1,1,12,0.7500,0.333333,4.1063,0.9665,17.67
voicemark,3,chinese:SSB0407,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,3,3,144,mean,1,1,1,13,0.8125,0.333333,4.0961,0.9598,16.40
voicemark,3,chinese:SSB0407,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,3,3,145,mean,1,0,0,12,0.7500,0.333333,4.1542,0.9756,19.92
voicemark,3,chinese:SSB0407,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,3,4,146,mean,1,1,1,9,0.5625,0.444444,4.1462,0.9554,20.01
voicemark,3,chinese:SSB0415,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,3,3,147,mean,1,1,1,9,0.5625,0.222222,4.1645,0.9713,14.48
voicemark,3,chinese:SSB0415,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,3,3,148,mean,1,1,1,14,0.8750,0.333333,4.4156,0.9842,21.13
voicemark,3,chinese:SSB0415,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,3,3,149,mean,1,1,1,9,0.5625,0.388889,4.1377,0.9612,14.50
voicemark,3,english:103,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/103/english_103_01.wav,3,3,150,mean,1,1,1,10,0.6250,0.277778,4.2705,0.9891,13.36
voicemark,3,english:103,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/103/english_103_02.wav,3,4,151,mean,1,1,1,14,0.8750,0.555556,4.0329,0.9820,15.89
voicemark,3,english:103,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/103/english_103_03.wav,3,3,152,mean,1,1,1,14,0.8750,0.333333,4.1993,0.9777,12.36
voicemark,3,english:1034,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1034/english_1034_01.wav,3,3,153,mean,1,1,1,10,0.6250,0.222222,4.4029,0.9744,17.04
voicemark,3,english:1034,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1034/english_1034_02.wav,3,3,154,mean,1,1,1,10,0.6250,0.444444,4.3366,0.9770,17.89
voicemark,3,english:1034,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1034/english_1034_03.wav,3,3,155,mean,1,1,1,12,0.7500,0.444444,4.4112,0.9810,18.85
voicemark,3,english:1040,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1040/english_1040_01.wav,3,3,156,mean,1,1,1,7,0.4375,0.388889,3.7043,0.9784,14.18
voicemark,3,english:1040,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1040/english_1040_02.wav,3,3,157,mean,1,1,1,13,0.8125,0.222222,4.3065,0.9761,12.83
voicemark,3,english:1040,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1040/english_1040_03.wav,3,4,158,mean,1,1,1,11,0.6875,0.166667,4.1021,0.9707,13.34
voicemark,3,english:1069,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1069/english_1069_01.wav,3,4,159,mean,1,1,1,13,0.8125,0.277778,4.2873,0.9854,15.22
voicemark,3,english:1069,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1069/english_1069_02.wav,3,3,160,mean,1,1,1,13,0.8125,0.277778,4.3039,0.9854,17.75
voicemark,3,english:1069,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1069/english_1069_03.wav,3,3,161,mean,1,1,1,12,0.7500,0.222222,3.9922,0.9801,16.19
voicemark,3,english:1081,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_01.wav,3,3,162,mean,1,1,1,10,0.6250,0.222222,4.3508,0.9867,14.29
voicemark,3,english:1081,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_02.wav,3,4,163,mean,1,1,1,8,0.5000,0.277778,4.1020,0.9822,15.30
voicemark,3,english:1081,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_03.wav,3,4,164,mean,1,1,1,12,0.7500,0.444444,4.0155,0.9815,14.67
voicemark,3,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,3,3,165,mean,1,1,1,13,0.8125,0.388889,4.3965,0.9836,18.65
voicemark,3,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,3,3,166,mean,1,1,1,12,0.7500,0.444444,4.3263,0.9811,18.75
voicemark,3,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,3,3,167,mean,1,1,1,14,0.8750,0.444444,4.3977,0.9832,18.36
voicemark,3,english:1098,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1098/english_1098_01.wav,3,3,168,mean,1,1,1,9,0.5625,0.333333,4.3949,0.9908,19.66
voicemark,3,english:1098,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1098/english_1098_02.wav,3,3,169,mean,1,1,1,11,0.6875,0.333333,4.3540,0.9868,17.56
voicemark,3,english:1098,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1098/english_1098_03.wav,3,3,170,mean,1,1,1,12,0.7500,0.277778,4.4539,0.9880,19.70
voicemark,3,english:1116,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1116/english_1116_01.wav,3,3,171,mean,1,1,1,15,0.9375,0.444444,4.3187,0.9927,10.03
voicemark,3,english:1116,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1116/english_1116_02.wav,3,3,172,mean,1,1,1,13,0.8125,0.444444,3.9026,0.9870,11.04
voicemark,3,english:1116,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1116/english_1116_03.wav,3,3,173,mean,1,1,1,13,0.8125,0.555556,3.8123,0.9878,7.63
voicemark,3,english:118,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_01.wav,3,3,174,mean,1,1,1,12,0.7500,0.222222,4.2415,0.9792,14.40
voicemark,3,english:118,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_02.wav,3,3,175,mean,1,1,1,12,0.7500,0.444444,4.3476,0.9878,16.04
voicemark,3,english:118,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_03.wav,3,3,176,mean,1,1,1,9,0.5625,0.333333,4.3062,0.9792,16.92
voicemark,3,english:1183,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_01.wav,3,3,177,mean,1,1,1,13,0.8125,0.388889,4.0053,0.9841,11.90
voicemark,3,english:1183,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_02.wav,3,4,178,mean,1,1,1,14,0.8750,0.222222,4.0505,0.9882,8.85
voicemark,3,english:1183,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_03.wav,3,4,179,mean,1,1,1,12,0.7500,0.444444,4.3277,0.9896,10.98
voicemark,3,english:1235,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_01.wav,3,3,180,mean,1,1,1,11,0.6875,0.277778,3.6852,0.9646,15.19
voicemark,3,english:1235,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_02.wav,3,3,181,mean,1,1,1,7,0.4375,0.333333,3.9737,0.9647,15.13
voicemark,3,english:1235,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_03.wav,3,3,182,mean,1,1,1,11,0.6875,0.277778,4.3469,0.9678,15.49
voicemark,3,english:1246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_01.wav,3,3,183,mean,1,1,1,11,0.6875,0.333333,3.8823,0.9762,12.18
voicemark,3,english:1246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_02.wav,3,3,184,mean,1,1,1,12,0.7500,0.444444,3.9541,0.9809,12.19
voicemark,3,english:1246,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_03.wav,3,3,185,mean,1,1,1,10,0.6250,0.277778,4.3397,0.9835,15.48
voicemark,3,english:125,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_01.wav,3,3,186,mean,1,1,1,14,0.8750,0.388889,4.2875,0.9850,14.56
voicemark,3,english:125,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_02.wav,3,3,187,mean,1,1,1,13,0.8125,0.444444,4.1219,0.9643,10.55
voicemark,3,english:125,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_03.wav,3,3,188,mean,1,1,1,13,0.8125,0.222222,3.9024,0.9692,11.57
voicemark,3,english:1263,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_01.wav,3,3,189,mean,1,1,1,13,0.8125,0.333333,4.3333,0.9908,15.36
voicemark,3,english:1263,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_02.wav,3,3,190,mean,1,1,1,12,0.7500,0.444444,3.9702,0.9837,16.99
voicemark,3,english:1263,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_03.wav,3,3,191,mean,1,1,1,11,0.6875,0.388889,4.3420,0.9847,13.26
voicemark,3,english:1334,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_01.wav,3,3,192,mean,1,1,1,9,0.5625,0.388889,4.3422,0.9828,11.72
voicemark,3,english:1334,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_02.wav,3,3,193,mean,1,1,1,12,0.7500,0.277778,4.2204,0.9849,13.50
voicemark,3,english:1334,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_03.wav,3,3,194,mean,1,1,1,15,0.9375,0.222222,4.2641,0.9854,13.04
voicemark,3,english:1355,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_01.wav,3,3,195,mean,1,1,1,14,0.8750,0.388889,3.9798,0.9787,16.81
voicemark,3,english:1355,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_02.wav,3,4,196,mean,1,1,1,11,0.6875,0.222222,4.1471,0.9828,14.67
voicemark,3,english:1355,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_03.wav,3,5,197,mean,1,1,1,12,0.7500,0.333333,4.4266,0.9874,16.77
voicemark,3,english:1363,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_01.wav,3,36,198,mean,1,1,1,15,0.9375,0.444444,4.4432,0.9760,19.12
voicemark,3,english:1363,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_02.wav,3,28,199,mean,1,1,1,12,0.7500,0.388889,4.3536,0.9841,18.30
voicemark,3,english:1363,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_03.wav,3,7,200,mean,1,1,1,11,0.6875,0.166667,4.5086,0.9840,19.60
voicemark,3,english:1447,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_01.wav,3,3,201,mean,1,0,0,14,0.8750,0.333333,4.3146,0.9552,17.86
voicemark,3,english:1447,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_02.wav,3,3,202,mean,1,1,1,13,0.8125,0.388889,4.1336,0.9780,14.81
voicemark,3,english:1447,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,3,3,203,mean,1,1,1,12,0.7500,0.388889,4.2457,0.9752,16.17
voicemark,3,english:1455,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,3,3,204,mean,1,1,1,12,0.7500,0.277778,1.1153,0.9686,12.93
voicemark,3,english:1455,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_02.wav,3,3,205,mean,1,1,1,10,0.6250,0.166667,3.5806,0.9783,12.57
voicemark,3,english:1455,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,3,3,206,mean,1,1,1,10,0.6250,0.277778,4.2399,0.9819,11.36
voicemark,3,english:150,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,3,3,207,mean,1,1,1,12,0.7500,0.277778,4.1087,0.9785,12.49
voicemark,3,english:150,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_02.wav,3,3,208,mean,1,1,1,15,0.9375,0.277778,4.0449,0.9863,10.70
voicemark,3,english:150,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,3,3,209,mean,1,1,1,11,0.6875,0.444444,4.3331,0.9791,16.22
voicemark,3,english:1502,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,3,4,210,mean,1,1,1,13,0.8125,0.166667,4.4097,0.9855,21.61
voicemark,3,english:1502,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_02.wav,3,3,211,mean,1,1,1,14,0.8750,0.388889,4.4776,0.9894,22.87
voicemark,3,english:1502,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,3,3,212,mean,1,1,0,15,0.9375,0.277778,4.5410,0.9898,22.45
voicemark,3,english:1553,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,3,3,213,mean,1,1,1,12,0.7500,0.388889,4.2756,0.9859,12.87
voicemark,3,english:1553,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,3,3,214,mean,1,1,1,12,0.7500,0.222222,4.3123,0.9849,14.22
voicemark,3,english:1553,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_03.wav,3,3,215,mean,1,1,1,13,0.8125,0.333333,4.3301,0.9860,14.89
voicemark,3,english:1578,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,3,3,216,mean,1,1,1,13,0.8125,0.333333,4.3363,0.9836,17.06
voicemark,3,english:1578,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_02.wav,3,4,217,mean,1,1,1,11,0.6875,0.333333,4.2426,0.9761,16.76
voicemark,3,english:1578,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,3,3,218,mean,1,1,1,9,0.5625,0.277778,4.4095,0.9870,20.47
voicemark,3,english:1594,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,3,3,219,mean,1,1,1,12,0.7500,0.333333,3.7363,0.9916,12.71
voicemark,3,english:1594,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,3,3,220,mean,1,1,1,11,0.6875,0.222222,4.3661,0.9847,11.84
voicemark,3,english:1594,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,3,3,221,mean,0,0,0,16,1.0000,0.555556,3.8678,0.9801,11.11
voicemark,3,english:1624,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,3,3,222,mean,1,1,1,14,0.8750,0.444444,4.3354,0.9791,14.39
voicemark,3,english:1624,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,3,3,223,mean,1,1,1,14,0.8750,0.166667,4.2806,0.9844,12.98
voicemark,3,english:1624,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,3,3,224,mean,1,1,1,10,0.6250,0.444444,3.9037,0.9780,13.82
voicemark,3,english:163,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_01.wav,3,4,225,mean,1,1,1,14,0.8750,0.444444,4.3603,0.9820,15.91
voicemark,3,english:163,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_02.wav,3,3,226,mean,1,1,1,14,0.8750,0.333333,4.3785,0.9825,14.91
voicemark,3,english:163,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,3,3,227,mean,1,1,1,10,0.6250,0.388889,4.3795,0.9753,17.52
voicemark,3,english:1723,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,3,3,228,mean,1,1,1,15,0.9375,0.166667,4.3979,0.9870,9.51
voicemark,3,english:1723,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,3,7,229,mean,1,1,1,13,0.8125,0.388889,4.1260,0.9852,10.77
voicemark,3,english:1723,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,3,5,230,mean,1,1,1,10,0.6250,0.444444,4.1739,0.9836,11.71
voicemark,3,english:1737,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1737/english_1737_01.wav,3,3,231,mean,1,1,1,8,0.5000,0.333333,3.9772,0.9761,11.78
voicemark,3,english:1737,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1737/english_1737_02.wav,3,3,232,mean,1,1,1,15,0.9375,0.388889,4.3522,0.9828,11.74
voicemark,3,english:1737,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1737/english_1737_03.wav,3,3,233,mean,1,1,1,10,0.6250,0.277778,4.2167,0.9822,11.25
voicemark,3,english:1743,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1743/english_1743_01.wav,3,3,234,mean,1,1,1,11,0.6875,0.277778,4.3708,0.9871,13.36
