model,K,spk,local_t,clip_index,source_path,source_exact_count,source_payload_attempts,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wavmark,3,chinese:SSB0057,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,3,3,27,mean,1,1,1,12,0.7500,0.166667,4.5321,0.9949,43.84
wavmark,3,chinese:SSB0057,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,3,3,28,mean,1,1,1,13,0.8125,0.444444,4.4173,0.9997,46.16
wavmark,3,chinese:SSB0057,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,3,3,29,mean,1,1,1,13,0.8125,0.333333,4.5582,0.9994,44.54
wavmark,3,chinese:SSB0073,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,3,3,30,mean,1,1,1,15,0.9375,0.333333,4.4040,0.9998,43.35
wavmark,3,chinese:SSB0073,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,3,3,31,mean,1,1,1,12,0.7500,0.277778,4.3075,0.9997,43.16
wavmark,3,chinese:SSB0073,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,3,3,32,mean,1,1,1,14,0.8750,0.444444,4.5591,0.9997,45.88
wavmark,3,chinese:SSB0080,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,3,3,33,mean,1,1,1,14,0.8750,0.444444,4.5875,0.9982,45.99
wavmark,3,chinese:SSB0080,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,3,3,34,mean,1,1,1,13,0.8125,0.277778,4.5112,0.9937,42.56
wavmark,3,chinese:SSB0080,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,3,3,35,mean,1,1,1,14,0.8750,0.333333,4.5612,0.9979,44.51
wavmark,3,chinese:SSB0112,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,3,3,36,mean,1,1,1,14,0.8750,0.277778,4.4815,0.9989,38.95
wavmark,3,chinese:SSB0112,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,3,3,37,mean,1,1,1,15,0.9375,0.333333,4.5099,0.9994,37.75
wavmark,3,chinese:SSB0112,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,3,3,38,mean,1,1,1,13,0.8125,0.277778,4.4274,0.9991,38.70
wavmark,3,chinese:SSB0122,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,3,3,39,mean,1,1,1,15,0.9375,0.500000,4.5130,0.9999,45.78
wavmark,3,chinese:SSB0122,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,3,3,40,mean,1,1,1,14,0.8750,0.277778,4.5096,0.9998,44.65
wavmark,3,chinese:SSB0122,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,3,3,41,mean,1,1,1,13,0.8125,0.277778,4.4893,0.9999,43.23
wavmark,3,chinese:SSB0133,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,3,3,42,mean,1,1,1,13,0.8125,0.222222,4.5167,0.9996,41.81
wavmark,3,chinese:SSB0133,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,3,3,43,mean,1,1,1,14,0.8750,0.500000,4.4399,0.9997,42.50
wavmark,3,chinese:SSB0133,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,3,3,44,mean,1,1,1,12,0.7500,0.222222,4.5001,0.9997,41.97
wavmark,3,chinese:SSB0139,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,3,3,45,mean,1,1,1,15,0.9375,0.444444,4.5428,0.9999,46.18
wavmark,3,chinese:SSB0139,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,3,3,46,mean,1,1,1,13,0.8125,0.333333,4.4916,0.9999,43.85
wavmark,3,chinese:SSB0139,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,3,3,47,mean,1,1,1,13,0.8125,0.333333,4.5498,0.9990,45.19
wavmark,3,chinese:SSB0145,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,3,3,48,mean,1,1,1,13,0.8125,0.444444,4.5823,1.0000,43.96
wavmark,3,chinese:SSB0145,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,3,3,49,mean,1,1,1,12,0.7500,0.388889,4.5875,0.9999,43.60
wavmark,3,chinese:SSB0145,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,3,3,50,mean,1,1,1,12,0.7500,0.222222,4.5569,0.9999,43.69
wavmark,3,chinese:SSB0149,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,3,3,51,mean,1,1,1,14,0.8750,0.388889,4.4922,0.9998,45.28
wavmark,3,chinese:SSB0149,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,3,3,52,mean,1,1,1,13,0.8125,0.388889,4.5617,0.9999,44.02
wavmark,3,chinese:SSB0149,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,3,3,53,mean,1,1,1,14,0.8750,0.388889,4.3319,0.9996,43.39
wavmark,3,chinese:SSB0193,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,3,3,54,mean,1,1,1,12,0.7500,0.222222,4.4713,0.9988,40.46
wavmark,3,chinese:SSB0193,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,3,3,55,mean,1,1,1,15,0.9375,0.277778,4.5806,0.9992,40.48
wavmark,3,chinese:SSB0193,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,3,3,56,mean,1,1,1,14,0.8750,0.444444,4.5619,0.9998,43.75
wavmark,3,chinese:SSB0197,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,3,3,57,mean,1,1,1,14,0.8750,0.333333,4.5474,0.9906,36.46
wavmark,3,chinese:SSB0197,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,3,3,58,mean,1,1,0,15,0.9375,0.500000,4.5685,0.9906,41.14
wavmark,3,chinese:SSB0197,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,3,3,59,mean,1,1,1,14,0.8750,0.388889,4.5197,0.9894,37.30
wavmark,3,chinese:SSB0200,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,3,3,60,mean,1,1,1,14,0.8750,0.555556,4.5733,0.9998,42.53
wavmark,3,chinese:SSB0200,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,3,3,61,mean,1,1,1,13,0.8125,0.444444,4.5436,0.9991,39.44
wavmark,3,chinese:SSB0200,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,3,3,62,mean,0,0,0,16,1.0000,0.444444,4.5299,0.9975,40.76
wavmark,3,chinese:SSB0241,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,3,3,63,mean,1,1,1,15,0.9375,0.500000,4.5518,0.9999,46.00
wavmark,3,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,3,3,64,mean,1,1,1,13,0.8125,0.166667,4.5804,0.9999,42.74
wavmark,3,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,3,3,65,mean,1,1,1,15,0.9375,0.555556,4.5590,0.9999,46.93
wavmark,3,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,3,3,66,mean,1,1,1,12,0.7500,0.277778,4.5654,0.9993,42.70
wavmark,3,chinese:SSB0246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,3,3,67,mean,1,0,0,15,0.9375,0.500000,4.5700,0.9993,44.11
wavmark,3,chinese:SSB0246,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,3,3,68,mean,1,1,1,15,0.9375,0.444444,4.5734,0.9995,42.68
wavmark,3,chinese:SSB0261,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,3,3,69,mean,1,1,1,13,0.8125,0.388889,4.5486,0.9999,42.89
wavmark,3,chinese:SSB0261,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,3,3,70,mean,1,1,1,13,0.8125,0.222222,4.4307,0.9999,43.48
wavmark,3,chinese:SSB0261,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,3,3,71,mean,1,1,1,13,0.8125,0.333333,4.4843,0.9998,41.38
wavmark,3,chinese:SSB0267,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,3,3,72,mean,1,1,1,13,0.8125,0.277778,4.5734,0.9996,42.15
wavmark,3,chinese:SSB0267,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,3,3,73,mean,1,1,1,14,0.8750,0.500000,4.5267,0.9996,41.65
wavmark,3,chinese:SSB0267,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,3,3,74,mean,1,1,1,14,0.8750,0.555556,4.5745,0.9997,43.16
wavmark,3,chinese:SSB0273,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,3,3,75,mean,1,1,1,13,0.8125,0.333333,4.4845,0.9996,45.36
wavmark,3,chinese:SSB0273,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,3,3,76,mean,1,1,1,15,0.9375,0.333333,4.4992,0.9996,44.97
wavmark,3,chinese:SSB0273,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,3,3,77,mean,1,1,1,13,0.8125,0.333333,4.5337,0.9997,45.06
wavmark,3,chinese:SSB0287,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,3,3,78,mean,1,1,0,15,0.9375,0.444444,4.5733,0.9998,45.14
wavmark,3,chinese:SSB0287,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,3,3,79,mean,1,1,0,15,0.9375,0.611111,4.5968,0.9995,44.07
wavmark,3,chinese:SSB0287,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,3,3,80,mean,1,1,1,14,0.8750,0.333333,4.5518,0.9997,42.11
wavmark,3,chinese:SSB0288,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,3,3,81,mean,1,1,1,12,0.7500,0.277778,4.5254,0.9963,43.20
wavmark,3,chinese:SSB0288,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,3,3,82,mean,1,1,1,13,0.8125,0.333333,4.5474,0.9984,44.15
wavmark,3,chinese:SSB0288,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,3,3,83,mean,1,1,1,14,0.8750,0.277778,4.4710,0.9969,42.85
wavmark,3,chinese:SSB0299,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,3,3,84,mean,1,1,1,14,0.8750,0.277778,4.5314,0.9999,41.26
wavmark,3,chinese:SSB0299,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,3,3,85,mean,1,1,1,14,0.8750,0.333333,4.5460,0.9984,41.07
wavmark,3,chinese:SSB0299,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,3,3,86,mean,1,1,1,13,0.8125,0.277778,4.5797,0.9964,41.91
wavmark,3,chinese:SSB0307,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,3,3,87,mean,1,1,1,13,0.8125,0.222222,4.4385,0.9953,37.02
wavmark,3,chinese:SSB0307,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,3,3,88,mean,1,1,1,13,0.8125,0.222222,4.4881,0.9973,38.07
wavmark,3,chinese:SSB0307,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,3,3,89,mean,1,1,0,15,0.9375,0.444444,4.4919,0.9991,40.87
wavmark,3,chinese:SSB0309,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,3,3,90,mean,1,1,1,12,0.7500,0.222222,4.5536,0.9972,43.73
wavmark,3,chinese:SSB0309,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,3,3,91,mean,1,0,0,15,0.9375,0.333333,4.5182,0.9981,42.67
wavmark,3,chinese:SSB0309,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,3,3,92,mean,1,1,1,13,0.8125,0.333333,4.5670,0.9998,43.91
wavmark,3,chinese:SSB0315,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,3,3,93,mean,1,1,1,15,0.9375,0.555556,4.5729,0.9999,46.38
wavmark,3,chinese:SSB0315,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,3,3,94,mean,1,1,1,12,0.7500,0.222222,4.5477,0.9999,43.64
wavmark,3,chinese:SSB0315,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,3,3,95,mean,1,1,1,14,0.8750,0.277778,4.5488,0.9999,43.79
wavmark,3,chinese:SSB0316,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,3,3,96,mean,1,1,1,14,0.8750,0.277778,4.5974,0.9999,45.45
wavmark,3,chinese:SSB0316,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,3,3,97,mean,1,1,1,14,0.8750,0.277778,4.5130,0.9997,44.27
wavmark,3,chinese:SSB0316,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,3,3,98,mean,1,1,1,12,0.7500,0.388889,4.5138,0.9997,44.15
wavmark,3,chinese:SSB0323,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,3,3,99,mean,1,1,1,14,0.8750,0.277778,4.5839,0.9999,42.32
wavmark,3,chinese:SSB0323,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,3,3,100,mean,1,0,0,15,0.9375,0.388889,4.5464,0.9997,44.33
wavmark,3,chinese:SSB0323,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,3,3,101,mean,1,1,1,11,0.6875,0.222222,4.5705,0.9973,43.26
wavmark,3,chinese:SSB0338,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,3,3,102,mean,1,1,1,13,0.8125,0.333333,4.5386,0.9997,40.31
wavmark,3,chinese:SSB0338,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,3,3,103,mean,1,1,1,13,0.8125,0.333333,4.5004,0.9998,41.48
wavmark,3,chinese:SSB0338,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,3,3,104,mean,1,1,1,14,0.8750,0.388889,4.4339,0.9998,40.75
wavmark,3,chinese:SSB0339,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,3,3,105,mean,1,1,1,14,0.8750,0.222222,4.4489,0.9991,40.18
wavmark,3,chinese:SSB0339,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,3,3,106,mean,1,1,1,13,0.8125,0.388889,4.5187,0.9997,41.30
wavmark,3,chinese:SSB0339,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,3,3,107,mean,1,1,1,13,0.8125,0.166667,4.4610,0.9992,38.97
wavmark,3,chinese:SSB0341,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,3,3,108,mean,1,1,1,12,0.7500,0.222222,4.5174,0.9994,44.95
wavmark,3,chinese:SSB0341,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,3,3,109,mean,1,1,1,14,0.8750,0.444444,4.5741,0.9998,45.78
wavmark,3,chinese:SSB0341,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,3,3,110,mean,1,1,1,12,0.7500,0.111111,4.4301,0.9995,43.05
wavmark,3,chinese:SSB0342,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,3,3,111,mean,1,1,1,13,0.8125,0.277778,4.5643,0.9990,43.26
wavmark,3,chinese:SSB0342,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,3,3,112,mean,1,1,1,14,0.8750,0.333333,4.5278,0.9966,44.51
