model,K,spk,local_t,clip_index,source_path,source_exact_count,source_payload_attempts,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
audioseal,3,chinese:SSB0338,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,3,3,102,mean,1,1,1,14,0.8750,0.333333,4.5315,0.9997,27.21
audioseal,3,chinese:SSB0338,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,3,3,103,mean,1,1,1,13,0.8125,0.333333,4.5692,0.9997,31.32
audioseal,3,chinese:SSB0338,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,3,3,104,mean,1,1,1,14,0.8750,0.388889,4.5492,0.9997,30.48
audioseal,3,chinese:SSB0339,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,3,3,105,mean,1,1,1,11,0.6875,0.222222,4.5700,0.9993,32.70
audioseal,3,chinese:SSB0339,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,3,3,106,mean,1,1,1,13,0.8125,0.388889,4.5666,0.9995,32.96
audioseal,3,chinese:SSB0339,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,3,3,107,mean,1,1,1,13,0.8125,0.166667,4.5411,0.9982,30.00
audioseal,3,chinese:SSB0341,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,3,3,108,mean,1,1,1,12,0.7500,0.222222,4.5936,0.9996,39.60
audioseal,3,chinese:SSB0341,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,3,3,109,mean,1,1,1,13,0.8125,0.444444,4.6176,0.9998,40.70
audioseal,3,chinese:SSB0341,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,3,3,110,mean,1,1,1,12,0.7500,0.111111,4.5989,0.9996,38.23
audioseal,3,chinese:SSB0342,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,3,3,111,mean,1,1,1,11,0.6875,0.277778,4.5757,0.9989,34.27
audioseal,3,chinese:SSB0342,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,3,3,112,mean,1,1,1,14,0.8750,0.333333,4.5714,0.9983,38.37
audioseal,3,chinese:SSB0342,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_03.wav,3,3,113,mean,1,1,1,11,0.6875,0.222222,4.5718,0.9980,34.81
audioseal,3,chinese:SSB0354,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_01.wav,3,3,114,mean,1,1,1,13,0.8125,0.222222,4.5922,0.9988,39.25
audioseal,3,chinese:SSB0354,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_02.wav,3,3,115,mean,1,1,1,13,0.8125,0.388889,4.5890,0.9993,37.35
audioseal,3,chinese:SSB0354,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0354/chinese_SSB0354_03.wav,3,3,116,mean,1,1,1,15,0.9375,0.444444,4.5995,0.9995,34.60
audioseal,3,chinese:SSB0366,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_01.wav,3,3,117,mean,1,1,1,13,0.8125,0.333333,4.5637,0.9992,32.20
audioseal,3,chinese:SSB0366,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_02.wav,3,3,118,mean,1,1,1,14,0.8750,0.277778,4.5703,0.9992,32.14
audioseal,3,chinese:SSB0366,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0366/chinese_SSB0366_03.wav,3,3,119,mean,1,1,1,13,0.8125,0.333333,4.5733,0.9994,30.09
audioseal,3,chinese:SSB0375,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_01.wav,3,3,120,mean,1,1,1,13,0.8125,0.500000,4.6018,0.9997,33.58
audioseal,3,chinese:SSB0375,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_02.wav,3,3,121,mean,1,1,1,13,0.8125,0.333333,4.6068,0.9998,34.24
audioseal,3,chinese:SSB0375,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0375/chinese_SSB0375_03.wav,3,3,122,mean,1,1,1,13,0.8125,0.277778,4.5736,0.9997,30.99
audioseal,3,chinese:SSB0379,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_01.wav,3,3,123,mean,1,1,1,12,0.7500,0.277778,4.5816,0.9995,32.62
audioseal,3,chinese:SSB0379,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_02.wav,3,3,124,mean,1,1,1,13,0.8125,0.333333,4.5942,0.9998,33.19
audioseal,3,chinese:SSB0379,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0379/chinese_SSB0379_03.wav,3,3,125,mean,1,1,0,15,0.9375,0.277778,4.5941,0.9993,33.59
audioseal,3,chinese:SSB0380,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_01.wav,3,3,126,mean,1,1,1,12,0.7500,0.388889,4.5766,0.9995,30.09
audioseal,3,chinese:SSB0380,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_02.wav,3,3,127,mean,0,0,0,16,1.0000,0.500000,4.5854,0.9997,31.04
audioseal,3,chinese:SSB0380,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0380/chinese_SSB0380_03.wav,3,3,128,mean,1,1,1,13,0.8125,0.222222,4.5797,0.9996,31.27
audioseal,3,chinese:SSB0382,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_01.wav,3,3,129,mean,0,0,0,16,1.0000,0.333333,4.6042,0.9996,31.57
audioseal,3,chinese:SSB0382,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_02.wav,3,3,130,mean,1,1,1,13,0.8125,0.166667,4.5990,0.9994,33.47
audioseal,3,chinese:SSB0382,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0382/chinese_SSB0382_03.wav,3,3,131,mean,1,1,1,14,0.8750,0.333333,4.6055,0.9999,33.71
audioseal,3,chinese:SSB0385,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_01.wav,3,3,132,mean,1,1,1,14,0.8750,0.222222,4.6013,0.9998,36.67
audioseal,3,chinese:SSB0385,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_02.wav,3,3,133,mean,0,0,0,16,1.0000,0.166667,4.5829,0.9994,31.35
audioseal,3,chinese:SSB0385,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0385/chinese_SSB0385_03.wav,3,3,134,mean,1,1,1,12,0.7500,0.333333,4.5885,0.9993,34.10
audioseal,3,chinese:SSB0393,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_01.wav,3,3,135,mean,1,1,1,12,0.7500,0.166667,4.5659,0.9990,35.50
audioseal,3,chinese:SSB0393,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_02.wav,3,3,136,mean,1,1,1,12,0.7500,0.277778,4.5773,0.9992,33.20
audioseal,3,chinese:SSB0393,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0393/chinese_SSB0393_03.wav,3,3,137,mean,1,1,1,12,0.7500,0.277778,4.5888,0.9998,36.76
audioseal,3,chinese:SSB0394,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_01.wav,3,3,138,mean,1,1,1,12,0.7500,0.277778,4.6046,0.9969,35.59
audioseal,3,chinese:SSB0394,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_02.wav,3,3,139,mean,1,0,0,15,0.9375,0.333333,4.5409,0.9984,32.40
audioseal,3,chinese:SSB0394,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0394/chinese_SSB0394_03.wav,3,3,140,mean,1,1,1,14,0.8750,0.388889,4.5987,0.9970,37.42
audioseal,3,chinese:SSB0395,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_01.wav,3,3,141,mean,1,1,1,13,0.8125,0.166667,4.5917,0.9965,34.71
audioseal,3,chinese:SSB0395,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_02.wav,3,3,142,mean,1,1,1,15,0.9375,0.444444,4.5703,0.9984,34.61
audioseal,3,chinese:SSB0395,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0395/chinese_SSB0395_03.wav,3,3,143,mean,1,1,1,13,0.8125,0.333333,4.5753,0.9986,34.60
audioseal,3,chinese:SSB0407,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_01.wav,3,3,144,mean,1,1,1,13,0.8125,0.333333,4.5770,0.9989,37.23
audioseal,3,chinese:SSB0407,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_02.wav,3,3,145,mean,1,1,1,14,0.8750,0.333333,4.6039,0.9995,39.43
audioseal,3,chinese:SSB0407,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0407/chinese_SSB0407_03.wav,3,3,146,mean,1,1,0,15,0.9375,0.666667,4.6121,0.9995,41.08
audioseal,3,chinese:SSB0415,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_01.wav,3,3,147,mean,1,1,1,12,0.7500,0.222222,4.5950,0.9987,34.80
audioseal,3,chinese:SSB0415,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_02.wav,3,3,148,mean,1,1,0,15,0.9375,0.333333,4.5984,0.9986,36.67
audioseal,3,chinese:SSB0415,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,3,3,149,mean,1,1,1,14,0.8750,0.388889,4.5983,0.9973,36.42
audioseal,3,english:103,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/103/english_103_01.wav,3,3,150,mean,1,1,1,13,0.8125,0.277778,4.5913,0.9969,32.59
audioseal,3,english:103,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/103/english_103_02.wav,3,3,151,mean,1,1,1,13,0.8125,0.333333,4.6077,0.9992,35.83
audioseal,3,english:103,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/103/english_103_03.wav,3,3,152,mean,1,1,1,14,0.8750,0.333333,4.5676,0.9989,33.34
audioseal,3,english:1034,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1034/english_1034_01.wav,3,3,153,mean,1,1,1,13,0.8125,0.222222,4.6153,0.9950,35.91
audioseal,3,english:1034,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1034/english_1034_02.wav,3,3,154,mean,1,1,1,13,0.8125,0.444444,4.6145,0.9993,38.63
audioseal,3,english:1034,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1034/english_1034_03.wav,3,3,155,mean,1,1,1,13,0.8125,0.444444,4.5981,0.9996,37.44
audioseal,3,english:1040,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1040/english_1040_01.wav,3,3,156,mean,1,1,1,15,0.9375,0.388889,4.6183,0.9996,35.95
audioseal,3,english:1040,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1040/english_1040_02.wav,3,3,157,mean,1,1,1,13,0.8125,0.222222,4.6174,0.9995,36.60
audioseal,3,english:1040,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1040/english_1040_03.wav,3,3,158,mean,1,1,1,13,0.8125,0.277778,4.6041,0.9995,36.65
audioseal,3,english:1069,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1069/english_1069_01.wav,3,3,159,mean,1,1,1,13,0.8125,0.222222,4.6134,0.9999,37.15
audioseal,3,english:1069,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1069/english_1069_02.wav,3,3,160,mean,1,1,1,12,0.7500,0.277778,4.6043,0.9998,37.40
audioseal,3,english:1069,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1069/english_1069_03.wav,3,3,161,mean,1,1,1,12,0.7500,0.222222,4.6149,0.9999,38.61
audioseal,3,english:1081,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_01.wav,3,3,162,mean,1,1,1,15,0.9375,0.222222,4.6025,0.9996,40.54
audioseal,3,english:1081,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_02.wav,3,3,163,mean,1,1,1,12,0.7500,0.277778,4.6149,0.9993,39.14
audioseal,3,english:1081,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_03.wav,3,3,164,mean,1,1,1,14,0.8750,0.388889,4.6158,0.9998,43.06
audioseal,3,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,3,3,165,mean,1,1,1,13,0.8125,0.388889,4.5996,0.9997,38.99
audioseal,3,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,3,3,166,mean,1,1,1,14,0.8750,0.444444,4.6184,0.9997,41.96
audioseal,3,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,3,3,167,mean,1,1,1,13,0.8125,0.444444,4.6168,0.9997,41.01
audioseal,3,english:1098,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1098/english_1098_01.wav,3,3,168,mean,1,1,1,14,0.8750,0.333333,4.6114,0.9999,41.12
audioseal,3,english:1098,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1098/english_1098_02.wav,3,3,169,mean,1,1,1,13,0.8125,0.333333,4.5982,0.9998,42.15
audioseal,3,english:1098,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1098/english_1098_03.wav,3,3,170,mean,1,1,1,13,0.8125,0.277778,4.6125,0.9999,40.72
audioseal,3,english:1116,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1116/english_1116_01.wav,3,3,171,mean,1,1,1,14,0.8750,0.444444,4.5947,0.9997,34.60
audioseal,3,english:1116,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1116/english_1116_02.wav,3,3,172,mean,1,1,1,13,0.8125,0.444444,4.5909,0.9997,32.86
audioseal,3,english:1116,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1116/english_1116_03.wav,3,3,173,mean,1,1,1,15,0.9375,0.555556,4.5903,0.9996,34.66
audioseal,3,english:118,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_01.wav,3,3,174,mean,1,1,1,12,0.7500,0.222222,4.6143,0.9982,37.53
audioseal,3,english:118,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_02.wav,3,3,175,mean,1,1,1,13,0.8125,0.444444,4.6116,0.9994,36.86
audioseal,3,english:118,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_03.wav,3,3,176,mean,1,1,1,11,0.6875,0.333333,4.6095,0.9999,35.35
audioseal,3,english:1183,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_01.wav,3,3,177,mean,1,1,1,13,0.8125,0.388889,4.5905,0.9997,35.63
audioseal,3,english:1183,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_02.wav,3,3,178,mean,1,1,1,12,0.7500,0.277778,4.5774,0.9997,32.16
audioseal,3,english:1183,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_03.wav,3,3,179,mean,1,1,1,15,0.9375,0.555556,4.6150,0.9998,36.64
audioseal,3,english:1235,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_01.wav,3,3,180,mean,1,1,1,12,0.7500,0.277778,4.5823,0.9950,32.66
audioseal,3,english:1235,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_02.wav,3,3,181,mean,1,1,1,13,0.8125,0.333333,4.5990,0.9927,36.85
audioseal,3,english:1235,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_03.wav,3,3,182,mean,1,1,1,13,0.8125,0.277778,4.6003,0.9942,36.16
audioseal,3,english:1246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_01.wav,3,3,183,mean,1,1,1,13,0.8125,0.333333,4.5993,0.9995,33.91
audioseal,3,english:1246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_02.wav,3,3,184,mean,1,1,1,13,0.8125,0.444444,4.6029,0.9998,37.17
audioseal,3,english:1246,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_03.wav,3,3,185,mean,1,1,1,13,0.8125,0.277778,4.5975,0.9994,35.18
audioseal,3,english:125,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_01.wav,3,3,186,mean,1,1,1,15,0.9375,0.388889,3.7825,0.9973,30.86
audioseal,3,english:125,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_02.wav,3,3,187,mean,1,1,1,13,0.8125,0.444444,4.6104,0.9989,34.88
audioseal,3,english:125,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_03.wav,3,3,188,mean,1,1,1,12,0.7500,0.222222,4.5922,0.9987,34.75
audioseal,3,english:1263,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_01.wav,3,3,189,mean,1,1,1,15,0.9375,0.333333,4.5919,0.9995,31.69
audioseal,3,english:1263,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_02.wav,3,3,190,mean,1,1,1,14,0.8750,0.444444,4.5716,0.9996,33.31
audioseal,3,english:1263,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_03.wav,3,3,191,mean,1,1,1,13,0.8125,0.388889,4.5923,0.9997,34.57
audioseal,3,english:1334,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_01.wav,3,3,192,mean,1,1,1,15,0.9375,0.388889,4.6078,0.9985,35.50
audioseal,3,english:1334,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_02.wav,3,3,193,mean,1,1,1,12,0.7500,0.277778,4.6109,0.9996,38.40
audioseal,3,english:1334,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_03.wav,3,3,194,mean,1,1,1,14,0.8750,0.222222,4.6211,0.9990,37.33
audioseal,3,english:1355,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_01.wav,3,3,195,mean,1,1,1,13,0.8125,0.388889,4.6069,0.9997,39.62
audioseal,3,english:1355,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_02.wav,3,3,196,mean,1,1,1,14,0.8750,0.388889,4.6135,0.9998,37.51
audioseal,3,english:1355,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_03.wav,3,3,197,mean,1,1,1,14,0.8750,0.277778,4.6125,0.9998,35.57
audioseal,3,english:1363,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_01.wav,3,3,198,mean,1,1,1,12,0.7500,0.277778,4.6032,0.9976,39.03
audioseal,3,english:1363,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_02.wav,3,3,199,mean,1,1,1,12,0.7500,0.388889,4.6093,0.9980,39.24
audioseal,3,english:1363,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_03.wav,3,3,200,mean,1,1,1,13,0.8125,0.388889,4.6236,0.9982,39.74
audioseal,3,english:1447,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_01.wav,3,3,201,mean,1,1,1,14,0.8750,0.333333,4.6011,0.9970,36.85
audioseal,3,english:1447,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_02.wav,3,3,202,mean,1,1,1,14,0.8750,0.388889,4.5923,0.9974,35.29
audioseal,3,english:1447,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,3,3,203,mean,1,1,1,14,0.8750,0.388889,4.5959,0.9962,35.45
audioseal,3,english:1455,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,3,3,204,mean,1,1,1,13,0.8125,0.277778,4.5676,0.9994,33.91
audioseal,3,english:1455,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_02.wav,3,3,205,mean,1,1,1,12,0.7500,0.166667,4.5681,0.9986,35.37
audioseal,3,english:1455,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,3,3,206,mean,1,1,1,13,0.8125,0.277778,4.5753,0.9994,34.65
audioseal,3,english:150,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,3,3,207,mean,1,1,1,12,0.7500,0.277778,4.6010,0.9990,35.73
audioseal,3,english:150,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_02.wav,3,3,208,mean,1,1,1,15,0.9375,0.277778,4.6015,0.9981,34.00
audioseal,3,english:150,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,3,3,209,mean,1,1,1,14,0.8750,0.444444,4.6149,0.9987,37.00
audioseal,3,english:1502,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,3,3,210,mean,1,1,1,13,0.8125,0.277778,4.5992,0.9985,38.46
audioseal,3,english:1502,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_02.wav,3,3,211,mean,1,1,0,15,0.9375,0.388889,4.6120,0.9989,40.33
audioseal,3,english:1502,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,3,3,212,mean,1,1,1,13,0.8125,0.277778,4.5889,0.9975,36.00
audioseal,3,english:1553,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,3,3,213,mean,1,1,1,13,0.8125,0.388889,4.6141,0.9997,37.21
audioseal,3,english:1553,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,3,3,214,mean,1,1,1,13,0.8125,0.222222,4.5916,0.9997,35.90
audioseal,3,english:1553,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_03.wav,3,3,215,mean,1,1,1,14,0.8750,0.333333,4.5961,0.9998,36.51
audioseal,3,english:1578,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,3,3,216,mean,1,1,1,12,0.7500,0.333333,4.5906,0.9980,35.36
audioseal,3,english:1578,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_02.wav,3,3,217,mean,1,1,1,15,0.9375,0.500000,4.6087,0.9996,36.61
audioseal,3,english:1578,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,3,3,218,mean,1,1,1,12,0.7500,0.277778,4.5809,0.9993,34.51
audioseal,3,english:1594,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,3,3,219,mean,1,1,1,13,0.8125,0.333333,4.5935,0.9994,29.60
audioseal,3,english:1594,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,3,3,220,mean,1,1,1,12,0.7500,0.222222,4.5963,0.9995,32.90
audioseal,3,english:1594,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,3,3,221,mean,1,1,1,14,0.8750,0.555556,4.5970,0.9994,33.82
audioseal,3,english:1624,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,3,3,222,mean,1,1,1,13,0.8125,0.444444,4.6066,0.9996,38.47
audioseal,3,english:1624,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,3,3,223,mean,1,1,1,12,0.7500,0.166667,4.6042,0.9997,36.45
audioseal,3,english:1624,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,3,3,224,mean,1,1,1,14,0.8750,0.444444,4.6121,0.9998,40.88
