model,K,spk,local_t,clip_index,source_path,source_exact_count,source_payload_attempts,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
timbrewm,2,chinese:SSB0200,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,2,2,62,mean,1,1,1,8,0.8000,0.400000,4.4140,0.9967,31.15
timbrewm,2,chinese:SSB0241,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,2,2,63,mean,1,1,0,8,0.8000,0.600000,4.5993,0.9994,35.67
timbrewm,2,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,2,2,64,mean,1,1,0,9,0.9000,0.700000,4.6142,0.9996,38.19
timbrewm,2,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,2,2,65,mean,1,1,0,9,0.9000,0.500000,4.5990,0.9992,36.28
timbrewm,2,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,2,2,66,mean,0,0,0,10,1.0000,0.700000,4.6170,0.9988,35.47
timbrewm,2,chinese:SSB0246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,2,2,67,mean,1,0,0,9,0.9000,0.500000,4.5753,0.9985,31.48
timbrewm,2,chinese:SSB0246,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,2,2,68,mean,1,1,1,8,0.8000,0.500000,4.5797,0.9979,32.18
timbrewm,2,chinese:SSB0261,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,2,2,69,mean,1,1,1,7,0.7000,0.300000,4.5867,0.9974,33.57
timbrewm,2,chinese:SSB0261,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,2,2,70,mean,1,1,1,8,0.8000,0.400000,4.5831,0.9987,34.25
timbrewm,2,chinese:SSB0261,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,2,2,71,mean,1,0,0,9,0.9000,0.500000,4.6030,0.9986,31.98
timbrewm,2,chinese:SSB0267,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,2,2,72,mean,1,1,0,8,0.8000,0.400000,4.4614,0.9959,31.65
timbrewm,2,chinese:SSB0267,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,2,2,73,mean,1,1,1,7,0.7000,0.400000,4.5250,0.9960,29.77
timbrewm,2,chinese:SSB0267,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,2,2,74,mean,1,0,0,9,0.9000,0.700000,4.5884,0.9976,33.42
timbrewm,2,chinese:SSB0273,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,2,2,75,mean,1,1,1,8,0.8000,0.600000,4.6023,0.9991,38.77
timbrewm,2,chinese:SSB0273,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,2,2,76,mean,1,1,0,9,0.9000,0.400000,4.5297,0.9986,38.43
timbrewm,2,chinese:SSB0273,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,2,2,77,mean,1,1,1,8,0.8000,0.400000,4.5681,0.9978,38.30
timbrewm,2,chinese:SSB0287,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,2,2,78,mean,1,0,0,9,0.9000,0.700000,4.6002,0.9993,40.39
timbrewm,2,chinese:SSB0287,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,2,2,79,mean,1,1,1,8,0.8000,0.300000,4.5005,0.9963,30.52
timbrewm,2,chinese:SSB0287,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,2,2,80,mean,1,1,1,8,0.8000,0.400000,4.5149,0.9972,31.48
timbrewm,2,chinese:SSB0288,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,2,2,81,mean,0,0,0,10,1.0000,0.400000,4.5664,0.9967,32.55
timbrewm,2,chinese:SSB0288,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,2,2,82,mean,0,0,0,10,1.0000,0.700000,4.5722,0.9986,34.63
timbrewm,2,chinese:SSB0288,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,2,2,83,mean,1,1,1,7,0.7000,0.200000,4.4721,0.9967,31.92
timbrewm,2,chinese:SSB0299,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,2,2,84,mean,1,1,0,9,0.9000,0.600000,4.5864,0.9988,31.32
timbrewm,2,chinese:SSB0299,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,2,2,85,mean,1,1,1,8,0.8000,0.300000,4.4985,0.9977,31.32
timbrewm,2,chinese:SSB0299,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,2,2,86,mean,1,1,0,9,0.9000,0.500000,4.3896,0.9972,29.18
timbrewm,2,chinese:SSB0307,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,2,2,87,mean,0,0,0,10,1.0000,0.600000,3.9031,0.9948,26.67
timbrewm,2,chinese:SSB0307,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,2,2,88,mean,0,0,0,10,1.0000,0.300000,4.5632,0.9938,28.41
timbrewm,2,chinese:SSB0307,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,2,2,89,mean,1,1,1,6,0.6000,0.100000,4.5531,0.9944,29.48
timbrewm,2,chinese:SSB0309,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,2,2,90,mean,1,0,0,9,0.9000,0.500000,4.5093,0.9982,33.16
timbrewm,2,chinese:SSB0309,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,2,2,91,mean,1,1,1,8,0.8000,0.400000,4.5257,0.9986,33.81
timbrewm,2,chinese:SSB0309,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,2,2,92,mean,1,1,0,8,0.8000,0.500000,4.5523,0.9981,33.29
timbrewm,2,chinese:SSB0315,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,2,2,93,mean,1,1,1,8,0.8000,0.600000,4.5032,0.9984,34.72
timbrewm,2,chinese:SSB0315,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,2,2,94,mean,1,1,1,8,0.8000,0.500000,4.6038,0.9992,34.92
timbrewm,2,chinese:SSB0315,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,2,2,95,mean,1,1,1,8,0.8000,0.600000,4.6079,0.9996,37.15
timbrewm,2,chinese:SSB0316,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,2,2,96,mean,1,1,1,8,0.8000,0.500000,4.3899,0.9983,33.39
timbrewm,2,chinese:SSB0316,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,2,2,97,mean,1,1,1,8,0.8000,0.400000,4.5321,0.9979,33.89
timbrewm,2,chinese:SSB0316,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,2,2,98,mean,1,1,1,8,0.8000,0.300000,4.5607,0.9981,34.57
timbrewm,2,chinese:SSB0323,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,2,2,99,mean,1,1,1,7,0.7000,0.300000,4.5414,0.9979,31.93
timbrewm,2,chinese:SSB0323,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,2,2,100,mean,1,1,1,8,0.8000,0.400000,4.5394,0.9986,32.53
timbrewm,2,chinese:SSB0323,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,2,2,101,mean,1,1,1,8,0.8000,0.400000,4.5723,0.9984,32.92
timbrewm,2,chinese:SSB0338,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,2,2,102,mean,1,1,1,8,0.8000,0.500000,4.5138,0.9978,29.34
timbrewm,2,chinese:SSB0338,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,2,2,103,mean,1,1,1,8,0.8000,0.300000,4.4980,0.9977,27.93
timbrewm,2,chinese:SSB0338,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,2,2,104,mean,1,1,0,9,0.9000,0.500000,4.5720,0.9988,30.60
timbrewm,2,chinese:SSB0339,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,2,2,105,mean,1,0,0,9,0.9000,0.600000,4.5960,0.9983,30.73
timbrewm,2,chinese:SSB0339,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,2,2,106,mean,1,0,0,9,0.9000,0.700000,4.5830,0.9990,32.24
timbrewm,2,chinese:SSB0339,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,2,2,107,mean,0,0,0,10,1.0000,0.800000,4.5885,0.9986,32.74
timbrewm,2,chinese:SSB0341,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,2,2,108,mean,1,1,1,6,0.6000,0.200000,4.5776,0.9985,35.58
timbrewm,2,chinese:SSB0341,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,2,2,109,mean,1,1,0,9,0.9000,0.500000,4.6016,0.9986,35.82
timbrewm,2,chinese:SSB0341,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,2,2,110,mean,1,1,1,7,0.7000,0.300000,4.5860,0.9987,36.59
timbrewm,2,chinese:SSB0342,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,2,2,111,mean,1,1,1,7,0.7000,0.400000,4.5453,0.9969,32.85
