model,K,spk,local_t,clip_index,source_path,source_exact_count,source_payload_attempts,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
wmcodec,5,chinese:SSB0012,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_02.wav,5,11,10,mean,1,1,1,12,0.7500,0.120000,4.1494,0.9800,14.01
wmcodec,5,chinese:SSB0012,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0012/chinese_SSB0012_03.wav,5,8,11,mean,1,1,1,12,0.7500,0.140000,4.3166,0.9864,14.51
wmcodec,5,chinese:SSB0016,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,5,18,12,mean,1,1,1,10,0.6250,0.180000,4.3204,0.9846,16.17
wmcodec,5,chinese:SSB0016,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,5,9,13,mean,1,1,1,8,0.5000,0.300000,4.3719,0.9847,15.57
wmcodec,5,chinese:SSB0016,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,5,8,14,mean,1,1,1,14,0.8750,0.140000,4.1897,0.9777,15.94
wmcodec,5,chinese:SSB0018,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,5,9,15,mean,1,1,1,13,0.8125,0.220000,4.3953,0.9885,16.40
wmcodec,5,chinese:SSB0018,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,5,7,16,mean,1,1,1,12,0.7500,0.160000,4.4183,0.9869,15.55
wmcodec,5,chinese:SSB0018,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,5,8,17,mean,1,1,1,12,0.7500,0.160000,4.4313,0.9893,17.33
wmcodec,5,chinese:SSB0033,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,5,13,18,mean,1,1,1,12,0.7500,0.220000,4.3751,0.9902,19.97
wmcodec,5,chinese:SSB0033,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,5,9,19,mean,1,1,1,12,0.7500,0.180000,4.2353,0.9844,20.44
wmcodec,5,chinese:SSB0033,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,5,16,20,mean,1,1,0,12,0.7500,0.240000,4.3171,0.9897,18.68
wmcodec,5,chinese:SSB0038,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,5,12,21,mean,1,0,0,13,0.8125,0.320000,4.4102,0.9894,17.64
wmcodec,5,chinese:SSB0038,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,5,8,22,mean,1,1,1,10,0.6250,0.180000,4.2804,0.9884,16.91
wmcodec,5,chinese:SSB0038,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,5,11,23,mean,1,1,1,12,0.7500,0.300000,4.2541,0.9853,16.91
wmcodec,5,chinese:SSB0043,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,5,9,24,mean,1,1,1,12,0.7500,0.100000,4.2130,0.9790,16.21
wmcodec,5,chinese:SSB0043,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,5,20,25,mean,1,1,1,13,0.8125,0.140000,4.0464,0.9778,15.37
wmcodec,5,chinese:SSB0043,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,5,7,26,mean,1,1,1,12,0.7500,0.260000,4.1594,0.9791,16.33
wmcodec,5,chinese:SSB0057,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,5,7,27,mean,1,1,1,11,0.6875,0.160000,4.3516,0.9859,15.41
wmcodec,5,chinese:SSB0057,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,5,18,28,mean,1,1,1,12,0.7500,0.200000,4.3966,0.9909,14.47
wmcodec,5,chinese:SSB0057,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,5,10,29,mean,1,1,1,12,0.7500,0.220000,4.3822,0.9890,16.45
wmcodec,5,chinese:SSB0073,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,5,7,30,mean,1,1,1,12,0.7500,0.280000,4.3254,0.9835,14.84
wmcodec,5,chinese:SSB0073,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,5,5,31,mean,1,1,1,13,0.8125,0.160000,4.2769,0.9840,17.33
wmcodec,5,chinese:SSB0073,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,5,7,32,mean,1,1,1,13,0.8125,0.300000,4.2232,0.9830,14.68
wmcodec,5,chinese:SSB0080,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,5,13,33,mean,1,1,1,11,0.6875,0.120000,4.4277,0.9824,15.68
wmcodec,5,chinese:SSB0080,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,5,9,34,mean,1,1,1,11,0.6875,0.280000,4.3398,0.9802,16.26
wmcodec,5,chinese:SSB0080,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,5,12,35,mean,1,1,1,11,0.6875,0.200000,4.3792,0.9873,15.70
wmcodec,5,chinese:SSB0112,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,5,13,36,mean,1,1,1,10,0.6250,0.160000,4.4216,0.9890,14.95
wmcodec,5,chinese:SSB0112,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,5,10,37,mean,1,1,1,11,0.6875,0.280000,4.4431,0.9883,14.27
wmcodec,5,chinese:SSB0112,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,5,10,38,mean,1,1,1,11,0.6875,0.200000,4.3246,0.9865,14.58
wmcodec,5,chinese:SSB0122,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,5,10,39,mean,1,1,1,12,0.7500,0.120000,4.3453,0.9880,16.45
wmcodec,5,chinese:SSB0122,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,5,10,40,mean,1,1,1,14,0.8750,0.340000,4.4935,0.9913,18.47
wmcodec,5,chinese:SSB0122,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,5,13,41,mean,1,1,1,11,0.6875,0.220000,4.2129,0.9874,16.30
wmcodec,5,chinese:SSB0133,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,5,6,42,mean,1,1,1,12,0.7500,0.300000,4.2971,0.9846,16.37
wmcodec,5,chinese:SSB0133,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,5,7,43,mean,1,1,1,10,0.6250,0.120000,4.3329,0.9847,17.21
wmcodec,5,chinese:SSB0133,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,5,7,44,mean,1,1,1,14,0.8750,0.220000,4.2569,0.9882,17.52
wmcodec,5,chinese:SSB0139,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,5,9,45,mean,1,1,1,11,0.6875,0.160000,4.3976,0.9936,17.44
wmcodec,5,chinese:SSB0139,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,5,18,46,mean,1,1,1,14,0.8750,0.180000,4.4581,0.9949,18.22
wmcodec,5,chinese:SSB0139,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,5,9,47,mean,1,1,1,10,0.6250,0.220000,4.4077,0.9924,17.30
wmcodec,5,chinese:SSB0145,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,5,8,48,mean,1,1,1,12,0.7500,0.200000,4.3139,0.9859,15.49
wmcodec,5,chinese:SSB0145,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,5,21,49,mean,1,1,1,10,0.6250,0.220000,4.3675,0.9861,16.24
wmcodec,5,chinese:SSB0145,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,5,13,50,mean,1,1,1,15,0.9375,0.200000,4.3867,0.9906,15.09
wmcodec,5,chinese:SSB0149,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,5,13,51,mean,1,1,1,13,0.8125,0.160000,4.3069,0.9885,12.69
wmcodec,5,chinese:SSB0149,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,5,11,52,mean,1,1,1,9,0.5625,0.380000,4.2806,0.9862,13.51
wmcodec,5,chinese:SSB0149,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,5,12,53,mean,1,1,1,11,0.6875,0.140000,4.2527,0.9875,13.27
wmcodec,5,chinese:SSB0193,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,5,10,54,mean,1,1,1,13,0.8125,0.220000,4.2883,0.9824,12.39
wmcodec,5,chinese:SSB0193,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,5,8,55,mean,1,1,1,11,0.6875,0.260000,4.1199,0.9781,12.92
wmcodec,5,chinese:SSB0193,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,5,9,56,mean,1,1,1,10,0.6250,0.180000,4.3888,0.9862,13.97
wmcodec,5,chinese:SSB0197,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,5,9,57,mean,1,1,1,14,0.8750,0.180000,4.4228,0.9838,15.25
wmcodec,5,chinese:SSB0197,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,5,8,58,mean,1,1,1,14,0.8750,0.180000,4.1223,0.9812,15.92
wmcodec,5,chinese:SSB0197,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,5,8,59,mean,1,1,1,13,0.8125,0.240000,4.2685,0.9840,14.79
wmcodec,5,chinese:SSB0200,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,5,10,60,mean,1,1,1,12,0.7500,0.260000,4.1996,0.9794,13.88
wmcodec,5,chinese:SSB0200,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,5,11,61,mean,1,1,1,9,0.5625,0.200000,4.1926,0.9819,13.83
wmcodec,5,chinese:SSB0200,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,5,10,62,mean,1,1,1,12,0.7500,0.260000,4.2846,0.9832,16.87
wmcodec,5,chinese:SSB0241,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,5,12,63,mean,1,1,1,13,0.8125,0.160000,4.2347,0.9871,15.04
wmcodec,5,chinese:SSB0241,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,5,9,64,mean,1,1,1,13,0.8125,0.340000,4.2370,0.9902,14.64
wmcodec,5,chinese:SSB0241,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,5,10,65,mean,1,1,1,13,0.8125,0.140000,4.2247,0.9894,15.08
wmcodec,5,chinese:SSB0246,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,5,16,66,mean,1,1,1,12,0.7500,0.220000,4.2146,0.9858,16.82
wmcodec,5,chinese:SSB0246,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,5,7,67,mean,1,1,1,10,0.6250,0.240000,4.2069,0.9864,16.90
wmcodec,5,chinese:SSB0246,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,5,11,68,mean,1,1,1,12,0.7500,0.180000,4.2591,0.9831,16.60
wmcodec,5,chinese:SSB0261,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,5,8,69,mean,1,1,1,12,0.7500,0.260000,4.2192,0.9789,13.34
wmcodec,5,chinese:SSB0261,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,5,8,70,mean,1,1,1,12,0.7500,0.300000,4.3680,0.9853,15.02
wmcodec,5,chinese:SSB0261,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,5,11,71,mean,1,1,1,10,0.6250,0.240000,4.3532,0.9822,12.68
wmcodec,5,chinese:SSB0267,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,5,12,72,mean,1,1,1,8,0.5000,0.320000,4.0884,0.9817,17.10
wmcodec,5,chinese:SSB0267,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,5,10,73,mean,1,1,1,13,0.8125,0.140000,4.2016,0.9830,14.31
wmcodec,5,chinese:SSB0267,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,5,6,74,mean,1,1,1,10,0.6250,0.240000,4.0137,0.9786,14.78
wmcodec,5,chinese:SSB0273,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,5,7,75,mean,1,1,1,11,0.6875,0.120000,4.3750,0.9880,17.58
wmcodec,5,chinese:SSB0273,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,5,9,76,mean,1,1,1,10,0.6250,0.120000,4.3967,0.9908,18.73
wmcodec,5,chinese:SSB0273,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,5,12,77,mean,1,1,1,9,0.5625,0.200000,4.2624,0.9893,18.91
wmcodec,5,chinese:SSB0287,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,5,15,78,mean,1,1,1,14,0.8750,0.360000,4.3102,0.9844,14.66
wmcodec,5,chinese:SSB0287,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,5,7,79,mean,1,1,1,11,0.6875,0.180000,4.3632,0.9795,13.47
wmcodec,5,chinese:SSB0287,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,5,16,80,mean,1,1,1,14,0.8750,0.160000,4.4063,0.9860,14.60
wmcodec,5,chinese:SSB0288,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,5,11,81,mean,1,1,1,11,0.6875,0.180000,4.3910,0.9874,16.38
wmcodec,5,chinese:SSB0288,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,5,8,82,mean,1,1,1,12,0.7500,0.180000,4.2951,0.9881,16.51
wmcodec,5,chinese:SSB0288,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,5,6,83,mean,1,1,1,11,0.6875,0.160000,4.3299,0.9865,16.42
wmcodec,5,chinese:SSB0299,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,5,18,84,mean,1,1,1,11,0.6875,0.120000,4.3525,0.9896,15.46
wmcodec,5,chinese:SSB0299,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,5,21,85,mean,1,1,1,14,0.8750,0.160000,4.3113,0.9869,15.45
wmcodec,5,chinese:SSB0299,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,5,10,86,mean,1,1,1,10,0.6250,0.240000,4.3217,0.9866,15.91
wmcodec,5,chinese:SSB0307,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,5,9,87,mean,1,1,1,11,0.6875,0.400000,4.4242,0.9815,15.33
wmcodec,5,chinese:SSB0307,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,5,18,88,mean,1,1,1,13,0.8125,0.160000,4.4859,0.9867,16.85
wmcodec,5,chinese:SSB0307,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,5,13,89,mean,1,1,1,14,0.8750,0.160000,4.3144,0.9826,16.31
wmcodec,5,chinese:SSB0309,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,5,22,90,mean,1,1,1,14,0.8750,0.320000,4.2842,0.9906,16.76
wmcodec,5,chinese:SSB0309,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,5,5,91,mean,1,1,1,11,0.6875,0.140000,4.2266,0.9901,16.39
wmcodec,5,chinese:SSB0309,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,5,11,92,mean,1,1,1,12,0.7500,0.240000,4.2934,0.9914,16.73
wmcodec,5,chinese:SSB0315,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,5,13,93,mean,1,1,1,13,0.8125,0.160000,4.3878,0.9887,16.21
wmcodec,5,chinese:SSB0315,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,5,11,94,mean,1,1,1,8,0.5000,0.100000,4.4398,0.9892,17.32
wmcodec,5,chinese:SSB0315,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,5,11,95,mean,1,1,1,11,0.6875,0.120000,4.4407,0.9926,16.60
wmcodec,5,chinese:SSB0316,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,5,9,96,mean,1,1,1,12,0.7500,0.160000,3.9431,0.9810,14.46
wmcodec,5,chinese:SSB0316,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,5,10,97,mean,1,1,1,9,0.5625,0.240000,4.2452,0.9832,13.10
wmcodec,5,chinese:SSB0316,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,5,7,98,mean,1,1,1,10,0.6250,0.200000,4.1177,0.9809,12.90
wmcodec,5,chinese:SSB0323,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,5,13,99,mean,1,1,1,12,0.7500,0.260000,4.2714,0.9860,13.57
wmcodec,5,chinese:SSB0323,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,5,13,100,mean,1,1,1,13,0.8125,0.220000,4.3435,0.9870,15.23
wmcodec,5,chinese:SSB0323,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,5,15,101,mean,1,1,1,13,0.8125,0.320000,4.3584,0.9869,14.22
wmcodec,5,chinese:SSB0338,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,5,9,102,mean,1,1,1,11,0.6875,0.200000,4.2490,0.9869,13.92
wmcodec,5,chinese:SSB0338,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,5,14,103,mean,1,1,1,11,0.6875,0.120000,4.2475,0.9853,14.06
wmcodec,5,chinese:SSB0338,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,5,10,104,mean,1,1,1,11,0.6875,0.220000,4.1845,0.9836,12.37
wmcodec,5,chinese:SSB0339,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,5,8,105,mean,1,1,1,11,0.6875,0.180000,4.0411,0.9765,13.03
wmcodec,5,chinese:SSB0339,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,5,8,106,mean,1,1,1,12,0.7500,0.240000,4.0754,0.9761,13.20
wmcodec,5,chinese:SSB0339,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,5,11,107,mean,1,1,1,12,0.7500,0.200000,3.9729,0.9763,13.30
wmcodec,5,chinese:SSB0341,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,5,14,108,mean,1,1,1,10,0.6250,0.300000,4.3357,0.9827,15.95
wmcodec,5,chinese:SSB0341,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,5,7,109,mean,1,1,1,12,0.7500,0.140000,4.2137,0.9815,15.47
wmcodec,5,chinese:SSB0341,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,5,15,110,mean,1,1,1,14,0.8750,0.240000,4.3175,0.9843,16.12
wmcodec,5,chinese:SSB0342,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,5,10,111,mean,1,1,1,11,0.6875,0.180000,4.2598,0.9849,17.61
