model,K,spk,local_t,clip_index,source_path,source_exact_count,source_payload_attempts,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
voicemark,2,chinese:SSB0267,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,2,2,74,mean,1,1,1,15,0.9375,0.687500,4.1016,0.9666,17.44
voicemark,2,chinese:SSB0273,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,2,2,75,mean,1,1,1,11,0.6875,0.500000,4.2410,0.9864,18.47
voicemark,2,chinese:SSB0273,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,2,4,76,mean,1,1,1,13,0.8125,0.437500,4.3493,0.9793,18.78
voicemark,2,chinese:SSB0273,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,2,3,77,mean,1,1,1,12,0.7500,0.437500,4.2390,0.9872,19.77
voicemark,2,chinese:SSB0287,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,2,2,78,mean,0,0,0,16,1.0000,0.750000,4.0411,0.9833,14.27
voicemark,2,chinese:SSB0287,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_02.wav,2,2,79,mean,1,1,1,11,0.6875,0.375000,3.8972,0.9690,15.67
voicemark,2,chinese:SSB0287,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_03.wav,2,3,80,mean,1,0,0,13,0.8125,0.687500,4.3408,0.9794,15.02
voicemark,2,chinese:SSB0288,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_01.wav,2,2,81,mean,1,1,1,11,0.6875,0.437500,4.2113,0.9804,19.22
voicemark,2,chinese:SSB0288,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_02.wav,2,3,82,mean,1,1,1,13,0.8125,0.687500,4.4676,0.9889,21.14
voicemark,2,chinese:SSB0288,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0288/chinese_SSB0288_03.wav,2,3,83,mean,1,1,1,11,0.6875,0.500000,4.1200,0.9765,15.95
voicemark,2,chinese:SSB0299,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_01.wav,2,3,84,mean,1,1,1,12,0.7500,0.500000,4.1765,0.9863,14.02
voicemark,2,chinese:SSB0299,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_02.wav,2,2,85,mean,1,1,1,12,0.7500,0.312500,4.2609,0.9839,16.78
voicemark,2,chinese:SSB0299,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0299/chinese_SSB0299_03.wav,2,2,86,mean,1,1,1,11,0.6875,0.437500,3.7238,0.9885,16.44
voicemark,2,chinese:SSB0307,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_01.wav,2,3,87,mean,1,1,1,12,0.7500,0.437500,4.1110,0.9791,18.10
voicemark,2,chinese:SSB0307,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_02.wav,2,3,88,mean,1,1,1,12,0.7500,0.625000,4.4758,0.9845,20.76
voicemark,2,chinese:SSB0307,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0307/chinese_SSB0307_03.wav,2,2,89,mean,1,1,1,15,0.9375,0.062500,4.4404,0.9872,19.75
voicemark,2,chinese:SSB0309,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_01.wav,2,2,90,mean,1,1,1,14,0.8750,0.375000,4.4446,0.9892,17.59
voicemark,2,chinese:SSB0309,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_02.wav,2,2,91,mean,1,1,1,12,0.7500,0.437500,4.4383,0.9883,18.79
voicemark,2,chinese:SSB0309,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0309/chinese_SSB0309_03.wav,2,2,92,mean,1,1,1,11,0.6875,0.625000,4.0356,0.9827,15.73
voicemark,2,chinese:SSB0315,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_01.wav,2,2,93,mean,1,1,1,13,0.8125,0.625000,4.3673,0.9906,18.63
voicemark,2,chinese:SSB0315,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_02.wav,2,3,94,mean,0,0,0,16,1.0000,0.500000,4.4144,0.9891,18.37
voicemark,2,chinese:SSB0315,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,2,2,95,mean,1,1,1,12,0.7500,0.562500,4.5262,0.9948,17.76
voicemark,2,chinese:SSB0316,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,2,2,96,mean,1,1,1,11,0.6875,0.437500,4.4499,0.9851,18.98
voicemark,2,chinese:SSB0316,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,2,2,97,mean,1,1,1,11,0.6875,0.437500,4.2036,0.9652,16.83
voicemark,2,chinese:SSB0316,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,2,2,98,mean,1,0,0,13,0.8125,0.375000,4.4102,0.9825,18.19
voicemark,2,chinese:SSB0323,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,2,2,99,mean,1,1,1,10,0.6250,0.312500,3.9011,0.9702,16.64
voicemark,2,chinese:SSB0323,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,2,2,100,mean,1,1,1,11,0.6875,0.312500,4.3632,0.9853,16.05
voicemark,2,chinese:SSB0323,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,2,2,101,mean,1,0,0,15,0.9375,0.375000,4.0782,0.9752,14.82
voicemark,2,chinese:SSB0338,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,2,2,102,mean,1,1,1,12,0.7500,0.500000,4.2120,0.9832,16.66
voicemark,2,chinese:SSB0338,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,2,2,103,mean,1,1,1,13,0.8125,0.375000,4.0645,0.9806,13.61
voicemark,2,chinese:SSB0338,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,2,2,104,mean,1,1,1,13,0.8125,0.437500,3.6413,0.9747,11.53
voicemark,2,chinese:SSB0339,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,2,2,105,mean,1,1,1,11,0.6875,0.625000,3.9863,0.9723,14.38
voicemark,2,chinese:SSB0339,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,2,2,106,mean,1,1,1,13,0.8125,0.687500,4.1482,0.9713,15.11
voicemark,2,chinese:SSB0339,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,2,2,107,mean,1,1,1,8,0.5000,0.687500,3.7711,0.9573,14.24
voicemark,2,chinese:SSB0341,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,2,2,108,mean,1,1,1,10,0.6250,0.187500,4.2134,0.9842,16.50
voicemark,2,chinese:SSB0341,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,2,2,109,mean,1,1,1,10,0.6250,0.437500,4.0751,0.9779,17.16
voicemark,2,chinese:SSB0341,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,2,2,110,mean,1,1,1,14,0.8750,0.312500,4.0446,0.9867,15.05
voicemark,2,chinese:SSB0342,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_01.wav,2,2,111,mean,1,1,1,12,0.7500,0.437500,4.2353,0.9866,18.29
voicemark,2,chinese:SSB0342,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0342/chinese_SSB0342_02.wav,2,2,112,mean,1,1,1,14,0.8750,0.750000,4.3397,0.9812,20.64
