model,K,spk,local_t,gi,target,method,target_top1
audioseal,5,chinese:SSB0009,1,4,56212,tct,0
audioseal,5,chinese:SSB0009,1,4,56109,mean,0
audioseal,5,chinese:SSB0009,1,4,56109,tct,0
audioseal,5,chinese:SSB0009,1,4,53500,mean,0
audioseal,5,chinese:SSB0009,1,4,53500,tct,0
audioseal,5,chinese:SSB0009,2,5,5268,mean,0
audioseal,5,chinese:SSB0009,2,5,5268,tct,0
audioseal,5,chinese:SSB0009,2,5,50,mean,0
audioseal,5,chinese:SSB0009,2,5,50,tct,0
audioseal,5,chinese:SSB0009,2,5,39107,mean,0
audioseal,5,chinese:SSB0009,2,5,39107,tct,0
audioseal,5,chinese:SSB0009,2,5,30291,mean,0
audioseal,5,chinese:SSB0009,2,5,30291,tct,0
audioseal,5,chinese:SSB0009,2,5,52413,mean,0
audioseal,5,chinese:SSB0009,2,5,52413,tct,0
audioseal,5,chinese:SSB0009,2,5,18913,mean,0
audioseal,5,chinese:SSB0009,2,5,18913,tct,0
audioseal,5,chinese:SSB0009,2,5,13993,mean,0
audioseal,5,chinese:SSB0009,2,5,13993,tct,0
audioseal,5,chinese:SSB0009,2,5,41853,mean,0
audioseal,5,chinese:SSB0009,2,5,41853,tct,0
audioseal,5,chinese:SSB0009,2,5,20740,mean,0
audioseal,5,chinese:SSB0009,2,5,20740,tct,0
audioseal,5,chinese:SSB0009,2,5,5864,mean,0
audioseal,5,chinese:SSB0009,2,5,5864,tct,0
audioseal,5,chinese:SSB0011,0,6,22778,mean,0
audioseal,5,chinese:SSB0011,0,6,22778,tct,0
audioseal,5,chinese:SSB0011,0,6,49274,mean,0
audioseal,5,chinese:SSB0011,0,6,49274,tct,0
audioseal,5,chinese:SSB0011,0,6,32765,mean,0
audioseal,5,chinese:SSB0011,0,6,32765,tct,0
audioseal,5,chinese:SSB0011,0,6,14215,mean,0
audioseal,5,chinese:SSB0011,0,6,14215,tct,0
audioseal,5,chinese:SSB0011,0,6,46192,mean,0
audioseal,5,chinese:SSB0011,0,6,46192,tct,0
audioseal,5,chinese:SSB0011,0,6,49176,mean,0
audioseal,5,chinese:SSB0011,0,6,49176,tct,0
audioseal,5,chinese:SSB0011,0,6,32750,mean,0
audioseal,5,chinese:SSB0011,0,6,32750,tct,0
audioseal,5,chinese:SSB0011,0,6,50232,mean,0
audioseal,5,chinese:SSB0011,0,6,50232,tct,0
audioseal,5,chinese:SSB0011,0,6,29304,mean,0
audioseal,5,chinese:SSB0011,0,6,29304,tct,0
audioseal,5,chinese:SSB0011,0,6,51449,mean,0
audioseal,5,chinese:SSB0011,0,6,51449,tct,0
audioseal,5,chinese:SSB0011,1,7,9239,mean,0
audioseal,5,chinese:SSB0011,1,7,9239,tct,0
audioseal,5,chinese:SSB0011,1,7,14499,mean,0
audioseal,5,chinese:SSB0011,1,7,14499,tct,0
audioseal,5,chinese:SSB0011,1,7,53912,mean,0
audioseal,5,chinese:SSB0011,1,7,53912,tct,0
audioseal,5,chinese:SSB0011,1,7,34122,mean,0
audioseal,5,chinese:SSB0011,1,7,34122,tct,0
audioseal,5,chinese:SSB0011,1,7,6654,mean,0
audioseal,5,chinese:SSB0011,1,7,6654,tct,0
audioseal,5,chinese:SSB0011,1,7,46414,mean,0
audioseal,5,chinese:SSB0011,1,7,46414,tct,0
audioseal,5,chinese:SSB0011,1,7,48007,mean,0
audioseal,5,chinese:SSB0011,1,7,48007,tct,0
audioseal,5,chinese:SSB0011,1,7,36403,mean,0
audioseal,5,chinese:SSB0011,1,7,36403,tct,0
audioseal,5,chinese:SSB0011,1,7,19885,mean,0
audioseal,5,chinese:SSB0011,1,7,19885,tct,0
audioseal,5,chinese:SSB0011,1,7,38656,mean,0
audioseal,5,chinese:SSB0011,1,7,38656,tct,0
audioseal,5,chinese:SSB0011,2,8,62019,mean,0
audioseal,5,chinese:SSB0011,2,8,62019,tct,0
audioseal,5,chinese:SSB0011,2,8,52592,mean,0
audioseal,5,chinese:SSB0011,2,8,52592,tct,0
audioseal,5,chinese:SSB0011,2,8,26224,mean,0
audioseal,5,chinese:SSB0011,2,8,26224,tct,0
audioseal,5,chinese:SSB0011,2,8,14550,mean,0
audioseal,5,chinese:SSB0011,2,8,14550,tct,0
audioseal,5,chinese:SSB0011,2,8,24257,mean,0
audioseal,5,chinese:SSB0011,2,8,24257,tct,0
audioseal,5,chinese:SSB0011,2,8,20942,mean,0
audioseal,5,chinese:SSB0011,2,8,20942,tct,0
