model,K,trial_id,condition,identity,nbits,min_bit_confidence,weakest_bit,source_path,target_rank,confidence_kind
wmcodec,8,173,benign_copy,23179,16,0.9994318485,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1116/english_1116_03.wav,,native decoder bit marginal
wmcodec,8,173,uniform_collusion,60335,16,0.9308801293,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1116/english_1116_03.wav,,native decoder bit marginal
wmcodec,8,174,benign_copy,43396,16,0.9995249408,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_01.wav,,native decoder bit marginal
wmcodec,8,174,uniform_collusion,28378,16,0.8369840235,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_01.wav,,native decoder bit marginal
wmcodec,8,175,benign_copy,21746,16,0.9931784258,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_02.wav,,native decoder bit marginal
wmcodec,8,175,uniform_collusion,15789,16,0.8618051410,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_02.wav,,native decoder bit marginal
wmcodec,8,176,benign_copy,34769,16,0.7942341119,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_03.wav,,native decoder bit marginal
wmcodec,8,176,uniform_collusion,56973,16,0.4758306146,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/118/english_118_03.wav,,native decoder bit marginal
wmcodec,8,177,benign_copy,11233,16,0.9888270833,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_01.wav,,native decoder bit marginal
wmcodec,8,177,uniform_collusion,54626,16,0.5678137839,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_01.wav,,native decoder bit marginal
wmcodec,8,178,benign_copy,6916,16,0.9988267500,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_02.wav,,native decoder bit marginal
wmcodec,8,178,uniform_collusion,3846,16,0.3411339223,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_02.wav,,native decoder bit marginal
wmcodec,8,179,benign_copy,33082,16,0.9907065034,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_03.wav,,native decoder bit marginal
wmcodec,8,179,uniform_collusion,25894,16,0.5712999701,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1183/english_1183_03.wav,,native decoder bit marginal
wmcodec,8,180,benign_copy,26458,16,0.5529603958,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_01.wav,,native decoder bit marginal
wmcodec,8,180,uniform_collusion,11704,16,0.5509777069,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_01.wav,,native decoder bit marginal
wmcodec,8,181,benign_copy,34546,16,0.9892849922,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_02.wav,,native decoder bit marginal
wmcodec,8,181,uniform_collusion,10149,16,0.4573979974,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_02.wav,,native decoder bit marginal
wmcodec,8,182,benign_copy,53466,16,0.9993072152,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_03.wav,,native decoder bit marginal
wmcodec,8,182,uniform_collusion,54635,16,0.6248206198,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_03.wav,,native decoder bit marginal
wmcodec,8,183,benign_copy,60898,16,0.9936092789,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_01.wav,,native decoder bit marginal
wmcodec,8,183,uniform_collusion,9613,16,0.8863008320,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_01.wav,,native decoder bit marginal
wmcodec,8,184,benign_copy,22440,16,0.9992744327,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_02.wav,,native decoder bit marginal
wmcodec,8,184,successful_mrc,21928,16,0.9502136894,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_02.wav,1,native decoder bit marginal
wmcodec,8,184,uniform_collusion,48747,16,0.5031733513,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_02.wav,,native decoder bit marginal
wmcodec,8,185,benign_copy,22452,16,0.9999259362,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_03.wav,,native decoder bit marginal
wmcodec,8,185,uniform_collusion,51031,16,0.6133967638,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_03.wav,,native decoder bit marginal
wmcodec,8,186,benign_copy,6826,16,0.9866342545,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_01.wav,,native decoder bit marginal
