model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
voicemark,8,261,single,17252,16,0.9999950528,6,dataset/collusion_300/english/198/english_198_01.wav,,native decoder bit marginal
voicemark,8,261,average,33527,16,0.5317927003,2,dataset/collusion_300/english/198/english_198_01.wav,,native decoder bit marginal
voicemark,8,262,single,20439,16,0.9941843152,10,dataset/collusion_300/english/198/english_198_02.wav,,native decoder bit marginal
voicemark,8,262,targeted,28970,16,0.8941262811,9,dataset/collusion_300/english/198/english_198_02.wav,7,native decoder bit marginal
voicemark,8,262,average,60195,16,0.4519926310,2,dataset/collusion_300/english/198/english_198_02.wav,,native decoder bit marginal
voicemark,8,263,single,25371,16,0.9999774098,0,dataset/collusion_300/english/198/english_198_03.wav,,native decoder bit marginal
voicemark,8,263,average,21341,16,0.7246644497,7,dataset/collusion_300/english/198/english_198_03.wav,,native decoder bit marginal
voicemark,8,264,single,21723,16,0.5185095668,11,dataset/collusion_300/english/1992/english_1992_01.wav,,native decoder bit marginal
voicemark,8,264,average,39863,16,0.9643240571,0,dataset/collusion_300/english/1992/english_1992_01.wav,,native decoder bit marginal
voicemark,8,265,single,23808,16,0.9689557590,9,dataset/collusion_300/english/1992/english_1992_02.wav,,native decoder bit marginal
voicemark,8,265,average,48876,16,0.9164312556,4,dataset/collusion_300/english/1992/english_1992_02.wav,,native decoder bit marginal
voicemark,8,266,single,50216,16,0.9933769298,11,dataset/collusion_300/english/1992/english_1992_03.wav,,native decoder bit marginal
voicemark,8,266,average,55559,16,0.7539139390,5,dataset/collusion_300/english/1992/english_1992_03.wav,,native decoder bit marginal
voicemark,8,267,single,801,16,0.6606900096,9,dataset/collusion_300/english/200/english_200_01.wav,,native decoder bit marginal
voicemark,8,267,average,39213,16,0.5834325552,14,dataset/collusion_300/english/200/english_200_01.wav,,native decoder bit marginal
voicemark,8,268,single,55586,16,0.9999803505,9,dataset/collusion_300/english/200/english_200_02.wav,,native decoder bit marginal
voicemark,8,268,targeted,55594,16,0.8809668422,3,dataset/collusion_300/english/200/english_200_02.wav,3,native decoder bit marginal
voicemark,8,268,average,2471,16,0.6420246959,4,dataset/collusion_300/english/200/english_200_02.wav,,native decoder bit marginal
voicemark,8,269,single,26699,16,0.9883567076,7,dataset/collusion_300/english/200/english_200_03.wav,,native decoder bit marginal
voicemark,8,269,average,21319,16,0.6169021428,10,dataset/collusion_300/english/200/english_200_03.wav,,native decoder bit marginal
voicemark,8,270,single,47492,16,0.9999781225,6,dataset/collusion_300/english/2002/english_2002_01.wav,,native decoder bit marginal
voicemark,8,270,average,7039,16,0.9765952677,13,dataset/collusion_300/english/2002/english_2002_01.wav,,native decoder bit marginal
voicemark,8,271,single,64369,16,0.9999955893,14,dataset/collusion_300/english/2002/english_2002_02.wav,,native decoder bit marginal
voicemark,8,271,average,11111,16,0.8807657734,4,dataset/collusion_300/english/2002/english_2002_02.wav,,native decoder bit marginal
voicemark,8,272,single,40212,16,0.9983492494,15,dataset/collusion_300/english/2002/english_2002_03.wav,,native decoder bit marginal
voicemark,8,272,average,7016,16,0.9492408745,10,dataset/collusion_300/english/2002/english_2002_03.wav,,native decoder bit marginal
voicemark,8,273,single,29984,16,0.9998714328,8,dataset/collusion_300/english/2007/english_2007_01.wav,,native decoder bit marginal
voicemark,8,273,average,37967,16,0.5696064234,1,dataset/collusion_300/english/2007/english_2007_01.wav,,native decoder bit marginal
voicemark,8,274,single,32565,16,0.9999451632,15,dataset/collusion_300/english/2007/english_2007_02.wav,,native decoder bit marginal
voicemark,8,274,average,55602,16,0.8954795003,12,dataset/collusion_300/english/2007/english_2007_02.wav,,native decoder bit marginal
voicemark,8,275,single,58581,16,0.9999865931,11,dataset/collusion_300/english/2007/english_2007_03.wav,,native decoder bit marginal
voicemark,8,275,average,40946,16,0.8195024729,10,dataset/collusion_300/english/2007/english_2007_03.wav,,native decoder bit marginal
voicemark,8,276,single,43572,16,0.9953408241,11,dataset/collusion_300/english/201/english_201_01.wav,,native decoder bit marginal
voicemark,8,276,average,10055,16,0.9958599810,4,dataset/collusion_300/english/201/english_201_01.wav,,native decoder bit marginal
voicemark,8,277,single,52881,16,0.9966002321,5,dataset/collusion_300/english/201/english_201_02.wav,,native decoder bit marginal
voicemark,8,277,average,31695,16,0.7036857009,4,dataset/collusion_300/english/201/english_201_02.wav,,native decoder bit marginal
voicemark,8,278,single,29378,16,0.9988193633,3,dataset/collusion_300/english/201/english_201_03.wav,,native decoder bit marginal
voicemark,8,278,average,37400,16,0.7091096044,9,dataset/collusion_300/english/201/english_201_03.wav,,native decoder bit marginal
voicemark,8,279,single,57746,16,0.9995573163,8,dataset/collusion_300/english/2092/english_2092_01.wav,,native decoder bit marginal
voicemark,8,279,average,62641,16,0.6847109199,4,dataset/collusion_300/english/2092/english_2092_01.wav,,native decoder bit marginal
voicemark,8,280,single,37954,16,0.9032934830,11,dataset/collusion_300/english/2092/english_2092_02.wav,,native decoder bit marginal
voicemark,8,280,average,62047,16,0.6495131552,5,dataset/collusion_300/english/2092/english_2092_02.wav,,native decoder bit marginal
voicemark,8,281,single,18347,16,0.9998013018,12,dataset/collusion_300/english/2092/english_2092_03.wav,,native decoder bit marginal
voicemark,8,281,targeted,25515,16,0.9702361077,6,dataset/collusion_300/english/2092/english_2092_03.wav,1,native decoder bit marginal
voicemark,8,281,average,6646,16,0.6446377337,14,dataset/collusion_300/english/2092/english_2092_03.wav,,native decoder bit marginal
voicemark,8,282,single,58280,16,0.9999555945,13,dataset/collusion_300/english/211/english_211_01.wav,,native decoder bit marginal
voicemark,8,282,average,53588,16,0.8739353865,13,dataset/collusion_300/english/211/english_211_01.wav,,native decoder bit marginal
voicemark,8,283,single,34760,16,0.9997280381,11,dataset/collusion_300/english/211/english_211_02.wav,,native decoder bit marginal
voicemark,8,283,targeted,47882,16,0.5598434210,2,dataset/collusion_300/english/211/english_211_02.wav,6,native decoder bit marginal
