model,K,trial_id,condition,identity,nbits,min_bit_confidence,weakest_bit,source_path,target_rank,confidence_kind
wavmark,8,12,uniform_collusion,33195,16,0.5686274510,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,,valid-window vote fraction (proxy)
wavmark,8,13,benign_copy,20619,16,0.8461538462,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,,valid-window vote fraction
wavmark,8,13,successful_mrc,21473,16,0.6274509804,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,2,valid-window vote fraction
wavmark,8,13,uniform_collusion,51363,16,0.5098039216,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,,valid-window vote fraction (proxy)
wavmark,8,14,benign_copy,8664,16,0.8627450980,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,,valid-window vote fraction
wavmark,8,14,successful_mrc,7064,16,0.8627450980,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,1,valid-window vote fraction
wavmark,8,14,uniform_collusion,12726,16,0.5400000000,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,,valid-window vote fraction (proxy)
wavmark,8,15,benign_copy,53720,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,,valid-window vote fraction
wavmark,8,15,successful_mrc,57061,16,0.7142857143,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,1,valid-window vote fraction
wavmark,8,15,uniform_collusion,16095,16,0.5961538462,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,,valid-window vote fraction (proxy)
