model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
timbrewm,8,55,targeted,666,10,0.5533782840,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,1,native decoder bit marginal
timbrewm,8,55,average,659,10,0.5128427744,0,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,,native decoder bit marginal
timbrewm,8,56,single,554,10,0.6643136144,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,,native decoder bit marginal
timbrewm,8,56,targeted,684,10,0.5605704784,9,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,1,native decoder bit marginal
timbrewm,8,56,average,174,10,0.5086297393,9,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,,native decoder bit marginal
timbrewm,8,57,single,90,10,0.6839775443,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,,native decoder bit marginal
timbrewm,8,57,targeted,218,10,0.5728197098,7,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,1,native decoder bit marginal
timbrewm,8,57,average,219,10,0.5344157815,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,,native decoder bit marginal
timbrewm,8,58,single,91,10,0.6921074390,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,,native decoder bit marginal
timbrewm,8,58,targeted,99,10,0.5854799151,7,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,1,native decoder bit marginal
timbrewm,8,58,average,235,10,0.5045348406,7,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,,native decoder bit marginal
timbrewm,8,59,single,683,10,0.6896991134,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,,native decoder bit marginal
timbrewm,8,59,targeted,763,10,0.5863445997,9,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,1,native decoder bit marginal
timbrewm,8,59,average,625,10,0.5260613561,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,,native decoder bit marginal
timbrewm,8,60,single,341,10,0.6977152824,0,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,,native decoder bit marginal
timbrewm,8,60,targeted,437,10,0.5663387477,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,1,native decoder bit marginal
timbrewm,8,60,average,500,10,0.5233950019,6,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,,native decoder bit marginal
timbrewm,8,61,single,334,10,0.6821407080,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,,native decoder bit marginal
timbrewm,8,61,targeted,794,10,0.5704272985,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,1,native decoder bit marginal
timbrewm,8,61,average,908,10,0.5039613843,7,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,,native decoder bit marginal
timbrewm,8,62,single,719,10,0.6713467836,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,,native decoder bit marginal
timbrewm,8,62,targeted,751,10,0.5697857738,5,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,1,native decoder bit marginal
timbrewm,8,62,average,749,10,0.5118455291,9,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,,native decoder bit marginal
timbrewm,8,63,single,79,10,0.6845762134,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,,native decoder bit marginal
timbrewm,8,63,targeted,75,10,0.5428461730,7,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,1,native decoder bit marginal
