model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
audioseal,8,12,average,4256,16,0.5306659639,1,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_01.wav,,native decoder bit marginal
audioseal,8,13,single,20619,16,0.7139798105,8,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,,native decoder bit marginal
audioseal,8,13,targeted,21473,16,0.5193486214,5,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,2,native decoder bit marginal
audioseal,8,13,average,22688,16,0.5213313997,10,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_02.wav,,native decoder bit marginal
audioseal,8,14,single,8664,16,0.7289192080,6,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,,native decoder bit marginal
audioseal,8,14,targeted,7064,16,0.6513018012,7,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,1,native decoder bit marginal
audioseal,8,14,average,4342,16,0.5068914890,10,dataset/collusion_300/chinese/SSB0016/chinese_SSB0016_03.wav,,native decoder bit marginal
audioseal,8,15,single,53720,16,0.7471311688,7,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,,native decoder bit marginal
audioseal,8,15,targeted,57061,16,0.6268472672,0,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,1,native decoder bit marginal
audioseal,8,15,average,23654,16,0.5586389303,13,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_01.wav,,native decoder bit marginal
audioseal,8,16,single,59653,16,0.7061069906,3,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,,native decoder bit marginal
audioseal,8,16,targeted,64987,16,0.5172227025,10,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,1,native decoder bit marginal
audioseal,8,16,average,63966,16,0.5752699077,10,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,,native decoder bit marginal
audioseal,8,17,single,25640,16,0.7227490544,13,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,,native decoder bit marginal
audioseal,8,17,targeted,47546,16,0.6785808802,5,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,1,native decoder bit marginal
audioseal,8,17,average,55298,16,0.5021182299,5,dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,,native decoder bit marginal
audioseal,8,18,single,36240,16,0.7418002486,7,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,,native decoder bit marginal
audioseal,8,18,targeted,40913,16,0.5346708894,10,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,1,native decoder bit marginal
audioseal,8,18,average,25485,16,0.5073091388,11,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,,native decoder bit marginal
audioseal,8,19,single,11410,16,0.7228820622,8,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,,native decoder bit marginal
audioseal,8,19,targeted,60594,16,0.5675311089,7,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,3,native decoder bit marginal
audioseal,8,19,average,63024,16,0.5203871131,0,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,,native decoder bit marginal
audioseal,8,20,single,14714,16,0.7208670676,14,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,,native decoder bit marginal
audioseal,8,20,targeted,33736,16,0.6424508095,6,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,1,native decoder bit marginal
audioseal,8,20,average,19552,16,0.5243369937,13,dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,,native decoder bit marginal
audioseal,8,21,single,54209,16,0.7341844141,1,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,,native decoder bit marginal
audioseal,8,21,targeted,6964,16,0.5416122675,9,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,1,native decoder bit marginal
