model,K,trial_id,condition,identity,nbits,min_bit_confidence,weakest_bit,source_path,target_rank,confidence_kind
timbrewm,8,42,benign_copy,262,10,0.6703226566,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,,native decoder bit marginal
timbrewm,8,42,successful_mrc,291,10,0.5547483563,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,1,native decoder bit marginal
timbrewm,8,42,uniform_collusion,416,10,0.5045999885,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,,native decoder bit marginal
timbrewm,8,43,benign_copy,319,10,0.6830419302,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,,native decoder bit marginal
timbrewm,8,43,successful_mrc,907,10,0.5697380900,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,1,native decoder bit marginal
timbrewm,8,43,uniform_collusion,363,10,0.5116063654,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,,native decoder bit marginal
timbrewm,8,44,benign_copy,715,10,0.6951569915,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,,native decoder bit marginal
timbrewm,8,44,successful_mrc,199,10,0.5509611368,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,1,native decoder bit marginal
timbrewm,8,44,uniform_collusion,230,10,0.5045996308,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,,native decoder bit marginal
timbrewm,8,45,benign_copy,192,10,0.6855555773,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,,native decoder bit marginal
