model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
voicemark,3,65536,5,chinese:SSB0009,2,fwp,"[31053, 38586, 42068]",32077,0,-12.758981418563053,-0.03935992135666311,12.71962149720639,35,1,1,1
voicemark,3,256,6,chinese:SSB0011,0,mean,"[11377, 32189, 46199]",29553,0,-20.444230661320034,-20.019210200762018,0.42502046055801657,2,1,0,0
voicemark,3,1024,6,chinese:SSB0011,0,mean,"[11377, 32189, 46199]",29297,0,-20.444230661320034,-16.348435264085992,4.095795397234042,9,1,1,1
voicemark,3,4096,6,chinese:SSB0011,0,mean,"[11377, 32189, 46199]",62077,0,-20.444230661320034,-12.952621941052485,7.49160872026755,20,1,1,1
voicemark,3,16384,6,chinese:SSB0011,0,mean,"[11377, 32189, 46199]",29053,0,-20.444230661320034,-0.9025351857469559,19.54169547557308,77,1,1,1
voicemark,3,65536,6,chinese:SSB0011,0,mean,"[11377, 32189, 46199]",29053,0,-20.444230661320034,-0.9025351857469559,19.54169547557308,297,1,1,1
voicemark,3,256,6,chinese:SSB0011,0,fwp,"[11377, 32189, 46199]",32189,1,-15.42458542715758,-18.361528992655167,-2.936943565497586,1,0,0,0
voicemark,3,1024,6,chinese:SSB0011,0,fwp,"[11377, 32189, 46199]",12157,0,-15.42458542715758,-11.330307985658237,4.094277441499344,2,1,0,0
voicemark,3,4096,6,chinese:SSB0011,0,fwp,"[11377, 32189, 46199]",12157,0,-15.42458542715758,-11.330307985658237,4.094277441499344,2,1,0,0
voicemark,3,16384,6,chinese:SSB0011,0,fwp,"[11377, 32189, 46199]",11645,0,-15.42458542715758,-0.6546080959983556,14.769977331159225,18,1,1,1
voicemark,3,65536,6,chinese:SSB0011,0,fwp,"[11377, 32189, 46199]",11645,0,-15.42458542715758,-0.6546080959983556,14.769977331159225,58,1,1,1
voicemark,3,256,7,chinese:SSB0011,1,mean,"[23360, 33407, 54086]",21071,0,-13.67788159882366,-4.732098281734579,8.94578331708908,3,1,0,0
voicemark,3,1024,7,chinese:SSB0011,1,mean,"[23360, 33407, 54086]",26447,0,-13.67788159882366,-12.447328925483816,1.2305526733398438,3,1,0,0
voicemark,3,4096,7,chinese:SSB0011,1,mean,"[23360, 33407, 54086]",16968,0,-13.67788159882366,-5.6657662991219695,8.01211529970169,6,1,1,1
voicemark,3,16384,7,chinese:SSB0011,1,mean,"[23360, 33407, 54086]",41551,0,-13.67788159882366,-1.428446352832907,12.249435245990753,28,1,1,1
voicemark,3,65536,7,chinese:SSB0011,1,mean,"[23360, 33407, 54086]",41551,0,-13.67788159882366,-1.428446352832907,12.249435245990753,90,1,1,1
voicemark,3,256,7,chinese:SSB0011,1,fwp,"[23360, 33407, 54086]",54086,1,-11.840940189867979,-11.852943243517075,-0.012003053649095818,1,0,0,0
voicemark,3,1024,7,chinese:SSB0011,1,fwp,"[23360, 33407, 54086]",33615,0,-11.840940189867979,-7.860255879670149,3.98068431019783,2,1,0,0
voicemark,3,4096,7,chinese:SSB0011,1,fwp,"[23360, 33407, 54086]",54086,1,-11.840940189867979,-12.851857991947327,-1.010917802079348,1,0,0,0
voicemark,3,16384,7,chinese:SSB0011,1,fwp,"[23360, 33407, 54086]",41807,0,-11.840940189867979,-1.4600939819065388,10.38084620796144,7,1,1,1
voicemark,3,65536,7,chinese:SSB0011,1,fwp,"[23360, 33407, 54086]",41798,0,-11.840940189867979,-0.30281213609850965,11.53812805376947,26,1,1,1
voicemark,3,256,8,chinese:SSB0011,2,mean,"[15146, 32378, 50580]",50490,0,-32.44504167791456,-1.2549858342281368,31.190055843686423,13,1,1,1
voicemark,3,1024,8,chinese:SSB0011,2,mean,"[15146, 32378, 50580]",49578,0,-32.44504167791456,-16.937604955888673,15.507436722025886,29,1,1,1
voicemark,3,4096,8,chinese:SSB0011,2,mean,"[15146, 32378, 50580]",29242,0,-32.44504167791456,-15.489829543734231,16.95521213418033,96,1,1,1
voicemark,3,16384,8,chinese:SSB0011,2,mean,"[15146, 32378, 50580]",51258,0,-32.44504167791456,-10.43621697531853,22.00882470259603,395,1,1,1
voicemark,3,65536,8,chinese:SSB0011,2,mean,"[15146, 32378, 50580]",49466,0,-32.44504167791456,-0.35746687160644797,32.08757480630811,1725,1,1,1
voicemark,3,256,8,chinese:SSB0011,2,fwp,"[15146, 32378, 50580]",61706,0,-11.531800319442254,-9.868316417612505,1.6634839018297498,2,1,0,0
voicemark,3,1024,8,chinese:SSB0011,2,fwp,"[15146, 32378, 50580]",32378,1,-11.531800319442254,-12.173247581400346,-0.641447261958092,1,0,0,0
voicemark,3,4096,8,chinese:SSB0011,2,fwp,"[15146, 32378, 50580]",11018,0,-11.531800319442254,-7.413657432474565,4.118142886967689,4,1,1,0
