model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
wmcodec,5,256,0,chinese:SSB0005,0,mean,"[38853, 41735, 47835, 55549, 61557]",32725,0,-27.684903651475906,-17.030737161869183,10.654166489606723,6,1,1,1
wmcodec,5,1024,0,chinese:SSB0005,0,mean,"[38853, 41735, 47835, 55549, 61557]",30933,0,-27.684903651475906,-8.786824465030804,18.898079186445102,31,1,1,1
wmcodec,5,4096,0,chinese:SSB0005,0,mean,"[38853, 41735, 47835, 55549, 61557]",30717,0,-27.684903651475906,-8.447252307087183,19.237651344388723,133,1,1,1
wmcodec,5,16384,0,chinese:SSB0005,0,mean,"[38853, 41735, 47835, 55549, 61557]",29685,0,-27.684903651475906,-2.468824893468991,25.216078758006915,593,1,1,1
wmcodec,5,65536,0,chinese:SSB0005,0,mean,"[38853, 41735, 47835, 55549, 61557]",30709,0,-27.684903651475906,-0.4450696709100157,27.23983398056589,2291,1,1,1
wmcodec,5,256,0,chinese:SSB0005,0,fwp,"[38853, 41735, 47835, 55549, 61557]",7146,0,-31.409008502960205,-18.453561608679593,12.955446894280612,18,1,1,1
wmcodec,5,1024,0,chinese:SSB0005,0,fwp,"[38853, 41735, 47835, 55549, 61557]",5398,0,-31.409008502960205,-7.856544910755474,23.55246359220473,68,1,1,1
wmcodec,5,4096,0,chinese:SSB0005,0,fwp,"[38853, 41735, 47835, 55549, 61557]",5392,0,-31.409008502960205,-7.600584923115093,23.808423579845112,309,1,1,1
wmcodec,5,16384,0,chinese:SSB0005,0,fwp,"[38853, 41735, 47835, 55549, 61557]",5586,0,-31.409008502960205,-1.129385999229271,30.279622503730934,1227,1,1,1
wmcodec,5,65536,0,chinese:SSB0005,0,fwp,"[38853, 41735, 47835, 55549, 61557]",5394,0,-31.409008502960205,-0.5240803275373764,30.88492817542283,4830,1,1,1
wmcodec,5,256,1,chinese:SSB0005,1,mean,"[16742, 19795, 32120, 44331, 47761]",44331,1,-15.266808450222015,-17.60582796856761,-2.3390195183455944,1,0,0,0
wmcodec,5,1024,1,chinese:SSB0005,1,mean,"[16742, 19795, 32120, 44331, 47761]",6261,0,-15.266808450222015,-8.06752011179924,7.199288338422775,9,1,1,1
wmcodec,5,4096,1,chinese:SSB0005,1,mean,"[16742, 19795, 32120, 44331, 47761]",18533,0,-15.266808450222015,-0.9700099229812622,14.296798527240753,19,1,1,1
wmcodec,5,16384,1,chinese:SSB0005,1,mean,"[16742, 19795, 32120, 44331, 47761]",44389,0,-15.266808450222015,-4.383103299885988,10.883705150336027,61,1,1,1
wmcodec,5,65536,1,chinese:SSB0005,1,mean,"[16742, 19795, 32120, 44331, 47761]",43109,0,-15.266808450222015,-0.7185841798782349,14.54822427034378,282,1,1,1
wmcodec,5,256,1,chinese:SSB0005,1,fwp,"[16742, 19795, 32120, 44331, 47761]",13293,0,-17.51830565929413,-14.254617154598236,3.2636885046958923,5,1,1,0
wmcodec,5,1024,1,chinese:SSB0005,1,fwp,"[16742, 19795, 32120, 44331, 47761]",50046,0,-17.51830565929413,-8.897748602554202,8.620557056739926,26,1,1,1
wmcodec,5,4096,1,chinese:SSB0005,1,fwp,"[16742, 19795, 32120, 44331, 47761]",51835,0,-17.51830565929413,-6.166952354833484,11.351353304460645,106,1,1,1
wmcodec,5,16384,1,chinese:SSB0005,1,fwp,"[16742, 19795, 32120, 44331, 47761]",50075,0,-17.51830565929413,-1.4469858836382627,16.071319775655866,468,1,1,1
wmcodec,5,65536,1,chinese:SSB0005,1,fwp,"[16742, 19795, 32120, 44331, 47761]",50155,0,-17.51830565929413,-1.0594898890703917,16.458815770223737,1835,1,1,1
wmcodec,5,256,2,chinese:SSB0005,2,mean,"[9931, 36736, 41249, 60563, 63672]",33085,0,-19.598951518535614,-13.698070108890533,5.900881409645081,4,1,1,0
wmcodec,5,1024,2,chinese:SSB0005,2,mean,"[9931, 36736, 41249, 60563, 63672]",8027,0,-19.598951518535614,-10.510272443294525,9.088679075241089,21,1,1,1
