model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
audioseal,2,16384,10,chinese:SSB0012,1,mean,"[14127, 50757]",54885,0,-8.344508171081543,-6.504552841186523,1.8399553298950195,146,1,1,1
audioseal,2,65536,10,chinese:SSB0012,1,mean,"[14127, 50757]",22119,0,-8.344508171081543,-6.455908298492432,1.8885998725891113,544,1,1,1
audioseal,2,256,10,chinese:SSB0012,1,fwp,"[14127, 50757]",14127,1,-8.344508171081543,-8.611937522888184,-0.2674293518066406,1,0,0,0
audioseal,2,1024,10,chinese:SSB0012,1,fwp,"[14127, 50757]",5669,0,-8.344508171081543,-6.8073225021362305,1.5371856689453125,10,1,1,1
audioseal,2,4096,10,chinese:SSB0012,1,fwp,"[14127, 50757]",22119,0,-8.344508171081543,-6.455908298492432,1.8885998725891113,36,1,1,1
audioseal,2,16384,10,chinese:SSB0012,1,fwp,"[14127, 50757]",54885,0,-8.344508171081543,-6.504552841186523,1.8399553298950195,146,1,1,1
audioseal,2,65536,10,chinese:SSB0012,1,fwp,"[14127, 50757]",22119,0,-8.344508171081543,-6.455908298492432,1.8885998725891113,544,1,1,1
audioseal,2,256,11,chinese:SSB0012,2,mean,"[19657, 35913]",19657,1,-5.315396785736084,-7.1664228439331055,-1.8510260581970215,1,0,0,0
audioseal,2,1024,11,chinese:SSB0012,2,mean,"[19657, 35913]",19657,1,-5.315396785736084,-6.35474157333374,-1.0393447875976562,1,0,0,0
audioseal,2,4096,11,chinese:SSB0012,2,mean,"[19657, 35913]",19529,0,-5.315396785736084,-5.2185163497924805,0.09688043594360352,2,1,0,0
audioseal,2,16384,11,chinese:SSB0012,2,mean,"[19657, 35913]",52425,0,-5.315396785736084,-5.277994155883789,0.03740262985229492,2,1,0,0
audioseal,2,65536,11,chinese:SSB0012,2,mean,"[19657, 35913]",52297,0,-5.315396785736084,-5.181114196777344,0.13428258895874023,4,1,1,0
audioseal,2,256,11,chinese:SSB0012,2,fwp,"[19657, 35913]",19657,1,-5.315396785736084,-7.1664228439331055,-1.8510260581970215,1,0,0,0
audioseal,2,1024,11,chinese:SSB0012,2,fwp,"[19657, 35913]",19657,1,-5.315396785736084,-6.35474157333374,-1.0393447875976562,1,0,0,0
audioseal,2,4096,11,chinese:SSB0012,2,fwp,"[19657, 35913]",19529,0,-5.315396785736084,-5.2185163497924805,0.09688043594360352,2,1,0,0
audioseal,2,16384,11,chinese:SSB0012,2,fwp,"[19657, 35913]",52425,0,-5.315396785736084,-5.277994155883789,0.03740262985229492,2,1,0,0
audioseal,2,65536,11,chinese:SSB0012,2,fwp,"[19657, 35913]",52297,0,-5.315396785736084,-5.181114196777344,0.13428258895874023,4,1,1,0
audioseal,2,256,12,chinese:SSB0016,0,mean,"[11915, 30850]",30850,1,-6.131189346313477,-7.625024318695068,-1.4938349723815918,1,0,0,0
audioseal,2,1024,12,chinese:SSB0016,0,mean,"[11915, 30850]",30850,1,-6.131189346313477,-6.240595817565918,-0.1094064712524414,1,0,0,0
audioseal,2,4096,12,chinese:SSB0016,0,mean,"[11915, 30850]",32162,0,-6.131189346313477,-5.6639885902404785,0.46720075607299805,3,1,0,0
audioseal,2,16384,12,chinese:SSB0016,0,mean,"[11915, 30850]",23714,0,-6.131189346313477,-5.256071090698242,0.8751182556152344,6,1,1,1
audioseal,2,65536,12,chinese:SSB0016,0,mean,"[11915, 30850]",31906,0,-6.131189346313477,-4.531133651733398,1.6000556945800781,19,1,1,1
audioseal,2,256,12,chinese:SSB0016,0,fwp,"[11915, 30850]",30850,1,-6.131189346313477,-7.625024318695068,-1.4938349723815918,1,0,0,0
audioseal,2,1024,12,chinese:SSB0016,0,fwp,"[11915, 30850]",30850,1,-6.131189346313477,-6.240595817565918,-0.1094064712524414,1,0,0,0
audioseal,2,4096,12,chinese:SSB0016,0,fwp,"[11915, 30850]",32162,0,-6.131189346313477,-5.6639885902404785,0.46720075607299805,3,1,0,0
audioseal,2,16384,12,chinese:SSB0016,0,fwp,"[11915, 30850]",23714,0,-6.131189346313477,-5.256071090698242,0.8751182556152344,6,1,1,1
audioseal,2,65536,12,chinese:SSB0016,0,fwp,"[11915, 30850]",31906,0,-6.131189346313477,-4.531133651733398,1.6000556945800781,19,1,1,1
audioseal,2,256,13,chinese:SSB0016,1,mean,"[647, 20528]",21055,0,-8.989192962646484,-8.492351531982422,0.4968414306640625,4,1,1,0
