model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
audioseal,8,256,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",15167,0,-7.776886940002441,-7.60198450088501,0.17490243911743164,2,1,0,0
audioseal,8,1024,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",13071,0,-7.776886940002441,-7.254753112792969,0.5221338272094727,6,1,1,1
audioseal,8,4096,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",47899,0,-7.776886940002441,-5.566523551940918,2.2103633880615234,26,1,1,1
audioseal,8,16384,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",47902,0,-7.776886940002441,-5.624539375305176,2.1523475646972656,94,1,1,1
audioseal,8,65536,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",47903,0,-7.776886940002441,-4.273392677307129,3.5034942626953125,354,1,1,1
audioseal,8,256,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",22546,0,-7.933532238006592,-6.809598922729492,1.1239333152770996,2,1,0,0
audioseal,8,1024,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",20482,0,-7.933532238006592,-5.534142017364502,2.39939022064209,7,1,1,1
audioseal,8,4096,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",22594,0,-7.933532238006592,-5.444331169128418,2.489201068878174,26,1,1,1
audioseal,8,16384,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",22530,0,-7.933532238006592,-5.900615215301514,2.032917022705078,89,1,1,1
audioseal,8,65536,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",20546,0,-7.933532238006592,-5.077857971191406,2.8556742668151855,361,1,1,1
audioseal,8,256,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",45891,0,-9.292415618896484,-8.452041625976562,0.8403739929199219,6,1,1,1
audioseal,8,1024,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",45061,0,-9.292415618896484,-7.339663505554199,1.9527521133422852,33,1,1,1
audioseal,8,4096,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",46917,0,-9.292415618896484,-6.999322891235352,2.293092727661133,110,1,1,1
audioseal,8,16384,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",45317,0,-9.292415618896484,-6.334834098815918,2.9575815200805664,525,1,1,1
audioseal,8,65536,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",46341,0,-9.292415618896484,-6.027364730834961,3.2650508880615234,2042,1,1,1
audioseal,8,256,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",11584,0,-8.421075820922852,-8.160188674926758,0.26088714599609375,3,1,0,0
audioseal,8,1024,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",48449,0,-8.421075820922852,-7.728382587432861,0.6926932334899902,6,1,1,1
audioseal,8,4096,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",46432,0,-8.421075820922852,-6.644113063812256,1.7769627571105957,22,1,1,1
audioseal,8,16384,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",45408,0,-8.421075820922852,-6.743955135345459,1.6771206855773926,114,1,1,1
audioseal,8,65536,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",46432,0,-8.421075820922852,-6.644113063812256,1.7769627571105957,384,1,1,1
audioseal,8,256,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",29794,0,-8.316227912902832,-6.3844380378723145,1.9317898750305176,6,1,1,1
audioseal,8,1024,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",29814,0,-8.316227912902832,-7.168471813201904,1.1477560997009277,11,1,1,1
audioseal,8,4096,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",31776,0,-8.316227912902832,-6.673769950866699,1.6424579620361328,30,1,1,1
audioseal,8,16384,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",31844,0,-8.316227912902832,-6.217670917510986,2.0985569953918457,119,1,1,1
audioseal,8,65536,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",29796,0,-8.316227912902832,-6.105789661407471,2.2104382514953613,516,1,1,1
audioseal,8,256,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",13536,1,-7.773765563964844,-8.232248306274414,-0.4584827423095703,1,0,0,0
audioseal,8,1024,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",15558,0,-7.773765563964844,-7.077891826629639,0.6958737373352051,4,1,1,0
audioseal,8,4096,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",30950,0,-7.773765563964844,-6.9750847816467285,0.7986807823181152,6,1,1,1
audioseal,8,16384,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",13540,0,-7.773765563964844,-6.946449279785156,0.8273162841796875,35,1,1,1
audioseal,8,65536,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",13542,0,-7.773765563964844,-6.3607330322265625,1.4130325317382812,127,1,1,1
audioseal,8,256,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",17632,0,-8.36463737487793,-6.919009685516357,1.4456276893615723,2,1,0,0
audioseal,8,1024,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",22176,0,-8.36463737487793,-6.6986494064331055,1.6659879684448242,14,1,1,1
audioseal,8,4096,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",54434,0,-8.36463737487793,-6.496152877807617,1.8684844970703125,37,1,1,1
audioseal,8,16384,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",21536,0,-8.36463737487793,-5.947003364562988,2.4176340103149414,165,1,1,1
audioseal,8,65536,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",21666,0,-8.36463737487793,-5.47484016418457,2.8897972106933594,614,1,1,1
audioseal,8,256,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",56320,0,-9.315179824829102,-7.653530120849609,1.6616497039794922,7,1,1,1
audioseal,8,1024,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",21537,0,-9.315179824829102,-6.065059661865234,3.250120162963867,32,1,1,1
audioseal,8,4096,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",21552,0,-9.315179824829102,-6.099471092224121,3.2157087326049805,132,1,1,1
audioseal,8,16384,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",21536,0,-9.315179824829102,-4.714290142059326,4.600889682769775,513,1,1,1
