model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
wavmark,8,256,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",47707,1,-1.0,-4.0,-3.0,1,0,0,0
wavmark,8,1024,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",47707,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,8,4096,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",48091,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,8,16384,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",47961,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,8,65536,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",47963,0,-1.0,-0.0,1.0,2,1,1,1
wavmark,8,256,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",64559,0,-3.0,-3.0,0.0,1,1,0,0
wavmark,8,1024,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",27839,0,-3.0,-1.0,2.0,6,1,1,1
wavmark,8,4096,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",59583,0,-3.0,-1.0,2.0,7,1,1,1
wavmark,8,16384,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",60607,0,-3.0,-0.0,3.0,31,1,1,1
wavmark,8,65536,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",60607,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,8,256,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",47079,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,8,1024,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",47079,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,8,4096,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",14275,0,-2.0,-1.0,1.0,2,1,0,0
wavmark,8,16384,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",47047,0,-2.0,-1.0,1.0,4,1,1,0
wavmark,8,65536,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",14279,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,8,256,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",32143,0,-4.0,-3.0,1.0,3,1,1,0
wavmark,8,1024,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",16319,0,-4.0,-1.0,3.0,18,1,1,1
wavmark,8,4096,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",15295,0,-4.0,-2.0,2.0,54,1,1,1
wavmark,8,16384,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",16047,0,-4.0,-1.0,3.0,167,1,1,1
wavmark,8,65536,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",16303,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,8,256,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",65174,0,-4.0,-2.0,2.0,7,1,1,1
wavmark,8,1024,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",57014,0,-4.0,-2.0,2.0,12,1,1,1
wavmark,8,4096,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",65271,0,-4.0,-1.0,3.0,52,1,1,1
wavmark,8,16384,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",65254,0,-4.0,-1.0,3.0,193,1,1,1
wavmark,8,65536,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",65270,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,8,256,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",52983,0,-4.0,-2.0,2.0,8,1,1,1
wavmark,8,1024,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",28343,0,-4.0,-1.0,3.0,13,1,1,1
wavmark,8,4096,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",28407,0,-4.0,-0.0,4.0,45,1,1,1
wavmark,8,16384,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",61175,0,-4.0,-1.0,3.0,171,1,1,1
wavmark,8,65536,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",28407,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,8,256,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",59319,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,8,1024,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",59319,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,8,4096,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",59319,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,8,16384,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",26551,0,-2.0,-1.0,1.0,4,1,1,0
wavmark,8,65536,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",26295,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,8,256,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",28596,0,-4.0,-3.0,1.0,3,1,1,0
wavmark,8,1024,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",52980,0,-4.0,-1.0,3.0,12,1,1,1
wavmark,8,4096,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",65236,0,-4.0,-2.0,2.0,42,1,1,1
wavmark,8,16384,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",61428,0,-4.0,-1.0,3.0,169,1,1,1
wavmark,8,65536,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",61172,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,8,256,4,chinese:SSB0009,1,mean,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",46267,0,-4.0,-3.0,1.0,4,1,1,0
wavmark,8,1024,4,chinese:SSB0009,1,mean,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",46523,0,-4.0,-2.0,2.0,14,1,1,1
wavmark,8,4096,4,chinese:SSB0009,1,mean,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",46587,0,-4.0,-1.0,3.0,50,1,1,1
wavmark,8,16384,4,chinese:SSB0009,1,mean,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",65019,0,-4.0,-1.0,3.0,165,1,1,1
wavmark,8,65536,4,chinese:SSB0009,1,mean,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",48635,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,8,256,4,chinese:SSB0009,1,fwp,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",45055,0,-3.0,-2.0,1.0,3,1,0,0
wavmark,8,1024,4,chinese:SSB0009,1,fwp,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",60667,0,-3.0,-2.0,1.0,4,1,1,1
wavmark,8,4096,4,chinese:SSB0009,1,fwp,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",46587,0,-3.0,-2.0,1.0,9,1,1,1
wavmark,8,16384,4,chinese:SSB0009,1,fwp,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",44537,0,-3.0,-1.0,2.0,31,1,1,1
wavmark,8,65536,4,chinese:SSB0009,1,fwp,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",44539,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,8,256,5,chinese:SSB0009,2,mean,"[83, 17770, 19684, 21795, 24112, 24966, 47855, 53081]",32115,0,-4.0,-2.0,2.0,6,1,1,1
wavmark,8,1024,5,chinese:SSB0009,2,mean,"[83, 17770, 19684, 21795, 24112, 24966, 47855, 53081]",28531,0,-4.0,-2.0,2.0,10,1,1,1
wavmark,8,4096,5,chinese:SSB0009,2,mean,"[83, 17770, 19684, 21795, 24112, 24966, 47855, 53081]",52579,0,-4.0,-2.0,2.0,38,1,1,1
wavmark,8,16384,5,chinese:SSB0009,2,mean,"[83, 17770, 19684, 21795, 24112, 24966, 47855, 53081]",23923,0,-4.0,-1.0,3.0,177,1,1,1
wavmark,8,65536,5,chinese:SSB0009,2,mean,"[83, 17770, 19684, 21795, 24112, 24966, 47855, 53081]",19827,0,-4.0,-0.0,4.0,698,1,1,1
