model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
timbrewm,5,1024,0,chinese:SSB0005,0,mean,"[604, 650, 745, 867, 960]",712,0,-5.290558815002441,-4.9820146560668945,0.3085441589355469,8,1,1,1
timbrewm,5,1024,0,chinese:SSB0005,0,fwp,"[604, 650, 745, 867, 960]",873,0,-5.651360034942627,-5.360187530517578,0.29117250442504883,41,1,1,1
timbrewm,5,1024,1,chinese:SSB0005,1,mean,"[260, 309, 501, 691, 744]",437,0,-5.668335437774658,-5.529141902923584,0.13919353485107422,4,1,1,0
timbrewm,5,1024,1,chinese:SSB0005,1,fwp,"[260, 309, 501, 691, 744]",928,0,-6.1533308029174805,-5.879689693450928,0.27364110946655273,86,1,1,1
timbrewm,5,1024,2,chinese:SSB0005,2,mean,"[154, 573, 643, 942, 994]",682,0,-5.646893501281738,-5.180080890655518,0.4668126106262207,13,1,1,1
timbrewm,5,1024,2,chinese:SSB0005,2,fwp,"[154, 573, 643, 942, 994]",1000,0,-6.031068801879883,-5.661423683166504,0.3696451187133789,72,1,1,1
timbrewm,5,1024,3,chinese:SSB0009,0,mean,"[185, 422, 549, 756, 871]",677,0,-5.730393886566162,-5.254604816436768,0.47578907012939453,19,1,1,1
timbrewm,5,1024,3,chinese:SSB0009,0,fwp,"[185, 422, 549, 756, 871]",233,0,-5.794589996337891,-5.562827110290527,0.23176288604736328,19,1,1,1
timbrewm,5,1024,4,chinese:SSB0009,1,mean,"[26, 327, 474, 791, 838]",350,0,-5.611678123474121,-5.282983779907227,0.32869434356689453,21,1,1,1
timbrewm,5,1024,4,chinese:SSB0009,1,fwp,"[26, 327, 474, 791, 838]",986,0,-5.097245693206787,-5.07466459274292,0.022581100463867188,2,1,0,0
timbrewm,5,1024,5,chinese:SSB0009,2,mean,"[198, 594, 623, 655, 797]",591,0,-5.373772144317627,-5.127226829528809,0.24654531478881836,4,1,1,0
timbrewm,5,1024,5,chinese:SSB0009,2,fwp,"[198, 594, 623, 655, 797]",715,0,-5.214105606079102,-5.1106133460998535,0.10349225997924805,8,1,1,1
timbrewm,5,1024,6,chinese:SSB0011,0,mean,"[223, 406, 553, 703, 832]",671,0,-6.219686508178711,-5.940762519836426,0.27892398834228516,14,1,1,1
timbrewm,5,1024,6,chinese:SSB0011,0,fwp,"[223, 406, 553, 703, 832]",457,0,-6.053544044494629,-5.9088592529296875,0.1446847915649414,63,1,1,1
