model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
wmcodec,8,256,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",877,0,-12.51343885064125,-7.014924556016922,5.498514294624329,4,1,1,0
wmcodec,8,1024,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",56091,0,-12.51343885064125,-7.240703821182251,5.272735029459,6,1,1,1
wmcodec,8,4096,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",54117,0,-12.51343885064125,-3.584865152835846,8.928573697805405,23,1,1,1
wmcodec,8,16384,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",15349,0,-12.51343885064125,-3.0055307745933533,9.507908076047897,93,1,1,1
wmcodec,8,65536,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",13157,0,-12.51343885064125,-1.738125890493393,10.775312960147858,374,1,1,1
wmcodec,8,256,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",37733,0,-21.174246625974774,-14.613419251516461,6.560827374458313,5,1,1,0
wmcodec,8,1024,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",62317,0,-21.174246625974774,-14.22026284225285,6.953983783721924,9,1,1,1
wmcodec,8,4096,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",45973,0,-21.174246625974774,-5.661315662582638,15.512930963392137,25,1,1,1
wmcodec,8,16384,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",45931,0,-21.174246625974774,-2.752443208155455,18.42180341781932,110,1,1,1
wmcodec,8,65536,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",45925,0,-21.174246625974774,-0.09904147571069188,21.075205150264082,423,1,1,1
wmcodec,8,256,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",13732,0,-16.97278356552124,-7.146108182147145,9.826675383374095,5,1,1,0
wmcodec,8,1024,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",21922,0,-16.97278356552124,-5.922059195116162,11.050724370405078,22,1,1,1
wmcodec,8,4096,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",13618,0,-16.97278356552124,-3.605770440772176,13.367013124749064,79,1,1,1
wmcodec,8,16384,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",21954,0,-16.97278356552124,-3.4844721723347902,13.48831139318645,360,1,1,1
wmcodec,8,65536,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",21812,0,-16.97278356552124,-1.4769398737698793,15.495843691751361,1408,1,1,1
wmcodec,8,256,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",61417,0,-13.940526947379112,-9.68375788629055,4.256769061088562,7,1,1,1
wmcodec,8,1024,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",57575,0,-13.940526947379112,-6.672955855727196,7.2675710916519165,30,1,1,1
wmcodec,8,4096,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",16356,0,-13.940526947379112,-5.088734373450279,8.851792573928833,100,1,1,1
wmcodec,8,16384,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",13796,0,-13.940526947379112,-2.1239899545907974,11.816536992788315,444,1,1,1
wmcodec,8,65536,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",26084,0,-13.940526947379112,-1.482875481247902,12.45765146613121,1730,1,1,1
wmcodec,8,256,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",11105,0,-20.330714911222458,-17.92367210239172,2.407042808830738,4,1,1,0
wmcodec,8,1024,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",12386,0,-20.330714911222458,-5.910104892216623,14.420610019005835,20,1,1,1
wmcodec,8,4096,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",58728,0,-20.330714911222458,-6.137975744903088,14.19273916631937,61,1,1,1
wmcodec,8,16384,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",13672,0,-20.330714911222458,-1.0111912405118346,19.319523670710623,276,1,1,1
wmcodec,8,65536,2,chinese:SSB0005,2,mean,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",13672,0,-20.330714911222458,-1.0111912405118346,19.319523670710623,1140,1,1,1
wmcodec,8,256,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",36882,0,-23.288820505142212,-15.688296017528046,7.600524487614166,7,1,1,1
wmcodec,8,1024,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",8434,0,-23.288820505142212,-2.375405666709412,20.9134148384328,21,1,1,1
wmcodec,8,4096,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",28882,0,-23.288820505142212,-4.505704832554329,18.783115672587883,75,1,1,1
wmcodec,8,16384,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",57554,0,-23.288820505142212,-3.7777537827496417,19.51106672239257,338,1,1,1
wmcodec,8,65536,2,chinese:SSB0005,2,fwp,"[13536, 16032, 22036, 30003, 43878, 60920, 60951, 61654]",8402,0,-23.288820505142212,-0.9046312694554217,22.38418923568679,1262,1,1,1
wmcodec,8,256,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",15214,0,-17.44027405977249,-8.218944232910872,9.22132982686162,5,1,1,0
wmcodec,8,1024,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",13669,0,-17.44027405977249,-8.249623646959662,9.190650412812829,15,1,1,1
wmcodec,8,4096,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",15202,0,-17.44027405977249,-0.6168517582118511,16.82342230156064,46,1,1,1
wmcodec,8,16384,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",15207,0,-17.44027405977249,-1.989777009934187,15.450497049838305,184,1,1,1
wmcodec,8,65536,3,chinese:SSB0009,0,mean,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",15202,0,-17.44027405977249,-0.6168517582118511,16.82342230156064,799,1,1,1
wmcodec,8,256,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",7322,0,-20.579760491847992,-17.18547392450273,3.3942865673452616,4,1,1,0
wmcodec,8,1024,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",25594,0,-20.579760491847992,-11.10006464831531,9.479695843532681,28,1,1,1
wmcodec,8,4096,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",9210,0,-20.579760491847992,-4.784209622070193,15.795550869777799,117,1,1,1
wmcodec,8,16384,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",29682,0,-20.579760491847992,-4.885016269981861,15.69474422186613,390,1,1,1
wmcodec,8,65536,3,chinese:SSB0009,0,fwp,"[11515, 22208, 23186, 25501, 29960, 53271, 58468, 59319]",29690,0,-20.579760491847992,-0.4651578199118376,20.114602671936154,1575,1,1,1
wmcodec,8,256,4,chinese:SSB0009,1,mean,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",31230,0,-18.53385481697478,-16.68638754021231,1.8474672767624725,2,1,0,0
wmcodec,8,1024,4,chinese:SSB0009,1,mean,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",2414,0,-18.53385481697478,-6.939410303653858,11.594444513320923,5,1,1,0
wmcodec,8,4096,4,chinese:SSB0009,1,mean,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",2315,0,-18.53385481697478,-9.031984005989216,9.501870810985565,17,1,1,1
wmcodec,8,16384,4,chinese:SSB0009,1,mean,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",2411,0,-18.53385481697478,-1.4764269934312324,17.05742782354355,66,1,1,1
wmcodec,8,65536,4,chinese:SSB0009,1,mean,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",2555,0,-18.53385481697478,-1.3510142908708076,17.182840526103973,240,1,1,1
wmcodec,8,256,4,chinese:SSB0009,1,fwp,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",55259,0,-33.33522457466461,-20.866503178491257,12.46872139617335,11,1,1,1
wmcodec,8,1024,4,chinese:SSB0009,1,fwp,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",56821,0,-33.33522457466461,-13.936703628161922,19.398520946502686,33,1,1,1
wmcodec,8,4096,4,chinese:SSB0009,1,fwp,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",56827,0,-33.33522457466461,-5.207292496575974,28.127932078088634,125,1,1,1
wmcodec,8,16384,4,chinese:SSB0009,1,fwp,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",56683,0,-33.33522457466461,-0.15415715926792473,33.18106741539668,525,1,1,1
wmcodec,8,65536,4,chinese:SSB0009,1,fwp,"[2320, 2410, 37339, 42219, 44392, 46288, 48267, 55201]",56683,0,-33.33522457466461,-0.15415715926792473,33.18106741539668,2111,1,1,1
wmcodec,8,256,5,chinese:SSB0009,2,mean,"[83, 17770, 19684, 21795, 24112, 24966, 47855, 53081]",21704,0,-18.33967435359955,-9.652010694146156,8.687663659453392,10,1,1,1
