model,trial_id,spk,local_t,K,target_id,target_hit,target_margin,d_hull
wavmark,3,chinese:SSB0009,0,3,37007,0,-9.00000000,2.76887462
wavmark,3,chinese:SSB0009,0,3,8267,0,-9.00000000,2.48997992
wavmark,3,chinese:SSB0009,0,3,63839,0,-12.00000000,3.27525155
wavmark,3,chinese:SSB0009,0,3,10336,0,-6.00000000,1.78885438
wavmark,3,chinese:SSB0009,0,3,58590,0,-6.00000000,2.48997992
wavmark,4,chinese:SSB0009,1,3,32973,0,-8.00000000,2.16843899
wavmark,4,chinese:SSB0009,1,3,53833,0,-10.00000000,2.49254207
wavmark,4,chinese:SSB0009,1,3,2031,0,-3.00000000,1.90743227
wavmark,4,chinese:SSB0009,1,3,32374,0,-7.00000000,2.28780300
wavmark,4,chinese:SSB0009,1,3,30168,0,-9.00000000,2.23606798
wavmark,4,chinese:SSB0009,1,3,57979,0,-8.00000000,2.16843899
wavmark,4,chinese:SSB0009,1,3,34867,0,-7.00000000,1.98397838
wavmark,4,chinese:SSB0009,1,3,39538,0,-8.00000000,2.21695593
wavmark,4,chinese:SSB0009,1,3,51704,0,-6.00000000,1.90184681
wavmark,4,chinese:SSB0009,1,3,49694,0,-6.00000000,2.05250236
wavmark,5,chinese:SSB0009,2,3,61385,0,-5.00000000,2.04177158
wavmark,5,chinese:SSB0009,2,3,41915,0,-6.00000000,1.96396101
wavmark,5,chinese:SSB0009,2,3,47767,0,-6.00000000,2.06076521
wavmark,5,chinese:SSB0009,2,3,54711,0,-7.00000000,2.04177158
wavmark,5,chinese:SSB0009,2,3,52853,0,-8.00000000,2.08893187
wavmark,5,chinese:SSB0009,2,3,46863,0,-6.00000000,1.85864075
wavmark,5,chinese:SSB0009,2,3,58772,0,-5.00000000,1.80906807
wavmark,5,chinese:SSB0009,2,3,60463,0,-7.00000000,2.06076521
wavmark,5,chinese:SSB0009,2,3,24499,0,-5.00000000,2.05287255
wavmark,5,chinese:SSB0009,2,3,8858,0,-6.00000000,1.91711363
wavmark,6,chinese:SSB0011,0,3,22045,0,-8.00000000,2.20702690
wavmark,6,chinese:SSB0011,0,3,41647,0,-8.00000000,2.42383993
wavmark,6,chinese:SSB0011,0,3,44670,0,-4.00000000,2.02404896
wavmark,6,chinese:SSB0011,0,3,62830,0,-5.00000000,1.96850197
wavmark,6,chinese:SSB0011,0,3,24678,0,-7.00000000,2.25760364
wavmark,6,chinese:SSB0011,0,3,28219,0,-9.00000000,1.92605229
wavmark,6,chinese:SSB0011,0,3,22699,0,-8.00000000,2.31405244
wavmark,6,chinese:SSB0011,0,3,26103,0,-4.00000000,1.71332538
wavmark,6,chinese:SSB0011,0,3,53594,0,-9.00000000,2.62202212
wavmark,6,chinese:SSB0011,0,3,19233,0,-10.00000000,2.39045722
wavmark,7,chinese:SSB0011,1,3,64017,0,-7.00000000,2.13200716
wavmark,7,chinese:SSB0011,1,3,38285,0,-7.00000000,2.54249596
wavmark,7,chinese:SSB0011,1,3,45198,0,-8.00000000,2.39045722
wavmark,7,chinese:SSB0011,1,3,32260,0,-6.00000000,2.14642560
wavmark,7,chinese:SSB0011,1,3,28788,0,-8.00000000,2.17124059
wavmark,7,chinese:SSB0011,1,3,9332,0,-10.00000000,2.35487888
wavmark,7,chinese:SSB0011,1,3,11694,0,-9.00000000,2.77979725
wavmark,7,chinese:SSB0011,1,3,17559,0,-10.00000000,2.54249596
wavmark,7,chinese:SSB0011,1,3,39531,0,-3.00000000,1.59544807
wavmark,7,chinese:SSB0011,1,3,14061,0,-8.00000000,2.35487888
wavmark,8,chinese:SSB0011,2,3,18745,0,-7.00000000,2.03540098
wavmark,8,chinese:SSB0011,2,3,59960,0,-5.00000000,1.81265393
wavmark,8,chinese:SSB0011,2,3,64018,0,-5.00000000,1.81265393
wavmark,8,chinese:SSB0011,2,3,3131,0,-6.00000000,2.07019668
wavmark,8,chinese:SSB0011,2,3,54048,0,-9.00000000,1.79743407
wavmark,8,chinese:SSB0011,2,3,37384,0,-9.00000000,2.01913919
wavmark,8,chinese:SSB0011,2,3,30096,0,-7.00000000,1.60356745
wavmark,8,chinese:SSB0011,2,3,18003,0,-10.00000000,1.97905701
wavmark,8,chinese:SSB0011,2,3,6801,0,-8.00000000,2.26778684
wavmark,8,chinese:SSB0011,2,3,61163,0,-6.00000000,2.04851863
wavmark,9,chinese:SSB0012,0,3,25069,0,-7.00000000,2.17124059
wavmark,9,chinese:SSB0012,0,3,63054,0,-10.00000000,2.76134025
wavmark,9,chinese:SSB0012,0,3,28300,0,-8.00000000,2.10356840
wavmark,9,chinese:SSB0012,0,3,9268,0,-6.00000000,2.32916294
wavmark,9,chinese:SSB0012,0,3,61765,0,-9.00000000,2.53475837
wavmark,9,chinese:SSB0012,0,3,43614,0,-11.00000000,2.72488532
wavmark,9,chinese:SSB0012,0,3,7650,0,-7.00000000,2.28035085
wavmark,9,chinese:SSB0012,0,3,65333,0,-6.00000000,2.61247010
wavmark,9,chinese:SSB0012,0,3,62923,0,-7.00000000,2.28035085
wavmark,9,chinese:SSB0012,0,3,37061,0,-6.00000000,2.10356840
wavmark,10,chinese:SSB0012,1,3,57281,0,-7.00000000,2.30611834
wavmark,10,chinese:SSB0012,1,3,22053,0,-7.00000000,1.80906807
wavmark,10,chinese:SSB0012,1,3,52937,0,-8.00000000,2.44019373
wavmark,10,chinese:SSB0012,1,3,42498,0,-6.00000000,2.08893187
wavmark,10,chinese:SSB0012,1,3,34508,0,-11.00000000,2.69679945
wavmark,10,chinese:SSB0012,1,3,7471,0,-10.00000000,2.44019373
wavmark,10,chinese:SSB0012,1,3,40989,0,-5.00000000,2.07802354
wavmark,10,chinese:SSB0012,1,3,61157,0,-4.00000000,1.85864075
wavmark,10,chinese:SSB0012,1,3,48426,0,-7.00000000,2.29624199
wavmark,10,chinese:SSB0012,1,3,39793,0,-7.00000000,2.29624199
wavmark,11,chinese:SSB0012,2,3,63961,0,-8.00000000,2.35339362
wavmark,11,chinese:SSB0012,2,3,50954,0,-7.00000000,1.90141648
wavmark,11,chinese:SSB0012,2,3,42910,0,-5.00000000,2.02389571
wavmark,11,chinese:SSB0012,2,3,48567,0,-7.00000000,2.46903905
wavmark,11,chinese:SSB0012,2,3,31702,0,-8.00000000,2.48069469
wavmark,11,chinese:SSB0012,2,3,35612,0,-8.00000000,2.37373448
wavmark,11,chinese:SSB0012,2,3,61826,0,-6.00000000,2.14834462
wavmark,11,chinese:SSB0012,2,3,24590,0,-6.00000000,1.75958911
wavmark,11,chinese:SSB0012,2,3,51004,0,-6.00000000,2.09394732
wavmark,11,chinese:SSB0012,2,3,32215,0,-7.00000000,2.36968028
wavmark,12,chinese:SSB0016,0,3,17005,0,-9.00000000,2.41091269
wavmark,12,chinese:SSB0016,0,3,17025,0,-12.00000000,2.97909382
wavmark,12,chinese:SSB0016,0,3,27476,0,-8.00000000,2.61007663
wavmark,12,chinese:SSB0016,0,3,32359,0,-7.00000000,2.17944947
wavmark,12,chinese:SSB0016,0,3,64953,0,-8.00000000,2.29128785
wavmark,12,chinese:SSB0016,0,3,35725,0,-10.00000000,2.69258240
wavmark,12,chinese:SSB0016,0,3,25515,0,-10.00000000,2.82842712
wavmark,12,chinese:SSB0016,0,3,45304,0,-3.00000000,1.67705098
wavmark,12,chinese:SSB0016,0,3,54899,0,-6.00000000,1.69558250
wavmark,12,chinese:SSB0016,0,3,34437,0,-9.00000000,2.61007663
wavmark,13,chinese:SSB0016,1,3,19025,0,-8.00000000,2.28265773
wavmark,13,chinese:SSB0016,1,3,63587,0,-9.00000000,2.23606798
wavmark,13,chinese:SSB0016,1,3,12448,0,-10.00000000,2.73380398
wavmark,13,chinese:SSB0016,1,3,49073,0,-6.00000000,2.30559959
wavmark,13,chinese:SSB0016,1,3,51786,0,-5.00000000,1.89181061
wavmark,13,chinese:SSB0016,1,3,8057,0,-6.00000000,2.46555214
wavmark,13,chinese:SSB0016,1,3,50069,0,-8.00000000,2.31129948
wavmark,13,chinese:SSB0016,1,3,58079,0,-6.00000000,1.96683020
wavmark,13,chinese:SSB0016,1,3,10501,0,-7.00000000,1.88484259
wavmark,13,chinese:SSB0016,1,3,36277,0,-6.00000000,2.30940108
wavmark,14,chinese:SSB0016,2,3,11058,0,-6.00000000,2.12132034
wavmark,14,chinese:SSB0016,2,3,12846,0,-8.00000000,2.54950976
wavmark,14,chinese:SSB0016,2,3,32247,0,-4.00000000,1.69558250
wavmark,14,chinese:SSB0016,2,3,40664,0,-5.00000000,1.36930639
wavmark,14,chinese:SSB0016,2,3,32728,0,-6.00000000,1.95789002
wavmark,14,chinese:SSB0016,2,3,1008,0,-6.00000000,1.87082869
wavmark,14,chinese:SSB0016,2,3,5409,0,-6.00000000,2.19848433
wavmark,14,chinese:SSB0016,2,3,26828,0,-6.00000000,1.82574186
wavmark,14,chinese:SSB0016,2,3,993,0,-7.00000000,2.08166600
wavmark,14,chinese:SSB0016,2,3,10174,0,-7.00000000,2.41522946
wavmark,15,chinese:SSB0018,0,3,31629,0,-7.00000000,2.27392430
wavmark,15,chinese:SSB0018,0,3,28424,0,-8.00000000,2.55840860
wavmark,15,chinese:SSB0018,0,3,31425,0,-5.00000000,1.60790729
wavmark,15,chinese:SSB0018,0,3,50667,0,-9.00000000,2.04494943
wavmark,15,chinese:SSB0018,0,3,62017,0,-8.00000000,1.64539268
wavmark,15,chinese:SSB0018,0,3,23451,0,-5.00000000,2.14134674
wavmark,15,chinese:SSB0018,0,3,25458,0,-3.00000000,1.78376517
wavmark,15,chinese:SSB0018,0,3,63089,0,-6.00000000,1.77379296
wavmark,15,chinese:SSB0018,0,3,2919,0,-5.00000000,1.92543945
wavmark,15,chinese:SSB0018,0,3,60043,0,-7.00000000,2.12992614
wavmark,16,chinese:SSB0018,1,3,34974,0,-7.00000000,2.37451003
wavmark,16,chinese:SSB0018,1,3,35942,0,-7.00000000,2.29708418
wavmark,16,chinese:SSB0018,1,3,27587,0,-8.00000000,2.28521820
wavmark,16,chinese:SSB0018,1,3,18898,0,-7.00000000,2.29708418
wavmark,16,chinese:SSB0018,1,3,25714,0,-5.00000000,1.91300143
wavmark,16,chinese:SSB0018,1,3,41149,0,-6.00000000,2.17822883
wavmark,16,chinese:SSB0018,1,3,27790,0,-4.00000000,2.02642122
wavmark,16,chinese:SSB0018,1,3,36947,0,-11.00000000,2.63366099
wavmark,16,chinese:SSB0018,1,3,21539,0,-6.00000000,1.72589785
wavmark,16,chinese:SSB0018,1,3,31792,0,-5.00000000,2.14872550
wavmark,17,chinese:SSB0018,2,3,63742,0,-5.00000000,2.11119465
wavmark,17,chinese:SSB0018,2,3,5666,0,-9.00000000,2.32379001
wavmark,17,chinese:SSB0018,2,3,55494,0,-9.00000000,2.09761770
wavmark,17,chinese:SSB0018,2,3,21369,0,-9.00000000,2.53546276
wavmark,17,chinese:SSB0018,2,3,22611,0,-8.00000000,2.32379001
wavmark,17,chinese:SSB0018,2,3,51314,0,-9.00000000,2.33605284
wavmark,17,chinese:SSB0018,2,3,64662,0,-4.00000000,2.02837021
wavmark,17,chinese:SSB0018,2,3,9036,0,-7.00000000,2.20389266
wavmark,17,chinese:SSB0018,2,3,48618,0,-9.00000000,2.53546276
wavmark,17,chinese:SSB0018,2,3,21159,0,-6.00000000,1.76068169
wavmark,18,chinese:SSB0033,0,3,53258,0,-7.00000000,2.03540098
wavmark,18,chinese:SSB0033,0,3,40688,0,-5.00000000,2.03540098
wavmark,18,chinese:SSB0033,0,3,58741,0,-8.00000000,2.19577516
wavmark,18,chinese:SSB0033,0,3,56186,0,-4.00000000,1.60356745
wavmark,18,chinese:SSB0033,0,3,39935,0,-2.00000000,1.29099445
wavmark,18,chinese:SSB0033,0,3,28878,0,-10.00000000,2.19577516
wavmark,18,chinese:SSB0033,0,3,50172,0,-6.00000000,1.91485422
wavmark,18,chinese:SSB0033,0,3,44009,0,-4.00000000,2.21735578
wavmark,18,chinese:SSB0033,0,3,26671,0,-6.00000000,2.00000000
wavmark,18,chinese:SSB0033,0,3,51678,0,-5.00000000,1.88982237
wavmark,19,chinese:SSB0033,1,3,40550,0,-4.00000000,2.19374110
wavmark,19,chinese:SSB0033,1,3,37963,0,-8.00000000,2.62202212
wavmark,19,chinese:SSB0033,1,3,44784,0,-6.00000000,2.30488611
wavmark,19,chinese:SSB0033,1,3,65289,0,-7.00000000,2.19374110
wavmark,19,chinese:SSB0033,1,3,55286,0,-5.00000000,1.95256242
wavmark,19,chinese:SSB0033,1,3,14766,0,-6.00000000,2.19374110
wavmark,19,chinese:SSB0033,1,3,2770,0,-5.00000000,2.00000000
wavmark,19,chinese:SSB0033,1,3,15141,0,-5.00000000,1.95256242
wavmark,19,chinese:SSB0033,1,3,1388,0,-5.00000000,2.08166600
wavmark,19,chinese:SSB0033,1,3,29049,0,-10.00000000,2.62202212
wavmark,20,chinese:SSB0033,2,3,56282,0,-11.00000000,2.55704156
wavmark,20,chinese:SSB0033,2,3,48533,0,-6.00000000,2.14834462
wavmark,20,chinese:SSB0033,2,3,65532,0,-8.00000000,2.59190060
wavmark,20,chinese:SSB0033,2,3,5033,0,-11.00000000,2.67466748
wavmark,20,chinese:SSB0033,2,3,36463,0,-4.00000000,2.00000000
wavmark,20,chinese:SSB0033,2,3,45975,0,-8.00000000,2.57203900
wavmark,20,chinese:SSB0033,2,3,12057,0,-6.00000000,2.17208396
wavmark,20,chinese:SSB0033,2,3,14537,0,-5.00000000,2.20139816
wavmark,20,chinese:SSB0033,2,3,63986,0,-7.00000000,2.36968028
wavmark,20,chinese:SSB0033,2,3,28954,0,-8.00000000,2.42383993
wavmark,21,chinese:SSB0038,0,3,43690,0,-5.00000000,1.92117388
wavmark,21,chinese:SSB0038,0,3,31673,0,-6.00000000,1.64039906
wavmark,21,chinese:SSB0038,0,3,2689,0,-10.00000000,2.46797672
wavmark,21,chinese:SSB0038,0,3,730,0,-6.00000000,2.11057941
wavmark,21,chinese:SSB0038,0,3,44462,0,-5.00000000,2.22792198
wavmark,21,chinese:SSB0038,0,3,14054,0,-6.00000000,1.99088834
wavmark,21,chinese:SSB0038,0,3,5172,0,-10.00000000,2.38174878
wavmark,21,chinese:SSB0038,0,3,53963,0,-4.00000000,1.87082869
wavmark,21,chinese:SSB0038,0,3,15710,0,-7.00000000,2.16164920
wavmark,21,chinese:SSB0038,0,3,8220,0,-9.00000000,2.01359019
wavmark,22,chinese:SSB0038,1,3,60552,0,-10.00000000,2.28708750
wavmark,22,chinese:SSB0038,1,3,48518,0,-6.00000000,2.01913919
wavmark,22,chinese:SSB0038,1,3,65075,0,-6.00000000,2.15322169
wavmark,22,chinese:SSB0038,1,3,50235,0,-8.00000000,2.05603325
wavmark,22,chinese:SSB0038,1,3,4902,0,-2.00000000,1.47709789
wavmark,22,chinese:SSB0038,1,3,41627,0,-7.00000000,1.90692518
wavmark,22,chinese:SSB0038,1,3,43084,0,-9.00000000,2.05688338
wavmark,22,chinese:SSB0038,1,3,39222,0,-4.00000000,1.91485422
wavmark,22,chinese:SSB0038,1,3,53869,0,-8.00000000,1.97330672
wavmark,22,chinese:SSB0038,1,3,35273,0,-8.00000000,2.30283093
wavmark,23,chinese:SSB0038,2,3,52804,0,-8.00000000,2.41646140
wavmark,23,chinese:SSB0038,2,3,52744,0,-6.00000000,1.88509189
wavmark,23,chinese:SSB0038,2,3,33388,0,-10.00000000,2.44584195
wavmark,23,chinese:SSB0038,2,3,65513,0,-2.00000000,2.05480467
wavmark,23,chinese:SSB0038,2,3,47023,0,-7.00000000,2.44584195
wavmark,23,chinese:SSB0038,2,3,62138,0,-4.00000000,1.69030851
wavmark,23,chinese:SSB0038,2,3,44546,0,-8.00000000,2.42015348
wavmark,23,chinese:SSB0038,2,3,36710,0,-9.00000000,2.64575131
wavmark,23,chinese:SSB0038,2,3,18511,0,-8.00000000,2.35660167
wavmark,23,chinese:SSB0038,2,3,22780,0,-7.00000000,2.17124059
wavmark,24,chinese:SSB0043,0,3,53162,0,-5.00000000,1.88293774
wavmark,24,chinese:SSB0043,0,3,2436,0,-9.00000000,2.39122327
wavmark,24,chinese:SSB0043,0,3,2877,0,-7.00000000,2.54195564
wavmark,24,chinese:SSB0043,0,3,47244,0,-8.00000000,2.35487888
wavmark,24,chinese:SSB0043,0,3,10003,0,-6.00000000,2.11829636
wavmark,24,chinese:SSB0043,0,3,25294,0,-11.00000000,2.48585743
wavmark,24,chinese:SSB0043,0,3,46972,0,-8.00000000,2.43899937
wavmark,24,chinese:SSB0043,0,3,26697,0,-8.00000000,2.30940108
wavmark,24,chinese:SSB0043,0,3,39008,0,-6.00000000,1.98713813
wavmark,24,chinese:SSB0043,0,3,2021,0,-9.00000000,2.41788210
wavmark,25,chinese:SSB0043,1,3,13880,0,-5.00000000,1.73205081
wavmark,25,chinese:SSB0043,1,3,21399,0,-5.00000000,2.01311489
wavmark,25,chinese:SSB0043,1,3,4056,0,-10.00000000,2.54434357
wavmark,25,chinese:SSB0043,1,3,64226,0,-9.00000000,2.23606798
wavmark,25,chinese:SSB0043,1,3,33551,0,-9.00000000,2.33959061
wavmark,25,chinese:SSB0043,1,3,48712,0,-8.00000000,2.44948974
wavmark,25,chinese:SSB0043,1,3,35660,0,-9.00000000,2.56494588
wavmark,25,chinese:SSB0043,1,3,13908,0,-8.00000000,2.23017583
wavmark,25,chinese:SSB0043,1,3,63844,0,-8.00000000,2.28265773
wavmark,25,chinese:SSB0043,1,3,19662,0,-6.00000000,1.85164020
wavmark,26,chinese:SSB0043,2,3,20946,0,-5.00000000,2.12132034
wavmark,26,chinese:SSB0043,2,3,28070,0,-9.00000000,2.51661148
wavmark,26,chinese:SSB0043,2,3,2476,0,-8.00000000,2.31740596
wavmark,26,chinese:SSB0043,2,3,8426,0,-8.00000000,2.44570674
wavmark,26,chinese:SSB0043,2,3,34214,0,-9.00000000,2.51661148
wavmark,26,chinese:SSB0043,2,3,48248,0,-5.00000000,2.19848433
wavmark,26,chinese:SSB0043,2,3,58710,0,-10.00000000,2.59985755
wavmark,26,chinese:SSB0043,2,3,17596,0,-5.00000000,1.76068169
wavmark,26,chinese:SSB0043,2,3,5039,0,-8.00000000,2.30940108
wavmark,26,chinese:SSB0043,2,3,28174,0,-8.00000000,2.31740596
wavmark,27,chinese:SSB0057,0,3,4051,0,-6.00000000,1.90994432
wavmark,27,chinese:SSB0057,0,3,21834,0,-11.00000000,2.37059451
wavmark,27,chinese:SSB0057,0,3,35668,0,-8.00000000,1.91485422
wavmark,27,chinese:SSB0057,0,3,15450,0,-10.00000000,2.40304971
wavmark,27,chinese:SSB0057,0,3,63738,0,-8.00000000,2.30431316
wavmark,27,chinese:SSB0057,0,3,3311,0,-11.00000000,2.37059451
wavmark,27,chinese:SSB0057,0,3,15359,0,-5.00000000,2.03836444
wavmark,27,chinese:SSB0057,0,3,22520,0,-6.00000000,2.14935300
wavmark,27,chinese:SSB0057,0,3,11687,0,-4.00000000,1.72389994
wavmark,27,chinese:SSB0057,0,3,37023,0,-7.00000000,2.15589594
wavmark,28,chinese:SSB0057,1,3,14975,0,-8.00000000,2.34093998
wavmark,28,chinese:SSB0057,1,3,41191,0,-4.00000000,1.58745079
wavmark,28,chinese:SSB0057,1,3,30180,0,-5.00000000,1.99499373
wavmark,28,chinese:SSB0057,1,3,51574,0,-6.00000000,1.93061460
wavmark,28,chinese:SSB0057,1,3,33130,0,-7.00000000,1.88293774
wavmark,28,chinese:SSB0057,1,3,53722,0,-6.00000000,1.73205081
wavmark,28,chinese:SSB0057,1,3,33453,0,-7.00000000,2.21810730
wavmark,28,chinese:SSB0057,1,3,13757,0,-6.00000000,2.23159136
wavmark,28,chinese:SSB0057,1,3,41142,0,-5.00000000,2.01990099
wavmark,28,chinese:SSB0057,1,3,43117,0,-6.00000000,1.92873015
wavmark,29,chinese:SSB0057,2,3,58662,0,-9.00000000,2.68961755
wavmark,29,chinese:SSB0057,2,3,47618,0,-6.00000000,1.64750894
wavmark,29,chinese:SSB0057,2,3,30982,0,-8.00000000,2.39680639
wavmark,29,chinese:SSB0057,2,3,33768,0,-7.00000000,2.25973073
wavmark,29,chinese:SSB0057,2,3,52146,0,-4.00000000,1.57777112
wavmark,29,chinese:SSB0057,2,3,3938,0,-9.00000000,2.43642570
wavmark,29,chinese:SSB0057,2,3,44072,0,-6.00000000,2.10441712
wavmark,29,chinese:SSB0057,2,3,57519,0,-6.00000000,2.42383993
wavmark,29,chinese:SSB0057,2,3,49875,0,-5.00000000,1.69479805
wavmark,29,chinese:SSB0057,2,3,9348,0,-10.00000000,2.73277974
wavmark,30,chinese:SSB0073,0,3,12053,0,-6.00000000,2.20536536
wavmark,30,chinese:SSB0073,0,3,44050,0,-6.00000000,2.25630430
wavmark,30,chinese:SSB0073,0,3,22252,0,-5.00000000,2.06705764
wavmark,30,chinese:SSB0073,0,3,30560,0,-4.00000000,1.71887913
wavmark,30,chinese:SSB0073,0,3,49546,0,-8.00000000,1.87082869
wavmark,30,chinese:SSB0073,0,3,39482,0,-4.00000000,1.96561348
wavmark,30,chinese:SSB0073,0,3,52796,0,-6.00000000,2.23606798
wavmark,30,chinese:SSB0073,0,3,4558,0,-7.00000000,2.02484567
wavmark,30,chinese:SSB0073,0,3,44125,0,-9.00000000,2.75516045
wavmark,30,chinese:SSB0073,0,3,37945,0,-7.00000000,2.36451033
wavmark,31,chinese:SSB0073,1,3,32922,0,-5.00000000,2.04494943
wavmark,31,chinese:SSB0073,1,3,11337,0,-10.00000000,2.59119388
wavmark,31,chinese:SSB0073,1,3,25864,0,-10.00000000,2.57583397
wavmark,31,chinese:SSB0073,1,3,7477,0,-7.00000000,1.95586217
wavmark,31,chinese:SSB0073,1,3,27786,0,-7.00000000,2.23606798
wavmark,31,chinese:SSB0073,1,3,2859,0,-7.00000000,2.30251760
wavmark,31,chinese:SSB0073,1,3,38456,0,-7.00000000,1.92724822
wavmark,31,chinese:SSB0073,1,3,25499,0,-8.00000000,2.32992949
wavmark,31,chinese:SSB0073,1,3,58205,0,-7.00000000,2.03929649
wavmark,31,chinese:SSB0073,1,3,63013,0,-4.00000000,1.68089168
wavmark,32,chinese:SSB0073,2,3,64909,0,-10.00000000,2.62125309
wavmark,32,chinese:SSB0073,2,3,51073,0,-7.00000000,2.20794022
wavmark,32,chinese:SSB0073,2,3,21249,0,-7.00000000,2.20794022
wavmark,32,chinese:SSB0073,2,3,63206,0,-4.00000000,1.64750894
wavmark,32,chinese:SSB0073,2,3,16494,0,-6.00000000,2.19970673
wavmark,32,chinese:SSB0073,2,3,46611,0,-6.00000000,1.78885438
wavmark,32,chinese:SSB0073,2,3,12646,0,-6.00000000,2.32795078
wavmark,32,chinese:SSB0073,2,3,24918,0,-8.00000000,2.52727062
wavmark,32,chinese:SSB0073,2,3,8275,0,-7.00000000,2.19089023
wavmark,32,chinese:SSB0073,2,3,1743,0,-4.00000000,1.88371630
wavmark,33,chinese:SSB0080,0,3,47965,0,-5.00000000,2.00000000
wavmark,33,chinese:SSB0080,0,3,9191,0,-5.00000000,2.30488611
wavmark,33,chinese:SSB0080,0,3,36707,0,-5.00000000,2.30488611
wavmark,33,chinese:SSB0080,0,3,49199,0,-9.00000000,2.30488611
wavmark,33,chinese:SSB0080,0,3,18613,0,-9.00000000,2.42383993
wavmark,33,chinese:SSB0080,0,3,55641,0,-5.00000000,1.82002747
wavmark,33,chinese:SSB0080,0,3,64512,0,-8.00000000,2.39791576
wavmark,33,chinese:SSB0080,0,3,49573,0,-9.00000000,2.30488611
wavmark,33,chinese:SSB0080,0,3,14774,0,-7.00000000,2.41091269
wavmark,33,chinese:SSB0080,0,3,4883,0,-10.00000000,2.39791576
wavmark,34,chinese:SSB0080,1,3,1437,0,-6.00000000,2.12132034
wavmark,34,chinese:SSB0080,1,3,23832,0,-2.00000000,1.42724806
wavmark,34,chinese:SSB0080,1,3,55701,0,-4.00000000,2.00000000
wavmark,34,chinese:SSB0080,1,3,7540,0,-3.00000000,1.82574186
wavmark,34,chinese:SSB0080,1,3,27218,0,-6.00000000,1.76068169
wavmark,34,chinese:SSB0080,1,3,44926,0,-5.00000000,2.32379001
wavmark,34,chinese:SSB0080,1,3,45882,0,-5.00000000,2.09054308
wavmark,34,chinese:SSB0080,1,3,59045,0,-8.00000000,2.50185117
wavmark,34,chinese:SSB0080,1,3,11081,0,-11.00000000,2.30538821
wavmark,34,chinese:SSB0080,1,3,61191,0,-7.00000000,2.23606798
wavmark,35,chinese:SSB0080,2,3,20866,0,-10.00000000,2.32379001
wavmark,35,chinese:SSB0080,2,3,22105,0,-9.00000000,2.09761770
wavmark,35,chinese:SSB0080,2,3,39258,0,-7.00000000,2.09761770
wavmark,35,chinese:SSB0080,2,3,39314,0,-9.00000000,2.53859104
wavmark,35,chinese:SSB0080,2,3,9,0,-13.00000000,2.34520788
wavmark,35,chinese:SSB0080,2,3,54172,0,-9.00000000,2.32379001
wavmark,35,chinese:SSB0080,2,3,5441,0,-12.00000000,2.46981781
