model,trial_id,spk,local_t,K,target_id,target_hit,target_margin,d_hull
wavmark,72,chinese:SSB0267,0,8,64996,0,-7.00000000,1.94827938
wavmark,72,chinese:SSB0267,0,8,65002,0,-5.00000000,1.76975353
wavmark,73,chinese:SSB0267,1,8,990,0,-6.00000000,1.72391038
wavmark,73,chinese:SSB0267,1,8,2016,0,-4.00000000,1.71310692
wavmark,73,chinese:SSB0267,1,8,2065,0,-2.00000000,1.49169239
wavmark,73,chinese:SSB0267,1,8,7668,0,-6.00000000,1.82700056
wavmark,73,chinese:SSB0267,1,8,11412,0,-4.00000000,1.65584612
wavmark,73,chinese:SSB0267,1,8,13253,0,-8.00000000,2.06234661
wavmark,73,chinese:SSB0267,1,8,25477,0,-7.00000000,1.90795927
wavmark,73,chinese:SSB0267,1,8,28808,0,-6.00000000,1.68730173
wavmark,73,chinese:SSB0267,1,8,45297,0,-7.00000000,1.83645558
wavmark,73,chinese:SSB0267,1,8,63991,0,-4.00000000,1.51444126
wavmark,74,chinese:SSB0267,2,8,3558,0,-4.00000000,1.66563821
wavmark,74,chinese:SSB0267,2,8,4003,0,-3.00000000,1.53880620
wavmark,74,chinese:SSB0267,2,8,8276,0,-4.00000000,1.84124438
wavmark,74,chinese:SSB0267,2,8,23059,0,-3.00000000,1.35702227
wavmark,74,chinese:SSB0267,2,8,23837,0,-4.00000000,1.67513003
wavmark,74,chinese:SSB0267,2,8,28225,0,-7.00000000,2.07914277
wavmark,74,chinese:SSB0267,2,8,39434,0,-4.00000000,1.63540821
wavmark,74,chinese:SSB0267,2,8,48068,0,-6.00000000,1.89576070
wavmark,74,chinese:SSB0267,2,8,54189,0,-5.00000000,1.93028586
wavmark,74,chinese:SSB0267,2,8,59394,0,-7.00000000,1.96940422
wavmark,75,chinese:SSB0273,0,8,4760,0,-7.00000000,2.15638587
wavmark,75,chinese:SSB0273,0,8,7923,0,-4.00000000,1.74736931
wavmark,75,chinese:SSB0273,0,8,16745,0,-9.00000000,2.06946667
wavmark,75,chinese:SSB0273,0,8,18290,0,-6.00000000,1.86465093
wavmark,75,chinese:SSB0273,0,8,19437,0,-5.00000000,1.89406969
wavmark,75,chinese:SSB0273,0,8,42391,0,-3.00000000,1.57056253
wavmark,75,chinese:SSB0273,0,8,44813,0,-4.00000000,2.03146675
wavmark,75,chinese:SSB0273,0,8,54411,0,-5.00000000,1.30572510
wavmark,75,chinese:SSB0273,0,8,57260,0,-3.00000000,1.86052102
wavmark,75,chinese:SSB0273,0,8,63680,0,-7.00000000,2.00644124
wavmark,76,chinese:SSB0273,1,8,10067,0,-4.00000000,1.87344707
wavmark,76,chinese:SSB0273,1,8,14466,0,-5.00000000,1.73166892
wavmark,76,chinese:SSB0273,1,8,14524,0,-3.00000000,1.45722309
wavmark,76,chinese:SSB0273,1,8,21431,0,-3.00000000,1.79688723
wavmark,76,chinese:SSB0273,1,8,27053,0,-2.00000000,1.23731347
wavmark,76,chinese:SSB0273,1,8,43710,0,-2.00000000,1.60611078
wavmark,76,chinese:SSB0273,1,8,45419,0,-4.00000000,1.48935618
wavmark,76,chinese:SSB0273,1,8,50936,0,-6.00000000,1.68077363
wavmark,76,chinese:SSB0273,1,8,51008,0,-7.00000000,1.87665784
wavmark,76,chinese:SSB0273,1,8,56362,0,-5.00000000,1.78226558
wavmark,77,chinese:SSB0273,2,8,333,0,-5.00000000,1.28304280
wavmark,77,chinese:SSB0273,2,8,3862,0,-5.00000000,1.82093094
wavmark,77,chinese:SSB0273,2,8,29326,0,-7.00000000,1.73131046
wavmark,77,chinese:SSB0273,2,8,39066,0,-5.00000000,1.83654059
wavmark,77,chinese:SSB0273,2,8,40799,0,-4.00000000,1.86105599
wavmark,77,chinese:SSB0273,2,8,43665,0,-6.00000000,1.69536692
wavmark,77,chinese:SSB0273,2,8,44538,0,-2.00000000,1.44599761
wavmark,77,chinese:SSB0273,2,8,52433,0,-6.00000000,1.87709762
wavmark,77,chinese:SSB0273,2,8,56487,0,-5.00000000,1.68696581
wavmark,77,chinese:SSB0273,2,8,60731,0,-3.00000000,1.29099445
wavmark,78,chinese:SSB0287,0,8,706,0,-9.00000000,1.96819369
wavmark,78,chinese:SSB0287,0,8,5543,0,-2.00000000,1.40894253
wavmark,78,chinese:SSB0287,0,8,5565,0,-2.00000000,1.48757526
wavmark,78,chinese:SSB0287,0,8,15436,0,-4.00000000,1.70610101
wavmark,78,chinese:SSB0287,0,8,29506,0,-7.00000000,1.85283954
wavmark,78,chinese:SSB0287,0,8,43164,0,-9.00000000,2.14330352
wavmark,78,chinese:SSB0287,0,8,46354,0,-8.00000000,1.89395191
wavmark,78,chinese:SSB0287,0,8,55308,0,-2.00000000,1.36253523
wavmark,78,chinese:SSB0287,0,8,55956,0,-6.00000000,1.85280239
wavmark,78,chinese:SSB0287,0,8,59441,0,-8.00000000,1.79392916
wavmark,79,chinese:SSB0287,1,8,3606,0,-5.00000000,1.74469368
wavmark,79,chinese:SSB0287,1,8,10012,0,-9.00000000,2.13835339
wavmark,79,chinese:SSB0287,1,8,10649,0,-5.00000000,1.55838744
wavmark,79,chinese:SSB0287,1,8,14954,0,-7.00000000,2.02734285
wavmark,79,chinese:SSB0287,1,8,21829,0,-3.00000000,1.49390751
wavmark,79,chinese:SSB0287,1,8,24636,0,-3.00000000,1.66110182
wavmark,79,chinese:SSB0287,1,8,27407,0,-4.00000000,1.64681511
wavmark,79,chinese:SSB0287,1,8,37636,0,-6.00000000,1.84652066
wavmark,79,chinese:SSB0287,1,8,49590,0,-7.00000000,1.73383498
wavmark,79,chinese:SSB0287,1,8,63475,0,-4.00000000,1.92674045
wavmark,80,chinese:SSB0287,2,8,4987,0,-3.00000000,1.48097175
wavmark,80,chinese:SSB0287,2,8,8559,0,-6.00000000,1.86219954
wavmark,80,chinese:SSB0287,2,8,21780,0,-7.00000000,1.82970656
wavmark,80,chinese:SSB0287,2,8,28291,0,-4.00000000,1.53762580
wavmark,80,chinese:SSB0287,2,8,33222,0,-8.00000000,2.04653247
wavmark,80,chinese:SSB0287,2,8,44234,0,-5.00000000,1.63299316
wavmark,80,chinese:SSB0287,2,8,47156,0,-6.00000000,1.72286214
wavmark,80,chinese:SSB0287,2,8,48768,0,-7.00000000,1.65993422
wavmark,80,chinese:SSB0287,2,8,60551,0,-6.00000000,1.90619247
wavmark,80,chinese:SSB0287,2,8,63921,0,-3.00000000,1.64492652
wavmark,81,chinese:SSB0288,0,8,5393,0,-6.00000000,2.03350317
wavmark,81,chinese:SSB0288,0,8,6649,0,-7.00000000,2.01337211
wavmark,81,chinese:SSB0288,0,8,17376,0,-4.00000000,1.64495664
wavmark,81,chinese:SSB0288,0,8,26476,0,-3.00000000,1.53778408
wavmark,81,chinese:SSB0288,0,8,35877,0,-6.00000000,1.68991537
wavmark,81,chinese:SSB0288,0,8,36525,0,-6.00000000,1.82362635
wavmark,81,chinese:SSB0288,0,8,37213,0,-5.00000000,2.16682658
wavmark,81,chinese:SSB0288,0,8,44973,0,-4.00000000,1.80086895
wavmark,81,chinese:SSB0288,0,8,48654,0,-7.00000000,1.85139211
wavmark,81,chinese:SSB0288,0,8,57214,0,-5.00000000,1.93866629
wavmark,82,chinese:SSB0288,1,8,23134,0,-6.00000000,1.81297923
wavmark,82,chinese:SSB0288,1,8,41849,0,-1.00000000,1.56834806
wavmark,82,chinese:SSB0288,1,8,44382,0,-6.00000000,1.70730595
wavmark,82,chinese:SSB0288,1,8,45015,0,-5.00000000,1.91862309
wavmark,82,chinese:SSB0288,1,8,45601,0,-3.00000000,1.37928932
wavmark,82,chinese:SSB0288,1,8,46756,0,-8.00000000,2.19523746
wavmark,82,chinese:SSB0288,1,8,61531,0,-6.00000000,1.79051659
wavmark,82,chinese:SSB0288,1,8,62863,0,-4.00000000,1.86338998
wavmark,82,chinese:SSB0288,1,8,63458,0,-8.00000000,2.17590386
wavmark,82,chinese:SSB0288,1,8,63674,0,-6.00000000,1.82455900
wavmark,83,chinese:SSB0288,2,8,2005,0,-6.00000000,1.87213241
wavmark,83,chinese:SSB0288,2,8,10342,0,-2.00000000,1.33995444
wavmark,83,chinese:SSB0288,2,8,12127,0,-3.00000000,1.89919228
wavmark,83,chinese:SSB0288,2,8,13051,0,-3.00000000,1.79513595
wavmark,83,chinese:SSB0288,2,8,14900,0,-3.00000000,1.63759496
wavmark,83,chinese:SSB0288,2,8,23818,0,-9.00000000,1.90067956
wavmark,83,chinese:SSB0288,2,8,28534,0,-3.00000000,1.72158515
wavmark,83,chinese:SSB0288,2,8,34887,0,-3.00000000,1.51745906
wavmark,83,chinese:SSB0288,2,8,37632,0,-7.00000000,1.79158874
wavmark,83,chinese:SSB0288,2,8,65325,0,-6.00000000,1.87293805
wavmark,84,chinese:SSB0299,0,8,6693,0,-9.00000000,2.17273838
wavmark,84,chinese:SSB0299,0,8,9257,0,-5.00000000,1.75965495
wavmark,84,chinese:SSB0299,0,8,12935,0,-6.00000000,1.67350879
wavmark,84,chinese:SSB0299,0,8,20082,0,-4.00000000,1.57571467
wavmark,84,chinese:SSB0299,0,8,22106,0,-6.00000000,1.72553631
wavmark,84,chinese:SSB0299,0,8,23645,0,-4.00000000,1.50632724
wavmark,84,chinese:SSB0299,0,8,26519,0,-3.00000000,1.64495664
wavmark,84,chinese:SSB0299,0,8,42478,0,-4.00000000,1.72351055
wavmark,84,chinese:SSB0299,0,8,48831,0,-3.00000000,1.52752523
wavmark,84,chinese:SSB0299,0,8,51335,0,-8.00000000,1.78307941
wavmark,85,chinese:SSB0299,1,8,11,0,-8.00000000,1.79066738
wavmark,85,chinese:SSB0299,1,8,14840,0,-5.00000000,1.85164020
wavmark,85,chinese:SSB0299,1,8,15320,0,-4.00000000,1.91907906
wavmark,85,chinese:SSB0299,1,8,24163,0,-5.00000000,1.54919334
wavmark,85,chinese:SSB0299,1,8,33614,0,-7.00000000,1.98377284
wavmark,85,chinese:SSB0299,1,8,39760,0,-10.00000000,2.28649019
wavmark,85,chinese:SSB0299,1,8,43110,0,-5.00000000,1.75486629
wavmark,85,chinese:SSB0299,1,8,46345,0,-6.00000000,1.85268250
wavmark,85,chinese:SSB0299,1,8,50702,0,-5.00000000,1.80277564
wavmark,85,chinese:SSB0299,1,8,52769,0,-3.00000000,1.60150392
wavmark,86,chinese:SSB0299,2,8,6605,0,-4.00000000,1.62549727
wavmark,86,chinese:SSB0299,2,8,8054,0,-8.00000000,1.97484177
wavmark,86,chinese:SSB0299,2,8,9096,0,-7.00000000,2.02295054
wavmark,86,chinese:SSB0299,2,8,10223,0,-5.00000000,2.03955499
wavmark,86,chinese:SSB0299,2,8,14064,0,-7.00000000,2.04838382
wavmark,86,chinese:SSB0299,2,8,24903,0,-2.00000000,1.38257167
wavmark,86,chinese:SSB0299,2,8,46263,0,-3.00000000,1.63935963
wavmark,86,chinese:SSB0299,2,8,47589,0,-3.00000000,1.68819430
wavmark,86,chinese:SSB0299,2,8,47832,0,-3.00000000,1.61514571
wavmark,86,chinese:SSB0299,2,8,51885,0,-6.00000000,1.90500191
wavmark,87,chinese:SSB0307,0,8,5980,0,-5.00000000,1.85965947
wavmark,87,chinese:SSB0307,0,8,6999,0,-6.00000000,1.92653535
wavmark,87,chinese:SSB0307,0,8,14684,0,-6.00000000,1.78308777
wavmark,87,chinese:SSB0307,0,8,16036,0,-4.00000000,1.83722462
wavmark,87,chinese:SSB0307,0,8,30816,0,-5.00000000,1.53226176
wavmark,87,chinese:SSB0307,0,8,37798,0,-3.00000000,1.49796610
wavmark,87,chinese:SSB0307,0,8,39015,0,-3.00000000,1.60667213
wavmark,87,chinese:SSB0307,0,8,57873,0,-4.00000000,1.53341167
wavmark,87,chinese:SSB0307,0,8,59107,0,-5.00000000,1.78311166
wavmark,87,chinese:SSB0307,0,8,61550,0,-6.00000000,1.83603506
wavmark,88,chinese:SSB0307,1,8,9860,0,-6.00000000,1.86866683
wavmark,88,chinese:SSB0307,1,8,16197,0,-2.00000000,1.51845299
wavmark,88,chinese:SSB0307,1,8,16662,0,-8.00000000,1.81546643
wavmark,88,chinese:SSB0307,1,8,20952,0,-4.00000000,1.64280102
wavmark,88,chinese:SSB0307,1,8,21328,0,-5.00000000,1.40257375
wavmark,88,chinese:SSB0307,1,8,27850,0,-4.00000000,1.79369359
wavmark,88,chinese:SSB0307,1,8,29895,0,-6.00000000,1.87842695
wavmark,88,chinese:SSB0307,1,8,30037,0,-7.00000000,1.86998734
wavmark,88,chinese:SSB0307,1,8,38884,0,-6.00000000,1.86805709
wavmark,88,chinese:SSB0307,1,8,51428,0,-9.00000000,1.78687421
wavmark,89,chinese:SSB0307,2,8,22587,0,-2.00000000,1.30930734
wavmark,89,chinese:SSB0307,2,8,29771,0,-5.00000000,1.63347338
wavmark,89,chinese:SSB0307,2,8,32993,0,-2.00000000,1.42435142
wavmark,89,chinese:SSB0307,2,8,34092,0,-5.00000000,1.64166289
wavmark,89,chinese:SSB0307,2,8,45855,0,-6.00000000,1.95256242
wavmark,89,chinese:SSB0307,2,8,47495,0,-5.00000000,1.95875846
wavmark,89,chinese:SSB0307,2,8,47704,0,-3.00000000,1.71794377
wavmark,89,chinese:SSB0307,2,8,55750,0,-6.00000000,1.96678857
wavmark,89,chinese:SSB0307,2,8,56475,0,-2.00000000,1.56399438
wavmark,89,chinese:SSB0307,2,8,64282,0,-5.00000000,1.84598156
wavmark,90,chinese:SSB0309,0,8,4798,0,-3.00000000,1.48801512
wavmark,90,chinese:SSB0309,0,8,5329,0,-4.00000000,1.51487754
wavmark,90,chinese:SSB0309,0,8,6655,0,-5.00000000,1.80391374
wavmark,90,chinese:SSB0309,0,8,7870,0,-3.00000000,1.48801512
wavmark,90,chinese:SSB0309,0,8,19610,0,-6.00000000,1.74244342
wavmark,90,chinese:SSB0309,0,8,21325,0,-6.00000000,1.59987046
wavmark,90,chinese:SSB0309,0,8,21628,0,-3.00000000,1.55541410
wavmark,90,chinese:SSB0309,0,8,30152,0,-5.00000000,1.84074759
wavmark,90,chinese:SSB0309,0,8,61461,0,-3.00000000,1.63119711
wavmark,90,chinese:SSB0309,0,8,62213,0,-4.00000000,1.57359158
wavmark,91,chinese:SSB0309,1,8,101,0,-8.00000000,1.73651371
wavmark,91,chinese:SSB0309,1,8,2177,0,-5.00000000,1.53124802
wavmark,91,chinese:SSB0309,1,8,7296,0,-5.00000000,1.65626653
wavmark,91,chinese:SSB0309,1,8,13614,0,-3.00000000,1.97202659
wavmark,91,chinese:SSB0309,1,8,16711,0,-6.00000000,1.62568667
wavmark,91,chinese:SSB0309,1,8,17444,0,-8.00000000,1.75881160
wavmark,91,chinese:SSB0309,1,8,34280,0,-6.00000000,1.86627226
wavmark,91,chinese:SSB0309,1,8,38191,0,-5.00000000,1.78660305
wavmark,91,chinese:SSB0309,1,8,41712,0,-3.00000000,1.52877168
wavmark,91,chinese:SSB0309,1,8,47809,0,-6.00000000,1.66085945
wavmark,92,chinese:SSB0309,2,8,5421,0,-4.00000000,1.46483753
wavmark,92,chinese:SSB0309,2,8,20603,0,-5.00000000,1.44913767
wavmark,92,chinese:SSB0309,2,8,29401,0,-6.00000000,1.99449793
wavmark,92,chinese:SSB0309,2,8,30315,0,-6.00000000,1.44913767
wavmark,92,chinese:SSB0309,2,8,39198,0,-5.00000000,1.95883317
wavmark,92,chinese:SSB0309,2,8,43808,0,-3.00000000,1.49435026
wavmark,92,chinese:SSB0309,2,8,47494,0,-7.00000000,2.15062289
wavmark,92,chinese:SSB0309,2,8,55170,0,-8.00000000,2.14029959
wavmark,92,chinese:SSB0309,2,8,58081,0,-7.00000000,1.94569121
wavmark,92,chinese:SSB0309,2,8,58099,0,-6.00000000,1.70748147
wavmark,93,chinese:SSB0315,0,8,1378,0,-7.00000000,1.84681992
wavmark,93,chinese:SSB0315,0,8,6058,0,-6.00000000,1.83373201
wavmark,93,chinese:SSB0315,0,8,8831,0,-6.00000000,1.80944872
wavmark,93,chinese:SSB0315,0,8,27326,0,-3.00000000,1.67192154
wavmark,93,chinese:SSB0315,0,8,27390,0,-5.00000000,1.69600291
wavmark,93,chinese:SSB0315,0,8,45965,0,-6.00000000,1.94347976
wavmark,93,chinese:SSB0315,0,8,47171,0,-3.00000000,1.45443618
wavmark,93,chinese:SSB0315,0,8,49748,0,-6.00000000,1.93310049
wavmark,93,chinese:SSB0315,0,8,51138,0,-9.00000000,1.94255097
wavmark,93,chinese:SSB0315,0,8,52157,0,-4.00000000,1.73284152
wavmark,94,chinese:SSB0315,1,8,1476,0,-8.00000000,1.93218357
wavmark,94,chinese:SSB0315,1,8,3368,0,-6.00000000,1.97686954
wavmark,94,chinese:SSB0315,1,8,5534,0,-5.00000000,2.01186954
wavmark,94,chinese:SSB0315,1,8,30694,0,-6.00000000,1.88550183
wavmark,94,chinese:SSB0315,1,8,37860,0,-3.00000000,1.61360834
wavmark,94,chinese:SSB0315,1,8,41243,0,-8.00000000,2.17078989
wavmark,94,chinese:SSB0315,1,8,45649,0,-3.00000000,1.55708754
wavmark,94,chinese:SSB0315,1,8,57691,0,-8.00000000,2.14853816
wavmark,94,chinese:SSB0315,1,8,62934,0,-5.00000000,1.94762242
wavmark,94,chinese:SSB0315,1,8,64665,0,-7.00000000,1.94540880
wavmark,95,chinese:SSB0315,2,8,1628,0,-5.00000000,1.61454067
wavmark,95,chinese:SSB0315,2,8,6328,0,-4.00000000,1.56963027
wavmark,95,chinese:SSB0315,2,8,8366,0,-6.00000000,1.78820646
wavmark,95,chinese:SSB0315,2,8,11738,0,-4.00000000,1.61342990
wavmark,95,chinese:SSB0315,2,8,15171,0,-7.00000000,1.77774880
wavmark,95,chinese:SSB0315,2,8,20430,0,-3.00000000,1.44972236
wavmark,95,chinese:SSB0315,2,8,31345,0,-2.00000000,1.51412563
wavmark,95,chinese:SSB0315,2,8,39887,0,-3.00000000,1.58957592
wavmark,95,chinese:SSB0315,2,8,41049,0,-4.00000000,1.77545744
wavmark,95,chinese:SSB0315,2,8,49374,0,-8.00000000,2.04990657
wavmark,96,chinese:SSB0316,0,8,2054,0,-7.00000000,1.93555852
wavmark,96,chinese:SSB0316,0,8,2288,0,-3.00000000,1.70822828
wavmark,96,chinese:SSB0316,0,8,5644,0,-5.00000000,1.47709789
wavmark,96,chinese:SSB0316,0,8,5666,0,-5.00000000,1.72517277
wavmark,96,chinese:SSB0316,0,8,18996,0,-8.00000000,2.10208680
wavmark,96,chinese:SSB0316,0,8,45922,0,-2.00000000,1.37306397
wavmark,96,chinese:SSB0316,0,8,51954,0,-5.00000000,1.95045967
wavmark,96,chinese:SSB0316,0,8,53719,0,-7.00000000,1.88395382
wavmark,96,chinese:SSB0316,0,8,54487,0,-8.00000000,1.98581908
wavmark,96,chinese:SSB0316,0,8,55215,0,-3.00000000,1.58989867
wavmark,97,chinese:SSB0316,1,8,3819,0,-7.00000000,2.08320328
wavmark,97,chinese:SSB0316,1,8,12614,0,-6.00000000,1.71355393
wavmark,97,chinese:SSB0316,1,8,13568,0,-6.00000000,1.74894926
wavmark,97,chinese:SSB0316,1,8,17212,0,-5.00000000,1.90124134
wavmark,97,chinese:SSB0316,1,8,18145,0,-6.00000000,1.88632534
wavmark,97,chinese:SSB0316,1,8,19083,0,-5.00000000,1.76704527
wavmark,97,chinese:SSB0316,1,8,23529,0,-4.00000000,1.66881582
wavmark,97,chinese:SSB0316,1,8,24278,0,-7.00000000,1.94090785
wavmark,97,chinese:SSB0316,1,8,29659,0,-3.00000000,1.63959962
wavmark,97,chinese:SSB0316,1,8,41925,0,-5.00000000,1.79096264
wavmark,98,chinese:SSB0316,2,8,11335,0,-5.00000000,1.89566568
wavmark,98,chinese:SSB0316,2,8,17979,0,-3.00000000,1.69436444
wavmark,98,chinese:SSB0316,2,8,24710,0,-8.00000000,2.00746470
wavmark,98,chinese:SSB0316,2,8,38404,0,-6.00000000,1.80866112
wavmark,98,chinese:SSB0316,2,8,46515,0,-6.00000000,2.03149800
wavmark,98,chinese:SSB0316,2,8,56124,0,-4.00000000,1.77723001
wavmark,98,chinese:SSB0316,2,8,56331,0,-5.00000000,1.59050232
wavmark,98,chinese:SSB0316,2,8,56797,0,-5.00000000,1.90358251
wavmark,98,chinese:SSB0316,2,8,63529,0,-2.00000000,1.40164666
wavmark,98,chinese:SSB0316,2,8,63865,0,-1.00000000,1.67710639
wavmark,99,chinese:SSB0323,0,8,6317,0,-5.00000000,2.01829864
wavmark,99,chinese:SSB0323,0,8,10057,0,-6.00000000,1.91134136
wavmark,99,chinese:SSB0323,0,8,19982,0,-4.00000000,1.59431811
wavmark,99,chinese:SSB0323,0,8,23268,0,-8.00000000,1.82034738
wavmark,99,chinese:SSB0323,0,8,29269,0,-5.00000000,1.80622353
wavmark,99,chinese:SSB0323,0,8,35621,0,-6.00000000,1.87082869
wavmark,99,chinese:SSB0323,0,8,37790,0,-6.00000000,2.08280713
wavmark,99,chinese:SSB0323,0,8,41099,0,-7.00000000,2.02886152
wavmark,99,chinese:SSB0323,0,8,49484,0,-6.00000000,1.87082869
wavmark,99,chinese:SSB0323,0,8,58980,0,-8.00000000,2.01863565
wavmark,100,chinese:SSB0323,1,8,1961,0,-5.00000000,1.85164020
wavmark,100,chinese:SSB0323,1,8,4358,0,-7.00000000,1.92028644
wavmark,100,chinese:SSB0323,1,8,5695,0,-3.00000000,1.58113883
wavmark,100,chinese:SSB0323,1,8,7686,0,-4.00000000,1.30355212
wavmark,100,chinese:SSB0323,1,8,14671,0,-7.00000000,2.15003291
wavmark,100,chinese:SSB0323,1,8,43054,0,-5.00000000,1.40129810
wavmark,100,chinese:SSB0323,1,8,45431,0,-6.00000000,1.84649321
wavmark,100,chinese:SSB0323,1,8,49749,0,-7.00000000,2.06603652
wavmark,100,chinese:SSB0323,1,8,56830,0,-6.00000000,1.78051714
wavmark,100,chinese:SSB0323,1,8,59090,0,-3.00000000,1.71322361
wavmark,101,chinese:SSB0323,2,8,66,0,-9.00000000,2.16758222
wavmark,101,chinese:SSB0323,2,8,17531,0,-4.00000000,1.87174644
wavmark,101,chinese:SSB0323,2,8,26517,0,-4.00000000,1.65880427
wavmark,101,chinese:SSB0323,2,8,29990,0,-5.00000000,1.71954486
wavmark,101,chinese:SSB0323,2,8,37660,0,-6.00000000,1.87082869
wavmark,101,chinese:SSB0323,2,8,39001,0,-10.00000000,2.39091030
wavmark,101,chinese:SSB0323,2,8,53662,0,-5.00000000,1.76202236
wavmark,101,chinese:SSB0323,2,8,57768,0,-4.00000000,1.27745913
wavmark,101,chinese:SSB0323,2,8,58022,0,-5.00000000,1.68321492
wavmark,101,chinese:SSB0323,2,8,63873,0,-6.00000000,1.96324494
wavmark,102,chinese:SSB0338,0,8,18279,0,-6.00000000,1.70234081
wavmark,102,chinese:SSB0338,0,8,26485,0,-3.00000000,1.78033804
wavmark,102,chinese:SSB0338,0,8,27336,0,-10.00000000,2.10721654
wavmark,102,chinese:SSB0338,0,8,27576,0,-5.00000000,1.70452498
wavmark,102,chinese:SSB0338,0,8,27769,0,-7.00000000,1.95096228
wavmark,102,chinese:SSB0338,0,8,31752,0,-9.00000000,1.92760505
wavmark,102,chinese:SSB0338,0,8,33017,0,-5.00000000,1.76950489
wavmark,102,chinese:SSB0338,0,8,50385,0,-1.00000000,1.13079111
wavmark,102,chinese:SSB0338,0,8,52096,0,-7.00000000,1.91354350
wavmark,102,chinese:SSB0338,0,8,56876,0,-4.00000000,1.39326109
wavmark,103,chinese:SSB0338,1,8,480,0,-9.00000000,2.17153695
wavmark,103,chinese:SSB0338,1,8,13993,0,-8.00000000,1.99722184
wavmark,103,chinese:SSB0338,1,8,22934,0,-4.00000000,1.84365511
wavmark,103,chinese:SSB0338,1,8,28957,0,-4.00000000,1.27475488
wavmark,103,chinese:SSB0338,1,8,34399,0,-4.00000000,2.10830630
wavmark,103,chinese:SSB0338,1,8,36564,0,-6.00000000,2.14591618
wavmark,103,chinese:SSB0338,1,8,37916,0,-5.00000000,1.98153532
wavmark,103,chinese:SSB0338,1,8,44939,0,-6.00000000,2.14814931
wavmark,103,chinese:SSB0338,1,8,56687,0,-3.00000000,1.80906807
wavmark,103,chinese:SSB0338,1,8,63244,0,-4.00000000,1.28820913
wavmark,104,chinese:SSB0338,2,8,2807,0,-3.00000000,1.85519673
wavmark,104,chinese:SSB0338,2,8,6263,0,-2.00000000,1.67178701
wavmark,104,chinese:SSB0338,2,8,7845,0,-4.00000000,1.69997302
wavmark,104,chinese:SSB0338,2,8,9244,0,-6.00000000,1.84932420
wavmark,104,chinese:SSB0338,2,8,10888,0,-7.00000000,2.03936930
wavmark,104,chinese:SSB0338,2,8,26428,0,-4.00000000,1.76943751
wavmark,104,chinese:SSB0338,2,8,37692,0,-4.00000000,1.90882986
wavmark,104,chinese:SSB0338,2,8,41838,0,-7.00000000,1.99842507
wavmark,104,chinese:SSB0338,2,8,45315,0,-7.00000000,1.76925800
wavmark,104,chinese:SSB0338,2,8,63176,0,-5.00000000,1.99154055
wavmark,105,chinese:SSB0339,0,8,1426,0,-4.00000000,1.60162960
wavmark,105,chinese:SSB0339,0,8,14661,0,-5.00000000,1.98086080
wavmark,105,chinese:SSB0339,0,8,15367,0,-9.00000000,2.03247445
wavmark,105,chinese:SSB0339,0,8,19449,0,-6.00000000,2.06709423
wavmark,105,chinese:SSB0339,0,8,22928,0,-5.00000000,2.02791760
wavmark,105,chinese:SSB0339,0,8,23373,0,-6.00000000,1.69540442
wavmark,105,chinese:SSB0339,0,8,29182,0,-4.00000000,1.88854885
wavmark,105,chinese:SSB0339,0,8,40052,0,-6.00000000,1.94935887
wavmark,105,chinese:SSB0339,0,8,59166,0,-2.00000000,1.60712698
wavmark,105,chinese:SSB0339,0,8,64908,0,-3.00000000,1.59089672
wavmark,106,chinese:SSB0339,1,8,24352,0,-6.00000000,1.72022780
wavmark,106,chinese:SSB0339,1,8,26788,0,-3.00000000,1.77362297
wavmark,106,chinese:SSB0339,1,8,27802,0,-5.00000000,1.73973178
wavmark,106,chinese:SSB0339,1,8,28907,0,-5.00000000,1.74494147
wavmark,106,chinese:SSB0339,1,8,31964,0,-3.00000000,1.70698363
wavmark,106,chinese:SSB0339,1,8,37053,0,-5.00000000,1.54999665
wavmark,106,chinese:SSB0339,1,8,44700,0,-6.00000000,1.91942974
wavmark,106,chinese:SSB0339,1,8,56592,0,-4.00000000,1.48861297
wavmark,106,chinese:SSB0339,1,8,58597,0,-4.00000000,1.59622843
wavmark,106,chinese:SSB0339,1,8,65237,0,-3.00000000,1.65503185
wavmark,107,chinese:SSB0339,2,8,8669,0,-4.00000000,1.83308357
wavmark,107,chinese:SSB0339,2,8,11045,0,-4.00000000,1.48874339
wavmark,107,chinese:SSB0339,2,8,16134,0,-5.00000000,1.62250736
wavmark,107,chinese:SSB0339,2,8,36817,0,-4.00000000,1.74678139
wavmark,107,chinese:SSB0339,2,8,41632,0,-5.00000000,1.69376871
wavmark,107,chinese:SSB0339,2,8,47761,0,-2.00000000,1.58249739
wavmark,107,chinese:SSB0339,2,8,53884,0,-5.00000000,1.80020575
wavmark,107,chinese:SSB0339,2,8,57574,0,-3.00000000,1.52177182
wavmark,107,chinese:SSB0339,2,8,59357,0,-4.00000000,1.96801511
wavmark,107,chinese:SSB0339,2,8,61683,0,-3.00000000,1.52177182
wavmark,108,chinese:SSB0341,0,8,2141,0,-2.00000000,1.60840185
wavmark,108,chinese:SSB0341,0,8,3077,0,-2.00000000,1.42847490
wavmark,108,chinese:SSB0341,0,8,5152,0,-5.00000000,1.87082869
wavmark,108,chinese:SSB0341,0,8,18808,0,-4.00000000,1.75916704
wavmark,108,chinese:SSB0341,0,8,21592,0,-6.00000000,1.63436255
wavmark,108,chinese:SSB0341,0,8,32988,0,-5.00000000,1.72602626
