occupancy_pct,cells,coalition_trace_pct,registered_nonmember_pct,unassigned_pct,escape_pct,ideal_coalition_trace_pct,ideal_registered_nonmember_pct,ideal_unassigned_pct,ideal_escape_pct
1,20,3.6999999999999984,0.8750101591927446,95.42498984080726,96.3,1.67649215,0.889099305833048,97.43440854416694,98.32350785
10,20,3.6999999999999984,9.547740512932927,86.75225948706706,96.3,1.67649215,9.744286439809676,88.57922141019033,98.32350785
50,20,3.6999999999999984,48.107873631709666,48.19212636829034,96.3,1.67649215,49.116676342924144,49.206831507075854,98.32350785
100,20,3.6999999999999984,96.3,0.0,96.3,1.67649215,98.32350785,0.0,98.32350785
