model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
voicemark,8,chinese:SSB0009,0,3,63383,tct,1.141364,0,-35.622405
voicemark,8,chinese:SSB0009,1,4,43368,mean,0.856013,0,-35.852556
voicemark,8,chinese:SSB0009,1,4,43368,tct,0.856013,0,-20.744137
voicemark,8,chinese:SSB0009,1,4,55209,mean,0.910373,0,-36.279195
voicemark,8,chinese:SSB0009,1,4,55209,tct,0.910373,0,-20.441968
voicemark,8,chinese:SSB0009,1,4,63393,mean,0.913047,0,-39.624818
voicemark,8,chinese:SSB0009,1,4,63393,tct,0.913047,0,-21.017506
voicemark,8,chinese:SSB0009,1,4,46299,mean,0.925820,0,-28.557758
voicemark,8,chinese:SSB0009,1,4,46299,tct,0.925820,0,-12.587386
voicemark,8,chinese:SSB0009,1,4,44203,mean,0.971825,0,-31.158476
voicemark,8,chinese:SSB0009,1,4,44203,tct,0.971825,0,-32.170072
voicemark,8,chinese:SSB0009,1,4,2376,mean,1.050451,0,-31.323058
voicemark,8,chinese:SSB0009,1,4,2376,tct,1.050451,0,-27.195027
voicemark,8,chinese:SSB0009,1,4,46475,mean,1.081367,0,-30.923012
voicemark,8,chinese:SSB0009,1,4,46475,tct,1.081367,0,-15.275337
voicemark,8,chinese:SSB0009,1,4,2370,mean,1.086042,0,-28.408561
voicemark,8,chinese:SSB0009,1,4,2370,tct,1.086042,0,-29.419804
voicemark,8,chinese:SSB0009,1,4,2362,mean,1.092141,0,-31.875493
voicemark,8,chinese:SSB0009,1,4,2362,tct,1.092141,0,-24.875994
voicemark,8,chinese:SSB0009,1,4,42208,mean,1.121458,0,-29.155271
voicemark,8,chinese:SSB0009,1,4,42208,tct,1.121458,0,-34.530742
voicemark,8,chinese:SSB0009,2,5,19556,mean,0.864472,0,-58.975927
voicemark,8,chinese:SSB0009,2,5,19556,tct,0.864472,0,-22.202795
voicemark,8,chinese:SSB0009,2,5,52825,mean,0.890526,0,-60.062864
voicemark,8,chinese:SSB0009,2,5,52825,tct,0.890526,0,-14.814636
voicemark,8,chinese:SSB0009,2,5,115,mean,0.894140,0,-32.442353
voicemark,8,chinese:SSB0009,2,5,115,tct,0.894140,0,-27.994458
voicemark,8,chinese:SSB0009,2,5,24982,mean,0.925585,0,-63.412378
voicemark,8,chinese:SSB0009,2,5,24982,tct,0.925585,0,-38.526630
voicemark,8,chinese:SSB0009,2,5,17504,mean,1.109587,0,-58.943924
voicemark,8,chinese:SSB0009,2,5,17504,tct,1.109587,0,-52.705510
voicemark,8,chinese:SSB0009,2,5,19936,mean,1.115686,0,-53.016926
voicemark,8,chinese:SSB0009,2,5,19936,tct,1.115686,0,-35.704513
voicemark,8,chinese:SSB0009,2,5,19819,mean,1.118373,0,-64.823974
voicemark,8,chinese:SSB0009,2,5,19819,tct,1.118373,0,-42.211049
voicemark,8,chinese:SSB0009,2,5,17779,mean,1.120480,0,-32.035836
voicemark,8,chinese:SSB0009,2,5,17779,tct,1.120480,0,-48.351728
voicemark,8,chinese:SSB0009,2,5,23601,mean,1.121544,0,-56.613466
voicemark,8,chinese:SSB0009,2,5,23601,tct,1.121544,0,-31.566638
voicemark,8,chinese:SSB0009,2,5,19808,mean,1.121570,0,-60.950130
voicemark,8,chinese:SSB0009,2,5,19808,tct,1.121570,0,-44.071486
voicemark,8,chinese:SSB0011,0,6,47925,mean,0.779363,0,-43.679276
voicemark,8,chinese:SSB0011,0,6,47925,tct,0.779363,0,-9.623221
voicemark,8,chinese:SSB0011,0,6,49077,mean,0.820008,0,-54.599531
voicemark,8,chinese:SSB0011,0,6,49077,tct,0.820008,0,-17.475363
voicemark,8,chinese:SSB0011,0,6,38245,mean,0.882984,0,-43.787605
voicemark,8,chinese:SSB0011,0,6,38245,tct,0.882984,0,-22.151162
voicemark,8,chinese:SSB0011,0,6,47913,mean,0.887229,0,-58.548316
voicemark,8,chinese:SSB0011,0,6,47913,tct,0.887229,0,-31.743212
voicemark,8,chinese:SSB0011,0,6,48789,mean,0.930261,0,-62.885249
voicemark,8,chinese:SSB0011,0,6,48789,tct,0.930261,0,-28.193749
voicemark,8,chinese:SSB0011,0,6,39229,mean,1.070930,0,-41.676018
voicemark,8,chinese:SSB0011,0,6,39229,tct,1.070930,0,-23.213174
voicemark,8,chinese:SSB0011,0,6,47423,mean,1.071971,0,-52.550149
voicemark,8,chinese:SSB0011,0,6,47423,tct,1.071971,0,-41.615330
voicemark,8,chinese:SSB0011,0,6,40773,mean,1.095445,0,-45.209602
voicemark,8,chinese:SSB0011,0,6,40773,tct,1.095445,0,-28.655062
voicemark,8,chinese:SSB0011,0,6,46869,mean,1.098524,0,-42.677613
voicemark,8,chinese:SSB0011,0,6,46869,tct,1.098524,0,-22.435957
voicemark,8,chinese:SSB0011,0,6,38965,mean,1.126309,0,-43.412125
voicemark,8,chinese:SSB0011,0,6,38965,tct,1.126309,0,-36.942100
voicemark,8,chinese:SSB0011,1,7,40187,mean,0.846263,0,-22.842159
voicemark,8,chinese:SSB0011,1,7,40187,tct,0.846263,0,-12.727484
voicemark,8,chinese:SSB0011,1,7,37326,mean,0.920844,0,-49.011107
voicemark,8,chinese:SSB0011,1,7,37326,tct,0.920844,0,-40.648267
voicemark,8,chinese:SSB0011,1,7,63867,mean,0.924870,0,-44.832907
voicemark,8,chinese:SSB0011,1,7,63867,tct,0.924870,0,-9.564823
voicemark,8,chinese:SSB0011,1,7,7569,mean,0.932936,0,-38.383017
voicemark,8,chinese:SSB0011,1,7,7569,tct,0.932936,0,-19.746042
voicemark,8,chinese:SSB0011,1,7,41454,mean,1.056689,0,-43.765336
