model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
audioseal,5,chinese:SSB0009,0,3,10872,tct,1.136575,0,-0.287896
audioseal,5,chinese:SSB0009,0,3,51816,mean,1.140175,0,-10.104548
audioseal,5,chinese:SSB0009,0,3,51816,tct,1.140175,0,-1.732378
audioseal,5,chinese:SSB0009,0,3,39321,mean,1.143840,0,-2.131311
audioseal,5,chinese:SSB0009,0,3,39321,tct,1.143840,0,-0.967986
audioseal,5,chinese:SSB0009,0,3,40217,mean,1.147638,0,-2.620927
audioseal,5,chinese:SSB0009,0,3,40217,tct,1.147638,0,-1.323306
audioseal,5,chinese:SSB0009,0,3,43449,mean,1.158493,0,-3.156359
audioseal,5,chinese:SSB0009,0,3,43449,tct,1.158493,0,-1.476766
audioseal,5,chinese:SSB0009,0,3,43289,mean,1.158493,0,-0.752749
audioseal,5,chinese:SSB0009,0,3,43289,tct,1.158493,0,-0.051369
audioseal,5,chinese:SSB0009,1,4,29226,mean,0.866025,0,-3.331399
audioseal,5,chinese:SSB0009,1,4,29226,tct,0.866025,0,-0.324050
audioseal,5,chinese:SSB0009,1,4,1677,mean,0.899101,0,-7.124524
audioseal,5,chinese:SSB0009,1,4,1677,tct,0.899101,0,-2.686561
audioseal,5,chinese:SSB0009,1,4,50639,mean,0.935414,0,-6.862835
audioseal,5,chinese:SSB0009,1,4,50639,tct,0.935414,0,-1.209577
audioseal,5,chinese:SSB0009,1,4,21050,mean,0.942809,0,-3.338627
audioseal,5,chinese:SSB0009,1,4,21050,tct,0.942809,0,-1.460839
audioseal,5,chinese:SSB0009,1,4,21160,mean,0.981307,0,-2.480855
audioseal,5,chinese:SSB0009,1,4,21160,tct,0.981307,0,-0.217660
audioseal,5,chinese:SSB0009,1,4,49486,mean,1.154701,0,-6.777869
audioseal,5,chinese:SSB0009,1,4,49486,tct,1.154701,0,-0.794508
audioseal,5,chinese:SSB0009,1,4,63112,mean,1.167748,0,-5.231914
audioseal,5,chinese:SSB0009,1,4,63112,tct,1.167748,0,-2.985739
audioseal,5,chinese:SSB0009,1,4,54952,mean,1.167748,0,-2.534956
audioseal,5,chinese:SSB0009,1,4,54952,tct,1.167748,0,-1.068596
