model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
wmcodec,3,chinese:SSB0009,0,3,42552,tct,1.414214,0,-25.830982
wmcodec,3,chinese:SSB0009,0,3,37604,mean,1.414214,0,-32.223155
wmcodec,3,chinese:SSB0009,0,3,37604,tct,1.414214,0,-31.347688
wmcodec,3,chinese:SSB0009,1,4,43380,mean,0.933992,0,-45.517720
wmcodec,3,chinese:SSB0009,1,4,43380,tct,0.933992,0,-27.819050
wmcodec,3,chinese:SSB0009,1,4,36763,mean,0.957427,0,-29.385128
wmcodec,3,chinese:SSB0009,1,4,36763,tct,0.957427,0,-33.386720
wmcodec,3,chinese:SSB0009,1,4,34745,mean,1.148542,0,-41.656488
wmcodec,3,chinese:SSB0009,1,4,34745,tct,1.148542,0,-44.356605
wmcodec,3,chinese:SSB0009,1,4,50077,mean,1.154701,0,-35.580835
wmcodec,3,chinese:SSB0009,1,4,50077,tct,1.154701,0,-23.245930
wmcodec,3,chinese:SSB0009,1,4,33781,mean,1.185013,0,-14.883176
wmcodec,3,chinese:SSB0009,1,4,33781,tct,1.185013,0,-4.960988
wmcodec,3,chinese:SSB0009,1,4,10549,mean,1.220394,0,-39.258892
wmcodec,3,chinese:SSB0009,1,4,10549,tct,1.220394,0,-20.043291
wmcodec,3,chinese:SSB0009,1,4,33563,mean,1.288245,0,-11.648076
wmcodec,3,chinese:SSB0009,1,4,33563,tct,1.288245,0,-17.272676
wmcodec,3,chinese:SSB0009,1,4,36762,mean,1.290994,0,-51.529501
wmcodec,3,chinese:SSB0009,1,4,36762,tct,1.290994,0,-46.281150
wmcodec,3,chinese:SSB0009,1,4,33701,mean,1.320864,0,-25.464208
wmcodec,3,chinese:SSB0009,1,4,33701,tct,1.320864,0,-15.186302
wmcodec,3,chinese:SSB0009,1,4,17301,mean,1.320864,0,-46.802173
wmcodec,3,chinese:SSB0009,1,4,17301,tct,1.320864,0,-37.215315
wmcodec,3,chinese:SSB0009,2,5,38138,mean,1.237929,0,-24.111947
wmcodec,3,chinese:SSB0009,2,5,38138,tct,1.237929,0,-33.279264
wmcodec,3,chinese:SSB0009,2,5,14413,mean,1.237929,0,-66.436143
wmcodec,3,chinese:SSB0009,2,5,14413,tct,1.237929,0,-48.920289
wmcodec,3,chinese:SSB0009,2,5,41045,mean,1.247219,0,-28.587281
wmcodec,3,chinese:SSB0009,2,5,41045,tct,1.247219,0,-26.973137
wmcodec,3,chinese:SSB0009,2,5,63949,mean,1.309307,0,-58.997670
wmcodec,3,chinese:SSB0009,2,5,63949,tct,1.309307,0,-33.793431
wmcodec,3,chinese:SSB0009,2,5,63823,mean,1.309307,0,-57.394992
wmcodec,3,chinese:SSB0009,2,5,63823,tct,1.309307,0,-33.127339
wmcodec,3,chinese:SSB0009,2,5,31180,mean,1.309307,0,-50.038687
wmcodec,3,chinese:SSB0009,2,5,31180,tct,1.309307,0,-31.458161
wmcodec,3,chinese:SSB0009,2,5,38810,mean,1.309307,0,-38.488404
wmcodec,3,chinese:SSB0009,2,5,38810,tct,1.309307,0,-41.744890
wmcodec,3,chinese:SSB0009,2,5,58454,mean,1.348400,0,-34.056454
wmcodec,3,chinese:SSB0009,2,5,58454,tct,1.348400,0,-43.698440
wmcodec,3,chinese:SSB0009,2,5,42180,mean,1.348400,0,-33.829507
wmcodec,3,chinese:SSB0009,2,5,42180,tct,1.348400,0,-21.739993
wmcodec,3,chinese:SSB0009,2,5,41076,mean,1.348400,0,-50.609437
wmcodec,3,chinese:SSB0009,2,5,41076,tct,1.348400,0,-41.255680
wmcodec,3,chinese:SSB0011,0,6,44149,mean,1.092496,0,-54.409697
wmcodec,3,chinese:SSB0011,0,6,44149,tct,1.092496,0,-41.182219
wmcodec,3,chinese:SSB0011,0,6,15605,mean,1.191367,0,-42.653037
wmcodec,3,chinese:SSB0011,0,6,15605,tct,1.191367,0,-38.260876
wmcodec,3,chinese:SSB0011,0,6,13685,mean,1.295152,0,-45.568834
wmcodec,3,chinese:SSB0011,0,6,13685,tct,1.295152,0,-46.543438
wmcodec,3,chinese:SSB0011,0,6,11645,mean,1.307546,0,-46.527783
wmcodec,3,chinese:SSB0011,0,6,11645,tct,1.307546,0,-37.183220
wmcodec,3,chinese:SSB0011,0,6,27961,mean,1.309307,0,-58.254824
wmcodec,3,chinese:SSB0011,0,6,27961,tct,1.309307,0,-77.890685
wmcodec,3,chinese:SSB0011,0,6,12407,mean,1.331989,0,-43.618844
wmcodec,3,chinese:SSB0011,0,6,12407,tct,1.331989,0,-38.427346
wmcodec,3,chinese:SSB0011,0,6,46163,mean,1.341641,0,-45.724316
wmcodec,3,chinese:SSB0011,0,6,46163,tct,1.341641,0,-55.977522
wmcodec,3,chinese:SSB0011,0,6,11369,mean,1.362770,0,-30.067565
wmcodec,3,chinese:SSB0011,0,6,11369,tct,1.362770,0,-23.996433
wmcodec,3,chinese:SSB0011,0,6,19569,mean,1.362770,0,-42.789112
wmcodec,3,chinese:SSB0011,0,6,19569,tct,1.362770,0,-31.985313
wmcodec,3,chinese:SSB0011,0,6,63095,mean,1.369306,0,-38.930843
wmcodec,3,chinese:SSB0011,0,6,63095,tct,1.369306,0,-34.306801
wmcodec,3,chinese:SSB0011,1,7,21314,mean,1.000000,0,-23.968287
wmcodec,3,chinese:SSB0011,1,7,21314,tct,1.000000,0,-30.922098
wmcodec,3,chinese:SSB0011,1,7,33367,mean,1.195229,0,-38.259501
wmcodec,3,chinese:SSB0011,1,7,33367,tct,1.195229,0,-21.412694
wmcodec,3,chinese:SSB0011,1,7,53826,mean,1.267731,0,-22.753946
wmcodec,3,chinese:SSB0011,1,7,53826,tct,1.267731,0,-24.970709
wmcodec,3,chinese:SSB0011,1,7,33401,mean,1.279204,0,-60.981375
wmcodec,3,chinese:SSB0011,1,7,33401,tct,1.279204,0,-52.289296
wmcodec,3,chinese:SSB0011,1,7,33373,mean,1.279204,0,-34.750571
wmcodec,3,chinese:SSB0011,1,7,33373,tct,1.279204,0,-17.944620
wmcodec,3,chinese:SSB0011,1,7,35453,mean,1.279204,0,-50.734117
wmcodec,3,chinese:SSB0011,1,7,35453,tct,1.279204,0,-39.200762
wmcodec,3,chinese:SSB0011,1,7,35451,mean,1.279204,0,-49.051702
wmcodec,3,chinese:SSB0011,1,7,35451,tct,1.279204,0,-29.244664
wmcodec,3,chinese:SSB0011,1,7,49999,mean,1.309307,0,-25.047100
wmcodec,3,chinese:SSB0011,1,7,49999,tct,1.309307,0,-18.696872
wmcodec,3,chinese:SSB0011,1,7,34559,mean,1.414214,0,-62.735321
wmcodec,3,chinese:SSB0011,1,7,34559,tct,1.414214,0,-31.792421
wmcodec,3,chinese:SSB0011,1,7,54091,mean,1.475998,0,-5.897761
wmcodec,3,chinese:SSB0011,1,7,54091,tct,1.475998,0,-5.037215
wmcodec,3,chinese:SSB0011,2,8,32370,mean,0.957427,0,-52.006849
wmcodec,3,chinese:SSB0011,2,8,32370,tct,0.957427,0,-40.607920
wmcodec,3,chinese:SSB0011,2,8,49556,mean,0.960769,0,-36.907877
wmcodec,3,chinese:SSB0011,2,8,49556,tct,0.960769,0,-25.490776
wmcodec,3,chinese:SSB0011,2,8,58768,mean,1.281740,0,-34.428613
wmcodec,3,chinese:SSB0011,2,8,58768,tct,1.281740,0,-32.013579
wmcodec,3,chinese:SSB0011,2,8,50590,mean,1.281740,0,-28.164945
wmcodec,3,chinese:SSB0011,2,8,50590,tct,1.281740,0,-17.918499
wmcodec,3,chinese:SSB0011,2,8,54420,mean,1.290994,0,-17.740833
wmcodec,3,chinese:SSB0011,2,8,54420,tct,1.290994,0,-24.286951
wmcodec,3,chinese:SSB0011,2,8,50356,mean,1.290994,0,-32.528581
wmcodec,3,chinese:SSB0011,2,8,50356,tct,1.290994,0,-33.588634
wmcodec,3,chinese:SSB0011,2,8,32474,mean,1.290994,0,-59.268768
wmcodec,3,chinese:SSB0011,2,8,32474,tct,1.290994,0,-43.103001
wmcodec,3,chinese:SSB0011,2,8,34068,mean,1.300887,0,-32.797431
wmcodec,3,chinese:SSB0011,2,8,34068,tct,1.300887,0,-25.751779
wmcodec,3,chinese:SSB0011,2,8,15112,mean,1.300887,0,-34.279690
wmcodec,3,chinese:SSB0011,2,8,15112,tct,1.300887,0,-22.523683
wmcodec,3,chinese:SSB0011,2,8,47882,mean,1.300887,0,-30.437467
wmcodec,3,chinese:SSB0011,2,8,47882,tct,1.300887,0,-27.033694
wmcodec,3,chinese:SSB0012,0,9,16528,mean,0.935414,0,-53.747107
wmcodec,3,chinese:SSB0012,0,9,16528,tct,0.935414,0,-46.620769
wmcodec,3,chinese:SSB0012,0,9,16656,mean,1.000000,0,-63.215314
wmcodec,3,chinese:SSB0012,0,9,16656,tct,1.000000,0,-36.824134
wmcodec,3,chinese:SSB0012,0,9,1425,mean,1.193734,0,-47.666270
wmcodec,3,chinese:SSB0012,0,9,1425,tct,1.193734,0,-45.573054
wmcodec,3,chinese:SSB0012,0,9,17799,mean,1.193734,0,-38.585227
