dataset,model,k,method,trial_id,speaker,clip_index,source_path,coalition_payloads,valid_copy_count,payloads_tested,target_rank,target_payload,selection_rule,candidate_count,selection_score,payload_distance,weights,effective_members,max_weight,weights_valid,decoded_payload,target_hit,target_margin,hits_out_of_10,escaped,closest_member_bit_accuracy,watermark_score,decoded_bits,target_bit_accuracy,quality_reference,pesq,stoi,si_sdr
collusion_300,timbrewm,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[228, 735, 344, 789, 402, 669, 211, 750]",8,8,1,733,largest_minimum_bit_margin,1016,-0.06403997,,"[0.11297293707844865, 0.2818288021496661, 0.12161441111908532, 0.08044999136262364, 2.6375540735031662e-05, 0.2989631990258944, 0.045799263160874716, 0.05834502056267215]",4.80000000,0.29896320,1,733,1,0.38383055,9,1,0.90000000,,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 1]",1.00000000,first_coalition_copy,4.3452,0.9940,31.23
collusion_300,timbrewm,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[228, 735, 344, 789, 402, 669, 211, 750]",8,8,2,210,largest_minimum_bit_margin,1016,-0.07829271,,"[0.14895484170287696, 0.0641399756909223, 0.1188308118205419, 0.0007378770123513972, 0.2487459346112034, 0.006094320580916469, 0.30852786199120635, 0.1039683765899813]",4.80000000,0.30852786,1,210,1,0.17091131,9,1,0.90000000,,"[0, 1, 0, 0, 1, 0, 1, 1, 0, 0]",1.00000000,first_coalition_copy,4.5637,0.9951,33.78
collusion_300,timbrewm,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[228, 735, 344, 789, 402, 669, 211, 750]",8,8,3,727,largest_minimum_bit_margin,1016,-0.08512451,,"[0.074347450408394, 0.2792095678553595, 4.283989414288245e-05, 0.206243029624018, 0.03522481348354086, 0.03882703966776416, 0.2622573049411255, 0.10384795412565515]",4.80000000,0.27920957,1,727,1,0.09256172,9,1,0.90000000,,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",1.00000000,first_coalition_copy,4.4230,0.9938,31.74
collusion_300,timbrewm,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[228, 735, 344, 789, 402, 669, 211, 750]",8,8,4,661,largest_minimum_bit_margin,1016,-0.08580784,,"[0.1331790365110603, 0.08043246168238882, 0.00019851059599174315, 0.2770017880038747, 0.07546069518447705, 0.2956900986668005, 0.11771753707206342, 0.020319872283343563]",4.80000000,0.29569010,1,661,1,0.10169411,9,1,0.90000000,,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",1.00000000,first_coalition_copy,4.3507,0.9941,31.37
collusion_300,timbrewm,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[228, 735, 344, 789, 402, 669, 211, 750]",8,8,5,671,largest_minimum_bit_margin,1016,-0.08654238,,"[0.0002519139127029009, 0.24806449257212204, 0.00039488840426392825, 0.10503587195712248, 0.15851326850836997, 0.3023018336767606, 0.06063961913969252, 0.12479811182896557]",4.80000000,0.30230183,1,669,0,-0.06062984,9,0,1.00000000,,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",0.90000000,first_coalition_copy,4.3297,0.9928,30.76
collusion_300,timbrewm,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[228, 735, 344, 789, 402, 669, 211, 750]",8,8,6,734,largest_minimum_bit_margin,1016,-0.08758141,,"[0.03458535592103612, 0.27955097932410783, 0.1252189373374127, 0.012552051839806627, 0.12619225894729982, 0.10007838614307511, 0.027820405262904083, 0.2940016252243578]",4.80000000,0.29400163,1,734,1,0.19988060,9,1,0.90000000,,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1]",1.00000000,first_coalition_copy,4.4360,0.9943,32.31
collusion_300,timbrewm,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[228, 735, 344, 789, 402, 669, 211, 750]",8,8,7,215,largest_minimum_bit_margin,1016,-0.09293325,,"[0.19118182751413493, 0.2251893795652974, 0.004871436032042205, 0.0878286796826661, 0.08960520381267263, 0.05043250981912508, 0.3189728535196332, 0.0319181100544285]",4.80000000,0.31897285,1,215,1,0.10631037,9,1,0.90000000,,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",1.00000000,first_coalition_copy,4.4952,0.9951,33.03
collusion_300,timbrewm,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[228, 735, 344, 789, 402, 669, 211, 750]",8,8,8,466,largest_minimum_bit_margin,1016,-0.09616902,,"[0.08759260461373777, 0.05429027531354501, 0.208079695773288, 0.049474594095460456, 0.32579434212462144, 0.00040035876637078245, 0.20116644841863063, 0.07320168089434603]",4.80000000,0.32579434,1,466,1,0.06578779,9,1,0.90000000,,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",1.00000000,first_coalition_copy,4.5548,0.9941,32.99
collusion_300,timbrewm,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[228, 735, 344, 789, 402, 669, 211, 750]",8,8,9,213,largest_minimum_bit_margin,1016,-0.10009212,,"[0.27716236209002687, 0.07955136545152783, 0.0588224838501502, 0.14704247181374905, 0.0073939777728570045, 0.1523245357733175, 0.27721235517240733, 0.000490448075964389]",4.80000000,0.27721236,1,213,1,0.27077723,9,1,0.80000000,,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0]",1.00000000,first_coalition_copy,4.5076,0.9961,33.84
collusion_300,timbrewm,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[228, 735, 344, 789, 402, 669, 211, 750]",8,8,10,725,largest_minimum_bit_margin,1016,-0.10083271,,"[0.22898535192676142, 0.22635951000538113, 0.0033846386395547353, 0.2567251517069629, 0.0002761682020525259, 0.13597321431299247, 0.1399987493819243, 0.008297215824370553]",4.81349017,0.25672515,1,725,1,0.16661787,9,1,0.80000000,,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1]",1.00000000,first_coalition_copy,4.4008,0.9953,32.20
collusion_300,timbrewm,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[468, 685, 344, 963, 250, 952, 211, 951]",8,8,1,472,largest_minimum_bit_margin,1016,-0.05136092,,"[0.21125360423594877, 0.020213103188284193, 0.32575975675092605, 0.05674840105302813, 0.13531100184397185, 0.17171290449849577, 0.07849992518078908, 0.000501303248556118]",4.80000000,0.32575976,1,472,1,0.39865828,10,1,0.90000000,,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",1.00000000,first_coalition_copy,4.4851,0.9960,31.31
collusion_300,timbrewm,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[468, 685, 344, 963, 250, 952, 211, 951]",8,8,2,467,largest_minimum_bit_margin,1016,-0.06091420,,"[0.13683315782278463, 9.00726608450083e-05, 0.13993890594632422, 0.2309770800514757, 0.048271809918564806, 0.00550180859847027, 0.31465198308508296, 0.12373518191645237]",4.80000000,0.31465198,1,467,1,0.24001598,10,1,0.90000000,,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0]",1.00000000,first_coalition_copy,4.5359,0.9952,31.04
collusion_300,timbrewm,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[468, 685, 344, 963, 250, 952, 211, 951]",8,8,3,464,largest_minimum_bit_margin,1016,-0.06249883,,"[0.325975822967778, 0.0006459345727493774, 0.20954737490117892, 0.1198382088837035, 0.048024777646846435, 0.12231721977801943, 0.16250961798833458, 0.011141043261389847]",4.80000000,0.32597582,1,464,1,0.11414289,10,1,0.90000000,,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",1.00000000,first_coalition_copy,4.5596,0.9973,33.27
collusion_300,timbrewm,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[468, 685, 344, 963, 250, 952, 211, 951]",8,8,4,979,largest_minimum_bit_margin,1016,-0.07053345,,"[0.07072774557689442, 0.005244742768885255, 0.07974103499207434, 0.33134527985079454, 0.027364642943378436, 0.09035758055230726, 0.20605787082869825, 0.18916110248696755]",4.80000000,0.33134528,1,979,1,0.27897930,10,1,0.90000000,,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",1.00000000,first_coalition_copy,4.4974,0.9941,30.33
collusion_300,timbrewm,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[468, 685, 344, 963, 250, 952, 211, 951]",8,8,5,504,largest_minimum_bit_margin,1016,-0.08179168,,"[0.15857147258923612, 0.04879964470827881, 0.22015254692017128, 0.011436182584974895, 0.2635416596795675, 0.24782748588631734, 0.017665697122050617, 0.0320053105094035]",4.80000000,0.26354166,1,504,1,0.13316202,10,1,0.80000000,,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",1.00000000,first_coalition_copy,4.4822,0.9949,30.31
collusion_300,timbrewm,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[468, 685, 344, 963, 250, 952, 211, 951]",8,8,6,466,largest_minimum_bit_margin,1016,-0.09183122,,"[0.2790499802896164, 4.7108473423849184e-07, 0.11115121766447116, 0.22608965162207942, 0.20811375623607423, 0.010144925063653042, 0.1431632582313357, 0.02228673980803584]",4.86034556,0.27904998,1,466,1,0.00655317,10,1,0.80000000,,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",1.00000000,first_coalition_copy,4.5615,0.9965,32.03
collusion_300,timbrewm,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[468, 685, 344, 963, 250, 952, 211, 951]",8,8,7,947,largest_minimum_bit_margin,1016,-0.10212665,,"[0.0064222336978050805, 0.06547098652666654, 0.011593197616454817, 0.17850745784277022, 0.06539993992441563, 0.21580966699860518, 0.13668176680193034, 0.3201147505913523]",4.80000000,0.32011475,1,947,1,0.06784630,10,1,0.90000000,,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",1.00000000,first_coalition_copy,4.4574,0.9929,29.39
collusion_300,timbrewm,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[468, 685, 344, 963, 250, 952, 211, 951]",8,8,8,248,largest_minimum_bit_margin,1016,-0.10280667,,"[0.09728273785528378, 0.17579449933023086, 0.17052064935566438, 0.0002748835455712829, 0.3367625878845895, 0.13670622546295066, 0.0824052916080561, 0.0002531249576535115]",4.80000000,0.33676259,1,248,1,0.11603403,10,1,0.90000000,,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 0]",1.00000000,first_coalition_copy,4.4669,0.9941,29.42
collusion_300,timbrewm,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[468, 685, 344, 963, 250, 952, 211, 951]",8,8,9,956,largest_minimum_bit_margin,1016,-0.10296298,,"[0.1750852367433836, 0.22533079968214134, 0.07789541969487129, 0.0005062430250004296, 0.05055333713327996, 0.29676689702141584, 5.085422545533155e-05, 0.1738112124744521]",4.80000000,0.29676690,1,956,1,0.13233662,10,1,0.90000000,,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1]",1.00000000,first_coalition_copy,4.4722,0.9944,30.13
collusion_300,timbrewm,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[468, 685, 344, 963, 250, 952, 211, 951]",8,8,10,506,largest_minimum_bit_margin,1016,-0.10332911,,"[0.0711600658590567, 0.0018059805185546894, 0.1719609508257275, 0.07942941611963805, 0.3576030799990038, 0.1466884149154612, 0.04500361990400452, 0.12634847185855344]",4.80000000,0.35760308,1,506,1,0.01952505,10,1,0.90000000,,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",1.00000000,first_coalition_copy,4.4850,0.9941,29.63
collusion_300,timbrewm,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[347, 468, 832, 398, 179, 926, 362, 913]",8,8,1,414,largest_minimum_bit_margin,1016,-0.04098483,,"[0.10815958073377753, 0.15495286374167813, 0.00021011122256218645, 0.2791861038224885, 0.1029944709899136, 0.2856982333199368, 0.04078508298598844, 0.028013553183654845]",4.80000000,0.28569823,1,414,1,0.30007792,9,1,0.90000000,,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",1.00000000,first_coalition_copy,4.5378,0.9975,28.59
collusion_300,timbrewm,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[347, 468, 832, 398, 179, 926, 362, 913]",8,8,2,330,largest_minimum_bit_margin,1016,-0.05229199,,"[0.21909024083453502, 0.04485161209733885, 0.20055066961695922, 0.18013892529486808, 0.011893415738020082, 0.04860248048912108, 0.2882765442586076, 0.006596111670550163]",4.80000000,0.28827654,1,330,1,0.27447653,9,1,0.90000000,,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1.00000000,first_coalition_copy,4.5818,0.9985,30.66
collusion_300,timbrewm,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[347, 468, 832, 398, 179, 926, 362, 913]",8,8,3,478,largest_minimum_bit_margin,1016,-0.07275640,,"[0.1920523160830121, 0.28854864083315973, 0.004324825161258589, 0.16863742837456788, 0.013097215474858545, 0.2130739736094215, 0.11898717187071105, 0.0012784285930106175]",4.80000000,0.28854864,1,478,1,0.14795208,9,1,0.80000000,,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 0]",1.00000000,first_coalition_copy,4.5769,0.9983,29.71
collusion_300,timbrewm,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[347, 468, 832, 398, 179, 926, 362, 913]",8,8,4,403,largest_minimum_bit_margin,1016,-0.07739705,,"[0.17942325737238482, 0.08040938195155511, 0.013219876264162095, 0.12211627180361267, 0.3020958793243165, 0.047184181255785516, 0.008514627969990477, 0.24703652405819287]",4.80000000,0.30209588,1,403,1,0.05729103,9,1,0.80000000,,"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",1.00000000,first_coalition_copy,4.5726,0.9982,29.20
collusion_300,timbrewm,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[347, 468, 832, 398, 179, 926, 362, 913]",8,8,5,346,largest_minimum_bit_margin,1016,-0.07747929,,"[0.32952825936980107, 0.12111999042203121, 0.10323468419291057, 0.043113480119745744, 0.024926760309150732, 0.13527999794979614, 0.23130988810956668, 0.011486939526997975]",4.80000000,0.32952826,1,346,1,0.10265636,9,1,0.90000000,,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",1.00000000,first_coalition_copy,4.6147,0.9990,32.37
collusion_300,timbrewm,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[347, 468, 832, 398, 179, 926, 362, 913]",8,8,6,411,largest_minimum_bit_margin,1016,-0.07803760,,"[0.2962703014055537, 0.0020311036202679, 9.866068216962628e-05, 0.1883447599990777, 0.20506159267945268, 0.12379712527347247, 0.019046514144097786, 0.1653499421959081]",4.80000000,0.29627030,1,411,1,0.36678600,9,1,0.80000000,,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0]",1.00000000,first_coalition_copy,4.5980,0.9986,30.81
collusion_300,timbrewm,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[347, 468, 832, 398, 179, 926, 362, 913]",8,8,7,406,largest_minimum_bit_margin,1016,-0.09035022,,"[0.010216151456832825, 0.27345293773554596, 0.0211762451135732, 0.21406798257082238, 0.21617357317404826, 0.18873771572312253, 0.007066450446201264, 0.0691089437798536]",4.80000000,0.27345294,1,414,0,-0.10356474,9,1,0.90000000,,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",0.90000000,first_coalition_copy,4.5301,0.9975,27.77
collusion_300,timbrewm,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[347, 468, 832, 398, 179, 926, 362, 913]",8,8,8,912,largest_minimum_bit_margin,1016,-0.09201669,,"[0.0019540716939627162, 0.12994729624296522, 0.22055142425037405, 0.04955623890382083, 0.08445680623183642, 0.1825956209458637, 0.015285730698787232, 0.3156528110323898]",4.80000000,0.31565281,1,912,1,0.22476578,9,1,0.90000000,,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",1.00000000,first_coalition_copy,4.5291,0.9974,27.52
collusion_300,timbrewm,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[347, 468, 832, 398, 179, 926, 362, 913]",8,8,9,464,largest_minimum_bit_margin,1016,-0.09358905,,"[0.08348617685128813, 0.35754736294904466, 0.1682662210033649, 0.022827959375364765, 0.10737556433052489, 0.011201832510365052, 0.09334507904427725, 0.15594980393577043]",4.80000000,0.35754736,1,464,1,0.29712725,9,1,0.90000000,,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",1.00000000,first_coalition_copy,4.5561,0.9980,28.53
collusion_300,timbrewm,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[347, 468, 832, 398, 179, 926, 362, 913]",8,8,10,976,largest_minimum_bit_margin,1016,-0.10014877,,"[0.04906339194640714, 0.23810819251393864, 0.27661713597946475, 0.003105885644658564, 0.039098308493914505, 0.114473652006017, 0.04229478692943808, 0.23723864648616141]",4.80000000,0.27661714,1,976,1,0.14715338,9,1,0.80000000,,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",1.00000000,first_coalition_copy,4.5429,0.9977,27.93
collusion_300,timbrewm,8,bit_margin,4,chinese:SSB0009,2,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_02.wav,"[583, 36, 723, 37, 862, 754, 693, 659]",8,8,1,727,largest_minimum_bit_margin,1016,-0.06170658,,"[0.22986493613921913, 0.000656975392407215, 0.2762157859789773, 0.0018419623805006325, 0.14242987331204707, 0.048817125533251716, 0.22583316111582594, 0.07434018014777105]",4.80000000,0.27621579,1,727,1,0.07469511,10,1,0.90000000,,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",1.00000000,first_coalition_copy,4.5807,0.9990,32.58
collusion_300,timbrewm,8,bit_margin,4,chinese:SSB0009,2,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_02.wav,"[583, 36, 723, 37, 862, 754, 693, 659]",8,8,2,599,largest_minimum_bit_margin,1016,-0.06336301,,"[0.31199737638197006, 0.010130457938151361, 0.173308654910389, 0.05846175063253608, 0.2486981847137846, 0.024907066885223643, 0.09280593459621116, 0.07969057394173404]",4.80000000,0.31199738,1,599,1,0.08950472,10,1,0.90000000,,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",1.00000000,first_coalition_copy,4.6079,0.9992,34.26
collusion_300,timbrewm,8,bit_margin,4,chinese:SSB0009,2,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_02.wav,"[583, 36, 723, 37, 862, 754, 693, 659]",8,8,3,755,largest_minimum_bit_margin,1016,-0.07294581,,"[0.0722446595403718, 0.012984696348879178, 0.23099169821357113, 0.0844767954859654, 0.012177217288407547, 0.3280141667517925, 0.15344234309410834, 0.10566842327690415]",4.80000000,0.32801417,1,755,1,0.24683762,10,1,0.90000000,,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",1.00000000,first_coalition_copy,4.5222,0.9983,30.29
collusion_300,timbrewm,8,bit_margin,4,chinese:SSB0009,2,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_02.wav,"[583, 36, 723, 37, 862, 754, 693, 659]",8,8,4,691,largest_minimum_bit_margin,1016,-0.07532145,,"[0.0048927277036642505, 0.041657998411318536, 0.11179880847698105, 0.10884866697107776, 0.0009062861049184464, 0.24749913289660405, 0.19947564593281286, 0.28492073350262304]",4.80000000,0.28492073,1,691,1,0.13589954,10,1,0.90000000,,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",1.00000000,first_coalition_copy,4.5116,0.9981,29.76
