dataset,model,k,method,trial_id,speaker,clip_index,source_path,coalition_payloads,valid_copy_count,payloads_tested,target_rank,target_payload,selection_rule,candidate_count,selection_score,payload_distance,weights,effective_members,max_weight,weights_valid,decoded_payload,target_hit,target_margin,hits_out_of_10,escaped,closest_member_bit_accuracy,watermark_score,decoded_bits,target_bit_accuracy,quality_reference,pesq,stoi,si_sdr
collusion_300,wmcodec,8,bit_margin,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[60587, 47002, 11698, 64433, 14273, 57418, 52561, 18644]",8,64,1,60851,largest_minimum_bit_margin,65528,-0.12980873,,"[0.2620658133413736, 0.05766718373623417, 0.25395225907306507, 0.1966901745000019, 0.010654147556348047, 0.02541288998408685, 0.17941949194303267, 0.01413803986585789]",4.80000000,0.26206581,1,9659,0,-24.02094174,0,1,0.81250000,,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]",0.75000000,first_coalition_copy,4.3488,0.9863,17.28
collusion_300,wmcodec,8,bit_margin,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[60587, 47002, 11698, 64433, 14273, 57418, 52561, 18644]",8,64,2,60849,largest_minimum_bit_margin,65528,-0.13259314,,"[0.2061619105824265, 0.014025387223097659, 0.18859940354703938, 0.2684126608453557, 0.03913529599162044, 0.0025639695382519492, 0.23266925340783542, 0.04843211886437304]",4.80000000,0.26841266,1,9649,0,-12.42142880,0,1,0.81250000,,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]",0.81250000,first_coalition_copy,4.2834,0.9848,16.49
collusion_300,wmcodec,8,bit_margin,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[60587, 47002, 11698, 64433, 14273, 57418, 52561, 18644]",8,64,3,52689,largest_minimum_bit_margin,65528,-0.14978521,,"[0.10169322059689077, 0.05779836869898753, 0.0572120493793125, 0.10254477417160922, 0.10371421624905948, 0.019628865846525668, 0.36346411834913317, 0.1939443867084817]",4.80000000,0.36346412,1,52660,0,-17.53317177,0,1,0.68750000,,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",0.75000000,first_coalition_copy,4.2999,0.9833,15.30
collusion_300,wmcodec,8,bit_margin,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[60587, 47002, 11698, 64433, 14273, 57418, 52561, 18644]",8,64,4,65457,largest_minimum_bit_margin,65528,-0.15108706,,"[0.13600783481855835, 0.12120389437522355, 0.0967732326618502, 0.3615857268862704, 0.13927947160580537, 0.0009325031030450744, 0.12327780393458375, 0.020939532614663307]",4.80000000,0.36158573,1,11185,0,-17.08375277,0,1,0.81250000,,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",0.75000000,first_coalition_copy,4.2514,0.9838,16.01
collusion_300,wmcodec,8,bit_margin,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[60587, 47002, 11698, 64433, 14273, 57418, 52561, 18644]",8,64,5,65425,largest_minimum_bit_margin,65528,-0.15409813,,"[0.07331348478042428, 0.19538652564358233, 0.023637648554248627, 0.31856917315667416, 0.1514899496103538, 0.0018439858411699794, 0.19531895509170502, 0.0404402773218418]",4.80000000,0.31856917,1,63460,0,-27.40958817,0,1,0.68750000,,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0.62500000,first_coalition_copy,4.2544,0.9822,15.42
collusion_300,wmcodec,8,bit_margin,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[60587, 47002, 11698, 64433, 14273, 57418, 52561, 18644]",8,64,6,60850,largest_minimum_bit_margin,65528,-0.15586599,,"[0.16795310559830304, 0.07429063978571515, 0.3571599832389244, 0.15811542612466248, 6.450101469852823e-05, 0.09400146793261, 0.10731694584632281, 0.04109793045876373]",4.80000000,0.35715998,1,11700,0,-18.42822953,0,1,0.87500000,,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",0.75000000,first_coalition_copy,4.2603,0.9844,16.30
collusion_300,wmcodec,8,bit_margin,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[60587, 47002, 11698, 64433, 14273, 57418, 52561, 18644]",8,64,7,44466,largest_minimum_bit_margin,65528,-0.15822847,,"[0.13721678139400914, 0.17614743438848332, 0.36306667998130077, 0.11188372753548553, 0.023241953155280718, 0.05497598180761765, 0.09564964236102402, 0.03781779937679892]",4.80000000,0.36306668,1,11700,0,-23.49037479,0,1,0.87500000,,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",0.81250000,first_coalition_copy,4.2621,0.9834,15.98
collusion_300,wmcodec,8,bit_margin,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[60587, 47002, 11698, 64433, 14273, 57418, 52561, 18644]",8,64,8,60881,largest_minimum_bit_margin,65528,-0.15823450,,"[0.1219114074200193, 0.033567103516989376, 0.08172268131158622, 0.1308642646480033, 0.15212935926786317, 0.04048214516761629, 0.35321691649948683, 0.08610612216843551]",5.08254577,0.35321692,1,52561,0,-25.95704672,0,0,1.00000000,,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1]",0.87500000,first_coalition_copy,4.2976,0.9839,15.58
collusion_300,wmcodec,8,bit_margin,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[60587, 47002, 11698, 64433, 14273, 57418, 52561, 18644]",8,64,9,60859,largest_minimum_bit_margin,65528,-0.15934950,,"[0.33782606181688307, 0.15406347553200456, 0.16188743127301464, 0.14828292981754657, 0.0020177940541095704, 0.049133730607248335, 0.14078985576638076, 0.005998721132812497]",4.80000000,0.33782606,1,13643,0,-20.23611742,0,1,0.75000000,,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0]",0.50000000,first_coalition_copy,4.4708,0.9890,18.55
collusion_300,wmcodec,8,bit_margin,0,chinese:SSB0005,1,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_01.wav,"[60587, 47002, 11698, 64433, 14273, 57418, 52561, 18644]",8,64,10,11666,largest_minimum_bit_margin,65528,-0.15956213,,"[0.059118817456835226, 0.1831488150938777, 0.3590412433584763, 0.01485535762877804, 0.10465055118732954, 0.047265357837098926, 0.08367717674001598, 0.14824268069758825]",4.80000000,0.35904124,1,56756,0,-16.66417918,0,1,0.68750000,,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1]",0.56250000,first_coalition_copy,4.2722,0.9824,15.15
collusion_300,wmcodec,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[50504, 25736, 13521, 42737, 43608, 30689, 62480, 57825]",8,64,1,58849,largest_minimum_bit_margin,65528,-0.09574289,,"[0.16539334502415526, 0.06497191194152656, 0.04788579451039004, 0.15388447535415334, 0.0004904902971068916, 0.18463933448032052, 0.04397547505801131, 0.3387591733343361]",4.80000000,0.33875917,1,61163,0,-8.54431662,0,1,0.68750000,,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]",0.68750000,first_coalition_copy,4.3865,0.9837,15.32
collusion_300,wmcodec,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[50504, 25736, 13521, 42737, 43608, 30689, 62480, 57825]",8,64,2,59361,largest_minimum_bit_margin,65528,-0.11970378,,"[0.13234046382633405, 0.04081666694126711, 0.006436193377547412, 0.22631528041468976, 0.06082714727330681, 0.28787259499314294, 0.01970505171881585, 0.22568660145489622]",4.80000000,0.28787259,1,17387,0,-9.56462986,0,1,0.68750000,,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0]",0.68750000,first_coalition_copy,4.3567,0.9830,14.98
collusion_300,wmcodec,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[50504, 25736, 13521, 42737, 43608, 30689, 62480, 57825]",8,64,3,42193,largest_minimum_bit_margin,65528,-0.12187598,,"[0.09136657299323461, 0.04921629503294373, 0.3108658660734524, 0.27384355799769455, 0.09643935609439122, 0.0001048042581797942, 0.0695411391390901, 0.10862240841101362]",4.80000000,0.31086587,1,25819,0,-13.58329355,0,1,0.75000000,,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",0.75000000,first_coalition_copy,4.3441,0.9810,14.56
collusion_300,wmcodec,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[50504, 25736, 13521, 42737, 43608, 30689, 62480, 57825]",8,64,4,58440,largest_minimum_bit_margin,65528,-0.12455803,,"[0.31584195013607813, 0.22208241977462842, 0.02552975198752423, 0.036218850449713395, 0.1861754411826177, 0.016863257132069025, 0.1366311002069008, 0.06065722913046831]",4.80000000,0.31584195,1,20312,0,-22.99864820,0,1,0.75000000,,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",0.62500000,first_coalition_copy,4.4747,0.9883,17.20
collusion_300,wmcodec,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[50504, 25736, 13521, 42737, 43608, 30689, 62480, 57825]",8,64,5,29905,largest_minimum_bit_margin,65528,-0.12810164,,"[0.025633173222543895, 0.11668032830197807, 0.34084538559492394, 0.06152833695695758, 0.014867852604765162, 0.1827622535309836, 0.18916292352472025, 0.06851974626312747]",4.80000000,0.34084539,1,54491,0,-21.98722668,0,1,0.68750000,,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1]",0.75000000,first_coalition_copy,4.3298,0.9797,14.13
collusion_300,wmcodec,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[50504, 25736, 13521, 42737, 43608, 30689, 62480, 57825]",8,64,6,58456,largest_minimum_bit_margin,65528,-0.12864482,,"[0.26884088019057933, 0.12055576623786476, 0.056302711445003636, 0.06136957871043284, 0.24520510132777756, 0.001299202582051892, 0.23298062816185758, 0.013446131344432382]",4.80000000,0.26884088,1,36744,0,-13.19411042,0,1,0.68750000,,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",0.50000000,first_coalition_copy,4.4470,0.9869,16.24
collusion_300,wmcodec,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[50504, 25736, 13521, 42737, 43608, 30689, 62480, 57825]",8,64,7,58696,largest_minimum_bit_margin,65528,-0.12870517,,"[0.3617818640205612, 0.1335409933886592, 0.013356066531726793, 0.011461281187432618, 0.14402865183274202, 0.09014538771498554, 0.11159376337067145, 0.13409199195322116]",4.80000000,0.36178186,1,50616,0,-21.39694230,0,1,0.75000000,,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]",0.68750000,first_coalition_copy,4.5036,0.9897,17.98
collusion_300,wmcodec,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[50504, 25736, 13521, 42737, 43608, 30689, 62480, 57825]",8,64,8,25800,largest_minimum_bit_margin,65528,-0.13087693,,"[0.1755634626990947, 0.3616296615490624, 0.13939668938439434, 0.032495052539929875, 0.1057431921999568, 0.10593281550332315, 0.020849604566147626, 0.05838952155809117]",4.80000000,0.36162966,1,25685,0,-12.06556020,0,1,0.75000000,,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]",0.68750000,first_coalition_copy,4.4159,0.9836,15.92
collusion_300,wmcodec,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[50504, 25736, 13521, 42737, 43608, 30689, 62480, 57825]",8,64,9,26081,largest_minimum_bit_margin,65528,-0.13089406,,"[0.08840696182548587, 0.17263296643955778, 0.10866427400468144, 0.07352070021363158, 0.00048717160084722836, 0.28178716061512715, 0.002301119539153779, 0.2721996457615153]",4.80000000,0.28178716,1,61163,0,-13.48558344,0,1,0.68750000,,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]",0.62500000,first_coalition_copy,4.3606,0.9814,14.89
collusion_300,wmcodec,8,bit_margin,1,chinese:SSB0005,2,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_02.wav,"[50504, 25736, 13521, 42737, 43608, 30689, 62480, 57825]",8,64,10,46289,largest_minimum_bit_margin,65528,-0.13098138,,"[0.040110911283119326, 0.012696398712113807, 0.3419526899253402, 0.18733266152186856, 0.08503360264918869, 0.05386036577675319, 0.19186219304665414, 0.08715117708496216]",4.80000000,0.34195269,1,13531,0,-19.16248925,0,1,0.87500000,,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",0.81250000,first_coalition_copy,4.3301,0.9797,14.05
collusion_300,wmcodec,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[43882, 16033, 60952, 13536, 60920, 56996, 49168, 37840]",8,64,1,65184,largest_minimum_bit_margin,65528,-0.12263419,,"[0.03365337966310906, 0.2249195925730893, 0.16237579347898035, 0.10773671730630709, 0.1019271237605859, 0.3275297000939601, 0.027928326717589654, 0.013929366406378641]",4.80000000,0.32752970,1,12388,0,-39.67604243,0,1,0.81250000,,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.50000000,first_coalition_copy,4.2625,0.9797,13.79
collusion_300,wmcodec,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[43882, 16033, 60952, 13536, 60920, 56996, 49168, 37840]",8,64,2,16032,largest_minimum_bit_margin,65528,-0.12315781,,"[0.07534530698840941, 0.33598116679584483, 0.1005911028058128, 0.22396862359601863, 0.028611781353716184, 0.1598369376891423, 0.026354814535973374, 0.049310266235082535]",4.80000000,0.33598117,1,12325,0,-13.32207367,0,1,0.68750000,,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.62500000,first_coalition_copy,4.2676,0.9809,14.52
collusion_300,wmcodec,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[43882, 16033, 60952, 13536, 60920, 56996, 49168, 37840]",8,64,3,48800,largest_minimum_bit_margin,65528,-0.12526126,,"[0.1280760678971686, 0.3158580798177765, 0.09624720858013837, 0.1048507935889152, 0.019736298297655767, 0.25603958772282553, 0.006510676717703049, 0.07268128737781701]",4.81468818,0.31585808,1,13732,0,-25.92991373,0,1,0.81250000,,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",0.68750000,first_coalition_copy,4.3190,0.9821,14.84
collusion_300,wmcodec,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[43882, 16033, 60952, 13536, 60920, 56996, 49168, 37840]",8,64,4,16096,largest_minimum_bit_margin,65528,-0.13502888,,"[0.135308919395398, 0.28415730162777586, 0.035652536028797185, 0.2938122593961059, 0.06586919349643669, 0.10387142546433215, 0.00036818139675469505, 0.08096018319439961]",4.80000000,0.29381226,1,16229,0,-23.91441513,0,1,0.75000000,,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",0.75000000,first_coalition_copy,4.2883,0.9827,15.25
collusion_300,wmcodec,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[43882, 16033, 60952, 13536, 60920, 56996, 49168, 37840]",8,64,5,56992,largest_minimum_bit_margin,65528,-0.13599185,,"[0.03540175978646321, 0.16749879920282518, 0.07906891384350362, 0.07057105262649352, 0.0641987902398936, 0.37678418060414476, 0.11716588062281855, 0.08931062307385758]",4.80000000,0.37678418,1,12324,0,-18.81207438,0,1,0.75000000,,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.50000000,first_coalition_copy,4.2708,0.9800,13.87
collusion_300,wmcodec,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[43882, 16033, 60952, 13536, 60920, 56996, 49168, 37840]",8,64,6,61432,largest_minimum_bit_margin,65528,-0.14251510,,"[0.16195147120806416, 0.053079840947065235, 0.1753401267608495, 0.028515092451920514, 0.350856833254121, 0.09801164245951582, 0.010090605240326199, 0.1221543876781377]",4.80000000,0.35085683,1,58872,0,-18.21797162,0,1,0.93750000,,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",0.87500000,first_coalition_copy,4.3398,0.9849,14.86
collusion_300,wmcodec,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[43882, 16033, 60952, 13536, 60920, 56996, 49168, 37840]",8,64,7,60984,largest_minimum_bit_margin,65528,-0.14444180,,"[0.14912579781807567, 0.09485005666315151, 0.3509151256188943, 0.014495517749478949, 0.1737784415034056, 0.11677650124604057, 0.09955298845292906, 0.0005055709480242926]",4.80000000,0.35091513,1,58728,0,-22.00610693,0,1,0.81250000,,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1]",0.68750000,first_coalition_copy,4.2835,0.9838,14.45
collusion_300,wmcodec,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[43882, 16033, 60952, 13536, 60920, 56996, 49168, 37840]",8,64,8,61112,largest_minimum_bit_margin,65528,-0.14500714,,"[0.055493804439070024, 0.1389613138456854, 0.2954075246748646, 0.021243317274748475, 0.265697498711053, 0.1579559412881235, 0.04925207601596212, 0.01598852375049289]",4.80000000,0.29540752,1,60776,0,-29.32392951,0,1,0.87500000,,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",0.68750000,first_coalition_copy,4.2423,0.9812,13.70
collusion_300,wmcodec,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[43882, 16033, 60952, 13536, 60920, 56996, 49168, 37840]",8,64,9,48864,largest_minimum_bit_margin,65528,-0.14613262,,"[0.18355181870362716, 0.1690562653722371, 0.03275408801480873, 0.24009898290773712, 0.06781728579296135, 0.20623938621263394, 0.0004024516644010364, 0.10007972133159357]",5.61351119,0.24009898,1,13669,0,-37.19287859,0,1,0.75000000,,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0]",0.56250000,first_coalition_copy,4.3426,0.9842,15.80
collusion_300,wmcodec,8,bit_margin,2,chinese:SSB0005,3,dataset/collusion_300/chinese/SSB0005/chinese_SSB0005_03.wav,"[43882, 16033, 60952, 13536, 60920, 56996, 49168, 37840]",8,64,10,40608,largest_minimum_bit_margin,65528,-0.14984036,,"[0.07573897614481692, 0.23941567074263312, 0.033440205124079636, 0.08619706023732548, 0.009280823292057008, 0.32198544562191456, 0.0640381750159394, 0.16990364382123402]",4.80000000,0.32198545,1,54692,0,-25.99250057,0,1,0.81250000,,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1]",0.68750000,first_coalition_copy,4.3032,0.9808,14.52
collusion_300,wmcodec,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[22210, 29963, 53275, 11515, 23186, 58468, 42395, 10468]",8,64,1,29707,largest_minimum_bit_margin,65528,-0.14741075,,"[0.11314754402508284, 0.36744613883029, 0.18506782569429872, 0.09778594408208967, 0.04851343949035031, 0.1037196298046305, 0.04639696080549136, 0.03792251726776662]",4.80000000,0.36744614,1,54779,0,-17.04716824,0,1,0.68750000,,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",0.56250000,first_coalition_copy,4.1772,0.9839,12.62
collusion_300,wmcodec,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[22210, 29963, 53275, 11515, 23186, 58468, 42395, 10468]",8,64,2,62491,largest_minimum_bit_margin,65528,-0.15058654,,"[0.02880881045267298, 0.20992413480284963, 0.32761859394258575, 0.08811570830199297, 0.04210430476683778, 0.13271850015204675, 0.17014591195719034, 0.0005640356238238523]",4.80000000,0.32761859,1,251,0,-38.14919785,0,1,0.81250000,,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.50000000,first_coalition_copy,4.0778,0.9819,11.79
collusion_300,wmcodec,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[22210, 29963, 53275, 11515, 23186, 58468, 42395, 10468]",8,64,3,29723,largest_minimum_bit_margin,65528,-0.15308040,,"[0.04115060291347684, 0.31214969538555476, 0.24702315391547575, 0.17713489111774533, 0.09191559211016828, 0.0555699277201265, 0.07254317861414313, 0.002512958223309537]",4.80000000,0.31214970,1,53499,0,-22.59889175,0,1,0.81250000,,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",0.62500000,first_coalition_copy,4.0814,0.9820,11.96
collusion_300,wmcodec,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[22210, 29963, 53275, 11515, 23186, 58468, 42395, 10468]",8,64,4,42139,largest_minimum_bit_margin,65528,-0.15337042,,"[0.04030242224876958, 0.05153015938746596, 0.1762510939112712, 0.1854138762126826, 0.051279694781945925, 0.08044772259308251, 0.35484993588045965, 0.05992509498432263]",4.80000000,0.35484994,1,107,0,-15.14975310,0,1,0.68750000,,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.56250000,first_coalition_copy,4.0866,0.9816,12.04
collusion_300,wmcodec,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[22210, 29963, 53275, 11515, 23186, 58468, 42395, 10468]",8,64,5,30107,largest_minimum_bit_margin,65528,-0.15857384,,"[0.08496776384454845, 0.304972664890885, 0.08962935415515647, 0.10896923049982457, 0.144755597442979, 0.002635885679009778, 0.25925560217223353, 0.004813901315363203]",4.80000000,0.30497266,1,30203,0,-8.50607030,0,1,0.75000000,,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",0.87500000,first_coalition_copy,4.1509,0.9823,12.21
collusion_300,wmcodec,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[22210, 29963, 53275, 11515, 23186, 58468, 42395, 10468]",8,64,6,58395,largest_minimum_bit_margin,65528,-0.15871998,,"[0.005733460046420412, 0.1300263756029089, 0.2777067457796154, 0.11588662922659929, 0.022304293110502506, 0.20355321029941967, 0.24270791481055287, 0.0020813711239808957]",4.80000000,0.27770675,1,107,0,-28.25344158,0,1,0.68750000,,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.56250000,first_coalition_copy,4.0663,0.9813,11.69
collusion_300,wmcodec,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[22210, 29963, 53275, 11515, 23186, 58468, 42395, 10468]",8,64,7,29890,largest_minimum_bit_margin,65528,-0.16154495,,"[0.34870818987873853, 0.20412644534408741, 0.013469360120681836, 0.0641687166503331, 0.05537411691240885, 0.13013778163939155, 0.048210940934613054, 0.13580444851974585]",4.80000000,0.34870819,1,14004,0,-44.52754089,0,1,0.62500000,,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0]",0.56250000,first_coalition_copy,4.4057,0.9897,15.82
collusion_300,wmcodec,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[22210, 29963, 53275, 11515, 23186, 58468, 42395, 10468]",8,64,8,9371,largest_minimum_bit_margin,65528,-0.16182058,,"[0.0678360308327556, 0.11526511359469421, 0.09568746094524645, 0.2715328797953855, 0.0743995309572656, 0.007407040819567732, 0.3149022403645038, 0.052969702690581155]",4.80000000,0.31490224,1,32763,0,-13.48522232,0,1,0.75000000,,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.56250000,first_coalition_copy,4.0971,0.9820,12.24
collusion_300,wmcodec,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[22210, 29963, 53275, 11515, 23186, 58468, 42395, 10468]",8,64,9,62475,largest_minimum_bit_margin,65528,-0.16193094,,"[0.0855201056604355, 0.2813644812709909, 0.2612924223368191, 0.03161766100766903, 0.0130658316381634, 0.1936092534016613, 0.12158229574684278, 0.011947948937418042]",4.80000000,0.28136448,1,251,0,-40.78232717,0,1,0.81250000,,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.43750000,first_coalition_copy,4.1479,0.9831,12.32
collusion_300,wmcodec,8,bit_margin,3,chinese:SSB0009,1,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_01.wav,"[22210, 29963, 53275, 11515, 23186, 58468, 42395, 10468]",8,64,10,9627,largest_minimum_bit_margin,65528,-0.16256483,,"[0.047593110997435004, 0.2060249472028541, 0.05565465088891472, 0.1848743157162377, 0.0698807318924077, 0.014220118134883311, 0.3380040325208746, 0.08374809264639296]",4.80000000,0.33800403,1,30203,0,-15.20737709,0,1,0.75000000,,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",0.75000000,first_coalition_copy,4.1010,0.9817,12.00
collusion_300,wmcodec,8,bit_margin,4,chinese:SSB0009,2,dataset/collusion_300/chinese/SSB0009/chinese_SSB0009_02.wav,"[2410, 55204, 42219, 55410, 43025, 52075, 56626, 51604]",8,64,1,55602,largest_minimum_bit_margin,65528,-0.10433558,,"[0.07568114117892946, 0.06685619479423087, 0.00011357674764946187, 0.23852814831438576, 0.07343779385153627, 0.06962931524385418, 0.33229103611911603, 0.14346279375029808]",4.80000000,0.33229104,1,55396,0,-18.43448341,0,1,0.81250000,,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1]",0.68750000,first_coalition_copy,4.2585,0.9850,13.05
