model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,8,ecc1,16,11,2048,chinese:SSB0080,1,34,fwp,1,1,1,7,0.6364,4.5627,0.9981,27.04
audioseal,8,ecc1,16,11,2048,chinese:SSB0080,2,35,mean,1,1,1,9,0.8182,4.5850,0.9986,29.35
audioseal,8,ecc1,16,11,2048,chinese:SSB0080,2,35,fwp,1,1,1,8,0.7273,4.5905,0.9991,30.43
audioseal,8,ecc1,16,11,2048,chinese:SSB0112,0,36,mean,0,0,0,11,1.0000,4.5412,0.9988,29.15
audioseal,8,ecc1,16,11,2048,chinese:SSB0112,0,36,fwp,1,1,1,9,0.8182,4.4772,0.9978,25.37
audioseal,8,ecc1,16,11,2048,chinese:SSB0112,1,37,mean,1,1,1,8,0.7273,4.5496,0.9990,26.97
audioseal,8,ecc1,16,11,2048,chinese:SSB0112,1,37,fwp,1,1,1,9,0.8182,4.5477,0.9990,27.70
audioseal,8,ecc1,16,11,2048,chinese:SSB0112,2,38,mean,1,1,1,8,0.7273,4.5292,0.9991,29.53
audioseal,8,ecc1,16,11,2048,chinese:SSB0112,2,38,fwp,1,1,1,6,0.5455,4.4986,0.9984,27.13
audioseal,8,ecc1,16,11,2048,chinese:SSB0122,0,39,mean,1,1,1,9,0.8182,4.5787,0.9995,33.99
audioseal,8,ecc1,16,11,2048,chinese:SSB0122,0,39,fwp,1,1,1,9,0.8182,4.5669,0.9993,32.60
audioseal,8,ecc1,16,11,2048,chinese:SSB0122,1,40,mean,1,1,1,8,0.7273,4.5803,0.9994,33.71
audioseal,8,ecc1,16,11,2048,chinese:SSB0122,1,40,fwp,1,1,1,9,0.8182,4.6019,0.9996,34.98
audioseal,8,ecc1,16,11,2048,chinese:SSB0122,2,41,mean,1,1,1,8,0.7273,4.5895,0.9995,35.63
audioseal,8,ecc1,16,11,2048,chinese:SSB0122,2,41,fwp,1,1,1,8,0.7273,4.5532,0.9992,32.23
audioseal,8,ecc1,16,11,2048,chinese:SSB0133,0,42,mean,1,1,1,9,0.8182,4.5442,0.9985,35.72
audioseal,8,ecc1,16,11,2048,chinese:SSB0133,0,42,fwp,1,1,1,8,0.7273,4.5129,0.9976,33.94
audioseal,8,ecc1,16,11,2048,chinese:SSB0133,1,43,mean,1,1,0,8,0.7273,4.5532,0.9989,38.03
audioseal,8,ecc1,16,11,2048,chinese:SSB0133,1,43,fwp,1,1,1,9,0.8182,4.5474,0.9987,37.18
audioseal,8,ecc1,16,11,2048,chinese:SSB0133,2,44,mean,1,0,0,10,0.9091,4.5881,0.9992,39.01
audioseal,8,ecc1,16,11,2048,chinese:SSB0133,2,44,fwp,1,1,1,8,0.7273,4.5471,0.9986,36.88
audioseal,8,ecc1,16,11,2048,chinese:SSB0139,0,45,mean,1,1,1,8,0.7273,4.5860,0.9998,33.90
audioseal,8,ecc1,16,11,2048,chinese:SSB0139,0,45,fwp,1,1,1,8,0.7273,4.5764,0.9997,32.46
audioseal,8,ecc1,16,11,2048,chinese:SSB0139,1,46,mean,1,1,1,8,0.7273,4.5895,0.9998,33.11
audioseal,8,ecc1,16,11,2048,chinese:SSB0139,1,46,fwp,1,1,1,8,0.7273,4.5772,0.9997,30.28
audioseal,8,ecc1,16,11,2048,chinese:SSB0139,2,47,mean,1,0,0,9,0.8182,4.5910,0.9998,33.55
audioseal,8,ecc1,16,11,2048,chinese:SSB0139,2,47,fwp,1,1,1,8,0.7273,4.5875,0.9998,35.25
audioseal,8,ecc1,16,11,2048,chinese:SSB0145,0,48,mean,1,0,0,9,0.8182,4.6049,0.9996,34.78
audioseal,8,ecc1,16,11,2048,chinese:SSB0145,0,48,fwp,1,1,1,8,0.7273,4.5975,0.9994,32.96
audioseal,8,ecc1,16,11,2048,chinese:SSB0145,1,49,mean,1,1,1,10,0.9091,4.5525,0.9987,30.39
audioseal,8,ecc1,16,11,2048,chinese:SSB0145,1,49,fwp,1,1,1,8,0.7273,4.5725,0.9993,32.87
audioseal,8,ecc1,16,11,2048,chinese:SSB0145,2,50,mean,1,0,0,10,0.9091,4.5928,0.9993,33.92
audioseal,8,ecc1,16,11,2048,chinese:SSB0145,2,50,fwp,1,0,0,9,0.8182,4.5662,0.9991,32.61
audioseal,8,ecc1,16,11,2048,chinese:SSB0149,0,51,mean,0,0,0,11,1.0000,4.5925,0.9997,33.07
audioseal,8,ecc1,16,11,2048,chinese:SSB0149,0,51,fwp,1,1,1,9,0.8182,4.5953,0.9997,34.40
audioseal,8,ecc1,16,11,2048,chinese:SSB0149,1,52,mean,1,1,1,9,0.8182,4.5911,0.9998,34.38
audioseal,8,ecc1,16,11,2048,chinese:SSB0149,1,52,fwp,1,1,1,10,0.9091,4.5829,0.9997,34.00
audioseal,8,ecc1,16,11,2048,chinese:SSB0149,2,53,mean,1,0,0,9,0.8182,4.5910,0.9997,34.68
audioseal,8,ecc1,16,11,2048,chinese:SSB0149,2,53,fwp,1,1,1,8,0.7273,4.5797,0.9996,32.05
audioseal,8,ecc1,16,11,2048,chinese:SSB0193,0,54,mean,1,1,1,9,0.8182,4.5637,0.9996,33.20
audioseal,8,ecc1,16,11,2048,chinese:SSB0193,0,54,fwp,1,1,1,9,0.8182,4.5602,0.9996,31.85
audioseal,8,ecc1,16,11,2048,chinese:SSB0193,1,55,mean,0,0,0,9,0.8182,4.5743,0.9995,32.70
audioseal,8,ecc1,16,11,2048,chinese:SSB0193,1,55,fwp,1,1,1,7,0.6364,4.5734,0.9994,31.65
audioseal,8,ecc1,16,11,2048,chinese:SSB0193,2,56,mean,1,1,1,8,0.7273,4.5528,0.9993,30.52
audioseal,8,ecc1,16,11,2048,chinese:SSB0193,2,56,fwp,1,1,1,9,0.8182,4.5216,0.9992,29.23
audioseal,8,ecc1,16,11,2048,chinese:SSB0197,0,57,mean,1,1,1,9,0.8182,4.5166,0.9885,27.60
audioseal,8,ecc1,16,11,2048,chinese:SSB0197,0,57,fwp,1,1,1,8,0.7273,4.5347,0.9881,29.58
audioseal,8,ecc1,16,11,2048,chinese:SSB0197,1,58,mean,1,1,1,9,0.8182,4.5316,0.9894,28.43
audioseal,8,ecc1,16,11,2048,chinese:SSB0197,1,58,fwp,1,1,1,10,0.9091,4.4689,0.9863,26.53
audioseal,8,ecc1,16,11,2048,chinese:SSB0197,2,59,mean,1,1,1,6,0.5455,4.5208,0.9885,27.39
audioseal,8,ecc1,16,11,2048,chinese:SSB0197,2,59,fwp,1,1,1,7,0.6364,4.5557,0.9920,28.91
audioseal,8,ecc1,16,11,2048,chinese:SSB0200,0,60,mean,1,1,1,7,0.6364,4.5520,0.9994,29.10
audioseal,8,ecc1,16,11,2048,chinese:SSB0200,0,60,fwp,1,1,1,7,0.6364,4.5561,0.9995,28.87
audioseal,8,ecc1,16,11,2048,chinese:SSB0200,1,61,mean,1,1,1,9,0.8182,4.5545,0.9994,29.11
audioseal,8,ecc1,16,11,2048,chinese:SSB0200,1,61,fwp,1,0,0,11,1.0000,4.5179,0.9989,27.00
audioseal,8,ecc1,16,11,2048,chinese:SSB0200,2,62,mean,1,1,1,8,0.7273,4.5388,0.9991,27.43
audioseal,8,ecc1,16,11,2048,chinese:SSB0200,2,62,fwp,1,1,1,9,0.8182,4.4994,0.9990,25.97
audioseal,8,ecc1,16,11,2048,chinese:SSB0241,0,63,mean,1,1,1,8,0.7273,4.6036,0.9995,40.39
audioseal,8,ecc1,16,11,2048,chinese:SSB0241,0,63,fwp,1,1,1,9,0.8182,4.5880,0.9990,35.71
audioseal,8,ecc1,16,11,2048,chinese:SSB0241,1,64,mean,1,1,1,9,0.8182,4.6049,0.9995,35.61
audioseal,8,ecc1,16,11,2048,chinese:SSB0241,1,64,fwp,1,1,1,9,0.8182,4.5963,0.9990,34.70
audioseal,8,ecc1,16,11,2048,chinese:SSB0241,2,65,mean,1,1,1,8,0.7273,4.5894,0.9992,35.38
audioseal,8,ecc1,16,11,2048,chinese:SSB0241,2,65,fwp,1,1,1,10,0.9091,4.5968,0.9994,35.35
audioseal,8,ecc1,16,11,2048,chinese:SSB0246,0,66,mean,1,1,0,8,0.7273,4.5377,0.9984,31.75
audioseal,8,ecc1,16,11,2048,chinese:SSB0246,0,66,fwp,1,1,0,9,0.8182,4.5678,0.9987,33.56
audioseal,8,ecc1,16,11,2048,chinese:SSB0246,1,67,mean,1,1,1,10,0.9091,4.5411,0.9987,32.03
audioseal,8,ecc1,16,11,2048,chinese:SSB0246,1,67,fwp,1,1,1,7,0.6364,4.5198,0.9980,30.02
audioseal,8,ecc1,16,11,2048,chinese:SSB0246,2,68,mean,1,1,1,9,0.8182,4.5725,0.9992,34.71
audioseal,8,ecc1,16,11,2048,chinese:SSB0246,2,68,fwp,1,1,1,7,0.6364,4.5101,0.9982,31.25
audioseal,8,ecc1,16,11,2048,chinese:SSB0261,0,69,mean,1,0,0,8,0.7273,4.5790,0.9994,32.69
audioseal,8,ecc1,16,11,2048,chinese:SSB0261,0,69,fwp,1,1,1,8,0.7273,4.5601,0.9991,31.79
audioseal,8,ecc1,16,11,2048,chinese:SSB0261,1,70,mean,1,1,1,9,0.8182,4.6001,0.9996,32.63
audioseal,8,ecc1,16,11,2048,chinese:SSB0261,1,70,fwp,1,1,0,8,0.7273,4.6009,0.9997,33.28
audioseal,8,ecc1,16,11,2048,chinese:SSB0261,2,71,mean,1,1,1,8,0.7273,4.5701,0.9997,33.10
audioseal,8,ecc1,16,11,2048,chinese:SSB0261,2,71,fwp,1,1,1,10,0.9091,4.5482,0.9994,31.02
audioseal,8,ecc1,16,11,2048,chinese:SSB0267,0,72,mean,1,1,1,10,0.9091,4.5783,0.9988,35.04
audioseal,8,ecc1,16,11,2048,chinese:SSB0267,0,72,fwp,1,1,1,8,0.7273,4.5381,0.9983,31.80
audioseal,8,ecc1,16,11,2048,chinese:SSB0267,1,73,mean,1,1,1,9,0.8182,4.5849,0.9988,35.32
audioseal,8,ecc1,16,11,2048,chinese:SSB0267,1,73,fwp,1,1,1,7,0.6364,4.5549,0.9981,33.02
audioseal,8,ecc1,16,11,2048,chinese:SSB0267,2,74,mean,0,0,0,8,0.7273,4.5703,0.9989,34.07
audioseal,8,ecc1,16,11,2048,chinese:SSB0267,2,74,fwp,1,1,1,9,0.8182,4.5576,0.9986,32.63
audioseal,8,ecc1,16,11,2048,chinese:SSB0273,0,75,mean,1,1,1,8,0.7273,4.5909,0.9997,32.08
audioseal,8,ecc1,16,11,2048,chinese:SSB0273,0,75,fwp,1,1,1,7,0.6364,4.5694,0.9996,31.18
audioseal,8,ecc1,16,11,2048,chinese:SSB0273,1,76,mean,1,1,1,8,0.7273,4.5870,0.9997,32.99
audioseal,8,ecc1,16,11,2048,chinese:SSB0273,1,76,fwp,1,1,1,8,0.7273,4.5869,0.9997,31.27
audioseal,8,ecc1,16,11,2048,chinese:SSB0273,2,77,mean,0,0,0,9,0.8182,4.5916,0.9998,34.97
audioseal,8,ecc1,16,11,2048,chinese:SSB0273,2,77,fwp,1,1,1,10,0.9091,4.5760,0.9996,32.78
audioseal,8,ecc1,16,11,2048,chinese:SSB0287,0,78,mean,1,1,1,9,0.8182,4.5876,0.9997,35.03
audioseal,8,ecc1,16,11,2048,chinese:SSB0287,0,78,fwp,1,1,1,9,0.8182,4.5639,0.9994,32.67
audioseal,8,ecc1,16,11,2048,chinese:SSB0287,1,79,mean,1,1,1,8,0.7273,4.6015,0.9996,36.85
audioseal,8,ecc1,16,11,2048,chinese:SSB0287,1,79,fwp,1,1,1,9,0.8182,4.5833,0.9993,34.21
audioseal,8,ecc1,16,11,2048,chinese:SSB0287,2,80,mean,1,1,1,8,0.7273,4.5998,0.9996,33.69
audioseal,8,ecc1,16,11,2048,chinese:SSB0287,2,80,fwp,1,1,1,9,0.8182,4.6062,0.9997,34.47
audioseal,8,ecc1,16,11,2048,chinese:SSB0288,0,81,mean,1,0,0,11,1.0000,4.5891,0.9979,36.16
audioseal,8,ecc1,16,11,2048,chinese:SSB0288,0,81,fwp,1,1,1,9,0.8182,4.5929,0.9984,37.26
audioseal,8,ecc1,16,11,2048,chinese:SSB0288,1,82,mean,1,1,1,8,0.7273,4.5662,0.9976,37.02
audioseal,8,ecc1,16,11,2048,chinese:SSB0288,1,82,fwp,1,1,1,9,0.8182,4.5515,0.9961,35.37
