model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wmcodec,8,ecc1,16,11,2048,chinese:SSB0005,0,0,mean,1,1,1,10,0.9091,4.3492,0.9856,16.87
wmcodec,8,ecc1,16,11,2048,chinese:SSB0005,0,0,fwp,1,1,1,8,0.7273,4.1952,0.9813,14.94
wmcodec,8,ecc1,16,11,2048,chinese:SSB0005,1,1,mean,1,1,1,7,0.6364,4.3868,0.9854,16.47
wmcodec,8,ecc1,16,11,2048,chinese:SSB0005,1,1,fwp,1,1,1,7,0.6364,4.2500,0.9790,14.81
wmcodec,8,ecc1,16,11,2048,chinese:SSB0005,2,2,mean,1,0,0,10,0.9091,4.3603,0.9857,16.63
wmcodec,8,ecc1,16,11,2048,chinese:SSB0005,2,2,fwp,1,1,1,6,0.5455,4.1086,0.9796,14.53
wmcodec,8,ecc1,16,11,2048,chinese:SSB0009,0,3,mean,1,1,0,9,0.8182,4.1632,0.9841,12.70
wmcodec,8,ecc1,16,11,2048,chinese:SSB0009,0,3,fwp,1,1,1,8,0.7273,4.2831,0.9867,14.95
wmcodec,8,ecc1,16,11,2048,chinese:SSB0009,1,4,mean,1,1,0,9,0.8182,4.0795,0.9841,12.61
wmcodec,8,ecc1,16,11,2048,chinese:SSB0009,1,4,fwp,1,1,1,8,0.7273,4.3104,0.9863,14.45
wmcodec,8,ecc1,16,11,2048,chinese:SSB0009,2,5,mean,1,1,1,10,0.9091,4.1353,0.9848,13.65
wmcodec,8,ecc1,16,11,2048,chinese:SSB0009,2,5,fwp,1,1,1,7,0.6364,3.9323,0.9796,11.53
wmcodec,8,ecc1,16,11,2048,chinese:SSB0011,0,6,mean,1,1,1,7,0.6364,4.1451,0.9834,17.05
wmcodec,8,ecc1,16,11,2048,chinese:SSB0011,0,6,fwp,1,1,1,7,0.6364,3.9064,0.9772,15.13
wmcodec,8,ecc1,16,11,2048,chinese:SSB0011,1,7,mean,1,1,1,8,0.7273,4.1269,0.9827,16.48
wmcodec,8,ecc1,16,11,2048,chinese:SSB0011,1,7,fwp,1,1,1,8,0.7273,4.2781,0.9880,18.55
wmcodec,8,ecc1,16,11,2048,chinese:SSB0011,2,8,mean,1,1,1,8,0.7273,4.1559,0.9809,15.77
wmcodec,8,ecc1,16,11,2048,chinese:SSB0011,2,8,fwp,1,1,1,10,0.9091,3.9850,0.9757,13.68
wmcodec,8,ecc1,16,11,2048,chinese:SSB0012,0,9,mean,1,1,1,9,0.8182,4.2706,0.9826,13.84
wmcodec,8,ecc1,16,11,2048,chinese:SSB0012,0,9,fwp,1,1,0,9,0.8182,4.3143,0.9879,14.78
wmcodec,8,ecc1,16,11,2048,chinese:SSB0012,1,10,mean,1,1,1,9,0.8182,4.2274,0.9834,14.17
wmcodec,8,ecc1,16,11,2048,chinese:SSB0012,1,10,fwp,1,1,1,9,0.8182,4.0461,0.9777,11.00
wmcodec,8,ecc1,16,11,2048,chinese:SSB0012,2,11,mean,1,1,0,11,1.0000,4.2075,0.9808,13.42
wmcodec,8,ecc1,16,11,2048,chinese:SSB0012,2,11,fwp,1,1,1,7,0.6364,4.0932,0.9745,10.54
wmcodec,8,ecc1,16,11,2048,chinese:SSB0016,0,12,mean,1,1,1,10,0.9091,4.2178,0.9818,15.35
wmcodec,8,ecc1,16,11,2048,chinese:SSB0016,0,12,fwp,1,1,1,8,0.7273,3.9413,0.9722,12.95
wmcodec,8,ecc1,16,11,2048,chinese:SSB0016,1,13,mean,1,1,1,7,0.6364,4.0966,0.9809,15.39
wmcodec,8,ecc1,16,11,2048,chinese:SSB0016,1,13,fwp,1,1,1,7,0.6364,4.3295,0.9895,17.39
wmcodec,8,ecc1,16,11,2048,chinese:SSB0016,2,14,mean,1,1,1,9,0.8182,4.2047,0.9821,14.81
wmcodec,8,ecc1,16,11,2048,chinese:SSB0016,2,14,fwp,1,1,1,7,0.6364,4.0473,0.9752,12.75
wmcodec,8,ecc1,16,11,2048,chinese:SSB0018,0,15,mean,1,1,1,8,0.7273,4.2883,0.9848,14.31
wmcodec,8,ecc1,16,11,2048,chinese:SSB0018,0,15,fwp,1,1,1,7,0.6364,4.3640,0.9882,16.05
wmcodec,8,ecc1,16,11,2048,chinese:SSB0018,1,16,mean,1,1,1,7,0.6364,4.2576,0.9856,14.87
wmcodec,8,ecc1,16,11,2048,chinese:SSB0018,1,16,fwp,1,0,0,9,0.8182,3.9975,0.9769,12.15
wmcodec,8,ecc1,16,11,2048,chinese:SSB0018,2,17,mean,1,1,1,7,0.6364,4.3004,0.9866,14.49
wmcodec,8,ecc1,16,11,2048,chinese:SSB0018,2,17,fwp,1,1,1,8,0.7273,4.4084,0.9895,16.70
wmcodec,8,ecc1,16,11,2048,chinese:SSB0033,0,18,mean,1,1,1,9,0.8182,4.2933,0.9886,19.96
wmcodec,8,ecc1,16,11,2048,chinese:SSB0033,0,18,fwp,1,1,1,7,0.6364,4.1550,0.9826,17.49
wmcodec,8,ecc1,16,11,2048,chinese:SSB0033,1,19,mean,1,1,1,9,0.8182,4.3383,0.9865,19.74
wmcodec,8,ecc1,16,11,2048,chinese:SSB0033,1,19,fwp,1,1,1,7,0.6364,4.1232,0.9814,17.01
wmcodec,8,ecc1,16,11,2048,chinese:SSB0033,2,20,mean,1,1,1,8,0.7273,4.3945,0.9891,20.16
wmcodec,8,ecc1,16,11,2048,chinese:SSB0033,2,20,fwp,0,0,0,9,0.8182,4.3309,0.9847,17.83
