model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
voicemark,3,chinese:SSB0005,0,0,dm,1,1,1,11,0.6875,4.3233,0.9707,16.45
voicemark,3,chinese:SSB0005,1,1,dm,1,1,1,9,0.5625,4.4365,0.9834,17.64
voicemark,3,chinese:SSB0005,2,2,dm,1,1,1,11,0.6875,4.2226,0.9597,16.95
voicemark,3,chinese:SSB0009,0,3,dm,1,1,1,14,0.8750,4.4642,0.9905,16.89
voicemark,3,chinese:SSB0009,1,4,dm,1,1,1,11,0.6875,3.9916,0.9704,13.52
voicemark,3,chinese:SSB0009,2,5,dm,1,1,1,15,0.9375,4.2725,0.9784,12.43
voicemark,3,chinese:SSB0011,0,6,dm,1,1,1,12,0.7500,4.2756,0.9695,18.07
voicemark,3,chinese:SSB0011,1,7,dm,1,1,1,13,0.8125,4.0147,0.9667,16.89
voicemark,3,chinese:SSB0011,2,8,dm,1,1,1,10,0.6250,4.1726,0.9676,17.15
voicemark,3,chinese:SSB0012,0,9,dm,1,1,1,13,0.8125,4.2093,0.9684,13.68
voicemark,3,chinese:SSB0012,1,10,dm,1,1,1,11,0.6875,3.9708,0.9680,14.45
voicemark,3,chinese:SSB0012,2,11,dm,1,1,1,9,0.5625,4.1749,0.9754,15.07
voicemark,3,chinese:SSB0016,0,12,dm,1,1,1,13,0.8125,4.3217,0.9767,16.92
voicemark,3,chinese:SSB0016,1,13,dm,1,1,1,12,0.7500,4.4499,0.9862,17.06
voicemark,3,chinese:SSB0016,2,14,dm,1,1,1,11,0.6875,4.0309,0.9518,17.45
voicemark,3,chinese:SSB0018,0,15,dm,1,1,1,10,0.6250,4.3151,0.9787,15.08
voicemark,3,chinese:SSB0018,1,16,dm,1,1,1,12,0.7500,4.3605,0.9838,17.32
voicemark,3,chinese:SSB0018,2,17,dm,1,1,1,11,0.6875,4.1982,0.9803,15.98
voicemark,3,chinese:SSB0033,0,18,dm,1,1,1,12,0.7500,4.1314,0.9751,19.06
voicemark,3,chinese:SSB0033,1,19,dm,1,1,1,14,0.8750,4.2536,0.9806,19.69
voicemark,3,chinese:SSB0033,2,20,dm,1,1,1,10,0.6250,4.3450,0.9849,20.58
voicemark,3,chinese:SSB0038,0,21,dm,1,1,1,14,0.8750,4.0488,0.9782,17.73
voicemark,3,chinese:SSB0038,1,22,dm,1,1,1,12,0.7500,4.3208,0.9726,16.93
voicemark,3,chinese:SSB0038,2,23,dm,1,1,1,11,0.6875,4.3105,0.9779,18.83
voicemark,3,chinese:SSB0043,0,24,dm,1,1,1,12,0.7500,3.7567,0.9614,16.74
voicemark,3,chinese:SSB0043,1,25,dm,1,1,1,11,0.6875,4.1537,0.9702,17.00
voicemark,3,chinese:SSB0043,2,26,dm,1,1,1,14,0.8750,3.9214,0.9612,17.67
voicemark,3,chinese:SSB0057,0,27,dm,1,1,1,10,0.6250,4.2029,0.9679,14.98
