model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,5,chinese:SSB0005,0,0,dm,0,0,0,10,1.0000,4.5573,0.9968,34.48
timbrewm,5,chinese:SSB0005,1,1,dm,1,1,1,7,0.7000,4.5570,0.9967,33.72
timbrewm,5,chinese:SSB0005,2,2,dm,1,1,1,8,0.8000,4.5543,0.9954,34.41
timbrewm,5,chinese:SSB0009,0,3,dm,1,1,1,8,0.8000,4.5913,0.9984,30.29
timbrewm,5,chinese:SSB0009,1,4,dm,1,1,1,8,0.8000,4.5886,0.9981,30.85
timbrewm,5,chinese:SSB0009,2,5,dm,1,1,1,9,0.9000,4.5495,0.9979,30.02
timbrewm,5,chinese:SSB0011,0,6,dm,1,1,1,7,0.7000,4.5193,0.9951,29.97
timbrewm,5,chinese:SSB0011,1,7,dm,1,1,1,8,0.8000,4.4636,0.9936,29.84
timbrewm,5,chinese:SSB0011,2,8,dm,1,1,0,9,0.9000,4.3777,0.9956,30.57
timbrewm,5,chinese:SSB0012,0,9,dm,1,1,1,9,0.9000,4.5455,0.9970,32.88
timbrewm,5,chinese:SSB0012,1,10,dm,1,1,1,8,0.8000,4.4850,0.9967,32.39
timbrewm,5,chinese:SSB0012,2,11,dm,1,1,1,7,0.7000,4.5561,0.9974,31.62
timbrewm,5,chinese:SSB0016,0,12,dm,0,0,0,10,1.0000,4.4008,0.9927,25.27
timbrewm,5,chinese:SSB0016,1,13,dm,1,1,1,7,0.7000,4.4496,0.9941,26.14
timbrewm,5,chinese:SSB0016,2,14,dm,0,0,0,10,1.0000,4.4992,0.9939,26.43
timbrewm,5,chinese:SSB0018,0,15,dm,1,1,1,8,0.8000,4.5382,0.9969,33.63
timbrewm,5,chinese:SSB0018,1,16,dm,1,1,1,8,0.8000,4.5328,0.9971,33.30
timbrewm,5,chinese:SSB0018,2,17,dm,1,1,1,8,0.8000,4.5113,0.9961,33.02
timbrewm,5,chinese:SSB0033,0,18,dm,1,1,1,8,0.8000,4.5098,0.9981,35.97
timbrewm,5,chinese:SSB0033,1,19,dm,1,1,1,8,0.8000,4.5577,0.9971,36.46
timbrewm,5,chinese:SSB0033,2,20,dm,1,1,1,8,0.8000,4.5663,0.9985,37.70
timbrewm,5,chinese:SSB0038,0,21,dm,1,1,1,7,0.7000,4.5969,0.9963,32.02
timbrewm,5,chinese:SSB0038,1,22,dm,1,1,1,9,0.9000,4.5369,0.9957,30.98
timbrewm,5,chinese:SSB0038,2,23,dm,1,1,1,8,0.8000,4.5594,0.9973,31.89
