model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,8,121,0,0,dm,1,1,1,12,0.7500,4.5829,0.9996,32.20
audioseal,8,121,1,1,dm,1,1,1,12,0.7500,4.5965,0.9997,32.15
audioseal,8,121,2,2,dm,1,1,1,12,0.7500,4.5738,0.9996,32.85
audioseal,8,121,3,3,dm,1,1,1,11,0.6875,4.5806,0.9997,32.24
audioseal,8,237,0,4,dm,1,1,1,13,0.8125,4.6083,0.9999,36.91
audioseal,8,237,1,5,dm,1,1,1,14,0.8750,4.6173,0.9999,38.90
audioseal,8,237,2,6,dm,1,1,1,12,0.7500,4.6073,0.9999,38.83
audioseal,8,237,3,7,dm,1,1,1,11,0.6875,4.6095,0.9999,39.45
audioseal,8,260,0,8,dm,1,1,1,12,0.7500,4.5903,0.9993,36.55
audioseal,8,260,1,9,dm,1,1,1,11,0.6875,4.5826,0.9992,35.56
audioseal,8,260,2,10,dm,1,1,1,11,0.6875,4.6034,0.9993,35.75
audioseal,8,260,3,11,dm,1,1,1,12,0.7500,4.5964,0.9993,36.75
audioseal,8,672,0,12,dm,1,1,1,11,0.6875,4.5923,0.9986,32.61
audioseal,8,672,1,13,dm,1,1,1,12,0.7500,4.5643,0.9982,32.96
audioseal,8,672,2,14,dm,1,1,1,13,0.8125,4.5999,0.9990,34.54
audioseal,8,672,3,15,dm,1,1,1,13,0.8125,4.5831,0.9987,33.53
audioseal,8,908,0,16,dm,1,1,1,12,0.7500,4.5945,0.9988,35.60
audioseal,8,908,1,17,dm,1,1,1,12,0.7500,4.5889,0.9987,34.64
audioseal,8,908,2,18,dm,1,1,1,12,0.7500,4.6014,0.9989,34.64
audioseal,8,908,3,19,dm,1,1,1,11,0.6875,4.5964,0.9988,34.44
audioseal,8,1089,0,20,dm,1,1,1,12,0.7500,4.5846,0.9992,33.54
audioseal,8,1089,1,21,dm,1,1,1,12,0.7500,4.5998,0.9993,33.26
audioseal,8,1089,2,22,dm,1,1,1,12,0.7500,4.6069,0.9994,33.27
audioseal,8,1089,3,23,dm,1,1,1,12,0.7500,4.5880,0.9991,33.24
audioseal,8,1188,0,24,dm,1,1,1,13,0.8125,4.5814,0.9969,31.41
audioseal,8,1188,1,25,dm,1,0,0,15,0.9375,4.5793,0.9961,31.17
audioseal,8,1188,2,26,dm,1,1,1,14,0.8750,4.5868,0.9976,30.44
audioseal,8,1188,3,27,dm,1,1,1,12,0.7500,4.5929,0.9976,31.70
