model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
wavmark,3,1024,2,chinese:SSB0005,2,fwp,"[7177, 9867, 59937]",59945,0,-2.0,-1.0,1.0,2,1,0,0
wavmark,3,4096,2,chinese:SSB0005,2,fwp,"[7177, 9867, 59937]",61225,0,-2.0,-1.0,1.0,4,1,1,1
wavmark,3,16384,2,chinese:SSB0005,2,fwp,"[7177, 9867, 59937]",60969,0,-2.0,-0.0,2.0,6,1,1,1
wavmark,3,65536,2,chinese:SSB0005,2,fwp,"[7177, 9867, 59937]",60969,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,3,chinese:SSB0009,0,mean,"[1248, 38624, 42608]",34512,0,-2.0,-1.0,1.0,2,1,0,0
wavmark,3,1024,3,chinese:SSB0009,0,mean,"[1248, 38624, 42608]",42608,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,3,4096,3,chinese:SSB0009,0,mean,"[1248, 38624, 42608]",42738,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,3,16384,3,chinese:SSB0009,0,mean,"[1248, 38624, 42608]",55024,0,-2.0,-2.0,0.0,1,1,1,1
wavmark,3,65536,3,chinese:SSB0009,0,mean,"[1248, 38624, 42608]",34544,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,3,chinese:SSB0009,0,fwp,"[1248, 38624, 42608]",42608,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,3,1024,3,chinese:SSB0009,0,fwp,"[1248, 38624, 42608]",42608,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,3,4096,3,chinese:SSB0009,0,fwp,"[1248, 38624, 42608]",42738,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,3,16384,3,chinese:SSB0009,0,fwp,"[1248, 38624, 42608]",42992,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,3,65536,3,chinese:SSB0009,0,fwp,"[1248, 38624, 42608]",42736,0,-1.0,-0.0,1.0,2,1,1,1
wavmark,3,256,4,chinese:SSB0009,1,mean,"[10612, 34715, 50101]",50101,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,3,1024,4,chinese:SSB0009,1,mean,"[10612, 34715, 50101]",50101,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,3,4096,4,chinese:SSB0009,1,mean,"[10612, 34715, 50101]",50101,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,3,16384,4,chinese:SSB0009,1,mean,"[10612, 34715, 50101]",41973,0,-2.0,-1.0,1.0,6,1,1,1
wavmark,3,65536,4,chinese:SSB0009,1,mean,"[10612, 34715, 50101]",41909,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,4,chinese:SSB0009,1,fwp,"[10612, 34715, 50101]",49119,0,-5.0,-2.0,3.0,12,1,1,1
wavmark,3,1024,4,chinese:SSB0009,1,fwp,"[10612, 34715, 50101]",28671,0,-5.0,-2.0,3.0,50,1,1,1
wavmark,3,4096,4,chinese:SSB0009,1,fwp,"[10612, 34715, 50101]",45053,0,-5.0,-1.0,4.0,159,1,1,1
wavmark,3,16384,4,chinese:SSB0009,1,fwp,"[10612, 34715, 50101]",49151,0,-5.0,-1.0,4.0,628,1,1,1
wavmark,3,65536,4,chinese:SSB0009,1,fwp,"[10612, 34715, 50101]",45055,0,-5.0,-0.0,5.0,2518,1,1,1
wavmark,3,256,5,chinese:SSB0009,2,mean,"[31053, 38586, 42068]",42068,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,3,1024,5,chinese:SSB0009,2,mean,"[31053, 38586, 42068]",42332,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,3,4096,5,chinese:SSB0009,2,mean,"[31053, 38586, 42068]",46168,0,-2.0,-1.0,1.0,2,1,1,0
wavmark,3,16384,5,chinese:SSB0009,2,mean,"[31053, 38586, 42068]",46428,0,-2.0,-1.0,1.0,7,1,1,1
wavmark,3,65536,5,chinese:SSB0009,2,mean,"[31053, 38586, 42068]",46172,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,5,chinese:SSB0009,2,fwp,"[31053, 38586, 42068]",32750,0,-7.0,-3.0,4.0,45,1,1,1
wavmark,3,1024,5,chinese:SSB0009,2,fwp,"[31053, 38586, 42068]",64255,0,-7.0,-2.0,5.0,219,1,1,1
wavmark,3,4096,5,chinese:SSB0009,2,fwp,"[31053, 38586, 42068]",65533,0,-7.0,-1.0,6.0,905,1,1,1
wavmark,3,16384,5,chinese:SSB0009,2,fwp,"[31053, 38586, 42068]",65535,0,-7.0,-0.0,7.0,3744,1,1,1
wavmark,3,65536,5,chinese:SSB0009,2,fwp,"[31053, 38586, 42068]",65535,0,-7.0,-0.0,7.0,14894,1,1,1
wavmark,3,256,6,chinese:SSB0011,0,mean,"[11377, 32189, 46199]",11377,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,3,1024,6,chinese:SSB0011,0,mean,"[11377, 32189, 46199]",11377,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,3,4096,6,chinese:SSB0011,0,mean,"[11377, 32189, 46199]",15733,0,-2.0,-1.0,1.0,2,1,1,1
wavmark,3,16384,6,chinese:SSB0011,0,mean,"[11377, 32189, 46199]",15479,0,-2.0,-1.0,1.0,3,1,1,1
wavmark,3,65536,6,chinese:SSB0011,0,mean,"[11377, 32189, 46199]",15477,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,6,chinese:SSB0011,0,fwp,"[11377, 32189, 46199]",32189,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,3,1024,6,chinese:SSB0011,0,fwp,"[11377, 32189, 46199]",32189,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,3,4096,6,chinese:SSB0011,0,fwp,"[11377, 32189, 46199]",48605,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,3,16384,6,chinese:SSB0011,0,fwp,"[11377, 32189, 46199]",15853,0,-2.0,-1.0,1.0,5,1,1,1
wavmark,3,65536,6,chinese:SSB0011,0,fwp,"[11377, 32189, 46199]",15869,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,7,chinese:SSB0011,1,mean,"[23360, 33407, 54086]",54086,1,-1.0,-3.0,-2.0,1,0,0,0
wavmark,3,1024,7,chinese:SSB0011,1,mean,"[23360, 33407, 54086]",54230,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,3,4096,7,chinese:SSB0011,1,mean,"[23360, 33407, 54086]",54086,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,3,16384,7,chinese:SSB0011,1,mean,"[23360, 33407, 54086]",54102,0,-1.0,-0.0,1.0,2,1,1,0
wavmark,3,65536,7,chinese:SSB0011,1,mean,"[23360, 33407, 54086]",54102,0,-1.0,-0.0,1.0,2,1,1,1
wavmark,3,256,7,chinese:SSB0011,1,fwp,"[23360, 33407, 54086]",41855,0,-3.0,-3.0,0.0,1,1,0,0
wavmark,3,1024,7,chinese:SSB0011,1,fwp,"[23360, 33407, 54086]",37757,0,-3.0,-2.0,1.0,2,1,1,1
wavmark,3,4096,7,chinese:SSB0011,1,fwp,"[23360, 33407, 54086]",39805,0,-3.0,-1.0,2.0,9,1,1,1
wavmark,3,16384,7,chinese:SSB0011,1,fwp,"[23360, 33407, 54086]",56191,0,-3.0,-1.0,2.0,43,1,1,1
wavmark,3,65536,7,chinese:SSB0011,1,fwp,"[23360, 33407, 54086]",39807,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,3,256,8,chinese:SSB0011,2,mean,"[15146, 32378, 50580]",64938,0,-3.0,-3.0,0.0,1,1,0,0
wavmark,3,1024,8,chinese:SSB0011,2,mean,"[15146, 32378, 50580]",24507,0,-3.0,-2.0,1.0,2,1,1,1
wavmark,3,4096,8,chinese:SSB0011,2,mean,"[15146, 32378, 50580]",65530,0,-3.0,-2.0,1.0,13,1,1,1
wavmark,3,16384,8,chinese:SSB0011,2,mean,"[15146, 32378, 50580]",32698,0,-3.0,-0.0,3.0,43,1,1,1
wavmark,3,65536,8,chinese:SSB0011,2,mean,"[15146, 32378, 50580]",32698,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,3,256,8,chinese:SSB0011,2,fwp,"[15146, 32378, 50580]",64938,0,-5.0,-4.0,1.0,10,1,1,1
wavmark,3,1024,8,chinese:SSB0011,2,fwp,"[15146, 32378, 50580]",47102,0,-5.0,-2.0,3.0,43,1,1,1
wavmark,3,4096,8,chinese:SSB0011,2,fwp,"[15146, 32378, 50580]",49118,0,-5.0,-2.0,3.0,163,1,1,1
wavmark,3,16384,8,chinese:SSB0011,2,fwp,"[15146, 32378, 50580]",49086,0,-5.0,-0.0,5.0,636,1,1,1
wavmark,3,65536,8,chinese:SSB0011,2,fwp,"[15146, 32378, 50580]",49086,0,-5.0,-0.0,5.0,2518,1,1,1
wavmark,3,256,9,chinese:SSB0012,0,mean,"[1423, 16784, 36481]",16784,1,-3.0,-3.0,0.0,1,0,0,0
wavmark,3,1024,9,chinese:SSB0012,0,mean,"[1423, 16784, 36481]",9619,0,-3.0,-2.0,1.0,6,1,1,1
wavmark,3,4096,9,chinese:SSB0012,0,mean,"[1423, 16784, 36481]",1489,0,-3.0,-1.0,2.0,8,1,1,1
wavmark,3,16384,9,chinese:SSB0012,0,mean,"[1423, 16784, 36481]",1489,0,-3.0,-1.0,2.0,39,1,1,1
wavmark,3,65536,9,chinese:SSB0012,0,mean,"[1423, 16784, 36481]",1425,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,3,256,9,chinese:SSB0012,0,fwp,"[1423, 16784, 36481]",36481,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,3,1024,9,chinese:SSB0012,0,fwp,"[1423, 16784, 36481]",36481,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,3,4096,9,chinese:SSB0012,0,fwp,"[1423, 16784, 36481]",36752,0,-2.0,-1.0,1.0,3,1,1,0
wavmark,3,16384,9,chinese:SSB0012,0,fwp,"[1423, 16784, 36481]",36753,0,-2.0,-0.0,2.0,10,1,1,1
wavmark,3,65536,9,chinese:SSB0012,0,fwp,"[1423, 16784, 36481]",36753,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,10,chinese:SSB0012,1,mean,"[29600, 50227, 59429]",58401,0,-3.0,-2.0,1.0,2,1,0,0
wavmark,3,1024,10,chinese:SSB0012,1,mean,"[29600, 50227, 59429]",49201,0,-3.0,-1.0,2.0,4,1,1,1
wavmark,3,4096,10,chinese:SSB0012,1,mean,"[29600, 50227, 59429]",57905,0,-3.0,-1.0,2.0,11,1,1,1
wavmark,3,16384,10,chinese:SSB0012,1,mean,"[29600, 50227, 59429]",57905,0,-3.0,-1.0,2.0,37,1,1,1
wavmark,3,65536,10,chinese:SSB0012,1,mean,"[29600, 50227, 59429]",57393,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,3,256,10,chinese:SSB0012,1,fwp,"[29600, 50227, 59429]",61939,0,-4.0,-2.0,2.0,3,1,1,0
wavmark,3,1024,10,chinese:SSB0012,1,fwp,"[29600, 50227, 59429]",62931,0,-4.0,-2.0,2.0,16,1,1,1
wavmark,3,4096,10,chinese:SSB0012,1,fwp,"[29600, 50227, 59429]",62907,0,-4.0,-1.0,3.0,37,1,1,1
wavmark,3,16384,10,chinese:SSB0012,1,fwp,"[29600, 50227, 59429]",62899,0,-4.0,-0.0,4.0,176,1,1,1
wavmark,3,65536,10,chinese:SSB0012,1,fwp,"[29600, 50227, 59429]",62899,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,3,256,11,chinese:SSB0012,2,mean,"[5736, 21389, 58511]",30405,0,-3.0,-2.0,1.0,2,1,1,0
wavmark,3,1024,11,chinese:SSB0012,2,mean,"[5736, 21389, 58511]",59053,0,-3.0,-3.0,0.0,1,1,1,1
wavmark,3,4096,11,chinese:SSB0012,2,mean,"[5736, 21389, 58511]",29837,0,-3.0,-1.0,2.0,9,1,1,1
wavmark,3,16384,11,chinese:SSB0012,2,mean,"[5736, 21389, 58511]",32397,0,-3.0,-1.0,2.0,34,1,1,1
wavmark,3,65536,11,chinese:SSB0012,2,mean,"[5736, 21389, 58511]",30349,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,3,256,11,chinese:SSB0012,2,fwp,"[5736, 21389, 58511]",63226,0,-5.0,-3.0,2.0,12,1,1,1
wavmark,3,1024,11,chinese:SSB0012,2,fwp,"[5736, 21389, 58511]",48879,0,-5.0,-2.0,3.0,48,1,1,1
wavmark,3,4096,11,chinese:SSB0012,2,fwp,"[5736, 21389, 58511]",63470,0,-5.0,-2.0,3.0,159,1,1,1
wavmark,3,16384,11,chinese:SSB0012,2,fwp,"[5736, 21389, 58511]",46830,0,-5.0,-0.0,5.0,667,1,1,1
wavmark,3,65536,11,chinese:SSB0012,2,fwp,"[5736, 21389, 58511]",46830,0,-5.0,-0.0,5.0,2518,1,1,1
wavmark,3,256,12,chinese:SSB0016,0,mean,"[39550, 46193, 46446]",46446,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,3,1024,12,chinese:SSB0016,0,mean,"[39550, 46193, 46446]",62590,0,-2.0,-1.0,1.0,2,1,0,0
wavmark,3,4096,12,chinese:SSB0016,0,mean,"[39550, 46193, 46446]",46718,0,-2.0,-1.0,1.0,2,1,1,0
wavmark,3,16384,12,chinese:SSB0016,0,mean,"[39550, 46193, 46446]",48254,0,-2.0,-1.0,1.0,5,1,1,1
wavmark,3,65536,12,chinese:SSB0016,0,mean,"[39550, 46193, 46446]",46206,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,12,chinese:SSB0016,0,fwp,"[39550, 46193, 46446]",65273,0,-4.0,-3.0,1.0,5,1,1,1
wavmark,3,1024,12,chinese:SSB0016,0,fwp,"[39550, 46193, 46446]",48767,0,-4.0,-1.0,3.0,6,1,1,1
wavmark,3,4096,12,chinese:SSB0016,0,fwp,"[39550, 46193, 46446]",48733,0,-4.0,-1.0,3.0,40,1,1,1
wavmark,3,16384,12,chinese:SSB0016,0,fwp,"[39550, 46193, 46446]",48767,0,-4.0,-1.0,3.0,161,1,1,1
wavmark,3,65536,12,chinese:SSB0016,0,fwp,"[39550, 46193, 46446]",48765,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,3,256,13,chinese:SSB0016,1,mean,"[26442, 43351, 43930]",47963,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,3,1024,13,chinese:SSB0016,1,mean,"[26442, 43351, 43930]",43354,0,-2.0,-1.0,1.0,2,1,0,0
wavmark,3,4096,13,chinese:SSB0016,1,mean,"[26442, 43351, 43930]",60282,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,3,16384,13,chinese:SSB0016,1,mean,"[26442, 43351, 43930]",43866,0,-2.0,-0.0,2.0,7,1,1,1
wavmark,3,65536,13,chinese:SSB0016,1,mean,"[26442, 43351, 43930]",43866,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,13,chinese:SSB0016,1,fwp,"[26442, 43351, 43930]",42334,0,-3.0,-2.0,1.0,2,1,0,0
wavmark,3,1024,13,chinese:SSB0016,1,fwp,"[26442, 43351, 43930]",58719,0,-3.0,-2.0,1.0,3,1,1,1
wavmark,3,4096,13,chinese:SSB0016,1,fwp,"[26442, 43351, 43930]",59214,0,-3.0,-1.0,2.0,12,1,1,1
wavmark,3,16384,13,chinese:SSB0016,1,fwp,"[26442, 43351, 43930]",59358,0,-3.0,-1.0,2.0,31,1,1,1
wavmark,3,65536,13,chinese:SSB0016,1,fwp,"[26442, 43351, 43930]",59230,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,3,256,14,chinese:SSB0016,2,mean,"[11441, 31204, 39632]",43260,0,-4.0,-4.0,0.0,1,1,0,0
wavmark,3,1024,14,chinese:SSB0016,2,mean,"[11441, 31204, 39632]",14580,0,-4.0,-1.0,3.0,14,1,1,1
wavmark,3,4096,14,chinese:SSB0016,2,mean,"[11441, 31204, 39632]",47346,0,-4.0,-2.0,2.0,35,1,1,1
wavmark,3,16384,14,chinese:SSB0016,2,mean,"[11441, 31204, 39632]",30960,0,-4.0,-1.0,3.0,147,1,1,1
wavmark,3,65536,14,chinese:SSB0016,2,mean,"[11441, 31204, 39632]",14576,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,3,256,14,chinese:SSB0016,2,fwp,"[11441, 31204, 39632]",11441,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,3,1024,14,chinese:SSB0016,2,fwp,"[11441, 31204, 39632]",3509,0,-2.0,-1.0,1.0,2,1,0,0
wavmark,3,4096,14,chinese:SSB0016,2,fwp,"[11441, 31204, 39632]",11703,0,-2.0,-1.0,1.0,3,1,1,1
wavmark,3,16384,14,chinese:SSB0016,2,fwp,"[11441, 31204, 39632]",28085,0,-2.0,-1.0,1.0,6,1,1,1
wavmark,3,65536,14,chinese:SSB0016,2,fwp,"[11441, 31204, 39632]",11701,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,15,chinese:SSB0018,0,mean,"[12915, 39637, 51649]",39637,1,-1.0,-3.0,-2.0,1,0,0,0
wavmark,3,1024,15,chinese:SSB0018,0,mean,"[12915, 39637, 51649]",39637,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,3,4096,15,chinese:SSB0018,0,mean,"[12915, 39637, 51649]",56017,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,3,16384,15,chinese:SSB0018,0,mean,"[12915, 39637, 51649]",56017,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,3,65536,15,chinese:SSB0018,0,mean,"[12915, 39637, 51649]",39633,0,-1.0,-0.0,1.0,2,1,1,1
wavmark,3,256,15,chinese:SSB0018,0,fwp,"[12915, 39637, 51649]",12915,1,-3.0,-3.0,0.0,1,0,0,0
wavmark,3,1024,15,chinese:SSB0018,0,fwp,"[12915, 39637, 51649]",11127,0,-3.0,-1.0,2.0,2,1,1,1
wavmark,3,4096,15,chinese:SSB0018,0,fwp,"[12915, 39637, 51649]",44915,0,-3.0,-2.0,1.0,7,1,1,1
wavmark,3,16384,15,chinese:SSB0018,0,fwp,"[12915, 39637, 51649]",11131,0,-3.0,-1.0,2.0,38,1,1,1
wavmark,3,65536,15,chinese:SSB0018,0,fwp,"[12915, 39637, 51649]",11123,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,3,256,16,chinese:SSB0018,1,mean,"[16900, 25899, 50612]",50612,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,3,1024,16,chinese:SSB0018,1,mean,"[16900, 25899, 50612]",50612,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,3,4096,16,chinese:SSB0018,1,mean,"[16900, 25899, 50612]",50612,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,3,16384,16,chinese:SSB0018,1,mean,"[16900, 25899, 50612]",21812,0,-2.0,-1.0,1.0,4,1,1,0
wavmark,3,65536,16,chinese:SSB0018,1,mean,"[16900, 25899, 50612]",17716,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,16,chinese:SSB0018,1,fwp,"[16900, 25899, 50612]",58174,0,-3.0,-3.0,0.0,1,1,0,0
wavmark,3,1024,16,chinese:SSB0018,1,fwp,"[16900, 25899, 50612]",26406,0,-3.0,-1.0,2.0,4,1,1,1
wavmark,3,4096,16,chinese:SSB0018,1,fwp,"[16900, 25899, 50612]",30510,0,-3.0,-1.0,2.0,16,1,1,1
wavmark,3,16384,16,chinese:SSB0018,1,fwp,"[16900, 25899, 50612]",26412,0,-3.0,-1.0,2.0,34,1,1,1
wavmark,3,65536,16,chinese:SSB0018,1,fwp,"[16900, 25899, 50612]",26414,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,3,256,17,chinese:SSB0018,2,mean,"[28815, 33682, 57630]",58782,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,3,1024,17,chinese:SSB0018,2,mean,"[28815, 33682, 57630]",57630,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,3,4096,17,chinese:SSB0018,2,mean,"[28815, 33682, 57630]",58270,0,-1.0,-1.0,0.0,1,1,0,0
wavmark,3,16384,17,chinese:SSB0018,2,mean,"[28815, 33682, 57630]",61854,0,-1.0,-1.0,0.0,1,1,1,0
wavmark,3,65536,17,chinese:SSB0018,2,mean,"[28815, 33682, 57630]",57758,0,-1.0,-0.0,1.0,2,1,1,1
wavmark,3,256,17,chinese:SSB0018,2,fwp,"[28815, 33682, 57630]",42943,0,-4.0,-4.0,0.0,1,1,0,0
wavmark,3,1024,17,chinese:SSB0018,2,fwp,"[28815, 33682, 57630]",13199,0,-4.0,-1.0,3.0,12,1,1,1
wavmark,3,4096,17,chinese:SSB0018,2,fwp,"[28815, 33682, 57630]",16287,0,-4.0,-2.0,2.0,42,1,1,1
wavmark,3,16384,17,chinese:SSB0018,2,fwp,"[28815, 33682, 57630]",13279,0,-4.0,-1.0,3.0,170,1,1,1
wavmark,3,65536,17,chinese:SSB0018,2,fwp,"[28815, 33682, 57630]",13215,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,3,256,18,chinese:SSB0033,0,mean,"[8306, 56255, 56854]",56854,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,3,1024,18,chinese:SSB0033,0,mean,"[8306, 56255, 56854]",56854,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,3,4096,18,chinese:SSB0033,0,mean,"[8306, 56255, 56854]",55846,0,-2.0,-1.0,1.0,4,1,1,1
wavmark,3,16384,18,chinese:SSB0033,0,mean,"[8306, 56255, 56854]",55862,0,-2.0,-0.0,2.0,7,1,1,1
wavmark,3,65536,18,chinese:SSB0033,0,mean,"[8306, 56255, 56854]",55862,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,18,chinese:SSB0033,0,fwp,"[8306, 56255, 56854]",43711,0,-3.0,-1.0,2.0,3,1,0,0
wavmark,3,1024,18,chinese:SSB0033,0,fwp,"[8306, 56255, 56854]",44479,0,-3.0,-2.0,1.0,4,1,1,1
wavmark,3,4096,18,chinese:SSB0033,0,fwp,"[8306, 56255, 56854]",43839,0,-3.0,-1.0,2.0,9,1,1,1
wavmark,3,16384,18,chinese:SSB0033,0,fwp,"[8306, 56255, 56854]",43959,0,-3.0,-1.0,2.0,38,1,1,1
wavmark,3,65536,18,chinese:SSB0033,0,fwp,"[8306, 56255, 56854]",43967,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,3,256,19,chinese:SSB0033,1,mean,"[3988, 5092, 24451]",3988,1,-2.0,-2.0,0.0,1,0,0,0
wavmark,3,1024,19,chinese:SSB0033,1,mean,"[3988, 5092, 24451]",24324,0,-2.0,-2.0,0.0,1,1,1,0
wavmark,3,4096,19,chinese:SSB0033,1,mean,"[3988, 5092, 24451]",39812,0,-2.0,-2.0,0.0,1,1,1,1
wavmark,3,16384,19,chinese:SSB0033,1,mean,"[3988, 5092, 24451]",40836,0,-2.0,-1.0,1.0,6,1,1,1
wavmark,3,65536,19,chinese:SSB0033,1,mean,"[3988, 5092, 24451]",8068,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,3,256,19,chinese:SSB0033,1,fwp,"[3988, 5092, 24451]",53223,0,-4.0,-3.0,1.0,2,1,1,1
wavmark,3,1024,19,chinese:SSB0033,1,fwp,"[3988, 5092, 24451]",24519,0,-4.0,-2.0,2.0,12,1,1,1
wavmark,3,4096,19,chinese:SSB0033,1,fwp,"[3988, 5092, 24451]",8167,0,-4.0,-0.0,4.0,43,1,1,1
wavmark,3,16384,19,chinese:SSB0033,1,fwp,"[3988, 5092, 24451]",24551,0,-4.0,-1.0,3.0,179,1,1,1
wavmark,3,65536,19,chinese:SSB0033,1,fwp,"[3988, 5092, 24451]",8167,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,3,256,20,chinese:SSB0033,2,mean,"[48195, 50432, 52785]",52785,1,-3.0,-3.0,0.0,1,0,0,0
