model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
audioseal,3,256,0,chinese:SSB0005,0,mean,"[22380, 40286, 59923]",40286,1,-7.347583770751953,-7.599913120269775,-0.25232934951782227,1,0,0,0
audioseal,3,1024,0,chinese:SSB0005,0,mean,"[22380, 40286, 59923]",55630,0,-7.347583770751953,-6.074118614196777,1.2734651565551758,4,1,1,0
audioseal,3,4096,0,chinese:SSB0005,0,mean,"[22380, 40286, 59923]",52558,0,-7.347583770751953,-6.324712753295898,1.0228710174560547,7,1,1,1
audioseal,3,16384,0,chinese:SSB0005,0,mean,"[22380, 40286, 59923]",56590,0,-7.347583770751953,-6.234352111816406,1.1132316589355469,34,1,1,1
audioseal,3,65536,0,chinese:SSB0005,0,mean,"[22380, 40286, 59923]",56654,0,-7.347583770751953,-5.179479598999023,2.1681041717529297,119,1,1,1
audioseal,3,256,0,chinese:SSB0005,0,fwp,"[22380, 40286, 59923]",40058,0,-9.025360107421875,-7.43709659576416,1.5882635116577148,7,1,1,1
audioseal,3,1024,0,chinese:SSB0005,0,fwp,"[22380, 40286, 59923]",52306,0,-9.025360107421875,-6.172311782836914,2.853048324584961,19,1,1,1
audioseal,3,4096,0,chinese:SSB0005,0,fwp,"[22380, 40286, 59923]",54386,0,-9.025360107421875,-6.383175373077393,2.6421847343444824,82,1,1,1
audioseal,3,16384,0,chinese:SSB0005,0,fwp,"[22380, 40286, 59923]",56402,0,-9.025360107421875,-5.4233174324035645,3.6020426750183105,406,1,1,1
audioseal,3,65536,0,chinese:SSB0005,0,fwp,"[22380, 40286, 59923]",56434,0,-9.025360107421875,-5.202213764190674,3.823146343231201,1501,1,1,1
audioseal,3,256,1,chinese:SSB0005,1,mean,"[2112, 9383, 29991]",40999,0,-8.486688613891602,-8.080774307250977,0.405914306640625,6,1,1,1
