model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
voicemark,2,256,0,chinese:SSB0005,0,mean,"[22680, 44094]",22680,1,-1.0134559335383528,-18.32419157109325,-17.3107356375549,1,0,0,0
voicemark,2,1024,0,chinese:SSB0005,0,mean,"[22680, 44094]",22680,1,-1.0134559335383528,-8.891606962886726,-7.878151029348373,1,0,0,0
voicemark,2,4096,0,chinese:SSB0005,0,mean,"[22680, 44094]",22680,1,-1.0134559335383528,-11.067248618808662,-10.05379268527031,1,0,0,0
voicemark,2,16384,0,chinese:SSB0005,0,mean,"[22680, 44094]",22680,1,-1.0134559335383528,-5.383514082637703,-4.37005814909935,1,0,0,0
voicemark,2,65536,0,chinese:SSB0005,0,mean,"[22680, 44094]",22680,1,-1.0134559335383528,-1.0604111017855757,-0.0469551682472229,1,0,0,0
voicemark,2,256,0,chinese:SSB0005,0,fwp,"[22680, 44094]",22680,1,-1.0134559335383528,-18.32419157109325,-17.3107356375549,1,0,0,0
voicemark,2,1024,0,chinese:SSB0005,0,fwp,"[22680, 44094]",22680,1,-1.0134559335383528,-8.891606962886726,-7.878151029348373,1,0,0,0
voicemark,2,4096,0,chinese:SSB0005,0,fwp,"[22680, 44094]",22680,1,-1.0134559335383528,-11.067248618808662,-10.05379268527031,1,0,0,0
voicemark,2,16384,0,chinese:SSB0005,0,fwp,"[22680, 44094]",22680,1,-1.0134559335383528,-5.383514082637703,-4.37005814909935,1,0,0,0
voicemark,2,65536,0,chinese:SSB0005,0,fwp,"[22680, 44094]",22680,1,-1.0134559335383528,-1.0604111017855757,-0.0469551682472229,1,0,0,0
voicemark,2,256,1,chinese:SSB0005,1,mean,"[21159, 36034]",36034,1,-18.687666783043824,-19.027204484817048,-0.3395377017732244,1,0,0,0
voicemark,2,1024,1,chinese:SSB0005,1,mean,"[21159, 36034]",19618,0,-18.687666783043824,-17.895730237047246,0.7919365459965775,3,1,0,0
voicemark,2,4096,1,chinese:SSB0005,1,mean,"[21159, 36034]",19394,0,-18.687666783043824,-10.116431105816446,8.571235677227378,6,1,1,1
voicemark,2,16384,1,chinese:SSB0005,1,mean,"[21159, 36034]",17090,0,-18.687666783043824,-0.019417713534494396,18.66824906950933,19,1,1,1
voicemark,2,65536,1,chinese:SSB0005,1,mean,"[21159, 36034]",17090,0,-18.687666783043824,-0.019417713534494396,18.66824906950933,66,1,1,1
voicemark,2,256,1,chinese:SSB0005,1,fwp,"[21159, 36034]",36034,1,-18.687666783043824,-19.027204484817048,-0.3395377017732244,1,0,0,0
voicemark,2,1024,1,chinese:SSB0005,1,fwp,"[21159, 36034]",19618,0,-18.687666783043824,-17.895730237047246,0.7919365459965775,3,1,0,0
voicemark,2,4096,1,chinese:SSB0005,1,fwp,"[21159, 36034]",19394,0,-18.687666783043824,-10.116431105816446,8.571235677227378,6,1,1,1
voicemark,2,16384,1,chinese:SSB0005,1,fwp,"[21159, 36034]",17090,0,-18.687666783043824,-0.019417713534494396,18.66824906950933,19,1,1,1
voicemark,2,65536,1,chinese:SSB0005,1,fwp,"[21159, 36034]",17090,0,-18.687666783043824,-0.019417713534494396,18.66824906950933,66,1,1,1
voicemark,2,256,2,chinese:SSB0005,2,mean,"[7202, 38978]",38978,1,-7.4866510191938005,-18.429425546433777,-10.942774527239976,1,0,0,0
voicemark,2,1024,2,chinese:SSB0005,2,mean,"[7202, 38978]",38978,1,-7.4866510191938005,-12.850134448148879,-5.363483428955078,1,0,0,0
voicemark,2,4096,2,chinese:SSB0005,2,mean,"[7202, 38978]",38978,1,-7.4866510191938005,-14.68542154226509,-7.198770523071289,1,0,0,0
