model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
voicemark,8,256,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",37477,0,-31.1448284429498,-22.498686977662146,8.646141465287656,11,1,1,1
voicemark,8,1024,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",60210,0,-31.1448284429498,-10.373211108497344,20.771617334452458,30,1,1,1
voicemark,8,4096,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",39730,0,-31.1448284429498,-8.695495806983672,22.44933263596613,147,1,1,1
voicemark,8,16384,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",6965,0,-31.1448284429498,-0.03546376840677112,31.10936467454303,531,1,1,1
voicemark,8,65536,0,chinese:SSB0005,0,mean,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",6965,0,-31.1448284429498,-0.03546376840677112,31.10936467454303,2203,1,1,1
voicemark,8,256,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",56130,1,-13.198338389638593,-22.024851560834577,-8.826513171195984,1,0,0,0
voicemark,8,1024,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",20594,0,-13.198338389638593,-12.380407944458057,0.8179304451805365,2,1,0,0
voicemark,8,4096,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",39730,0,-13.198338389638593,-11.422540903333356,1.7757974863052368,2,1,0,0
voicemark,8,16384,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",23362,0,-13.198338389638593,-1.0150190743243002,12.183319315314293,7,1,1,1
voicemark,8,65536,0,chinese:SSB0005,0,fwp,"[9070, 20507, 39891, 43582, 47002, 47707, 56130, 60581]",23362,0,-13.198338389638593,-1.0150190743243002,12.183319315314293,36,1,1,1
voicemark,8,256,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",43781,0,-27.87165784901663,-16.04952719128414,11.822130657732487,10,1,1,1
voicemark,8,1024,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",47886,0,-27.87165784901663,-13.257796928945027,14.613860920071602,26,1,1,1
voicemark,8,4096,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",6942,0,-27.87165784901663,-14.73971778208579,13.131940066930838,127,1,1,1
voicemark,8,16384,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",6926,0,-27.87165784901663,-0.21477874422635068,27.656879104790278,452,1,1,1
voicemark,8,65536,1,chinese:SSB0005,1,mean,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",6926,0,-27.87165784901663,-0.21477874422635068,27.656879104790278,1883,1,1,1
voicemark,8,256,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",6077,0,-30.655842089967337,-17.758785078243818,12.897057011723518,9,1,1,1
voicemark,8,1024,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",5950,0,-30.655842089967337,-15.594133637787309,15.061708452180028,29,1,1,1
voicemark,8,4096,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",5921,0,-30.655842089967337,-9.976825643272605,20.67901644669473,106,1,1,1
voicemark,8,16384,1,chinese:SSB0005,1,fwp,"[13521, 14625, 22060, 25735, 42842, 47079, 48003, 50501]",5934,0,-30.655842089967337,-0.2046617287560366,30.4511803612113,400,1,1,1
