model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
wavmark,5,256,3,chinese:SSB0009,0,fwp,"[11900, 27011, 35193, 48537, 55914]",12285,0,-5.0,-2.0,3.0,10,1,1,1
wavmark,5,1024,3,chinese:SSB0009,0,fwp,"[11900, 27011, 35193, 48537, 55914]",61435,0,-5.0,-2.0,3.0,53,1,1,1
wavmark,5,4096,3,chinese:SSB0009,0,fwp,"[11900, 27011, 35193, 48537, 55914]",28669,0,-5.0,-1.0,4.0,155,1,1,1
wavmark,5,16384,3,chinese:SSB0009,0,fwp,"[11900, 27011, 35193, 48537, 55914]",28667,0,-5.0,-1.0,4.0,616,1,1,1
wavmark,5,65536,3,chinese:SSB0009,0,fwp,"[11900, 27011, 35193, 48537, 55914]",28671,0,-5.0,-0.0,5.0,2518,1,1,1
wavmark,5,256,4,chinese:SSB0009,1,mean,"[1693, 21034, 30376, 50638, 53834]",30376,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,5,1024,4,chinese:SSB0009,1,mean,"[1693, 21034, 30376, 50638, 53834]",22186,0,-2.0,-0.0,2.0,2,1,0,0
wavmark,5,4096,4,chinese:SSB0009,1,mean,"[1693, 21034, 30376, 50638, 53834]",54826,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,5,16384,4,chinese:SSB0009,1,mean,"[1693, 21034, 30376, 50638, 53834]",22250,0,-2.0,-1.0,1.0,4,1,1,1
wavmark,5,65536,4,chinese:SSB0009,1,mean,"[1693, 21034, 30376, 50638, 53834]",22186,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,5,256,4,chinese:SSB0009,1,fwp,"[1693, 21034, 30376, 50638, 53834]",60639,0,-4.0,-3.0,1.0,3,1,1,0
wavmark,5,1024,4,chinese:SSB0009,1,fwp,"[1693, 21034, 30376, 50638, 53834]",59101,0,-4.0,-2.0,2.0,14,1,1,1
wavmark,5,4096,4,chinese:SSB0009,1,fwp,"[1693, 21034, 30376, 50638, 53834]",59099,0,-4.0,-2.0,2.0,42,1,1,1
wavmark,5,16384,4,chinese:SSB0009,1,fwp,"[1693, 21034, 30376, 50638, 53834]",50783,0,-4.0,-1.0,3.0,160,1,1,1
wavmark,5,65536,4,chinese:SSB0009,1,fwp,"[1693, 21034, 30376, 50638, 53834]",50911,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,5,256,5,chinese:SSB0009,2,mean,"[12711, 38031, 39994, 42017, 51263]",64695,0,-3.0,-3.0,0.0,1,1,1,0
wavmark,5,1024,5,chinese:SSB0009,2,mean,"[12711, 38031, 39994, 42017, 51263]",48446,0,-3.0,-2.0,1.0,4,1,1,1
wavmark,5,4096,5,chinese:SSB0009,2,mean,"[12711, 38031, 39994, 42017, 51263]",64703,0,-3.0,-2.0,1.0,15,1,1,1
wavmark,5,16384,5,chinese:SSB0009,2,mean,"[12711, 38031, 39994, 42017, 51263]",48447,0,-3.0,-1.0,2.0,42,1,1,1
wavmark,5,65536,5,chinese:SSB0009,2,mean,"[12711, 38031, 39994, 42017, 51263]",48191,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,5,256,5,chinese:SSB0009,2,fwp,"[12711, 38031, 39994, 42017, 51263]",64695,0,-5.0,-3.0,2.0,11,1,1,1
wavmark,5,1024,5,chinese:SSB0009,2,fwp,"[12711, 38031, 39994, 42017, 51263]",64927,0,-5.0,-2.0,3.0,37,1,1,1
wavmark,5,4096,5,chinese:SSB0009,2,fwp,"[12711, 38031, 39994, 42017, 51263]",48575,0,-5.0,-0.0,5.0,157,1,1,1
wavmark,5,16384,5,chinese:SSB0009,2,fwp,"[12711, 38031, 39994, 42017, 51263]",48575,0,-5.0,-0.0,5.0,648,1,1,1
wavmark,5,65536,5,chinese:SSB0009,2,fwp,"[12711, 38031, 39994, 42017, 51263]",48575,0,-5.0,-0.0,5.0,2518,1,1,1
wavmark,5,256,6,chinese:SSB0011,0,mean,"[14360, 26078, 35446, 45165, 53359]",45165,1,-3.0,-3.0,0.0,1,0,0,0
wavmark,5,1024,6,chinese:SSB0011,0,mean,"[14360, 26078, 35446, 45165, 53359]",45692,0,-3.0,-2.0,1.0,4,1,1,1
