model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
timbrewm,5,chinese:SSB0005,0,0,mean,1,1,1,8,0.8000,0.232000,4.5486,0.9972,34.38
timbrewm,5,chinese:SSB0005,0,0,fwp,1,1,1,8,0.8000,0.300000,4.5820,0.9966,35.62
timbrewm,5,chinese:SSB0005,1,1,mean,1,1,0,9,0.9000,0.136000,4.5415,0.9961,33.24
timbrewm,5,chinese:SSB0005,1,1,fwp,1,1,1,7,0.7000,0.200000,4.5724,0.9968,34.63
timbrewm,5,chinese:SSB0005,2,2,mean,1,1,1,8,0.8000,0.168000,4.5186,0.9956,34.56
timbrewm,5,chinese:SSB0005,2,2,fwp,1,1,1,8,0.8000,0.200000,4.4908,0.9927,32.09
timbrewm,5,chinese:SSB0009,0,3,mean,1,1,1,9,0.9000,0.200000,4.5564,0.9979,29.21
timbrewm,5,chinese:SSB0009,0,3,fwp,1,1,1,8,0.8000,0.200000,4.6028,0.9985,31.01
timbrewm,5,chinese:SSB0009,1,4,mean,1,1,1,8,0.8000,0.296000,4.5789,0.9977,30.18
timbrewm,5,chinese:SSB0009,1,4,fwp,1,0,0,9,0.9000,0.400000,4.5018,0.9970,28.80
timbrewm,5,chinese:SSB0009,2,5,mean,1,1,0,9,0.9000,0.200000,4.5524,0.9980,30.22
timbrewm,5,chinese:SSB0009,2,5,fwp,1,1,1,8,0.8000,0.400000,4.4942,0.9973,29.06
timbrewm,5,chinese:SSB0011,0,6,mean,1,1,1,9,0.9000,0.040000,4.5166,0.9945,29.77
timbrewm,5,chinese:SSB0011,0,6,fwp,1,1,1,6,0.6000,0.200000,4.5126,0.9957,30.27
timbrewm,5,chinese:SSB0011,1,7,mean,1,1,1,8,0.8000,0.136000,4.4603,0.9930,29.47
timbrewm,5,chinese:SSB0011,1,7,fwp,1,1,1,9,0.9000,0.300000,4.4378,0.9954,30.92
timbrewm,5,chinese:SSB0011,2,8,mean,0,0,0,10,1.0000,0.264000,4.4795,0.9958,31.34
timbrewm,5,chinese:SSB0011,2,8,fwp,1,1,1,8,0.8000,0.500000,4.3316,0.9966,31.13
timbrewm,5,chinese:SSB0012,0,9,mean,1,1,0,9,0.9000,0.296000,4.5452,0.9973,33.32
timbrewm,5,chinese:SSB0012,0,9,fwp,1,1,1,9,0.9000,0.400000,4.5776,0.9980,34.08
timbrewm,5,chinese:SSB0012,1,10,mean,1,1,1,8,0.8000,0.168000,4.4436,0.9958,31.43
timbrewm,5,chinese:SSB0012,1,10,fwp,1,1,1,7,0.7000,0.200000,4.5087,0.9971,32.91
timbrewm,5,chinese:SSB0012,2,11,mean,1,1,1,8,0.8000,0.232000,4.4823,0.9962,29.94
timbrewm,5,chinese:SSB0012,2,11,fwp,1,1,1,8,0.8000,0.400000,4.5694,0.9978,32.27
timbrewm,5,chinese:SSB0016,0,12,mean,1,0,0,9,0.9000,0.168000,4.3987,0.9896,24.34
timbrewm,5,chinese:SSB0016,0,12,fwp,0,0,0,10,1.0000,0.400000,4.3693,0.9938,25.47
timbrewm,5,chinese:SSB0016,1,13,mean,1,1,1,8,0.8000,0.104000,4.3296,0.9907,24.03
timbrewm,5,chinese:SSB0016,1,13,fwp,1,1,1,7,0.7000,0.300000,4.4476,0.9950,26.64
timbrewm,5,chinese:SSB0016,2,14,mean,0,0,0,10,1.0000,0.264000,4.4639,0.9924,25.44
timbrewm,5,chinese:SSB0016,2,14,fwp,1,1,1,6,0.6000,0.100000,4.5491,0.9950,27.27
timbrewm,5,chinese:SSB0018,0,15,mean,1,1,1,9,0.9000,0.168000,4.5425,0.9969,33.68
timbrewm,5,chinese:SSB0018,0,15,fwp,1,1,1,7,0.7000,0.400000,4.5063,0.9973,35.00
timbrewm,5,chinese:SSB0018,1,16,mean,0,0,0,10,1.0000,0.072000,4.5580,0.9975,34.04
timbrewm,5,chinese:SSB0018,1,16,fwp,1,1,1,9,0.9000,0.300000,4.4211,0.9948,30.88
timbrewm,5,chinese:SSB0018,2,17,mean,1,1,1,8,0.8000,0.104000,4.5304,0.9962,33.21
timbrewm,5,chinese:SSB0018,2,17,fwp,1,1,1,8,0.8000,0.200000,4.3900,0.9933,30.82
timbrewm,5,chinese:SSB0033,0,18,mean,1,1,1,9,0.9000,0.328000,4.5256,0.9982,36.00
timbrewm,5,chinese:SSB0033,0,18,fwp,0,0,0,10,1.0000,0.600000,4.5156,0.9984,36.94
timbrewm,5,chinese:SSB0033,1,19,mean,1,0,0,9,0.9000,0.200000,4.5772,0.9978,37.46
timbrewm,5,chinese:SSB0033,1,19,fwp,0,0,0,10,1.0000,0.400000,4.5519,0.9969,35.61
timbrewm,5,chinese:SSB0033,2,20,mean,1,1,1,8,0.8000,0.264000,4.5795,0.9987,38.39
timbrewm,5,chinese:SSB0033,2,20,fwp,1,1,1,8,0.8000,0.400000,4.5544,0.9988,38.29
timbrewm,5,chinese:SSB0038,0,21,mean,1,1,1,7,0.7000,0.072000,4.6068,0.9969,32.76
timbrewm,5,chinese:SSB0038,0,21,fwp,1,1,1,7,0.7000,0.200000,4.5848,0.9961,31.76
timbrewm,5,chinese:SSB0038,1,22,mean,1,1,1,8,0.8000,0.040000,4.5501,0.9960,31.48
timbrewm,5,chinese:SSB0038,1,22,fwp,1,0,0,9,0.9000,0.200000,4.5317,0.9962,31.54
timbrewm,5,chinese:SSB0038,2,23,mean,1,1,0,9,0.9000,0.264000,4.5270,0.9962,30.58
timbrewm,5,chinese:SSB0038,2,23,fwp,1,1,1,7,0.7000,0.300000,4.6125,0.9978,33.03
timbrewm,5,chinese:SSB0043,0,24,mean,1,1,1,8,0.8000,0.168000,4.4844,0.9958,30.52
timbrewm,5,chinese:SSB0043,0,24,fwp,1,1,1,8,0.8000,0.400000,4.1921,0.9920,27.27
timbrewm,5,chinese:SSB0043,1,25,mean,1,1,1,9,0.9000,0.104000,4.3613,0.9943,28.89
timbrewm,5,chinese:SSB0043,1,25,fwp,1,1,1,8,0.8000,0.500000,3.8796,0.9874,25.51
timbrewm,5,chinese:SSB0043,2,26,mean,1,1,1,9,0.9000,0.200000,4.5337,0.9964,31.73
timbrewm,5,chinese:SSB0043,2,26,fwp,1,1,1,6,0.6000,0.100000,4.3698,0.9926,28.62
timbrewm,5,chinese:SSB0057,0,27,mean,0,0,0,10,1.0000,0.264000,4.5588,0.9969,33.24
timbrewm,5,chinese:SSB0057,0,27,fwp,1,1,1,6,0.6000,0.200000,4.5854,0.9979,34.93
timbrewm,5,chinese:SSB0057,1,28,mean,1,1,1,7,0.7000,0.104000,4.5602,0.9978,34.60
timbrewm,5,chinese:SSB0057,1,28,fwp,1,1,1,8,0.8000,0.200000,4.5055,0.9958,31.65
timbrewm,5,chinese:SSB0057,2,29,mean,1,1,1,8,0.8000,0.232000,4.5928,0.9976,35.36
timbrewm,5,chinese:SSB0057,2,29,fwp,1,1,1,7,0.7000,0.300000,4.5051,0.9960,32.49
timbrewm,5,chinese:SSB0073,0,30,mean,1,0,0,9,0.9000,0.392000,4.6039,0.9988,35.55
timbrewm,5,chinese:SSB0073,0,30,fwp,1,1,0,9,0.9000,0.500000,4.5053,0.9965,31.51
timbrewm,5,chinese:SSB0073,1,31,mean,1,1,1,8,0.8000,0.168000,4.5235,0.9980,32.49
timbrewm,5,chinese:SSB0073,1,31,fwp,1,1,1,8,0.8000,0.200000,4.4412,0.9984,33.01
timbrewm,5,chinese:SSB0073,2,32,mean,1,1,1,8,0.8000,0.104000,4.6021,0.9978,32.56
timbrewm,5,chinese:SSB0073,2,32,fwp,1,1,1,9,0.9000,0.300000,4.5790,0.9987,34.01
timbrewm,5,chinese:SSB0080,0,33,mean,1,1,1,8,0.8000,0.200000,4.4324,0.9955,30.87
timbrewm,5,chinese:SSB0080,0,33,fwp,1,1,1,8,0.8000,0.400000,4.2092,0.9965,30.29
timbrewm,5,chinese:SSB0080,1,34,mean,1,1,1,7,0.7000,0.136000,4.4298,0.9930,29.65
timbrewm,5,chinese:SSB0080,1,34,fwp,1,1,1,8,0.8000,0.200000,4.1719,0.9885,27.02
timbrewm,5,chinese:SSB0080,2,35,mean,1,1,1,8,0.8000,0.200000,4.5076,0.9946,29.49
timbrewm,5,chinese:SSB0080,2,35,fwp,1,1,1,9,0.9000,0.400000,4.4547,0.9972,31.13
timbrewm,5,chinese:SSB0112,0,36,mean,1,1,1,9,0.9000,0.168000,4.5733,0.9966,28.77
timbrewm,5,chinese:SSB0112,0,36,fwp,1,1,1,7,0.7000,0.200000,4.5149,0.9942,26.32
timbrewm,5,chinese:SSB0112,1,37,mean,1,1,0,9,0.9000,0.328000,4.4731,0.9932,26.26
timbrewm,5,chinese:SSB0112,1,37,fwp,1,0,0,9,0.9000,0.500000,4.5769,0.9967,29.02
timbrewm,5,chinese:SSB0112,2,38,mean,0,0,0,10,1.0000,0.136000,4.3080,0.9929,25.55
timbrewm,5,chinese:SSB0112,2,38,fwp,1,1,1,7,0.7000,0.100000,4.1944,0.9952,27.02
timbrewm,5,chinese:SSB0122,0,39,mean,1,1,1,8,0.8000,0.232000,4.5511,0.9987,34.10
timbrewm,5,chinese:SSB0122,0,39,fwp,1,1,1,8,0.8000,0.400000,4.4946,0.9982,32.16
timbrewm,5,chinese:SSB0122,1,40,mean,1,1,1,8,0.8000,0.200000,4.5734,0.9985,33.45
timbrewm,5,chinese:SSB0122,1,40,fwp,1,1,1,7,0.7000,0.400000,4.4174,0.9969,30.22
timbrewm,5,chinese:SSB0122,2,41,mean,1,0,0,9,0.9000,0.136000,4.5362,0.9975,31.86
timbrewm,5,chinese:SSB0122,2,41,fwp,1,1,1,7,0.7000,0.300000,4.4012,0.9955,29.33
timbrewm,5,chinese:SSB0133,0,42,mean,1,1,1,8,0.8000,0.072000,4.4936,0.9942,29.05
timbrewm,5,chinese:SSB0133,0,42,fwp,1,1,1,8,0.8000,0.300000,4.5621,0.9966,31.23
timbrewm,5,chinese:SSB0133,1,43,mean,1,0,0,9,0.9000,0.168000,4.5389,0.9956,29.27
timbrewm,5,chinese:SSB0133,1,43,fwp,1,1,1,7,0.7000,0.300000,4.5494,0.9970,30.77
timbrewm,5,chinese:SSB0133,2,44,mean,1,1,1,8,0.8000,0.168000,4.5540,0.9955,30.55
timbrewm,5,chinese:SSB0133,2,44,fwp,1,1,1,9,0.9000,0.300000,4.4419,0.9930,28.54
timbrewm,5,chinese:SSB0139,0,45,mean,1,1,1,8,0.8000,0.296000,4.5915,0.9990,35.39
timbrewm,5,chinese:SSB0139,0,45,fwp,1,1,1,7,0.7000,0.300000,4.5356,0.9984,33.55
timbrewm,5,chinese:SSB0139,1,46,mean,1,0,0,9,0.9000,0.264000,4.5605,0.9993,34.61
timbrewm,5,chinese:SSB0139,1,46,fwp,1,1,1,9,0.9000,0.400000,4.4960,0.9983,31.63
timbrewm,5,chinese:SSB0139,2,47,mean,1,0,0,9,0.9000,0.200000,4.5530,0.9987,33.29
timbrewm,5,chinese:SSB0139,2,47,fwp,1,0,0,9,0.9000,0.400000,4.5602,0.9992,35.55
timbrewm,5,chinese:SSB0145,0,48,mean,1,1,1,8,0.8000,0.296000,4.4832,0.9975,29.83
timbrewm,5,chinese:SSB0145,0,48,fwp,1,1,1,8,0.8000,0.500000,4.3877,0.9958,27.23
timbrewm,5,chinese:SSB0145,1,49,mean,0,0,0,10,1.0000,0.264000,4.4547,0.9956,28.11
timbrewm,5,chinese:SSB0145,1,49,fwp,1,1,1,8,0.8000,0.200000,4.5279,0.9971,30.61
timbrewm,5,chinese:SSB0145,2,50,mean,1,1,0,9,0.9000,0.136000,4.5966,0.9977,30.76
timbrewm,5,chinese:SSB0145,2,50,fwp,1,1,1,7,0.7000,0.200000,4.5213,0.9975,30.34
timbrewm,5,chinese:SSB0149,0,51,mean,0,0,0,10,1.0000,0.072000,4.4666,0.9971,32.36
timbrewm,5,chinese:SSB0149,0,51,fwp,1,1,1,9,0.9000,0.300000,4.2200,0.9949,29.08
timbrewm,5,chinese:SSB0149,1,52,mean,1,1,1,9,0.9000,0.264000,4.5328,0.9969,33.34
timbrewm,5,chinese:SSB0149,1,52,fwp,1,1,1,8,0.8000,0.400000,4.4881,0.9955,30.82
timbrewm,5,chinese:SSB0149,2,53,mean,1,1,1,8,0.8000,0.232000,4.5642,0.9987,34.62
timbrewm,5,chinese:SSB0149,2,53,fwp,1,1,1,7,0.7000,0.400000,4.4875,0.9975,32.56
timbrewm,5,chinese:SSB0193,0,54,mean,1,1,1,8,0.8000,0.232000,4.5130,0.9937,27.19
timbrewm,5,chinese:SSB0193,0,54,fwp,1,1,1,7,0.7000,0.300000,4.4483,0.9961,28.86
